"age","female","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"medBMI","All_STK","leg_tot",8.43140341904668,0.149107699136488,8.45919770585418,8.27979643729717,8.5593852570098,0.0313546996284958,0.000703514949755908,0.0313548434878852,0.0306862992964671,0.0320229776800435,3.13548434878852,3.06862992964671,3.20229776800435,0.0246868206590099,0.000436581532695336,0.0247682012477043,0.0242429213242148,0.0250615464934147
25,0,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","Cancer","leg_tot",17.8021378588315,0.282176215279341,17.9504933158762,17.5004184836806,17.9777550954943,0.00405365280472383,7.67221718735305e-05,0.00408278588687361,0.00397243891433568,0.00411010357528466,0.408278588687361,0.397243891433568,0.411010357528466,0.0521239659432206,0.00082620096259454,0.0525583449403845,0.0512405433700731,0.0526381663687786
25,0,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","DIAB","leg_tot",28.0218231754922,3.36375407858402,26.9561234583907,25.401814257006,31.5476768535147,0.060457884994336,0.00843721118587205,0.0629406931690039,0.0516519908779377,0.0671533921622665,6.29406931690039,5.16519908779377,6.71533921622665,0.0820468063133054,0.00984894086450982,0.0789264790694434,0.0743755222955625,0.0923703684883308
25,0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","Other_CVD","leg_tot",29.5560375467957,2.06710323725226,28.4077136162245,28.3225216339077,31.7656288006691,0.0293182233232129,0.00373310633823865,0.027717513884976,0.0267056571081838,0.0332913925607434,2.7717513884976,2.67056571081838,3.32913925607434,0.0865389262077566,0.00605239772852373,0.0831766784865267,0.0829272396820342,0.0930085232965244
25,0,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","All_HD","leg_tot",8.52356049819628,0.901214151617166,8.20501298844914,7.84388827727729,9.47399810240034,0.0214385759371573,0.00380288079122495,0.0199487348632402,0.0186733091589886,0.0254702076281555,1.99487348632402,1.86733091589886,2.54702076281555,0.0256598185723454,0.00271306710736907,0.0247008447598743,0.0236136940823351,0.0285210708029563
25,1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","All_STK","leg_tot",25.7502323837698,3.15215082842507,24.2170595664196,23.6859121397948,29.1177495224926,0.111261604350493,0.0161039004838084,0.102678553210366,0.101337892614642,0.128480909555452,10.2678553210366,10.1337892614642,12.8480909555452,0.0775199860789506,0.00948941682142949,0.0729044341225137,0.0713054372472939,0.0876577540735785
25,1,"direct","Cancer","dairy_tot",103.517645722739,4.81829323463239,103.509512250485,98.9437287667286,108.098476130165,0.0094481412965192,0.000217110518498162,0.00952266198679237,0.00921953801108906,0.00961340199521714,0.952266198679237,0.921953801108906,0.961340199521714,0.311635496556154,0.0145052681042377,0.311611011081751,0.297865912908447,0.325425892857103
25,1,"direct","Cancer","leg_tot",15.5708087575979,1.27769555031115,15.3366529045883,14.4718992621396,16.8687507281145,0.00142434521529734,0.000153543049395919,0.00143006360708513,0.00127612489202979,0.00156770490554527,0.143006360708513,0.127612489202979,0.156770490554527,0.0468752615563884,0.00384644844353662,0.046170345259126,0.0435670409733521,0.0507826609920978
25,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","All_HD","leg_tot",13.8751758369474,0.777021262086415,14.287825128686,13.0443326133462,14.3552671625708,0.0347424714974096,0.00333225227970487,0.0330883402342165,0.0325872885567206,0.0383036660118126,3.30883402342165,3.25872885567206,3.83036660118126,0.0417706303264703,0.00233918966331166,0.0430128935757614,0.0392694119231772,0.0432159249678659
25,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","All_STK","leg_tot",6.79262359157779,0.822064657076087,6.4382259079351,6.21875189591143,7.66773331834044,0.0292704615906105,0.00318653381164217,0.0284566122658817,0.0266641188517881,0.0325685762554524,2.84566122658817,2.66641188517881,3.25685762554524,0.020448906185039,0.00247479089985618,0.0193820069395118,0.0187212897039077,0.0230833870248683
25,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Cancer","leg_tot",52.9054743297013,8.23373172466872,54.7068663738021,44.459523228967,59.8202421929501,0.00482128268075782,0.000647342186425713,0.00510113250560938,0.004132097214022,0.0052725957963698,0.510113250560938,0.4132097214022,0.52725957963698,0.159269694052303,0.0247873013012665,0.164692708652724,0.133843515290317,0.180086310403931
25,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","DIAB","leg_tot",21.0474029785047,6.09725479700811,22.4781463975956,14.7678094952548,26.1108645555274,0.0610611041529629,0.0195069971366165,0.0666443348770002,0.0407349002499588,0.0766415619405353,6.66443348770002,4.07349002499588,7.66415619405353,0.0633623169521425,0.0183555278235779,0.0676695095350096,0.0444578662214445,0.0786056539874036
25,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Other_CVD","leg_tot",20.1081181288996,3.70366750857789,22.2196081581882,16.1510032170019,22.2704665159021,0.0293877622450548,0.00475956725008342,0.0316303456003495,0.0243066333375323,0.0325626953005768,3.16303456003495,2.43066333375323,3.25626953005768,0.0605346396178032,0.0111497344733472,0.0668911910941875,0.048621912450476,0.0670442980302036
25,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","All_HD","leg_tot",116.732731411694,17.601416037727,109.926016208368,103.869861360261,135.381309385954,0.025685338596184,0.00356329383918152,0.0241023148419727,0.0232335637513211,0.0294826836321266,2.41023148419727,2.32335637513211,2.94826836321266,0.589034562555031,0.088816926244673,0.554687807675398,0.524128388062919,0.68313547869483
35,0,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","All_STK","leg_tot",83.7326809200574,4.37599090589583,83.6782639327469,79.5988578584309,87.9127584208978,0.0870386397084304,0.0030835489674123,0.0855782080458584,0.0849877061546408,0.0903309401754064,8.55782080458584,8.49877061546408,9.03309401754064,0.422515968579187,0.0220812950903069,0.422241379901887,0.401656654920215,0.443608682613865
35,0,"direct","Cancer","dairy_tot",286.72181319684,9.95622576046897,283.435464844662,279.054776008477,297.182246484554,0.0263566308831989,0.00144574842496493,0.0259181062160224,0.025217775796779,0.0278682319367187,2.59181062160224,2.5217775796779,2.78682319367187,1.4468012164964,0.0502392175236078,1.43021826893217,1.40811326803734,1.49958467038504
35,0,"direct","Cancer","leg_tot",49.0327250416442,16.904346126655,42.9571143225589,36.3534671076912,66.8762520868197,0.00451018189045948,0.00159400195958079,0.00381638727137741,0.00340244142095324,0.00620764778618549,0.381638727137741,0.340244142095324,0.620764778618549,0.247419634548984,0.0852995043084855,0.216762040411573,0.183439968688957,0.33745825542581
35,0,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","All_HD","leg_tot",123.80636637072,14.0258254700032,125.639009438117,109.788540227002,136.26644590715,0.0272706077440169,0.00304297528605593,0.0281339047999132,0.0241014903444353,0.0297059226460867,2.81339047999132,2.41014903444353,2.97059226460867,0.624728197265495,0.0707744594877945,0.633975733020625,0.553994102460359,0.687601886678771
35,0,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","All_STK","leg_tot",25.9559310980326,3.49975264371705,25.8083478173003,22.6961068540555,29.3412011306323,0.0270034411853536,0.00369008976924043,0.0276199986890305,0.0232727130287653,0.0302100954638165,2.76199986890305,2.32727130287653,3.02100954638165,0.130973895111878,0.0176597878128308,0.13022918836035,0.114524788470268,0.148056002492286
35,0,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","Cancer","leg_tot",53.9638564032049,4.06395980128598,51.9987903984975,51.2930517390025,58.3049671714087,0.00496091986086235,0.000434890375415084,0.00481250288240422,0.00462930787308674,0.00541868628032738,0.481250288240422,0.462930787308674,0.541868628032738,0.272302174084655,0.0205067829291957,0.26238643082673,0.258825266296898,0.294207463641648
35,0,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","DIAB","leg_tot",96.5778259990167,6.08701006098246,96.4583667320222,90.8467718899928,102.410420484986,0.0740632560175296,0.00462991568268558,0.0738206387702966,0.0697724800213299,0.0785602566738772,7.38206387702966,6.97724800213299,7.85602566738772,0.487332702678007,0.0307151153337931,0.486729909988876,0.458413744736533,0.516764034405241
35,0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","Other_CVD","leg_tot",42.4717922394169,2.58629095791405,41.4606642322667,40.5896588176855,45.2133844672259,0.0253595288479843,0.00120109424910101,0.0253304653712438,0.0242310918540669,0.0265126697971312,2.53304653712438,2.42310918540669,2.65126697971312,0.214313100191596,0.0130504507571415,0.209210937874514,0.204815835599802,0.228147202752911
35,0,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","leg_tot",38.8942579033142,3.31130884106625,39.3242175369132,35.5857338245442,41.837316293525,0.0239675860065759,0.00198143090182621,0.0240490523033204,0.0220517971034033,0.0258141285575158,2.40490523033204,2.20517971034033,2.58141285575158,0.184838724379432,0.0157364643318434,0.186882038598375,0.169115494183893,0.19882513748887
35,1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_STK","leg_tot",94.8639721084946,3.73959304827956,93.6087006136718,91.9982705919019,98.7966543956866,0.12568000872996,0.00640092662742435,0.124094623300679,0.120414452812244,0.132293142262566,12.4094623300679,12.0414452812244,13.2293142262566,0.450825816954488,0.0177718163555265,0.444860340445598,0.437207029983518,0.469515258958013
35,1,"direct","Cancer","dairy_tot",250.302000550125,20.7033901452545,259.554116522862,228.234325731988,264.505376791435,0.0134002442175158,0.000886858751147781,0.0138259733306411,0.0124530505769416,0.0139855681119334,1.38259733306411,1.24530505769416,1.39855681119334,1.18952012418683,0.0983895420833433,1.23348932186281,1.08464703794504,1.25701939240404
35,1,"direct","Cancer","leg_tot",25.8621236683276,6.80641885204298,26.521189733685,19.1386977458271,32.0253434352742,0.0013853006852991,0.000358881366564581,0.0014491338484872,0.00102130337156217,0.00169503981032616,0.14491338484872,0.102130337156217,0.169503981032616,0.122905596000315,0.0323464142530032,0.126037701801261,0.0909535923378744,0.152195309731951
35,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","leg_tot",44.1539856761229,10.9107736601132,45.2322631620166,33.3685155327857,54.0229199564506,0.0272451680815026,0.00690715578888063,0.0279210167726359,0.0204197357091789,0.0334961290663632,2.79210167726359,2.04197357091789,3.34961290663632,0.209834737274852,0.0518517023860271,0.214959078135529,0.158578519761134,0.256735265056995
35,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_STK","leg_tot",22.2276147677085,1.46163022099753,22.4919597797751,20.7438569463381,23.4866793288224,0.0294305122240902,0.00176882780256842,0.0294189663456255,0.0277550596589133,0.0311157787859621,2.94189663456255,2.77550596589133,3.11157787859621,0.105633175207351,0.0069461632674727,0.106889432492113,0.0985818540670459,0.111616677655608
35,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Cancer","leg_tot",137.230883183866,16.897089277394,137.2683985191,121.162734025839,153.267144306944,0.00735156490201183,0.000877689286530831,0.00750042832237671,0.00646353694276958,0.00811305895394394,0.750042832237671,0.646353694276958,0.811305895394394,0.652167768728844,0.0803007075111915,0.652346054344334,0.575806466222668,0.728377528461854
35,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","DIAB","leg_tot",43.4142254961283,13.5823767427371,44.8207597215665,29.9651848280989,55.6677120725353,0.0585557828065087,0.0181646312069924,0.0601016193570892,0.0406893321742797,0.0751082723707443,6.01016193570892,4.06893321742797,7.51082723707443,0.20631914563259,0.0645480676713068,0.213003474015259,0.142404736277222,0.264551875862688
35,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Other_CVD","leg_tot",25.2027361384316,2.41871450033671,26.5246295034031,22.6168231298707,26.6650397867666,0.0254033903199656,0.00202963729430926,0.026421229623637,0.0232339888226868,0.0267076284091238,2.6421229623637,2.32339888226868,2.67076284091238,0.119771962490693,0.0114945528461202,0.126054048755313,0.10748282554285,0.12672132611361
35,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","All_HD","leg_tot",403.053905068526,20.591847025191,396.9985917508,386.710147185002,424.544679272117,0.0244265870233997,0.00109609313709647,0.0241426255292631,0.0235325280938934,0.0255620132229221,2.41426255292631,2.35325280938934,2.55620132229221,2.12574805284592,0.108603534583938,2.09381170306079,2.03954938050907,2.23909262250011
45,0,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","All_STK","leg_tot",261.486752929614,47.075945537818,240.889333087806,228.853414136272,311.627898588494,0.0890296146687447,0.014550356812879,0.0825611324821144,0.0790213855045966,0.104536053691529,8.25611324821144,7.90213855045966,10.4536053691529,1.37910822571146,0.248283413966385,1.27047529951532,1.20699661600998,1.64355782267965
45,0,"direct","Cancer","dairy_tot",773.371121111353,85.0977097659016,742.098856536742,710.022357672786,863.301309438339,0.0207583320171982,0.00226616175043539,0.0197475402185265,0.019202165358243,0.0231736717050242,1.97475402185265,1.9202165358243,2.31736717050242,4.07883941615754,0.448814137666665,3.91390625289676,3.74473147467305,4.55314054641369
45,0,"direct","Cancer","leg_tot",198.386786175588,52.2841076123095,206.156562476907,145.8277877231,244.341474771956,0.00531763666509131,0.00136027643317758,0.00553603287677686,0.00394510822422721,0.00650452832602268,0.553603287677686,0.394510822422721,0.650452832602268,1.04631246371727,0.275751800327445,1.08729106890103,0.769110860619258,1.28868225240908
45,0,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","All_HD","leg_tot",403.66827087667,84.4324587009075,368.449060316121,343.842135429487,493.43073530032,0.024475454153122,0.00517956403503732,0.0221735848420987,0.0209121989305199,0.029995298290094,2.21735848420987,2.09121989305199,2.9995298290094,2.12898828176809,0.445305534628011,1.94323851646281,1.81345904526429,2.60240481878138
45,0,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","All_STK","leg_tot",72.176607294838,4.40036997341154,72.504908960984,67.8654626707605,76.2086955026915,0.0246319156242523,0.00179724600773384,0.0250457098534589,0.0227829539307306,0.0261291522229483,2.50457098534589,2.27829539307306,2.61291522229483,0.380666904571836,0.023208007130438,0.382398401572062,0.357929481177782,0.401932555515697
45,0,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","Cancer","leg_tot",187.747659967324,11.6728770245659,181.136352366927,180.89385869785,200.221072697134,0.00503835194844856,0.000274910985784955,0.00490306870884577,0.00485958577479965,0.00533210887575985,0.490306870884577,0.485958577479965,0.533210887575985,0.99020060985158,0.0615639627703445,0.955331888617089,0.954052951883348,1.05598668086913
45,0,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","DIAB","leg_tot",223.064040797955,28.8313591377188,234.562596926553,192.472944299067,243.881364587536,0.0619697474152934,0.00762937522660663,0.0655583824531886,0.0538252763642892,0.0670638786840867,6.55583824531886,5.38252763642892,6.70638786840867,1.17646286122839,0.152059575101963,1.23710743753327,1.0151222489699,1.28625558362775
45,0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medBMI","Other_CVD","leg_tot",70.4614226357406,11.0262700567022,74.2212593132343,58.8556871878359,78.8712969077756,0.0217770211780221,0.00358852454526829,0.0234390926001937,0.017947806096015,0.0241934755511834,2.34390926001937,1.7947806096015,2.41934755511834,0.371620842981817,0.0581536906315368,0.391450611148539,0.310410991842839,0.415975391179081
45,0,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
