"age","race","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"medBMI","Cancer","leg_tot",41.1742230672999,8.06942850243942,41.7337183683948,33.284312869121,48.5885622595483,0.00457360608209681,0.000736954921659039,0.00460569296211403,0.00386035986102317,0.00525957845515581,0.460569296211403,0.386035986102317,0.525957845515581,0.109833230044046,0.0215253945553205,0.111325697212479,0.0887867048817609,0.129611158113162
25,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","DIAB","leg_tot",25.721065931539,7.83180160049223,23.2945938676327,19.5849275361987,33.9197055811997,0.0611390318882052,0.0194997641742665,0.0581495102495007,0.0440488070730719,0.0807703500962372,5.81495102495007,4.40488070730719,8.07703500962372,0.068611561821561,0.0208915190807654,0.0621388892478767,0.0522432651118472,0.0904816302189066
25,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Other_CVD","leg_tot",27.8813356874444,0.346507326620403,27.9869469681603,27.5189432972502,28.1539584890301,0.0303009548470558,0.00195324107253719,0.0305466755679292,0.0283519898106164,0.0320410572707527,3.05466755679292,2.83519898106164,3.20410572707527,0.0743741333379617,0.000924316625342021,0.0746558539686377,0.0734074429235888,0.0751013612162599
25,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_HD","leg_tot",10.1623360863744,2.02725620533091,10.4873421986319,8.11696761293633,11.9314493643935,0.0205037837264247,0.00443482976187571,0.022546960934689,0.015772216018996,0.0234986508068287,2.2546960934689,1.5772216018996,2.34986508068287,0.115704651685232,0.0230815996559137,0.119405052724394,0.0924168323516031,0.135847130135573
25,2,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_STK","leg_tot",15.5635397500076,2.1996271671712,15.3808497194227,13.5569497091174,17.7254163168949,0.113628467584504,0.0155498651209708,0.10693162920571,0.102768175730516,0.130181072060466,10.693162920571,10.2768175730516,13.0181072060466,0.177200786360369,0.0250441525503333,0.17512074431339,0.15435448411422,0.201815124346449
25,2,"direct","Cancer","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0157169191672324,0.000825419061342632,0.0161287534143837,0.0148347225775131,0.0162490566468732,1.61287534143837,1.48347225775131,1.62490566468732,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"direct","Cancer","leg_tot",3.77601016561735,0.635883231463888,3.79050729023398,3.16587757390848,4.37382020140208,0.0028839932099562,0.000505182940927395,0.00301208466833131,0.00236134383795347,0.00329776484234008,0.301208466833131,0.236134383795347,0.329776484234008,0.042992274341177,0.00723993451738499,0.0431573333138333,0.0360455272147819,0.0497987213408143
25,2,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_HD","leg_tot",18.1485719996671,8.27932575945462,14.5494701129476,12.3914931056233,26.9648874974224,0.0363755679158127,0.0158671206383003,0.0312802164784752,0.0240619714370126,0.0530202131163496,3.12802164784752,2.40619714370126,5.30202131163496,0.20663302059271,0.0942653829832188,0.165654959382858,0.141085020359489,0.307012372854304
25,2,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_STK","leg_tot",4.40940074270162,0.206968213526716,4.30235970743951,4.27909824576113,4.6306881196149,0.0321927410544325,0.00046964544293858,0.0323138747167235,0.0317063689840777,0.0325761495118399,3.23138747167235,3.17063689840777,3.25761495118399,0.0502038284050606,0.0023564645818132,0.0489850982237557,0.0487202517063495,0.0527233257578808
25,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","Cancer","leg_tot",6.89831275686476,1.3249103262376,6.52734494702835,5.8348731308335,8.27707502125696,0.00528665916539389,0.00120593974960967,0.0048483038873259,0.00438556318137618,0.00656035713576938,0.48483038873259,0.438556318137618,0.656035713576938,0.0785416726985647,0.0150849456767161,0.0743179685365753,0.0664337370357009,0.0942397568991195
25,2,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","DIAB","leg_tot",17.0681201030514,3.28775429559314,17.8476918191897,13.6799965754737,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500719,0.0511978535291043,0.077001727897541,6.83985993500719,5.11978535291043,7.7001727897541,0.19433138942267,0.0374331711099655,0.203207308612194,0.155755450849792,0.225362796684452
25,2,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","Other_CVD","leg_tot",12.6320182958012,4.74454473324866,12.317009638333,8.26603648835538,17.2657574620949,0.0293474371716668,0.0109192407127869,0.0280097087968753,0.0196012428903187,0.0402307005715878,2.80097087968753,1.96012428903187,4.02307005715878,0.143823552436613,0.054019655628354,0.140236978770835,0.0941140761901135,0.196581616299025
25,2,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_HD","leg_tot",3.35563203350702,1.11441824845166,3.87819552500474,2.16606953635404,4.10101556288694,0.0153726770189987,0.00477880506315344,0.0177920549626876,0.0102642012793778,0.0184246815064841,1.77920549626876,1.02642012793778,1.84246815064841,0.0249746618822617,0.00829418084956552,0.0288638983604729,0.0161212116655628,0.030522261092481
25,3,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_STK","leg_tot",11.1060520284495,1.79255760683712,11.9098736669787,9.19515381739513,12.3337018467541,0.100787641800472,0.00603919626050393,0.0997365290673129,0.0955626767051256,0.106906052719002,9.97365290673129,9.55626767051256,10.6906052719002,0.082658018366647,0.0133413078931795,0.0886405496559706,0.0684359474613861,0.0917949376759828
25,3,"direct","Cancer","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0127398254392223,0.000842420288443587,0.0124522235851776,0.0120975359005512,0.0136265765538314,1.24522235851776,1.20975359005512,1.36265765538314,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"direct","Cancer","leg_tot",4.36595195650911,0.597787292136501,4.48061426700993,3.75721254696492,4.8772284021276,0.00137131607450998,0.00019422824930529,0.00141559091860993,0.00117161363654842,0.0015333848949866,0.141559091860993,0.117161363654842,0.15333848949866,0.0324940794518689,0.00444909791942199,0.03334746635687,0.0279634691894902,0.0362993108449968
25,3,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_HD","leg_tot",4.86242325976002,0.85598836731498,4.4575864658392,4.29262897463019,5.77632881972256,0.0225146771531685,0.00478460385742974,0.0211889951214436,0.0186655123413786,0.0274906716919245,2.11889951214436,1.86655123413786,2.74906716919245,0.0361891219383894,0.00637078792769132,0.0331760794043113,0.0319483650641351,0.0429909649666099
25,3,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_STK","leg_tot",2.89101176843036,0.543060953938052,2.74256890819566,2.45285569657381,3.4553442714864,0.0261909986768541,0.00180108815491836,0.0256740825195311,0.0247533486343388,0.028068027453094,2.56740825195311,2.47533486343388,2.8068027453094,0.0215166742638132,0.00404179110541112,0.0204118718879332,0.0182556493251399,0.0257167812219843
25,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","Cancer","leg_tot",14.7296123044971,1.27525181817991,14.9675900976289,13.4329081118024,15.8240353730297,0.00462465642748753,0.000409758882033827,0.00466345470168159,0.00422020716422166,0.00499612715768843,0.466345470168159,0.422020716422166,0.499612715768843,0.109626765774182,0.00949120244882654,0.111397941773102,0.0999759016596161,0.117772130289666
25,3,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","DIAB","leg_tot",4.93226483401616,0.268553810280677,5.01498849201694,4.65122652868544,5.14298803004622,0.0495525250740198,0.00518579974981121,0.047854935641775,0.045549609259453,0.0549983919059949,4.7854935641775,4.5549609259453,5.49983919059949,0.0367089255655317,0.00199874138224366,0.0373246055231682,0.0346172669505485,0.0382772562165238
25,3,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","Other_CVD","leg_tot",6.23559381568556,1.03290566766474,5.88475486006586,5.44685349189918,7.32254725174868,0.0260913840001195,0.00252013704418932,0.0263081552721576,0.0236117777979053,0.0283867346211013,2.63081552721576,2.36117777979053,2.83867346211013,0.0464090954034405,0.00768751446780004,0.0437979377424587,0.0405388084641174,0.0544988663545981
25,3,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_HD","leg_tot",2.0857773448428,0.732899116821133,2.01155686923205,1.42374973154972,2.810892362405,0.021932726873724,0.0066239225464567,0.0205366504176136,0.0163390442178662,0.0287130745172756,2.05366504176136,1.63390442178662,2.87130745172756,0.0272155772294142,0.00956299221704239,0.0262471358514394,0.0185773284335245,0.0366770011965824
25,4,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_STK","leg_tot",4.10345426513607,1.41146984957468,3.89139800360453,2.86407999217676,5.5230763603972,0.116534598246914,0.0335008111321663,0.105281925512171,0.0908674854639565,0.151766482854403,10.5281925512171,9.08674854639565,15.1766482854403,0.0535425685470742,0.0184170984468069,0.0507756224121177,0.0373710024279612,0.0720660388809002
25,4,"direct","Cancer","dairy_tot",19.7972264811083,0.545859186763359,19.7234146310159,19.3135982755056,20.3435947592894,0.010530491661834,0.0005586385484075,0.0102114590938483,0.0102048257194001,0.0111273352870558,1.02114590938483,1.02048257194001,1.11273352870558,0.258317575246947,0.00712246342615401,0.257354465684173,0.252007112237822,0.265446681384429
25,4,"direct","Cancer","leg_tot",7.66972667727222,1.50918002705948,7.37348002751136,6.38277906124951,9.20848394559168,0.00409079042194058,0.000877909145258347,0.00417790820435184,0.00322283715841485,0.00488469357041674,0.417790820435184,0.322283715841485,0.488469357041674,0.10007589699347,0.0196920374464142,0.0962104203665147,0.0832835858099783,0.120153863309873
25,4,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_HD","leg_tot",2.28977043977189,0.419393891523703,2.47265360870517,1.84312381696962,2.58096636898088,0.0245570400111699,0.00575964050334383,0.0252585025484638,0.0188177797314954,0.0297000571341447,2.52585025484638,1.88177797314954,2.97000571341447,0.0298773137963767,0.0054723227637551,0.0322636044617586,0.0240493927638714,0.0336768877633073
25,4,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_STK","leg_tot",1.04473069255125,0.259780521062267,1.10130795549437,0.778323283379049,1.26304742822179,0.0297232477495612,0.00527384309389481,0.0297959299020352,0.0246825637562377,0.0347021519132817,2.97959299020352,2.46825637562377,3.47021519132817,0.0136318236063739,0.00338966038304556,0.0143700533473693,0.0101556944611699,0.0164804574717317
25,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","Cancer","leg_tot",7.905464059871,1.06903254078975,8.35319630168656,6.76875542824991,8.66160028594886,0.00418809996059757,0.00040105728413989,0.00418616682181269,0.00380792044417693,0.00456992264498537,0.418616682181269,0.380792044417693,0.456992264498537,0.103151838420219,0.0139489182517769,0.108993924794088,0.0883198710351493,0.1130180323875
25,4,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","DIAB","leg_tot",1.34777528539038,0.406559951064832,1.13270283801039,1.09586564443912,1.78249650661464,0.0520826207324096,0.0179082360179051,0.0448345109157814,0.0392295651280731,0.0710965696808801,4.48345109157814,3.92295651280731,7.10965696808801,0.0175860009497813,0.00530486332779001,0.014779699109337,0.0142990411479143,0.0232583173160259
25,4,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","Other_CVD","leg_tot",2.91520787676414,0.340818143439119,2.8890039749211,2.6032858310199,3.24940323907498,0.0277205119158191,0.00363737391751569,0.0261992193599908,0.0251461912587374,0.031587931245355,2.61992193599908,2.51461912587374,3.1587931245355,0.0380381277541639,0.00444705305045491,0.037696214790115,0.0339681158967146,0.0423987656310548
25,4,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","leg_tot",99.7346364744722,24.6075422208416,96.4958100613077,77.8863356090596,124.335939791075,0.0286398841609963,0.00675619392520005,0.0275618744605317,0.0227412264769432,0.0354548500904442,2.75618744605317,2.27412264769432,3.54548500904442,0.464137068035767,0.114516610293869,0.449064476923774,0.362461194300252,0.578624644216475
35,1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_STK","leg_tot",87.0333995687422,19.1376875001065,93.7000588621571,66.8663353372774,101.533803400804,0.11059534010231,0.0251581111150031,0.116216682470603,0.0847577958508658,0.131654743340706,11.6216682470603,8.47577958508658,13.1654743340706,0.405029068385494,0.0890614382252018,0.436053833777114,0.311177199123637,0.472509887064475
35,1,"direct","Cancer","dairy_tot",285.896761468127,30.9878649322313,301.869850425366,252.765723109912,305.450674212689,0.0182792608976837,0.00156107092043275,0.0191208995972728,0.0166101254437971,0.0192330034569197,1.91208995972728,1.66101254437971,1.92330034569197,1.33048346411431,0.144208845419671,1.40481774694879,1.17630088975362,1.4214818980657
35,1,"direct","Cancer","leg_tot",46.1842391263266,11.0344893986796,42.8246115259693,37.5002854494063,57.7238762635505,0.00297046704541067,0.000790622491422462,0.00272931720165699,0.00234854164700656,0.00379736981100542,0.272931720165699,0.234854164700656,0.379736981100542,0.214928515261021,0.0513514235155986,0.199293749253517,0.17451582674036,0.26863075488806
35,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","leg_tot",97.5304287219267,10.572928819544,94.868125536737,88.8593561502377,108.464459001027,0.0280882316643031,0.00343656290531198,0.0270501791691274,0.0253783526615776,0.0316804552879279,2.70501791691274,2.53783526615776,3.16804552879279,0.453879302431237,0.0492034498377107,0.441489688970195,0.413526558967042,0.504763217337317
35,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_STK","leg_tot",23.4208053319212,1.72645581802153,24.2457799252021,21.5770847455312,24.5632975140223,0.0297699696957344,0.00281564881395657,0.0307830434972122,0.026797716896292,0.0318811097639206,3.07830434972122,2.6797716896292,3.18811097639206,0.108993869151734,0.00803444189296171,0.112833069879431,0.100413709866115,0.114310707818809
35,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Cancer","leg_tot",96.7521843184596,20.5379226007466,96.6812877051617,77.271376095116,116.293254663106,0.00620516207188515,0.0013609221687682,0.00636783124955287,0.00485009705851704,0.00742195828423568,0.636783124955287,0.485009705851704,0.742195828423568,0.45025757092041,0.0955777402557228,0.449927637936314,0.359599344938265,0.541196239939037
35,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","DIAB","leg_tot",68.3674050677675,12.8661471512314,69.3543208400847,55.7521249949589,80.1438067341064,0.0659993469334556,0.0134156915664548,0.0658324766952672,0.0533260992522837,0.0788144343170877,6.58324766952672,5.33260992522837,7.88144343170876,0.318162757283316,0.0598754457506622,0.322755586907544,0.259454776661738,0.3729668327243
35,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Other_CVD","leg_tot",37.1413013502109,2.39054260454207,36.8170896274496,35.0237947311683,39.5343879336006,0.026830786425564,0.00183879779655091,0.027825088553788,0.024864728489313,0.0279516875528246,2.7825088553788,2.4864728489313,2.79516875528246,0.172845215274155,0.0111249158237092,0.171336424710069,0.162990932464789,0.183981970062994
35,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
