"age","female","race","pathway","disease_type1","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,3,"medBMI","Cancer","leg_tot",3.16911087771953,0.322724570864689,3.19717428477891,2.851466191468,3.46290166797059,0.00363810907648751,0.000536318831998525,0.00384032504927736,0.0030705918558784,0.00403374272022526,0.384032504927736,0.30705918558784,0.403374272022526,0.0460213125057202,0.00468655370610632,0.0464288447367112,0.041408528057395,0.0502876945577031
25,0,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct","CMD","leg_tot",3.77693173774232,0.734108708025882,4.08692760062225,2.99608768386882,4.29427930816787,0.0216313547870186,0.00410498738205999,0.0232277442612771,0.0172809731196971,0.0246248054012202,2.32277442612771,1.72809731196971,2.46248054012202,0.0997787692129069,0.0193936423640752,0.107968222400573,0.0791504751232482,0.113446028093049
25,0,4,"direct","Cancer","dairy_tot",7.92798758575207,1.15376851486457,7.7711003273459,6.90621107797317,9.08311826317621,0.0167134968361932,0.00314760827705859,0.0160464844643563,0.0140575354362304,0.0199364187522173,1.60464844643563,1.40575354362304,1.99364187522173,0.20944112802907,0.0304801914261244,0.20529648930221,0.182447893987254,0.239957304988717
25,0,4,"direct","Cancer","leg_tot",4.60250909720164,1.16974031854168,4.70542697093936,3.45074626530686,5.66679173641935,0.00959753280442938,0.00209200494606317,0.00971619945783526,0.00756209422851455,0.0115321047249492,0.971619945783526,0.756209422851455,1.15321047249492,0.121588825241649,0.0309021336330981,0.124307703814153,0.0911616198348788,0.14970498386179
25,0,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medBMI","CMD","leg_tot",4.81301099587463,0.628909920888691,4.6293781267911,4.31300754818201,5.46910238228826,0.0276634992550659,0.00433541005721479,0.0279765003662861,0.0234198924928867,0.031641055072708,2.79765003662861,2.34198924928867,3.1641055072708,0.12714985250531,0.0166145067502783,0.122298649746972,0.113940789679408,0.144482437675798
25,0,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medBMI","Cancer","leg_tot",1.69326902279593,0.352689657331648,1.67307306641682,1.36720937750438,2.03649523100972,0.00357209823404657,0.000879291316046843,0.00340259391728219,0.00282053390114364,0.00446774123619922,0.340259391728219,0.282053390114364,0.446774123619922,0.0447326853574302,0.00931733543686158,0.0441991497230824,0.0361188600737794,0.0538000159302767
25,0,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","CMD","leg_tot",15.8903883283267,3.14662058558861,17.693021070403,12.5288201212878,17.7197187046008,0.018563939309572,0.00414431299587729,0.0208603357710625,0.0141338026008908,0.0210421390259863,2.08603357710625,1.41338026008908,2.10421390259863,0.0873451815816147,0.017296125226011,0.0972537678872709,0.0688675472169853,0.0974005175864363
25,1,1,"direct","Cancer","dairy_tot",54.7329346169133,5.55846770923159,52.3950009558251,50.8087932716092,60.6443195741422,0.00873840106490532,0.000561539786326739,0.00853423407724948,0.0083188444818105,0.00933149958750761,0.853423407724948,0.83188444818105,0.933149958750761,0.300852188998224,0.0305533987808779,0.288001197824554,0.279282241727238,0.33334547876683
25,1,1,"direct","Cancer","leg_tot",7.98909857248828,0.916184778852154,7.98257143449515,7.12151363237327,8.86223157989746,0.00128348034716787,0.000207001610048514,0.00126567947968541,0.00109494027968206,0.00148715115201376,0.126567947968541,0.109494027968206,0.148715115201376,0.0439139214894748,0.00503602078298482,0.0438780435712365,0.0391450409205378,0.0487132982889143
25,1,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medBMI","CMD","leg_tot",31.768818916316,6.33003637651576,30.1993533232071,26.5625714677979,38.3091121189766,0.036827090465382,0.00620132868882822,0.0356054880556756,0.0315413716658988,0.0431511713131155,3.56054880556756,3.15413716658988,4.31511713131156,0.174624634687656,0.0347945037780719,0.16599770535253,0.146007295743271,0.210574863566899
25,1,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medBMI","Cancer","leg_tot",29.9882744931755,8.14037611242283,30.4180855476393,22.0803364494913,37.5308731405654,0.00476038786782713,0.00108939869392907,0.00482295047465456,0.00370015075700553,0.00576744676284542,0.482295047465456,0.370015075700553,0.576744676284542,0.164837461917555,0.0447454533514903,0.167200017433647,0.121369657979091,0.20629709366734
25,1,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"direct","CMD","leg_tot",11.5289934111751,0.652325653098959,11.4383592964821,10.9523060461781,12.1827197736613,0.0231512717102513,0.00309785436476329,0.0214679883335791,0.0212699121372049,0.0264634221534691,2.14679883335791,2.12699121372049,2.64634221534691,0.250829974017906,0.0141922907562272,0.248858097391491,0.238283303929738,0.265052739238526
25,1,2,"direct","Cancer","dairy_tot",12.8084341545692,2.20221572208247,13.4434207034365,10.5127362250026,14.5643935175986,0.0129807690892292,0.00135226240098325,0.0136621197797861,0.0115353005168407,0.0138470895746444,1.36621197797861,1.15353005168407,1.38470895746444,0.278666063169619,0.047912397262396,0.292481116563588,0.22871982489109,0.316869506063274
25,1,2,"direct","Cancer","leg_tot",2.54798235418517,0.308257368081332,2.45421274994334,2.30533431917837,2.87033455279753,0.00260258214965646,0.000349279730651958,0.0025336859608298,0.0023049245406657,0.00295880151914989,0.25336859608298,0.23049245406657,0.295880151914989,0.0554350518648796,0.00670658615796602,0.0533949581154245,0.0501558919117429,0.0624482915050531
25,1,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medBMI","CMD","leg_tot",18.9816171293102,2.62273326132745,18.3068779075583,16.8394122405316,21.6973503565778,0.038265178208496,0.00830749249173025,0.0340254073296231,0.0329876563126289,0.0471465053514051,3.40254073296231,3.29876563126289,4.71465053514051,0.412972612747587,0.0570613662730516,0.398292682295304,0.366365838207103,0.472057328172511
25,1,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medBMI","Cancer","leg_tot",5.14450337267321,0.761734936590179,5.11896173054523,4.43201554967457,5.87870159148062,0.00528021516228636,0.00108716191659678,0.00478246551114129,0.00454361069577121,0.00643990683227481,0.478246551114129,0.454361069577121,0.643990683227481,0.111926132775118,0.016572648412501,0.111370437303463,0.0964249267498293,0.127899679951314
25,1,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"direct","CMD","leg_tot",4.44211127022767,1.98331185786787,5.43986344403722,2.32213861367155,5.71399457904567,0.0211666266685407,0.0102344333416108,0.0258868717641177,0.0102470571735338,0.0280739878323071,2.58868717641177,1.02470571735338,2.80739878323071,0.0678188550660602,0.0302797321492232,0.0830517940788572,0.0354526873604905,0.0872370246107524
25,1,3,"direct","Cancer","dairy_tot",24.1070380559004,1.57058693586543,23.9976194398455,22.664201514088,25.6428804213594,0.0104432538202355,0.000723399962533321,0.0107605808299837,0.00967268068812484,0.0109440989940603,1.07605808299837,0.967268068812485,1.09440989940603,0.368048349203399,0.0239785546314435,0.366377827054732,0.346020192689397,0.391496449543767
25,1,3,"direct","Cancer","leg_tot",1.9665102508539,0.439151183384199,1.99897200623418,1.53637609815899,2.36905191147557,0.000855173274823483,0.000213801141108523,0.000851018410124901,0.000653856774923376,0.00106002140971739,0.0851018410124901,0.0653856774923376,0.106002140971739,0.0300232176943526,0.00670463404589488,0.0305188196613903,0.0234562489747501,0.036168924741973
25,1,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medBMI","CMD","leg_tot",8.28841119170037,0.446139075247922,8.09177285065232,7.98024126189609,8.76372371139548,0.0388610749332696,0.00405971811121335,0.0379479239166963,0.0354663114058774,0.0430320168247491,3.79479239166963,3.54663114058774,4.30320168247491,0.126541305055834,0.00681131998793767,0.123539176936859,0.121836395490603,0.133798023522194
25,1,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medBMI","Cancer","leg_tot",11.5605014267776,1.4417074264408,11.4907027779114,10.2217481752766,12.9585835298148,0.00501956341133109,0.000769232169626577,0.0048901416117636,0.00435159606170091,0.00579753929059364,0.48901416117636,0.435159606170091,0.579753929059365,0.176497148103502,0.0220109180192689,0.175431514182311,0.156058057948044,0.197842027091973
25,1,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"direct","CMD","leg_tot",2.41229987223655,1.13495622651906,2.43916809919047,1.32289908120647,3.47886267035581,0.0275512389779802,0.0132524989879096,0.0274459502276297,0.015006410665166,0.0401855627285922,2.74459502276297,1.5006410665166,4.01855627285922,0.0621950545154017,0.0292619774155613,0.0628877838312565,0.0341076088511864,0.0896936802611406
25,1,4,"direct","Cancer","dairy_tot",11.8692388953562,0.607909553662126,11.95231430367,11.2604764961132,12.4073871975325,0.00850128365618508,0.00107801285929114,0.00888688779232646,0.00736366635120393,0.00931113744544606,0.888688779232646,0.736366635120393,0.931113744544606,0.306018322452001,0.0156734111980013,0.308160211861536,0.290322922786477,0.31989311611942
25,1,4,"direct","Cancer","leg_tot",3.06721758007059,0.471655552967669,2.94592646643584,2.68194672706519,3.55558587966552,0.00218662459076326,0.000338543141165328,0.00208346123239113,0.00192025445004426,0.00254068358609859,0.208346123239113,0.192025445004426,0.254068358609859,0.0790804521438793,0.0121604462061007,0.0759532673723804,0.0691472170674086,0.091671794276124
25,1,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","CMD","leg_tot",2.78447329860304,0.530473994462087,2.81447104147096,2.26837864726276,3.27506986850557,0.0316974204411499,0.00589458111231445,0.032541533014459,0.0257820502425001,0.0368952949524869,3.2541533014459,2.57820502425001,3.68952949524869,0.071790605553004,0.0136769310417379,0.0725640215260686,0.0584844095262822,0.0844393980026209
25,1,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","Cancer","leg_tot",6.21219503707507,0.838519593649037,6.29757358832985,5.38241856839854,6.96939973718505,0.00441987678164958,0.000510462442413807,0.0041654750046384,0.0040905519796128,0.00496544309414586,0.41654750046384,0.40905519796128,0.496544309414586,0.160165746156996,0.0216191081546102,0.162367016285495,0.13877205737937,0.179688355325397
25,1,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","CMD","leg_tot",109.239832886445,32.5167661739867,111.056044757823,77.6131755076596,139.322710174558,0.0243721845124653,0.00697862051751035,0.0250943848573042,0.0174622392339858,0.0306682594978316,2.50943848573042,1.74622392339858,3.06682594978316,1.021060125302,0.303932846350468,1.03803618130615,0.725447088438108,1.30224351456236
35,0,1,"direct","Cancer","dairy_tot",160.618917867718,4.27005287779651,162.953402911034,156.053702446164,163.199821002453,0.0257094118747648,0.000987716396763702,0.0252811671480047,0.0250217436665664,0.0267610881007094,2.52811671480047,2.50217436665664,2.67610881007094,1.50129827252998,0.0399120047261632,1.52311860608287,1.45862739591661,1.5254218656234
35,0,1,"direct","Cancer","leg_tot",34.138161316302,12.3400267825077,30.8190868720898,24.1482110463025,46.9493248638819,0.00546816607767801,0.00202763277795927,0.00472973548422893,0.00395406110889639,0.00760993705089136,0.472973548422893,0.395406110889639,0.760993705089136,0.319087958578601,0.115341711533695,0.288064709289884,0.225712313404832,0.438833365647778
35,0,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","CMD","leg_tot",150.75872400979,12.0689132776611,147.810530858192,140.805740881205,163.217671317232,0.0337089346422943,0.00278373171434372,0.0325008147689223,0.031771735965399,0.0366730352115559,3.25008147689223,3.1771735965399,3.66730352115559,1.40913545508459,0.112807625002113,1.38157881764527,1.31610534022745,1.52558871176516
35,0,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","Cancer","leg_tot",27.0819067641501,2.91749159858181,26.8202352693049,24.4298737775195,29.9563605213992,0.0043437984534547,0.000583480789592441,0.00441036343323693,0.00376391354906464,0.00486710312502986,0.441036343323693,0.376391354906464,0.486710312502986,0.253133443940406,0.0272696713140533,0.250687611479344,0.228345003111785,0.28000084236093
35,0,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","CMD","leg_tot",52.2500933896296,14.1159426799618,45.6437012479015,42.7985201553037,67.3170999444244,0.0227602024166915,0.00657743269146049,0.0196434219785054,0.0183866646838278,0.0297830035220132,1.96434219785054,1.83866646838278,2.97830035220132,2.2010826944081,0.594646920847179,1.92278241832635,1.80292657771235,2.83579404577335
35,0,2,"direct","Cancer","dairy_tot",42.7925879329273,8.30241865090634,44.1318232179345,34.4134542067963,50.0333716668021,0.0322650553790655,0.00585071203558211,0.0335562784748606,0.0262605729031082,0.0371719982235968,3.35562784748606,2.62605729031082,3.71719982235968,1.80267667745064,0.349746934957021,1.85909318158182,1.44969805019371,2.10770127619609
35,0,2,"direct","Cancer","leg_tot",7.26202645106391,2.34685843138442,6.30480828115876,5.58304901630173,9.75463933024548,0.00546754878010973,0.0016777700942963,0.00481231538029483,0.00424607123221262,0.00724597471784951,0.481231538029483,0.424607123221262,0.724597471784951,0.305919467522774,0.0988635453916958,0.265595781728761,0.2351910164098,0.410923051560659
35,0,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medBMI","CMD","leg_tot",94.2666603092729,13.8609838265513,91.216072522061,82.6366197580334,108.489700479642,0.040926862458811,0.0059066428027257,0.0403952065404494,0.0355585796177646,0.0467470528304649,4.03952065404494,3.55585796177646,4.67470528304649,3.97106878104776,0.583906547316299,3.84255999664935,3.48114274777337,4.5702272810608
35,0,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medBMI","Cancer","leg_tot",10.2482438309434,1.68433899409595,10.9065023931851,8.46279549966509,11.4741723843162,0.00773310596321592,0.00121372862949241,0.00832468282482032,0.0064363987643053,0.0085269728297628,0.832468282482032,0.64363987643053,0.85269728297628,0.431716589981085,0.0709543116751095,0.459446330461967,0.356502955539687,0.483359945013733
35,0,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"direct","CMD","leg_tot",30.0591784707837,3.3921427544697,30.1591034893045,26.7952235386207,33.2381971372039,0.0254690733690882,0.00312244056096055,0.0247275450718669,0.0228813180919768,0.0286871276988378,2.47275450718669,2.28813180919768,2.86871276988378,0.671400965110177,0.0757668051825194,0.673632887514136,0.598497359522277,0.742407436654713
35,0,3,"direct","Cancer","dairy_tot",49.3607571168841,7.11441094578625,47.1158243203831,43.8134203887347,56.8162867220593,0.0253463050518724,0.00374954071196177,0.0239272761710087,0.0225840820801075,0.0293147025723715,2.39272761710087,2.25840820801075,2.93147025723715,1.10252048302174,0.158907282839882,1.0523777272028,0.978615325843516,1.26904698264605
35,0,3,"direct","Cancer","leg_tot",3.48748454350566,0.585302509932528,3.14987397809413,3.14927747757171,4.11266059003941,0.00179115004427748,0.000309194109550589,0.00162630219861978,0.00160066105683275,0.00212175970053126,0.162630219861978,0.160066105683275,0.212175970053126,0.0778963567015769,0.0130733004041365,0.0703554966055829,0.0703421731866867,0.091860271298062
35,0,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medBMI","CMD","leg_tot",30.9458225194186,2.60999380379882,29.5769777032334,29.3185985614085,33.7365645711862,0.026236700507701,0.00275037985889071,0.0250839661586979,0.0242919436782636,0.0291612815337911,2.50839661586979,2.42919436782636,2.91612815337911,0.691205021649557,0.05829674821304,0.660630542324844,0.654859393078227,0.753538957646892
35,0,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
