"age","female","outcome","pathway","riskfactor","V1","V2","V3"
45,0,"HHD","direct","dairy_tot",0,0,0
45,0,"HHD","medBMI","dairy_tot",0,0,0
45,0,"HHD","medSBP","dairy_tot",0,0,0
55,0,"HHD","direct","dairy_tot",0,0,0
55,0,"HHD","medBMI","dairy_tot",0,0,0
55,0,"HHD","medSBP","dairy_tot",0,0,0
65,0,"HHD","direct","dairy_tot",0,0,0
65,0,"HHD","medBMI","dairy_tot",0,0,0
65,0,"HHD","medSBP","dairy_tot",0,0,0
75,0,"HHD","direct","dairy_tot",0,0,0
75,0,"HHD","medBMI","dairy_tot",0,0,0
75,0,"HHD","medSBP","dairy_tot",0,0,0
25,1,"HHD","direct","dairy_tot",0,0,0
25,1,"HHD","medBMI","dairy_tot",0,0,0
25,1,"HHD","medSBP","dairy_tot",0,0,0
35,1,"HHD","direct","dairy_tot",0,0,0
35,1,"HHD","medBMI","dairy_tot",0,0,0
35,1,"HHD","medSBP","dairy_tot",0,0,0
45,1,"HHD","direct","dairy_tot",0,0,0
45,1,"HHD","medBMI","dairy_tot",0,0,0
45,1,"HHD","medSBP","dairy_tot",0,0,0
55,1,"HHD","direct","dairy_tot",0,0,0
55,1,"HHD","medBMI","dairy_tot",0,0,0
55,1,"HHD","medSBP","dairy_tot",0,0,0
65,1,"HHD","direct","dairy_tot",0,0,0
65,1,"HHD","medBMI","dairy_tot",0,0,0
65,1,"HHD","medSBP","dairy_tot",0,0,0
75,1,"HHD","direct","dairy_tot",0,0,0
75,1,"HHD","medBMI","dairy_tot",0,0,0
75,1,"HHD","medSBP","dairy_tot",0,0,0
25,0,"HSTK","direct","dairy_tot",0,0,0
25,0,"HSTK","medBMI","dairy_tot",0,0,0
25,0,"HSTK","medSBP","dairy_tot",0,0,0
35,0,"HSTK","direct","dairy_tot",0,0,0
35,0,"HSTK","medBMI","dairy_tot",0,0,0
35,0,"HSTK","medSBP","dairy_tot",0,0,0
45,0,"HSTK","direct","dairy_tot",0,0,0
45,0,"HSTK","medBMI","dairy_tot",0,0,0
45,0,"HSTK","medSBP","dairy_tot",0,0,0
55,0,"HSTK","direct","dairy_tot",0,0,0
55,0,"HSTK","medBMI","dairy_tot",0,0,0
55,0,"HSTK","medSBP","dairy_tot",0,0,0
65,0,"HSTK","direct","dairy_tot",0,0,0
65,0,"HSTK","medBMI","dairy_tot",0,0,0
65,0,"HSTK","medSBP","dairy_tot",0,0,0
75,0,"HSTK","direct","dairy_tot",0,0,0
75,0,"HSTK","medBMI","dairy_tot",0,0,0
75,0,"HSTK","medSBP","dairy_tot",0,0,0
25,1,"HSTK","direct","dairy_tot",0,0,0
25,1,"HSTK","medBMI","dairy_tot",0,0,0
25,1,"HSTK","medSBP","dairy_tot",0,0,0
35,1,"HSTK","direct","dairy_tot",0,0,0
35,1,"HSTK","medBMI","dairy_tot",0,0,0
35,1,"HSTK","medSBP","dairy_tot",0,0,0
45,1,"HSTK","direct","dairy_tot",0,0,0
45,1,"HSTK","medBMI","dairy_tot",0,0,0
45,1,"HSTK","medSBP","dairy_tot",0,0,0
55,1,"HSTK","direct","dairy_tot",0,0,0
55,1,"HSTK","medBMI","dairy_tot",0,0,0
55,1,"HSTK","medSBP","dairy_tot",0,0,0
65,1,"HSTK","direct","dairy_tot",0,0,0
65,1,"HSTK","medBMI","dairy_tot",0,0,0
65,1,"HSTK","medSBP","dairy_tot",0,0,0
75,1,"HSTK","direct","dairy_tot",0,0,0
75,1,"HSTK","medBMI","dairy_tot",0,0,0
75,1,"HSTK","medSBP","dairy_tot",0,0,0
25,0,"IHD","direct","dairy_tot",0,0,0
25,0,"IHD","medBMI","dairy_tot",0,0,0
25,0,"IHD","medSBP","dairy_tot",0,0,0
35,0,"IHD","direct","dairy_tot",0,0,0
35,0,"IHD","medBMI","dairy_tot",0,0,0
35,0,"IHD","medSBP","dairy_tot",0,0,0
45,0,"IHD","direct","dairy_tot",0,0,0
45,0,"IHD","medBMI","dairy_tot",0,0,0
45,0,"IHD","medSBP","dairy_tot",0,0,0
55,0,"IHD","direct","dairy_tot",0,0,0
55,0,"IHD","medBMI","dairy_tot",0,0,0
55,0,"IHD","medSBP","dairy_tot",0,0,0
65,0,"IHD","direct","dairy_tot",0,0,0
65,0,"IHD","medBMI","dairy_tot",0,0,0
65,0,"IHD","medSBP","dairy_tot",0,0,0
75,0,"IHD","direct","dairy_tot",0,0,0
75,0,"IHD","medBMI","dairy_tot",0,0,0
75,0,"IHD","medSBP","dairy_tot",0,0,0
25,1,"IHD","direct","dairy_tot",0,0,0
25,1,"IHD","medBMI","dairy_tot",0,0,0
25,1,"IHD","medSBP","dairy_tot",0,0,0
35,1,"IHD","direct","dairy_tot",0,0,0
35,1,"IHD","medBMI","dairy_tot",0,0,0
35,1,"IHD","medSBP","dairy_tot",0,0,0
45,1,"IHD","direct","dairy_tot",0,0,0
45,1,"IHD","medBMI","dairy_tot",0,0,0
45,1,"IHD","medSBP","dairy_tot",0,0,0
55,1,"IHD","direct","dairy_tot",0,0,0
55,1,"IHD","medBMI","dairy_tot",0,0,0
55,1,"IHD","medSBP","dairy_tot",0,0,0
65,1,"IHD","direct","dairy_tot",0,0,0
65,1,"IHD","medBMI","dairy_tot",0,0,0
65,1,"IHD","medSBP","dairy_tot",0,0,0
75,1,"IHD","direct","dairy_tot",0,0,0
75,1,"IHD","medBMI","dairy_tot",0,0,0
75,1,"IHD","medSBP","dairy_tot",0,0,0
25,0,"ISTK","direct","dairy_tot",0,0,0
25,0,"ISTK","medBMI","dairy_tot",0,0,0
25,0,"ISTK","medSBP","dairy_tot",0,0,0
35,0,"ISTK","direct","dairy_tot",0,0,0
35,0,"ISTK","medBMI","dairy_tot",0,0,0
35,0,"ISTK","medSBP","dairy_tot",0,0,0
45,0,"ISTK","direct","dairy_tot",0,0,0
45,0,"ISTK","medBMI","dairy_tot",0,0,0
45,0,"ISTK","medSBP","dairy_tot",0,0,0
55,0,"ISTK","direct","dairy_tot",0,0,0
55,0,"ISTK","medBMI","dairy_tot",0,0,0
55,0,"ISTK","medSBP","dairy_tot",0,0,0
65,0,"ISTK","direct","dairy_tot",0,0,0
65,0,"ISTK","medBMI","dairy_tot",0,0,0
65,0,"ISTK","medSBP","dairy_tot",0,0,0
75,0,"ISTK","direct","dairy_tot",0,0,0
75,0,"ISTK","medBMI","dairy_tot",0,0,0
75,0,"ISTK","medSBP","dairy_tot",0,0,0
25,1,"ISTK","direct","dairy_tot",0,0,0
25,1,"ISTK","medBMI","dairy_tot",0,0,0
25,1,"ISTK","medSBP","dairy_tot",0,0,0
35,1,"ISTK","direct","dairy_tot",0,0,0
35,1,"ISTK","medBMI","dairy_tot",0,0,0
35,1,"ISTK","medSBP","dairy_tot",0,0,0
45,1,"ISTK","direct","dairy_tot",0,0,0
45,1,"ISTK","medBMI","dairy_tot",0,0,0
45,1,"ISTK","medSBP","dairy_tot",0,0,0
55,1,"ISTK","direct","dairy_tot",0,0,0
55,1,"ISTK","medBMI","dairy_tot",0,0,0
55,1,"ISTK","medSBP","dairy_tot",0,0,0
65,1,"ISTK","direct","dairy_tot",0,0,0
65,1,"ISTK","medBMI","dairy_tot",0,0,0
65,1,"ISTK","medSBP","dairy_tot",0,0,0
75,1,"ISTK","direct","dairy_tot",0,0,0
75,1,"ISTK","medBMI","dairy_tot",0,0,0
75,1,"ISTK","medSBP","dairy_tot",0,0,0
25,0,"KC","direct","dairy_tot",0,0,0
25,0,"KC","medBMI","dairy_tot",0,0,0
25,0,"KC","medSBP","dairy_tot",0,0,0
35,0,"KC","direct","dairy_tot",0,0,0
35,0,"KC","medBMI","dairy_tot",0,0,0
35,0,"KC","medSBP","dairy_tot",0,0,0
45,0,"KC","direct","dairy_tot",0,0,0
45,0,"KC","medBMI","dairy_tot",0,0,0
45,0,"KC","medSBP","dairy_tot",0,0,0
55,0,"KC","direct","dairy_tot",0,0,0
55,0,"KC","medBMI","dairy_tot",0,0,0
55,0,"KC","medSBP","dairy_tot",0,0,0
65,0,"KC","direct","dairy_tot",0,0,0
65,0,"KC","medBMI","dairy_tot",0,0,0
65,0,"KC","medSBP","dairy_tot",0,0,0
75,0,"KC","direct","dairy_tot",0,0,0
75,0,"KC","medBMI","dairy_tot",0,0,0
75,0,"KC","medSBP","dairy_tot",0,0,0
25,1,"KC","direct","dairy_tot",0,0,0
25,1,"KC","medBMI","dairy_tot",0,0,0
