"age","outcome","pathway","riskfactor","V1","V2","V3"
65,"LVC","medSBP","dairy_tot",0,0,0
75,"LVC","direct","dairy_tot",0,0,0
75,"LVC","medBMI","dairy_tot",0,0,0
75,"LVC","medSBP","dairy_tot",0,0,0
25,"MLPC","direct","dairy_tot",0,0,0
25,"MLPC","medBMI","dairy_tot",0,0,0
25,"MLPC","medSBP","dairy_tot",0,0,0
35,"MLPC","direct","dairy_tot",0,0,0
35,"MLPC","medBMI","dairy_tot",0,0,0
35,"MLPC","medSBP","dairy_tot",0,0,0
45,"MLPC","direct","dairy_tot",0,0,0
45,"MLPC","medBMI","dairy_tot",0,0,0
45,"MLPC","medSBP","dairy_tot",0,0,0
55,"MLPC","direct","dairy_tot",0,0,0
55,"MLPC","medBMI","dairy_tot",0,0,0
55,"MLPC","medSBP","dairy_tot",0,0,0
65,"MLPC","direct","dairy_tot",0,0,0
65,"MLPC","medBMI","dairy_tot",0,0,0
65,"MLPC","medSBP","dairy_tot",0,0,0
75,"MLPC","direct","dairy_tot",0,0,0
75,"MLPC","medBMI","dairy_tot",0,0,0
75,"MLPC","medSBP","dairy_tot",0,0,0
25,"MMC","direct","dairy_tot",0,0,0
25,"MMC","medBMI","dairy_tot",0,0,0
25,"MMC","medSBP","dairy_tot",0,0,0
35,"MMC","direct","dairy_tot",0,0,0
35,"MMC","medBMI","dairy_tot",0,0,0
35,"MMC","medSBP","dairy_tot",0,0,0
45,"MMC","direct","dairy_tot",0,0,0
45,"MMC","medBMI","dairy_tot",0,0,0
45,"MMC","medSBP","dairy_tot",0,0,0
55,"MMC","direct","dairy_tot",0,0,0
55,"MMC","medBMI","dairy_tot",0,0,0
55,"MMC","medSBP","dairy_tot",0,0,0
65,"MMC","direct","dairy_tot",0,0,0
65,"MMC","medBMI","dairy_tot",0,0,0
65,"MMC","medSBP","dairy_tot",0,0,0
75,"MMC","direct","dairy_tot",0,0,0
75,"MMC","medBMI","dairy_tot",0,0,0
75,"MMC","medSBP","dairy_tot",0,0,0
25,"OC","direct","dairy_tot",0,0,0
25,"OC","medBMI","dairy_tot",0,0,0
25,"OC","medSBP","dairy_tot",0,0,0
35,"OC","direct","dairy_tot",0,0,0
35,"OC","medBMI","dairy_tot",0,0,0
35,"OC","medSBP","dairy_tot",0,0,0
45,"OC","direct","dairy_tot",0,0,0
45,"OC","medBMI","dairy_tot",0,0,0
45,"OC","medSBP","dairy_tot",0,0,0
55,"OC","direct","dairy_tot",0,0,0
55,"OC","medBMI","dairy_tot",0,0,0
55,"OC","medSBP","dairy_tot",0,0,0
65,"OC","direct","dairy_tot",0,0,0
65,"OC","medBMI","dairy_tot",0,0,0
65,"OC","medSBP","dairy_tot",0,0,0
75,"OC","direct","dairy_tot",0,0,0
75,"OC","medBMI","dairy_tot",0,0,0
75,"OC","medSBP","dairy_tot",0,0,0
25,"OSTK","direct","dairy_tot",0,0,0
25,"OSTK","medBMI","dairy_tot",0,0,0
25,"OSTK","medSBP","dairy_tot",0,0,0
35,"OSTK","direct","dairy_tot",0,0,0
35,"OSTK","medBMI","dairy_tot",0,0,0
35,"OSTK","medSBP","dairy_tot",0,0,0
45,"OSTK","direct","dairy_tot",0,0,0
45,"OSTK","medBMI","dairy_tot",0,0,0
45,"OSTK","medSBP","dairy_tot",0,0,0
55,"OSTK","direct","dairy_tot",0,0,0
55,"OSTK","medBMI","dairy_tot",0,0,0
55,"OSTK","medSBP","dairy_tot",0,0,0
65,"OSTK","direct","dairy_tot",0,0,0
65,"OSTK","medBMI","dairy_tot",0,0,0
65,"OSTK","medSBP","dairy_tot",0,0,0
75,"OSTK","direct","dairy_tot",0,0,0
75,"OSTK","medBMI","dairy_tot",0,0,0
75,"OSTK","medSBP","dairy_tot",0,0,0
25,"OTH","direct","dairy_tot",0,0,0
25,"OTH","medBMI","dairy_tot",0,0,0
25,"OTH","medSBP","dairy_tot",0,0,0
35,"OTH","direct","dairy_tot",0,0,0
35,"OTH","medBMI","dairy_tot",0,0,0
35,"OTH","medSBP","dairy_tot",0,0,0
45,"OTH","direct","dairy_tot",0,0,0
45,"OTH","medBMI","dairy_tot",0,0,0
45,"OTH","medSBP","dairy_tot",0,0,0
55,"OTH","direct","dairy_tot",0,0,0
55,"OTH","medBMI","dairy_tot",0,0,0
55,"OTH","medSBP","dairy_tot",0,0,0
65,"OTH","direct","dairy_tot",0,0,0
65,"OTH","medBMI","dairy_tot",0,0,0
65,"OTH","medSBP","dairy_tot",0,0,0
75,"OTH","direct","dairy_tot",0,0,0
75,"OTH","medBMI","dairy_tot",0,0,0
75,"OTH","medSBP","dairy_tot",0,0,0
25,"PC","direct","dairy_tot",0,0,0
25,"PC","medBMI","dairy_tot",0,0,0
25,"PC","medSBP","dairy_tot",0,0,0
35,"PC","direct","dairy_tot",0,0,0
35,"PC","medBMI","dairy_tot",0,0,0
35,"PC","medSBP","dairy_tot",0,0,0
45,"PC","direct","dairy_tot",0,0,0
45,"PC","medBMI","dairy_tot",0,0,0
45,"PC","medSBP","dairy_tot",0,0,0
55,"PC","direct","dairy_tot",0,0,0
55,"PC","medBMI","dairy_tot",0,0,0
55,"PC","medSBP","dairy_tot",0,0,0
65,"PC","direct","dairy_tot",0,0,0
65,"PC","medBMI","dairy_tot",0,0,0
65,"PC","medSBP","dairy_tot",0,0,0
75,"PC","direct","dairy_tot",0,0,0
75,"PC","medBMI","dairy_tot",0,0,0
75,"PC","medSBP","dairy_tot",0,0,0
25,"PVD","direct","dairy_tot",0,0,0
25,"PVD","medBMI","dairy_tot",0,0,0
25,"PVD","medSBP","dairy_tot",0,0,0
35,"PVD","direct","dairy_tot",0,0,0
35,"PVD","medBMI","dairy_tot",0,0,0
35,"PVD","medSBP","dairy_tot",0,0,0
45,"PVD","direct","dairy_tot",0,0,0
45,"PVD","medBMI","dairy_tot",0,0,0
45,"PVD","medSBP","dairy_tot",0,0,0
55,"PVD","direct","dairy_tot",0,0,0
55,"PVD","medBMI","dairy_tot",0,0,0
55,"PVD","medSBP","dairy_tot",0,0,0
65,"PVD","direct","dairy_tot",0,0,0
65,"PVD","medBMI","dairy_tot",0,0,0
65,"PVD","medSBP","dairy_tot",0,0,0
75,"PVD","direct","dairy_tot",0,0,0
75,"PVD","medBMI","dairy_tot",0,0,0
75,"PVD","medSBP","dairy_tot",0,0,0
25,"RHD","direct","dairy_tot",0,0,0
25,"RHD","medBMI","dairy_tot",0,0,0
25,"RHD","medSBP","dairy_tot",0,0,0
35,"RHD","direct","dairy_tot",0,0,0
35,"RHD","medBMI","dairy_tot",0,0,0
35,"RHD","medSBP","dairy_tot",0,0,0
45,"RHD","direct","dairy_tot",0,0,0
45,"RHD","medBMI","dairy_tot",0,0,0
45,"RHD","medSBP","dairy_tot",0,0,0
55,"RHD","direct","dairy_tot",0,0,0
55,"RHD","medBMI","dairy_tot",0,0,0
55,"RHD","medSBP","dairy_tot",0,0,0
65,"RHD","direct","dairy_tot",0,0,0
65,"RHD","medBMI","dairy_tot",0,0,0
65,"RHD","medSBP","dairy_tot",0,0,0
75,"RHD","direct","dairy_tot",0,0,0
75,"RHD","medBMI","dairy_tot",0,0,0
75,"RHD","medSBP","dairy_tot",0,0,0
25,"SCC","direct","dairy_tot",0,0,0
25,"SCC","medBMI","dairy_tot",0,0,0
25,"SCC","medSBP","dairy_tot",0,0,0
35,"SCC","direct","dairy_tot",0,0,0
35,"SCC","medBMI","dairy_tot",0,0,0
35,"SCC","medSBP","dairy_tot",0,0,0
45,"SCC","direct","dairy_tot",0,0,0
45,"SCC","medBMI","dairy_tot",0,0,0
45,"SCC","medSBP","dairy_tot",0,0,0
55,"SCC","direct","dairy_tot",0,0,0
55,"SCC","medBMI","dairy_tot",0,0,0
55,"SCC","medSBP","dairy_tot",0,0,0
65,"SCC","direct","dairy_tot",0,0,0
65,"SCC","medBMI","dairy_tot",0,0,0
65,"SCC","medSBP","dairy_tot",0,0,0
75,"SCC","direct","dairy_tot",0,0,0
75,"SCC","medBMI","dairy_tot",0,0,0
75,"SCC","medSBP","dairy_tot",0,0,0
25,"SCNC","direct","dairy_tot",0,0,0
25,"SCNC","medBMI","dairy_tot",0,0,0
25,"SCNC","medSBP","dairy_tot",0,0,0
35,"SCNC","direct","dairy_tot",0,0,0
35,"SCNC","medBMI","dairy_tot",0,0,0
35,"SCNC","medSBP","dairy_tot",0,0,0
45,"SCNC","direct","dairy_tot",0,0,0
45,"SCNC","medBMI","dairy_tot",0,0,0
45,"SCNC","medSBP","dairy_tot",0,0,0
55,"SCNC","direct","dairy_tot",0,0,0
55,"SCNC","medBMI","dairy_tot",0,0,0
55,"SCNC","medSBP","dairy_tot",0,0,0
65,"SCNC","direct","dairy_tot",0,0,0
65,"SCNC","medBMI","dairy_tot",0,0,0
65,"SCNC","medSBP","dairy_tot",0,0,0
75,"SCNC","direct","dairy_tot",0,0,0
75,"SCNC","medBMI","dairy_tot",0,0,0
75,"SCNC","medSBP","dairy_tot",0,0,0
25,"TC","direct","dairy_tot",0,0,0
25,"TC","medBMI","dairy_tot",0,0,0
25,"TC","medSBP","dairy_tot",0,0,0
35,"TC","direct","dairy_tot",0,0,0
35,"TC","medBMI","dairy_tot",0,0,0
35,"TC","medSBP","dairy_tot",0,0,0
45,"TC","direct","dairy_tot",0,0,0
45,"TC","medBMI","dairy_tot",0,0,0
45,"TC","medSBP","dairy_tot",0,0,0
55,"TC","direct","dairy_tot",0,0,0
55,"TC","medBMI","dairy_tot",0,0,0
55,"TC","medSBP","dairy_tot",0,0,0
65,"TC","direct","dairy_tot",0,0,0
65,"TC","medBMI","dairy_tot",0,0,0
65,"TC","medSBP","dairy_tot",0,0,0
75,"TC","direct","dairy_tot",0,0,0
75,"TC","medBMI","dairy_tot",0,0,0
75,"TC","medSBP","dairy_tot",0,0,0
25,"UC","direct","dairy_tot",0,0,0
25,"UC","medBMI","dairy_tot",0,0,0
25,"UC","medSBP","dairy_tot",0,0,0
35,"UC","direct","dairy_tot",0,0,0
35,"UC","medBMI","dairy_tot",0,0,0
35,"UC","medSBP","dairy_tot",0,0,0
45,"UC","direct","dairy_tot",0,0,0
45,"UC","medBMI","dairy_tot",0,0,0
45,"UC","medSBP","dairy_tot",0,0,0
55,"UC","direct","dairy_tot",0,0,0
55,"UC","medBMI","dairy_tot",0,0,0
55,"UC","medSBP","dairy_tot",0,0,0
65,"UC","direct","dairy_tot",0,0,0
65,"UC","medBMI","dairy_tot",0,0,0
65,"UC","medSBP","dairy_tot",0,0,0
75,"UC","direct","dairy_tot",0,0,0
75,"UC","medBMI","dairy_tot",0,0,0
75,"UC","medSBP","dairy_tot",0,0,0
25,"AA","direct","leg_tot",0,0,0
25,"AA","medBMI","leg_tot",4.18002201981569,4.51604510590918,4.42246220879875
25,"AA","medSBP","leg_tot",0,0,0
35,"AA","direct","leg_tot",0,0,0
35,"AA","medBMI","leg_tot",8.69165662339412,9.82302024581182,8.92568466568381
35,"AA","medSBP","leg_tot",0,0,0
45,"AA","direct","leg_tot",0,0,0
45,"AA","medBMI","leg_tot",15.2159671721563,13.5883143378027,12.2299939671168
45,"AA","medSBP","leg_tot",0,0,0
55,"AA","direct","leg_tot",0,0,0
55,"AA","medBMI","leg_tot",21.4190910171896,24.8382456865808,28.4150698200084
55,"AA","medSBP","leg_tot",0,0,0
65,"AA","direct","leg_tot",0,0,0
65,"AA","medBMI","leg_tot",32.6554747426888,33.4642034607606,29.8023804432349
65,"AA","medSBP","leg_tot",0,0,0
75,"AA","direct","leg_tot",0,0,0
75,"AA","medBMI","leg_tot",60.324844345689,59.0028639860109,60.2590579957148
75,"AA","medSBP","leg_tot",0,0,0
25,"AFF","direct","leg_tot",0,0,0
25,"AFF","medBMI","leg_tot",0.397281831116549,0.248299232395522,0.325907294312229
25,"AFF","medSBP","leg_tot",0,0,0
35,"AFF","direct","leg_tot",0,0,0
35,"AFF","medBMI","leg_tot",1.39790369873789,1.73042823851779,1.40420282139429
35,"AFF","medSBP","leg_tot",0,0,0
45,"AFF","direct","leg_tot",0,0,0
45,"AFF","medBMI","leg_tot",4.51290558158033,5.66931594028511,5.10487629210677
45,"AFF","medSBP","leg_tot",0,0,0
55,"AFF","direct","leg_tot",0,0,0
55,"AFF","medBMI","leg_tot",21.7359250801174,19.664703140736,18.8918292256368
55,"AFF","medSBP","leg_tot",0,0,0
65,"AFF","direct","leg_tot",0,0,0
65,"AFF","medBMI","leg_tot",47.5791427297295,44.6955287772896,49.2510642578687
65,"AFF","medSBP","leg_tot",0,0,0
75,"AFF","direct","leg_tot",0,0,0
75,"AFF","medBMI","leg_tot",285.9118384122,240.402969300679,258.514620123263
75,"AFF","medSBP","leg_tot",0,0,0
25,"APCA","direct","leg_tot",0,0,0
25,"APCA","medBMI","leg_tot",0.0392964595411372,0.0315514920940046,0.0360011610726078
25,"APCA","medSBP","leg_tot",0,0,0
35,"APCA","direct","leg_tot",0,0,0
35,"APCA","medBMI","leg_tot",0.456662995442132,0.213265567629838,0.477751679594332
35,"APCA","medSBP","leg_tot",0,0,0
