"age","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"CC","medBMI","leg_tot",7.01112408262827,1.58350215272576,6.8485031609014,5.58187235898955,8.57860358973484,0.00260279900917389,0.000552521285917587,0.00270741988956517,0.00204054537168584,0.00307612489832936,0.270741988956517,0.204054537168584,0.307612489832936,0.0104067389271768,0.00235042103089721,0.0101653577368621,0.00828527461220637,0.0127333772539147
25,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","medBMI","leg_tot",19.7981455373606,3.0554449767015,19.5916628377429,16.9882032663607,22.7835981030355,0.0304704416991352,0.00539523827538159,0.0297067676540261,0.0257081813948149,0.0358818249417981,2.97067676540261,2.57081813948149,3.58818249417981,0.0293867473205987,0.00453525252215567,0.0290802612960219,0.0252158989273733,0.0338181088347145
25,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","medBMI","leg_tot",49.0692261539969,9.21012080121201,49.4342698559864,40.1696237522608,57.6585414090421,0.0607198069621562,0.0131200684158003,0.064572411164004,0.0470281414452741,0.0711367589074677,6.4572411164004,4.70281414452741,7.11367589074677,0.0728343443825933,0.0136707497309109,0.073376185385383,0.059624502756766,0.0855836211560494
25,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","medBMI","leg_tot",1.30253885413589,0.514541011316211,1.58463255604323,0.752445005535404,1.61285305611515,0.0200622783493792,0.00498851764060787,0.0205401960720338,0.0151364110661597,0.0245819155683423,2.05401960720338,1.51364110661597,2.45819155683423,0.00193338209932448,0.000763742576651988,0.0023520989090903,0.00111686779999615,0.00239398711035186
25,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","medBMI","leg_tot",5.2472504783028,0.0785996192126332,5.25613784314348,5.16916257020483,5.31778412628619,0.029094263722502,0.000535084685977657,0.029123588798467,0.0285740429826792,0.0295895581477546,2.9123588798467,2.85740429826792,2.95895581477546,0.00778858927179766,0.000116666843616145,0.00780178094898915,0.00767268197029112,0.00789328364769143
25,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","medBMI","leg_tot",0.182443895007435,0.0511019762935748,0.15317134016989,0.152732660955652,0.237036800671132,0.0120267369740637,0.00172713798798415,0.0118363028456437,0.0104743877916078,0.0137409551656767,1.18363028456437,1.04743877916078,1.37409551656767,0.000270804789905798,7.58515923670048e-05,0.000227355004630909,0.00022670386509871,0.000351838032196542
25,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","medBMI","leg_tot",21.6159490771392,4.63061134214582,22.7108936166399,16.8447407263346,25.4564545693682,0.037323707281539,0.00857826702328484,0.0371236221570244,0.0292610525460186,0.0455564343728969,3.71236221570244,2.92610525460186,4.55564343728969,0.0320849461595333,0.00687330059245939,0.033710192243903,0.0250029548712867,0.0377854782760657
25,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HSTK","direct","leg_tot",30.5259679112806,3.94426163450457,28.3859411959549,28.1278398182811,34.743118712307,0.112933182321609,0.0156069745926414,0.108672581637933,0.100337629502191,0.129150245722151,10.8672581637933,10.0337629502191,12.9150245722151,0.0453102490853344,0.00585453924463725,0.0421337685294191,0.0417506639626561,0.0515698426805406
25,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HSTK","medBMI","leg_tot",7.80276427679999,0.819543744822702,7.52159665641039,7.17885256873193,8.66566846219923,0.028781545294377,0.00194310916801275,0.0279243629307347,0.0274399159899249,0.030851779607925,2.79243629307347,2.74399159899249,3.0851779607925,0.0115817848581734,0.00121646367847101,0.011164442648039,0.0106557013681435,0.0128626092268175
25,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"IHD","direct","leg_tot",35.4355443680199,2.90830285296102,34.7224881831175,33.0387058415836,38.4384806516232,0.0352618930290661,0.00322995915166795,0.0362831425567858,0.0318766746062573,0.0377790493533133,3.62831425567858,3.18766746062573,3.77790493533133,0.0525976226685368,0.00431684679307271,0.0515392204110336,0.0490399516729507,0.0570549355830004
25,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"IHD","medBMI","leg_tot",27.4549463862852,5.99783821274819,24.2063297168423,23.8033937693843,33.8678231722125,0.0272043799303315,0.00512913855783087,0.0252943195562748,0.0234038283600376,0.0326284828185735,2.52943195562748,2.34038283600376,3.26284828185735,0.0407518760093886,0.0089027002905526,0.0359298952321359,0.0353318100805752,0.0502706255988667
25,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ISTK","direct","leg_tot",15.7058502979438,3.70727926414118,16.4305817712975,11.9267634406376,18.8689154028993,0.115556900663973,0.0352173649999401,0.114678360013766,0.0824815922767841,0.149378968603837,11.4678360013766,8.24815922767841,14.9378968603837,0.0233124791051695,0.00550278200433597,0.0243882112055595,0.0177031117849484,0.0280074741400592
25,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ISTK","medBMI","leg_tot",5.07209879538839,0.0858176940333633,5.06356555432269,4.99450145364291,5.15694939203971,0.0369405884227747,0.00301114865522438,0.0360275822437071,0.0345684072727226,0.0400888248250341,3.60275822437071,3.45684072727226,4.00888248250341,0.00752860844486261,0.00012738076328593,0.00751594240002774,0.0074134292999108,0.00765455372792405
25,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","medBMI","leg_tot",13.1625361328837,2.02243407365389,12.0842761795011,11.9165442230935,15.325049003049,0.0124126558549456,0.00120558196161196,0.0117444366612338,0.0116919189347287,0.0137013790898176,1.17444366612338,1.16919189347287,1.37013790898176,0.0195373916564749,0.00300193566023049,0.0179369108065801,0.0176879432145783,0.0227472488207819
25,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","medBMI","leg_tot",3.11334118082681,0.417151012850213,2.87869421366674,2.86697321687452,3.55915906686516,0.0135232366640903,0.000899935508882968,0.0138297252821492,0.0125760715403021,0.0142098864625284,1.38297252821492,1.25760715403021,1.42098864625284,0.00462118891040182,0.000619184831530202,0.00427289815152921,0.00425550046292102,0.00528292450292434
25,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","direct","leg_tot",34.1681286177481,6.52444752884246,37.5189484173969,27.1926297440226,38.2954306617722,0.0407639568176175,0.00620462470241466,0.0440789983220517,0.0341296114308086,0.0445805169256574,4.40789983220517,3.41296114308086,4.45805169256574,0.0507163744307612,0.00968435607136966,0.0556900571720724,0.0403625146487697,0.0568426038826381
25,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","medBMI","leg_tot",0.510836350752192,0.0914498715045589,0.494163983917446,0.43213440747749,0.603709805836429,0.00418696885160564,0.000291135868251383,0.00414001471843243,0.00393305635227094,0.00448079236413758,0.414001471843243,0.393305635227094,0.448079236413758,0.000758243681631848,0.000135740706690652,0.000733496584461335,0.000641424956550281,0.000896097439308351
25,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","medBMI","leg_tot",2.58829268397954,0.355033385612191,2.49290271973446,2.30080917497911,2.95685766258829,0.0030259211460832,0.000468770846408111,0.00285242238625272,0.00267782202302142,0.0035214942150009,0.285242238625272,0.267782202302142,0.35214942150009,0.00384184988196634,0.000526982508218954,0.00370026082399617,0.00341513288355391,0.00438891757965339
25,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OSTK","direct","leg_tot",10.0877604160536,1.81870992447294,9.12301165525805,8.96310938467987,12.0324478941034,0.109463183231067,0.0218790282448993,0.0996122480888606,0.0945099549076438,0.132789706425365,9.96122480888606,9.45099549076438,13.2789706425365,0.0149734461653435,0.00269954420221302,0.0135414520420627,0.0133041061950689,0.0178599811404067
25,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OSTK","medBMI","leg_tot",2.34916393843608,0.202475369242989,2.40935542206156,2.13771483544946,2.50945028034105,0.0254685841450579,0.0027367971985327,0.0266006932429438,0.0225600426523994,0.0274148329045134,2.66006932429438,2.25600426523994,2.74148329045134,0.0034869067379675,0.000300537871254678,0.00357625005130035,0.00317304899058862,0.00372482266901345
25,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","medBMI","leg_tot",16.6737527823931,1.64837975699088,17.5018828554963,14.9118213847018,17.7317736179468,0.0292534996371711,0.00437540865503094,0.0301066257567454,0.0247939715221583,0.0329878705505456,3.01066257567454,2.47939715221583,3.29878705505456,0.0247491543577996,0.00244672003828187,0.0259783628794234,0.0221338875550337,0.0263195939171852
25,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","medBMI","leg_tot",1.49828625005385,0.231701228283288,1.47426718570951,1.28926701087866,1.72772169392173,0.00462596860386779,0.00110594673388687,0.00500657552740106,0.00346130940009895,0.00546711192263334,0.500657552740106,0.346130940009895,0.546711192263334,0.00222393351746872,0.000343918345108857,0.00218828158363318,0.0019136824611163,0.00256448871758134
25,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","medBMI","leg_tot",0.321766369370003,0.132351625252081,0.26906863313027,0.226140311349207,0.462185503194572,0.0309880765548943,0.0093649921267327,0.0300042759019518,0.0225463439377893,0.0402660397270004,3.00042759019518,2.25463439377893,4.02660397270004,0.000477603671268057,0.000196451923308369,0.000399383463404536,0.000335664175014779,0.000686030344205329
25,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","medBMI","leg_tot",2.92656794415279,0.394391707953109,3.09581944185645,2.50680076450228,3.20247135075518,0.0263951416180122,0.00241262371792091,0.025977938545811,0.0243063077418923,0.0288385981055031,2.5977938545811,2.43063077418923,2.88385981055031,0.00434395799995961,0.000585402781542665,0.00459518107473016,0.00372088994448989,0.00475348644187437
25,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","medBMI","leg_tot",1.01526912896034,0.464559715976774,0.805907968537224,0.697916665376416,1.51057857890391,0.0109005162041752,0.00324447483429258,0.0101081957243271,0.0082247204498903,0.0142497843663311,1.01081957243271,0.82247204498903,1.42497843663311,0.00150698242412958,0.000689554431397447,0.00119622384785327,0.00103593039345774,0.00224217924463628
25,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","medBMI","leg_tot",20.6133530093415,5.39526635837053,21.4351172233852,15.1833857344896,25.3448207022562,0.00271331284274782,0.000628607629385103,0.00287788271554163,0.00206174474014752,0.0032249965534734,0.287788271554163,0.206174474014752,0.32249965534734,0.030596774590464,0.00800829193328069,0.0318165341517644,0.0225369754560413,0.0376197780977813
25,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","medBMI","leg_tot",19.6739742490607,0.997212950359246,19.7518941988282,18.6956774799967,20.5860390608224,0.0209606000962652,0.00213469675492975,0.0219596126103795,0.0186820805429147,0.0223899590126185,2.19596126103795,1.86820805429147,2.23899590126185,0.0292024376201344,0.00148018130999873,0.0293180956180378,0.0277503339418989,0.0305562320001519
25,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","medBMI","leg_tot",9.14678717829658,0.597210726917464,8.92568466568381,8.7033580255086,9.77815346680542,0.0261255662290389,0.0017763643331581,0.0257254433387756,0.0246404914713314,0.0279507454434702,2.57254433387756,2.46404914713314,2.79507454434702,0.0223857285085559,0.00146160580043816,0.0218446050819988,0.0213004857414951,0.0239309261881903
35,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
