"age","female","disease_type3","riskfactor","V1","V2","V3"
45,0,"All_HD","leg_tot",0.054549592948199,0.0443462279008897,0.0478103026804765
45,0,"All_STK","leg_tot",0.108747307987667,0.128356490005769,0.103880792885555
45,0,"Cancer","leg_tot",0.0103933300761004,0.0119101917078962,0.008764444056623
45,0,"DIAB","leg_tot",0.0655583824531886,0.0671431153278182,0.0532077444648734
45,0,"Other_CVD","leg_tot",0.0234390926001937,0.0242331799170249,0.0176587910168477
45,1,"All_HD","leg_tot",0.0344740006810572,0.0451355015425448,0.0451351274468582
45,1,"All_STK","leg_tot",0.112988162747084,0.109016898632843,0.13371592811117
45,1,"Cancer","leg_tot",0.00948113572571065,0.00899506762034957,0.0086065996504737
45,1,"DIAB","leg_tot",0.0540616733660789,0.0623909932598827,0.0769038968580464
45,1,"Other_CVD","leg_tot",0.0237114880979473,0.0213685826866897,0.0216170089357109
55,0,"All_HD","leg_tot",0.0390756025906301,0.0371316187498916,0.0454381394118272
55,0,"All_STK","leg_tot",0.0888544804625629,0.0852230592571586,0.0887175577156708
55,0,"Cancer","leg_tot",0.00697532049351964,0.00906605943462711,0.0088598630317478
55,0,"DIAB","leg_tot",0.0349822618703687,0.0310941388653649,0.0402596373009776
55,0,"Other_CVD","leg_tot",0.0193002863968218,0.0186979852711903,0.0153179808120603
55,1,"All_HD","leg_tot",0.0388037257879594,0.0302304356293424,0.041898235717569
55,1,"All_STK","leg_tot",0.0906196094680985,0.090277902442483,0.102959236560469
55,1,"Cancer","leg_tot",0.00800635741678079,0.00705708144876088,0.00869329967771033
55,1,"DIAB","leg_tot",0.039593326505443,0.0495853499498218,0.0484939820330943
55,1,"Other_CVD","leg_tot",0.0217153154321823,0.0198059587934148,0.0159890020850777
65,0,"All_HD","leg_tot",0.0361431045430207,0.049446159847127,0.0401145212548848
65,0,"All_STK","leg_tot",0.0898734091096784,0.0843377969303257,0.0852533007822703
65,0,"Cancer","leg_tot",0.00877134374575001,0.00911545385013985,0.0082201719794869
65,0,"DIAB","leg_tot",0.045166090871689,0.0588359642178423,0.0308290424648187
65,0,"Other_CVD","leg_tot",0.0182479597829884,0.0144362996965931,0.0124934077220787
65,1,"All_HD","leg_tot",0.045444302452371,0.0309452356407178,0.0374882817846281
65,1,"All_STK","leg_tot",0.081447531603026,0.0882987389570749,0.067881801000211
65,1,"Cancer","leg_tot",0.00875797666951562,0.00620156166168457,0.00855854004120807
65,1,"DIAB","leg_tot",0.0293902137788606,0.0344430596859528,0.0388918068624775
65,1,"Other_CVD","leg_tot",0.0146262121846897,0.0160346538741775,0.0160338738669877
75,0,"All_HD","leg_tot",0.025923472150275,0.018110367994124,0.0183927906065996
75,0,"All_STK","leg_tot",0.0438032504957505,0.0478246537341644,0.0483735397981954
75,0,"Cancer","leg_tot",0.00668057278729608,0.00690045096146992,0.00601805440067382
75,0,"DIAB","leg_tot",0.0208682431268207,0.0243513727284231,0.0245494195380986
75,0,"Other_CVD","leg_tot",0.0101317981561576,0.011092835482242,0.0124108025092755
75,1,"All_HD","leg_tot",0.0222843369877947,0.0204192760932438,0.0245150329510453
75,1,"All_STK","leg_tot",0.0505080682791906,0.0567910384717543,0.0509532446241488
75,1,"Cancer","leg_tot",0.00656100066112126,0.00724167168177282,0.00591481301105892
75,1,"DIAB","leg_tot",0.030349542282684,0.0227459804214112,0.0328574349693485
75,1,"Other_CVD","leg_tot",0.00959210758971599,0.0133268741828384,0.010576645414592
