"age","female","pathway","disease_type2","riskfactor","V1","V2","V3"
55,1,"direct","HSTK","leg_tot",130.190945519303,126.958666563787,212.267289710383
55,1,"medBMI","HSTK","leg_tot",43.0784387675478,39.2676864144672,36.2890713734509
55,1,"medSBP","HSTK","leg_tot",0,0,0
65,1,"direct","HSTK","leg_tot",264.908833600893,262.042363668815,151.330837252322
65,1,"medBMI","HSTK","leg_tot",37.3807630615666,62.9778119984664,42.3105810123793
65,1,"medSBP","HSTK","leg_tot",0,0,0
75,1,"direct","HSTK","leg_tot",585.303049590657,605.420525052491,665.5313039955
75,1,"medBMI","HSTK","leg_tot",104.745482258691,145.213849299033,165.241509882268
75,1,"medSBP","HSTK","leg_tot",0,0,0
25,0,"direct","IHD","leg_tot",25.1252040048136,30.4290462141481,25.1817013905092
25,0,"medBMI","IHD","leg_tot",26.7143326371458,15.9246517600439,17.4123039183311
25,0,"medSBP","IHD","leg_tot",0,0,0
35,0,"direct","IHD","leg_tot",103.551116368255,136.721061658458,109.926016208368
35,0,"medBMI","IHD","leg_tot",73.5949863184368,85.852661740336,88.2359226408159
35,0,"medSBP","IHD","leg_tot",0,0,0
45,0,"direct","IHD","leg_tot",396.9985917508,386.168650102592,425.994473352186
45,0,"medBMI","IHD","leg_tot",354.539217798649,274.413887175329,273.785557469259
45,0,"medSBP","IHD","leg_tot",0,0,0
55,0,"direct","IHD","leg_tot",531.835545518625,775.024411137235,1138.96325994569
55,0,"medBMI","IHD","leg_tot",935.072723209208,649.055373524781,568.151779105376
55,0,"medSBP","IHD","leg_tot",0,0,0
65,0,"direct","IHD","leg_tot",824.619693034427,1711.06586969028,1130.5370794806
65,0,"medBMI","IHD","leg_tot",967.675626528337,885.383435567002,894.122882098592
65,0,"medSBP","IHD","leg_tot",0,0,0
75,0,"direct","IHD","leg_tot",1571.81401259242,573.503294047915,959.566901893721
75,0,"medBMI","IHD","leg_tot",1245.29768468723,1295.14857182581,1004.95325478986
75,0,"medSBP","IHD","leg_tot",0,0,0
25,1,"direct","IHD","leg_tot",7.8248817135314,8.20501298844914,9.54078679260829
25,1,"medBMI","IHD","leg_tot",7.66199019061252,7.85753485421109,6.79402579851122
25,1,"medSBP","IHD","leg_tot",0,0,0
35,1,"direct","IHD","leg_tot",35.3889715238932,41.9695846491362,39.3242175369132
35,1,"medBMI","IHD","leg_tot",19.6043697423155,28.8652610529285,20.1254562834565
35,1,"medSBP","IHD","leg_tot",0,0,0
45,1,"direct","IHD","leg_tot",115.718045318099,136.843674771527,105.144465970948
45,1,"medBMI","IHD","leg_tot",46.7343103269023,118.305627541111,129.682373822986
45,1,"medSBP","IHD","leg_tot",0,0,0
55,1,"direct","IHD","leg_tot",384.090322863601,176.400205079558,304.279386376842
55,1,"medBMI","IHD","leg_tot",182.641140298311,232.344556245037,265.168603739619
55,1,"medSBP","IHD","leg_tot",0,0,0
65,1,"direct","IHD","leg_tot",773.919704928177,355.547291611068,453.546283451976
65,1,"medBMI","IHD","leg_tot",316.643498560162,372.599540306107,485.621858457777
65,1,"medSBP","IHD","leg_tot",0,0,0
75,1,"direct","IHD","leg_tot",1127.77561409001,809.016321786807,1046.50243938522
75,1,"medBMI","IHD","leg_tot",1134.33773880343,1261.64595494091,1688.89283614362
75,1,"medSBP","IHD","leg_tot",0,0,0
25,0,"direct","ISTK","leg_tot",7.19452407715007,5.1840481564467,8.96089853892861
25,0,"medBMI","ISTK","leg_tot",2.85865090649649,2.62071391806811,2.7653918245757
25,0,"medSBP","ISTK","leg_tot",0,0,0
35,0,"direct","ISTK","leg_tot",28.2013145930618,21.5006176681241,16.1461563769589
35,0,"medBMI","ISTK","leg_tot",6.35476563208689,5.38525857669432,5.28113519694099
35,0,"medSBP","ISTK","leg_tot",0,0,0
45,0,"direct","ISTK","leg_tot",49.7834031650135,66.9422244340617,46.3414930125667
45,0,"medBMI","ISTK","leg_tot",15.7720852995444,13.1746868157533,16.3842280416083
45,0,"medSBP","ISTK","leg_tot",0,0,0
55,0,"direct","ISTK","leg_tot",123.391938390172,123.031659915065,102.294229159933
55,0,"medBMI","ISTK","leg_tot",45.2978574184588,30.187901778587,32.3562416621542
55,0,"medSBP","ISTK","leg_tot",0,0,0
65,0,"direct","ISTK","leg_tot",227.440771419112,204.66423136687,153.829857874553
65,0,"medBMI","ISTK","leg_tot",54.074363980936,42.2235380623951,53.4577618334739
65,0,"medSBP","ISTK","leg_tot",0,0,0
75,0,"direct","ISTK","leg_tot",433.629591103925,295.522148280738,460.325225771072
75,0,"medBMI","ISTK","leg_tot",123.35676710523,92.5995857281936,139.970918730562
75,0,"medSBP","ISTK","leg_tot",0,0,0
25,1,"direct","ISTK","leg_tot",9.23605769414739,6.50567221415613,10.0363502130024
25,1,"medBMI","ISTK","leg_tot",2.30321342437044,2.37015258290744,2.298173729747
25,1,"medSBP","ISTK","leg_tot",0,0,0
35,1,"direct","ISTK","leg_tot",15.2605446540701,11.2687684423978,16.6549210440493
35,1,"medBMI","ISTK","leg_tot",3.75341730239465,3.72178070329766,5.34382696103786
35,1,"medSBP","ISTK","leg_tot",0,0,0
45,1,"direct","ISTK","leg_tot",44.195834823528,38.7878505341506,45.6564265740287
45,1,"medBMI","ISTK","leg_tot",11.6201511335848,10.9626814506905,13.0646764844908
45,1,"medSBP","ISTK","leg_tot",0,0,0
55,1,"direct","ISTK","leg_tot",92.2069547277744,77.5282904147354,78.5275167288741
55,1,"medBMI","ISTK","leg_tot",26.0623633882909,19.6734877318753,26.4274545568776
55,1,"medSBP","ISTK","leg_tot",0,0,0
65,1,"direct","ISTK","leg_tot",159.950427969824,184.191010558792,117.522965571072
65,1,"medBMI","ISTK","leg_tot",45.4119434520392,39.5898281534827,43.3145905248179
65,1,"medSBP","ISTK","leg_tot",0,0,0
75,1,"direct","ISTK","leg_tot",575.884116081074,1079.35638975578,860.068981089635
75,1,"medBMI","ISTK","leg_tot",291.841749753196,181.947455799196,174.028418386659
75,1,"medSBP","ISTK","leg_tot",0,0,0
25,0,"direct","OSTK","leg_tot",6.13086595958103,4.54738856712512,4.03560236836331
25,0,"medBMI","OSTK","leg_tot",1.26575812601706,1.23793946776067,0.872211664256097
25,0,"medSBP","OSTK","leg_tot",0,0,0
35,0,"direct","OSTK","leg_tot",17.4555834287298,19.4287311686436,20.8679874008991
35,0,"medBMI","OSTK","leg_tot",4.56914134463308,5.97887085061651,4.30222177932718
35,0,"medSBP","OSTK","leg_tot",0,0,0
45,0,"direct","OSTK","leg_tot",56.3141510025664,105.100096892816,62.838953373436
45,0,"medBMI","OSTK","leg_tot",23.6582525624322,18.5221683544894,19.7889590320638
45,0,"medSBP","OSTK","leg_tot",0,0,0
55,0,"direct","OSTK","leg_tot",195.374872678864,257.985790849287,218.388554411983
55,0,"medBMI","OSTK","leg_tot",45.2539434519368,60.319134210825,60.0801616542508
55,0,"medSBP","OSTK","leg_tot",0,0,0
65,0,"direct","OSTK","leg_tot",501.931854217109,416.090405708764,570.60063465672
65,0,"medBMI","OSTK","leg_tot",118.169664497066,116.458023030824,106.114846272997
65,0,"medSBP","OSTK","leg_tot",0,0,0
75,0,"direct","OSTK","leg_tot",590.842579275939,991.314416788591,777.924390200385
75,0,"medBMI","OSTK","leg_tot",171.880117935872,191.916721709964,172.727841962328
75,0,"medSBP","OSTK","leg_tot",0,0,0
25,1,"direct","OSTK","leg_tot",6.0547101576195,4.57562308813293,4.91909110733876
25,1,"medBMI","OSTK","leg_tot",1.1435972960445,1.27677896301615,1.25120629821378
25,1,"medSBP","OSTK","leg_tot",0,0,0
35,1,"direct","OSTK","leg_tot",15.1935224767953,19.00495805014,21.4281973392342
35,1,"medBMI","OSTK","leg_tot",5.9203318102607,4.79983637246322,3.91891442270487
35,1,"medSBP","OSTK","leg_tot",0,0,0
45,1,"direct","OSTK","leg_tot",64.3187246365308,71.0190581517902,68.9258540039245
45,1,"medBMI","OSTK","leg_tot",17.4886371374523,12.0215647098612,12.0882713773469
45,1,"medSBP","OSTK","leg_tot",0,0,0
55,1,"direct","OSTK","leg_tot",158.722914140095,204.879414809192,181.663212153519
55,1,"medBMI","OSTK","leg_tot",41.487214620202,28.2927823429592,32.3938903244899
55,1,"medSBP","OSTK","leg_tot",0,0,0
65,1,"direct","OSTK","leg_tot",315.563761089011,342.682613326471,302.194676796411
65,1,"medBMI","OSTK","leg_tot",59.4143284859174,70.1270882259705,81.0946647651376
65,1,"medSBP","OSTK","leg_tot",0,0,0
75,1,"direct","OSTK","leg_tot",1393.11796035668,1361.59730288469,1107.41539278792
75,1,"medBMI","OSTK","leg_tot",350.726302698763,352.518821913348,401.651412048631
75,1,"medSBP","OSTK","leg_tot",0,0,0
