"female","race","pathway","disease_type3","riskfactor","V1","V2","V3"
0,4,"direct","All_STK","dairy_tot",0,0,0
0,4,"direct","Cancer","dairy_tot",0.0207788123775,0.0192062722672171,0.022704137925011
0,4,"direct","DIAB","dairy_tot",0,0,0
0,4,"direct","Other_CVD","dairy_tot",0,0,0
0,4,"medBMI","All_HD","dairy_tot",0,0,0
0,4,"medBMI","All_STK","dairy_tot",0,0,0
0,4,"medBMI","Cancer","dairy_tot",0,0,0
0,4,"medBMI","DIAB","dairy_tot",0,0,0
0,4,"medBMI","Other_CVD","dairy_tot",0,0,0
0,4,"medSBP","All_HD","dairy_tot",0,0,0
0,4,"medSBP","All_STK","dairy_tot",0,0,0
0,4,"medSBP","Cancer","dairy_tot",0,0,0
0,4,"medSBP","DIAB","dairy_tot",0,0,0
0,4,"medSBP","Other_CVD","dairy_tot",0,0,0
1,1,"direct","All_HD","dairy_tot",0,0,0
1,1,"direct","All_STK","dairy_tot",0,0,0
1,1,"direct","Cancer","dairy_tot",0.00840634398075887,0.00820560785467915,0.00724339344477854
1,1,"direct","DIAB","dairy_tot",0,0,0
1,1,"direct","Other_CVD","dairy_tot",0,0,0
1,1,"medBMI","All_HD","dairy_tot",0,0,0
1,1,"medBMI","All_STK","dairy_tot",0,0,0
1,1,"medBMI","Cancer","dairy_tot",0,0,0
1,1,"medBMI","DIAB","dairy_tot",0,0,0
1,1,"medBMI","Other_CVD","dairy_tot",0,0,0
1,1,"medSBP","All_HD","dairy_tot",0,0,0
1,1,"medSBP","All_STK","dairy_tot",0,0,0
1,1,"medSBP","Cancer","dairy_tot",0,0,0
1,1,"medSBP","DIAB","dairy_tot",0,0,0
1,1,"medSBP","Other_CVD","dairy_tot",0,0,0
1,2,"direct","All_HD","dairy_tot",0,0,0
1,2,"direct","All_STK","dairy_tot",0,0,0
1,2,"direct","Cancer","dairy_tot",0.0135852283627939,0.0124961923605754,0.0138154585794128
1,2,"direct","DIAB","dairy_tot",0,0,0
1,2,"direct","Other_CVD","dairy_tot",0,0,0
1,2,"medBMI","All_HD","dairy_tot",0,0,0
1,2,"medBMI","All_STK","dairy_tot",0,0,0
1,2,"medBMI","Cancer","dairy_tot",0,0,0
1,2,"medBMI","DIAB","dairy_tot",0,0,0
1,2,"medBMI","Other_CVD","dairy_tot",0,0,0
1,2,"medSBP","All_HD","dairy_tot",0,0,0
1,2,"medSBP","All_STK","dairy_tot",0,0,0
1,2,"medSBP","Cancer","dairy_tot",0,0,0
1,2,"medSBP","DIAB","dairy_tot",0,0,0
1,2,"medSBP","Other_CVD","dairy_tot",0,0,0
1,3,"direct","All_HD","dairy_tot",0,0,0
1,3,"direct","All_STK","dairy_tot",0,0,0
1,3,"direct","Cancer","dairy_tot",0.00849388314467542,0.00892961979633933,0.0100469153736302
1,3,"direct","DIAB","dairy_tot",0,0,0
1,3,"direct","Other_CVD","dairy_tot",0,0,0
1,3,"medBMI","All_HD","dairy_tot",0,0,0
1,3,"medBMI","All_STK","dairy_tot",0,0,0
1,3,"medBMI","Cancer","dairy_tot",0,0,0
1,3,"medBMI","DIAB","dairy_tot",0,0,0
1,3,"medBMI","Other_CVD","dairy_tot",0,0,0
1,3,"medSBP","All_HD","dairy_tot",0,0,0
1,3,"medSBP","All_STK","dairy_tot",0,0,0
1,3,"medSBP","Cancer","dairy_tot",0,0,0
1,3,"medSBP","DIAB","dairy_tot",0,0,0
1,3,"medSBP","Other_CVD","dairy_tot",0,0,0
1,4,"direct","All_HD","dairy_tot",0,0,0
1,4,"direct","All_STK","dairy_tot",0,0,0
1,4,"direct","Cancer","dairy_tot",0.0105294647117555,0.00916922184754946,0.00923787044435506
1,4,"direct","DIAB","dairy_tot",0,0,0
1,4,"direct","Other_CVD","dairy_tot",0,0,0
1,4,"medBMI","All_HD","dairy_tot",0,0,0
1,4,"medBMI","All_STK","dairy_tot",0,0,0
1,4,"medBMI","Cancer","dairy_tot",0,0,0
1,4,"medBMI","DIAB","dairy_tot",0,0,0
1,4,"medBMI","Other_CVD","dairy_tot",0,0,0
1,4,"medSBP","All_HD","dairy_tot",0,0,0
1,4,"medSBP","All_STK","dairy_tot",0,0,0
1,4,"medSBP","Cancer","dairy_tot",0,0,0
1,4,"medSBP","DIAB","dairy_tot",0,0,0
1,4,"medSBP","Other_CVD","dairy_tot",0,0,0
0,1,"direct","All_HD","leg_tot",0.0144963450430535,0.0157234338883573,0.0161164251059743
0,1,"direct","All_STK","leg_tot",0.0488110481466351,0.0525655610023872,0.0496063941533562
0,1,"direct","Cancer","leg_tot",0.00402094917309646,0.00498445178647704,0.00393682494689113
0,1,"direct","DIAB","leg_tot",0,0,0
0,1,"direct","Other_CVD","leg_tot",0,0,0
0,1,"medBMI","All_HD","leg_tot",0.0195539450835973,0.0168882461708498,0.0151641407482226
0,1,"medBMI","All_STK","leg_tot",0.0141736124127081,0.0132462859255274,0.0129582933268613
0,1,"medBMI","Cancer","leg_tot",0.00419551218088914,0.00447897711177527,0.0043375712669134
0,1,"medBMI","DIAB","leg_tot",0.0366833631819454,0.0451644383310297,0.0352575696244776
0,1,"medBMI","Other_CVD","leg_tot",0.0143511732045238,0.014243889977656,0.0137933678859846
0,1,"medSBP","All_HD","leg_tot",0,0,0
0,1,"medSBP","All_STK","leg_tot",0,0,0
0,1,"medSBP","Cancer","leg_tot",0,0,0
0,1,"medSBP","DIAB","leg_tot",0,0,0
0,1,"medSBP","Other_CVD","leg_tot",0,0,0
0,2,"direct","All_HD","leg_tot",0.0154870354820041,0.0125567634541765,0.0176646822929423
0,2,"direct","All_STK","leg_tot",0.0595658085034473,0.0573699561341027,0.0639685630487141
0,2,"direct","Cancer","leg_tot",0.00277895522065579,0.003899843967271,0.0029093901467906
0,2,"direct","DIAB","leg_tot",0,0,0
0,2,"direct","Other_CVD","leg_tot",0,0,0
0,2,"medBMI","All_HD","leg_tot",0.0183075219504649,0.0154468431908813,0.016487676049036
0,2,"medBMI","All_STK","leg_tot",0.0159788744223158,0.0141930187105147,0.0147211210630766
0,2,"medBMI","Cancer","leg_tot",0.00439095117630861,0.00409326498342864,0.00385044261059464
0,2,"medBMI","DIAB","leg_tot",0.0410928607194356,0.0346500219194244,0.0321081706388594
0,2,"medBMI","Other_CVD","leg_tot",0.0177880883424855,0.0167573045879824,0.0153668066825122
0,2,"medSBP","All_HD","leg_tot",0,0,0
0,2,"medSBP","All_STK","leg_tot",0,0,0
0,2,"medSBP","Cancer","leg_tot",0,0,0
0,2,"medSBP","DIAB","leg_tot",0,0,0
0,2,"medSBP","Other_CVD","leg_tot",0,0,0
0,3,"direct","All_HD","leg_tot",0.0136385925342555,0.0107588440099399,0.00993998351928861
0,3,"direct","All_STK","leg_tot",0.0361327258263405,0.0381637390614048,0.0503524680982814
0,3,"direct","Cancer","leg_tot",0.00207231409093556,0.00250231994756253,0.00253834257428361
0,3,"direct","DIAB","leg_tot",0,0,0
0,3,"direct","Other_CVD","leg_tot",0,0,0
0,3,"medBMI","All_HD","leg_tot",0.0133256011476886,0.0127646574736519,0.0133584022645411
0,3,"medBMI","All_STK","leg_tot",0.0115472693515952,0.0131474526619205,0.0127204916957045
0,3,"medBMI","Cancer","leg_tot",0.00459893765021321,0.00382927211536803,0.0037377901816186
0,3,"medBMI","DIAB","leg_tot",0.0300947171807974,0.0253701392925887,0.0322142089127129
0,3,"medBMI","Other_CVD","leg_tot",0.0138908358845964,0.0120217451968206,0.0120743177740543
0,3,"medSBP","All_HD","leg_tot",0,0,0
0,3,"medSBP","All_STK","leg_tot",0,0,0
0,3,"medSBP","Cancer","leg_tot",0,0,0
0,3,"medSBP","DIAB","leg_tot",0,0,0
0,3,"medSBP","Other_CVD","leg_tot",0,0,0
0,4,"direct","All_HD","leg_tot",0.0118754020068343,0.015180306799581,0.014454661626495
0,4,"direct","All_STK","leg_tot",0.0408875894645743,0.0447548269891521,0.0436325479651377
0,4,"direct","Cancer","leg_tot",0.00339772212160666,0.00291624852469978,0.00337162222361907
0,4,"direct","DIAB","leg_tot",0,0,0
0,4,"direct","Other_CVD","leg_tot",0,0,0
0,4,"medBMI","All_HD","leg_tot",0.0133893131603186,0.014700317419866,0.0106051212676585
0,4,"medBMI","All_STK","leg_tot",0.00903205780313412,0.0100532909935456,0.0105999934980632
0,4,"medBMI","Cancer","leg_tot",0.00271865689686782,0.00330739656519377,0.00393328482192681
0,4,"medBMI","DIAB","leg_tot",0.0313894946470691,0.0309551246283848,0.0252287039017953
0,4,"medBMI","Other_CVD","leg_tot",0.0117829401959567,0.0138206210378188,0.0121439396285491
0,4,"medSBP","All_HD","leg_tot",0,0,0
0,4,"medSBP","All_STK","leg_tot",0,0,0
0,4,"medSBP","Cancer","leg_tot",0,0,0
0,4,"medSBP","DIAB","leg_tot",0,0,0
0,4,"medSBP","Other_CVD","leg_tot",0,0,0
1,1,"direct","All_HD","leg_tot",0.0147274070349714,0.00822076232384306,0.010307130143312
1,1,"direct","All_STK","leg_tot",0.0485018672084057,0.054393302657113,0.045074915305831
1,1,"direct","Cancer","leg_tot",0.00150698894389345,0.00108864970704501,0.00164502146231072
1,1,"direct","DIAB","leg_tot",0,0,0
1,1,"direct","Other_CVD","leg_tot",0,0,0
1,1,"medBMI","All_HD","leg_tot",0.0146498987933116,0.0151430654100938,0.0180717596239056
1,1,"medBMI","All_STK","leg_tot",0.0134180510057412,0.0117612608079901,0.0124662793685134
1,1,"medBMI","Cancer","leg_tot",0.0068517173688914,0.00604760828619766,0.00663589346041144
1,1,"medBMI","DIAB","leg_tot",0.0352077348418006,0.0324927319573802,0.0432742147791365
1,1,"medBMI","Other_CVD","leg_tot",0.0116814657026046,0.0148145223068681,0.0120342833557229
1,1,"medSBP","All_HD","leg_tot",0,0,0
1,1,"medSBP","All_STK","leg_tot",0,0,0
1,1,"medSBP","Cancer","leg_tot",0,0,0
1,1,"medSBP","DIAB","leg_tot",0,0,0
1,1,"medSBP","Other_CVD","leg_tot",0,0,0
1,2,"direct","All_HD","leg_tot",0.010832531303267,0.0112480938906106,0.0160119994740375
1,2,"direct","All_STK","leg_tot",0.0440670221115804,0.0527828882545774,0.0599583261543515
1,2,"direct","Cancer","leg_tot",0.000816706653647703,0.000922832502122053,0.000951573012535803
1,2,"direct","DIAB","leg_tot",0,0,0
1,2,"direct","Other_CVD","leg_tot",0,0,0
1,2,"medBMI","All_HD","leg_tot",0.0122003534533467,0.0178001795977024,0.0210101749681942
1,2,"medBMI","All_STK","leg_tot",0.0114027339896079,0.0129152333556973,0.0144883308564652
1,2,"medBMI","Cancer","leg_tot",0.00627797079956563,0.00658563006794732,0.00616856654112474
1,2,"medBMI","DIAB","leg_tot",0.0322845005848064,0.0367787752705514,0.0375910279111923
1,2,"medBMI","Other_CVD","leg_tot",0.0154668379725419,0.014737374445254,0.0146028219597425
1,2,"medSBP","All_HD","leg_tot",0,0,0
1,2,"medSBP","All_STK","leg_tot",0,0,0
1,2,"medSBP","Cancer","leg_tot",0,0,0
1,2,"medSBP","DIAB","leg_tot",0,0,0
1,2,"medSBP","Other_CVD","leg_tot",0,0,0
1,3,"direct","All_HD","leg_tot",0.0116488941865118,0.00917774108246996,0.00997143568244942
1,3,"direct","All_STK","leg_tot",0.0408897877859399,0.0506998110025232,0.041101485186086
1,3,"direct","Cancer","leg_tot",0.000543113324441796,0.000697968628581164,0.000713004981185119
1,3,"direct","DIAB","leg_tot",0,0,0
1,3,"direct","Other_CVD","leg_tot",0,0,0
1,3,"medBMI","All_HD","leg_tot",0.0147668400863486,0.0167014621418094,0.0101759129147986
1,3,"medBMI","All_STK","leg_tot",0.00917876768407201,0.00996467320432949,0.0118515139528069
1,3,"medBMI","Cancer","leg_tot",0.00566865754540068,0.00608740387396636,0.00586869758849169
1,3,"medBMI","DIAB","leg_tot",0.0300759765009963,0.0369631596468432,0.0292686208169228
1,3,"medBMI","Other_CVD","leg_tot",0.0120732790644772,0.0158142999728075,0.0122111695396247
1,3,"medSBP","All_HD","leg_tot",0,0,0
1,3,"medSBP","All_STK","leg_tot",0,0,0
1,3,"medSBP","Cancer","leg_tot",0,0,0
1,3,"medSBP","DIAB","leg_tot",0,0,0
1,3,"medSBP","Other_CVD","leg_tot",0,0,0
1,4,"direct","All_HD","leg_tot",0.0109982881002976,0.0103348630418875,0.0161807247902525
1,4,"direct","All_STK","leg_tot",0.0400663661558991,0.0457015802025003,0.0570003168723112
1,4,"direct","Cancer","leg_tot",0.00103012998295588,0.000900755987779366,0.000929046031003758
1,4,"direct","DIAB","leg_tot",0,0,0
1,4,"direct","Other_CVD","leg_tot",0,0,0
1,4,"medBMI","All_HD","leg_tot",0.0105654881377764,0.0101074535197884,0.0155435292975234
1,4,"medBMI","All_STK","leg_tot",0.00902087918753721,0.0137867915950412,0.011064724513388
1,4,"medBMI","Cancer","leg_tot",0.0063865841796836,0.005568609578623,0.00609103461491096
1,4,"medBMI","DIAB","leg_tot",0.0310155876550637,0.0345795769171933,0.0294652348879101
1,4,"medBMI","Other_CVD","leg_tot",0.0113149306694875,0.0138690451248781,0.0146381607812737
1,4,"medSBP","All_HD","leg_tot",0,0,0
1,4,"medSBP","All_STK","leg_tot",0,0,0
1,4,"medSBP","Cancer","leg_tot",0,0,0
1,4,"medSBP","DIAB","leg_tot",0,0,0
1,4,"medSBP","Other_CVD","leg_tot",0,0,0
