"age","pathway","disease_type2","riskfactor","V1","V2","V3"
35,"medBMI","IHD","dairy_tot",0,0,0
35,"medSBP","IHD","dairy_tot",0,0,0
45,"direct","IHD","dairy_tot",0,0,0
45,"medBMI","IHD","dairy_tot",0,0,0
45,"medSBP","IHD","dairy_tot",0,0,0
55,"direct","IHD","dairy_tot",0,0,0
55,"medBMI","IHD","dairy_tot",0,0,0
55,"medSBP","IHD","dairy_tot",0,0,0
65,"direct","IHD","dairy_tot",0,0,0
65,"medBMI","IHD","dairy_tot",0,0,0
65,"medSBP","IHD","dairy_tot",0,0,0
75,"direct","IHD","dairy_tot",0,0,0
75,"medBMI","IHD","dairy_tot",0,0,0
75,"medSBP","IHD","dairy_tot",0,0,0
25,"direct","ISTK","dairy_tot",0,0,0
25,"medBMI","ISTK","dairy_tot",0,0,0
25,"medSBP","ISTK","dairy_tot",0,0,0
35,"direct","ISTK","dairy_tot",0,0,0
35,"medBMI","ISTK","dairy_tot",0,0,0
35,"medSBP","ISTK","dairy_tot",0,0,0
45,"direct","ISTK","dairy_tot",0,0,0
45,"medBMI","ISTK","dairy_tot",0,0,0
45,"medSBP","ISTK","dairy_tot",0,0,0
55,"direct","ISTK","dairy_tot",0,0,0
55,"medBMI","ISTK","dairy_tot",0,0,0
55,"medSBP","ISTK","dairy_tot",0,0,0
65,"direct","ISTK","dairy_tot",0,0,0
65,"medBMI","ISTK","dairy_tot",0,0,0
65,"medSBP","ISTK","dairy_tot",0,0,0
75,"direct","ISTK","dairy_tot",0,0,0
75,"medBMI","ISTK","dairy_tot",0,0,0
75,"medSBP","ISTK","dairy_tot",0,0,0
25,"direct","OSTK","dairy_tot",0,0,0
25,"medBMI","OSTK","dairy_tot",0,0,0
25,"medSBP","OSTK","dairy_tot",0,0,0
35,"direct","OSTK","dairy_tot",0,0,0
35,"medBMI","OSTK","dairy_tot",0,0,0
35,"medSBP","OSTK","dairy_tot",0,0,0
45,"direct","OSTK","dairy_tot",0,0,0
45,"medBMI","OSTK","dairy_tot",0,0,0
45,"medSBP","OSTK","dairy_tot",0,0,0
55,"direct","OSTK","dairy_tot",0,0,0
55,"medBMI","OSTK","dairy_tot",0,0,0
55,"medSBP","OSTK","dairy_tot",0,0,0
65,"direct","OSTK","dairy_tot",0,0,0
65,"medBMI","OSTK","dairy_tot",0,0,0
65,"medSBP","OSTK","dairy_tot",0,0,0
75,"direct","OSTK","dairy_tot",0,0,0
75,"medBMI","OSTK","dairy_tot",0,0,0
75,"medSBP","OSTK","dairy_tot",0,0,0
25,"direct","Other_CVD","leg_tot",0,0,0
25,"medBMI","Other_CVD","leg_tot",54.161969336986,50.5911811169359,44.2393165731639
25,"medSBP","Other_CVD","leg_tot",0,0,0
35,"direct","Other_CVD","leg_tot",0,0,0
35,"medBMI","Other_CVD","leg_tot",67.9852937356698,72.0833258602199,62.9549655376555
35,"medSBP","Other_CVD","leg_tot",0,0,0
45,"direct","Other_CVD","leg_tot",0,0,0
45,"medBMI","Other_CVD","leg_tot",116.910660636195,117.698987661683,98.5460994343492
45,"medSBP","Other_CVD","leg_tot",0,0,0
55,"direct","Other_CVD","leg_tot",0,0,0
55,"medBMI","Other_CVD","leg_tot",224.628938959113,209.246728511097,172.635948494436
55,"medSBP","Other_CVD","leg_tot",0,0,0
65,"direct","Other_CVD","leg_tot",0,0,0
65,"medBMI","Other_CVD","leg_tot",293.111062545304,267.459290787666,247.305460741293
65,"medSBP","Other_CVD","leg_tot",0,0,0
75,"direct","Other_CVD","leg_tot",0,0,0
75,"medBMI","Other_CVD","leg_tot",707.982444777546,894.428013412713,815.971672099752
75,"medSBP","Other_CVD","leg_tot",0,0,0
25,"direct","Cancer","leg_tot",37.5189484173969,26.6491392875292,38.3362981483182
25,"medBMI","Cancer","leg_tot",72.6573596896783,78.0685571620636,61.3969197138565
25,"medSBP","Cancer","leg_tot",0,0,0
35,"direct","Cancer","leg_tot",61.7072598584988,94.6563438080975,68.3209424633192
35,"medBMI","Cancer","leg_tot",172.313857872059,195.905269731188,205.365091157965
35,"medSBP","Cancer","leg_tot",0,0,0
45,"direct","Cancer","leg_tot",297.287943830312,303.383756860762,241.883481944935
45,"medBMI","Cancer","leg_tot",657.165418734759,684.74785590491,590.541873706501
45,"medSBP","Cancer","leg_tot",0,0,0
55,"direct","Cancer","leg_tot",596.15078770841,707.606673811728,674.642708667392
55,"medBMI","Cancer","leg_tot",1670.31816895151,1626.01167424344,1927.08262811568
55,"medSBP","Cancer","leg_tot",0,0,0
65,"direct","Cancer","leg_tot",772.683927414754,795.650756812618,847.588742531067
65,"medBMI","Cancer","leg_tot",1910.52077429397,1484.76146423562,1750.63785011747
65,"medSBP","Cancer","leg_tot",0,0,0
75,"direct","Cancer","leg_tot",544.603303472623,546.343784035245,504.457068111238
75,"medBMI","Cancer","leg_tot",1208.98325818433,1340.28418153056,1072.20649751949
75,"medSBP","Cancer","leg_tot",0,0,0
25,"direct","DIAB","leg_tot",0,0,0
25,"medBMI","DIAB","leg_tot",39.6820107994332,58.0913978065713,49.4342698559864
25,"medSBP","DIAB","leg_tot",0,0,0
35,"direct","DIAB","leg_tot",0,0,0
35,"medBMI","DIAB","leg_tot",147.54444619355,146.790029094577,125.641679197307
35,"medSBP","DIAB","leg_tot",0,0,0
45,"direct","DIAB","leg_tot",0,0,0
45,"medBMI","DIAB","leg_tot",344.868250299254,371.457982220363,351.594636665672
45,"medSBP","DIAB","leg_tot",0,0,0
55,"direct","DIAB","leg_tot",0,0,0
55,"medBMI","DIAB","leg_tot",486.551860443708,495.065973138424,561.516098732364
55,"medSBP","DIAB","leg_tot",0,0,0
65,"direct","DIAB","leg_tot",0,0,0
65,"medBMI","DIAB","leg_tot",721.696969687378,916.564690206192,634.738510969767
65,"medSBP","DIAB","leg_tot",0,0,0
75,"direct","DIAB","leg_tot",0,0,0
75,"medBMI","DIAB","leg_tot",833.764496246574,757.641445618088,924.120625301437
75,"medSBP","DIAB","leg_tot",0,0,0
25,"direct","HHD","leg_tot",0,0,0
25,"medBMI","HHD","leg_tot",25.6009577774066,22.7108936166399,16.5359958373711
25,"medSBP","HHD","leg_tot",0,0,0
35,"direct","HHD","leg_tot",0,0,0
35,"medBMI","HHD","leg_tot",86.9252394808903,67.3401250374305,33.3370338439181
35,"medSBP","HHD","leg_tot",0,0,0
45,"direct","HHD","leg_tot",0,0,0
45,"medBMI","HHD","leg_tot",194.84391406585,81.8262066392817,130.042879342541
45,"medSBP","HHD","leg_tot",0,0,0
55,"direct","HHD","leg_tot",0,0,0
55,"medBMI","HHD","leg_tot",229.251229064745,209.734586684334,294.352429730419
55,"medSBP","HHD","leg_tot",0,0,0
65,"direct","HHD","leg_tot",0,0,0
65,"medBMI","HHD","leg_tot",339.360399258678,238.244064891037,257.149198968362
65,"medSBP","HHD","leg_tot",0,0,0
75,"direct","HHD","leg_tot",0,0,0
75,"medBMI","HHD","leg_tot",793.439770511542,792.296853507848,548.87033768234
75,"medSBP","HHD","leg_tot",0,0,0
25,"direct","HSTK","leg_tot",28.1142555352456,28.3859411959549,35.0777070026413
25,"medBMI","HSTK","leg_tot",8.72588276776706,7.16081340622253,7.52159665641039
25,"medSBP","HSTK","leg_tot",0,0,0
35,"direct","HSTK","leg_tot",95.1866982399871,116.002255817288,102.189702385277
35,"medBMI","HSTK","leg_tot",27.7026515077001,30.2932458096826,27.225239327383
35,"medSBP","HSTK","leg_tot",0,0,0
45,"direct","HSTK","leg_tot",228.726182162129,230.640899001183,251.795846553579
45,"medBMI","HSTK","leg_tot",54.5868571326958,56.9422731226361,61.6249617964481
45,"medSBP","HSTK","leg_tot",0,0,0
55,"direct","HSTK","leg_tot",315.17000181365,245.514203225801,415.606882600951
55,"medBMI","HSTK","leg_tot",91.0868417909875,79.3157335548854,80.0670498456083
55,"medSBP","HSTK","leg_tot",0,0,0
65,"direct","HSTK","leg_tot",434.877630542195,479.932347946196,304.024519205498
65,"medBMI","HSTK","leg_tot",90.0823310770573,122.774969904419,78.8387260018621
65,"medSBP","HSTK","leg_tot",0,0,0
75,"direct","HSTK","leg_tot",834.955169717529,775.49660371813,910.633861774471
75,"medBMI","HSTK","leg_tot",201.055740488766,231.031588079492,238.510220576028
75,"medSBP","HSTK","leg_tot",0,0,0
25,"direct","IHD","leg_tot",32.950085718345,38.6340592025972,34.7224881831175
25,"medBMI","IHD","leg_tot",34.3763228277583,23.782186614255,24.2063297168423
25,"medSBP","IHD","leg_tot",0,0,0
35,"direct","IHD","leg_tot",138.940087892148,178.690646307594,149.250233745282
35,"medBMI","IHD","leg_tot",93.1993560607523,114.717922793264,108.361378924272
35,"medSBP","IHD","leg_tot",0,0,0
45,"direct","IHD","leg_tot",512.716637068899,523.012324874119,531.138939323134
45,"medBMI","IHD","leg_tot",401.273528125552,392.71951471644,403.467931292245
45,"medSBP","IHD","leg_tot",0,0,0
55,"direct","IHD","leg_tot",915.925868382226,951.424616216793,1443.24264632253
55,"medBMI","IHD","leg_tot",1117.71386350752,881.399929769818,833.320382844995
55,"medSBP","IHD","leg_tot",0,0,0
65,"direct","IHD","leg_tot",1598.5393979626,2066.61316130134,1584.08336293258
65,"medBMI","IHD","leg_tot",1284.3191250885,1257.98297587311,1379.74474055637
65,"medSBP","IHD","leg_tot",0,0,0
75,"direct","IHD","leg_tot",2699.58962668243,1382.51961583472,2006.06934127894
75,"medBMI","IHD","leg_tot",2379.63542349065,2556.79452676672,2693.84609093349
75,"medSBP","IHD","leg_tot",0,0,0
25,"direct","ISTK","leg_tot",16.4305817712975,11.6897203706028,18.997248751931
25,"medBMI","ISTK","leg_tot",5.16186433086693,4.99086650097555,5.06356555432269
25,"medSBP","ISTK","leg_tot",0,0,0
35,"direct","ISTK","leg_tot",43.4618592471319,32.7693861105219,32.8010774210082
35,"medBMI","ISTK","leg_tot",10.1081829344815,9.10703927999198,10.6249621579789
35,"medSBP","ISTK","leg_tot",0,0,0
45,"direct","ISTK","leg_tot",93.9792379885416,105.730074968212,91.9979195865954
45,"medBMI","ISTK","leg_tot",27.3922364331292,24.1373682664438,29.4489045260991
45,"medSBP","ISTK","leg_tot",0,0,0
55,"direct","ISTK","leg_tot",215.598893117946,200.559950329801,180.821745888807
55,"medBMI","ISTK","leg_tot",71.3602208067497,49.8613895104623,58.7836962190319
55,"medSBP","ISTK","leg_tot",0,0,0
65,"direct","ISTK","leg_tot",387.391199388936,388.855241925662,271.352823445624
65,"medBMI","ISTK","leg_tot",99.4863074329752,81.8133662158778,96.7723523582918
65,"medSBP","ISTK","leg_tot",0,0,0
75,"direct","ISTK","leg_tot",1009.513707185,1374.87853803652,1320.39420686071
75,"medBMI","ISTK","leg_tot",415.198516858426,274.547041527389,313.999337117222
75,"medSBP","ISTK","leg_tot",0,0,0
25,"direct","OSTK","leg_tot",12.1855761172005,9.12301165525805,8.95469347570208
25,"medBMI","OSTK","leg_tot",2.40935542206156,2.51471843077681,2.12341796246987
25,"medSBP","OSTK","leg_tot",0,0,0
35,"direct","OSTK","leg_tot",32.6491059055251,38.4336892187836,42.2961847401333
35,"medBMI","OSTK","leg_tot",10.4894731548938,10.7787072230797,8.22113620203205
35,"medSBP","OSTK","leg_tot",0,0,0
45,"direct","OSTK","leg_tot",120.632875639097,176.119155044606,131.76480737736
45,"medBMI","OSTK","leg_tot",41.1468896998845,30.5437330643506,31.8772304094107
45,"medSBP","OSTK","leg_tot",0,0,0
55,"direct","OSTK","leg_tot",354.09778681896,462.86520565848,400.051766565502
55,"medBMI","OSTK","leg_tot",86.7411580721388,88.6119165537842,92.4740519787407
55,"medSBP","OSTK","leg_tot",0,0,0
65,"direct","OSTK","leg_tot",817.49561530612,758.773019035235,872.795311453132
65,"medBMI","OSTK","leg_tot",177.583992982983,186.585111256795,187.209511038134
65,"medSBP","OSTK","leg_tot",0,0,0
75,"direct","OSTK","leg_tot",1983.96053963262,2352.91171967328,1885.3397829883
75,"medBMI","OSTK","leg_tot",522.606420634636,544.435543623312,574.379254010959
75,"medSBP","OSTK","leg_tot",0,0,0
