"age","female","pathway","disease_type2","riskfactor","V1","V2","V3"
35,0,"direct","IHD","dairy_tot",0,0,0
35,0,"direct","ISTK","dairy_tot",0,0,0
35,0,"direct","OSTK","dairy_tot",0,0,0
35,0,"direct","Other_CVD","dairy_tot",0,0,0
35,0,"medBMI","Cancer","dairy_tot",0,0,0
35,0,"medBMI","DIAB","dairy_tot",0,0,0
35,0,"medBMI","HHD","dairy_tot",0,0,0
35,0,"medBMI","HSTK","dairy_tot",0,0,0
35,0,"medBMI","IHD","dairy_tot",0,0,0
35,0,"medBMI","ISTK","dairy_tot",0,0,0
35,0,"medBMI","OSTK","dairy_tot",0,0,0
35,0,"medBMI","Other_CVD","dairy_tot",0,0,0
35,0,"medSBP","Cancer","dairy_tot",0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0
35,0,"medSBP","HHD","dairy_tot",0,0,0
35,0,"medSBP","HSTK","dairy_tot",0,0,0
35,0,"medSBP","IHD","dairy_tot",0,0,0
35,0,"medSBP","ISTK","dairy_tot",0,0,0
35,0,"medSBP","OSTK","dairy_tot",0,0,0
35,0,"medSBP","Other_CVD","dairy_tot",0,0,0
35,1,"direct","Cancer","dairy_tot",0.0138259733306411,0.0123807914846416,0.0139939678372646
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"direct","HHD","dairy_tot",0,0,0
35,1,"direct","HSTK","dairy_tot",0,0,0
35,1,"direct","IHD","dairy_tot",0,0,0
35,1,"direct","ISTK","dairy_tot",0,0,0
35,1,"direct","OSTK","dairy_tot",0,0,0
35,1,"direct","Other_CVD","dairy_tot",0,0,0
35,1,"medBMI","Cancer","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medBMI","HHD","dairy_tot",0,0,0
35,1,"medBMI","HSTK","dairy_tot",0,0,0
35,1,"medBMI","IHD","dairy_tot",0,0,0
35,1,"medBMI","ISTK","dairy_tot",0,0,0
35,1,"medBMI","OSTK","dairy_tot",0,0,0
35,1,"medBMI","Other_CVD","dairy_tot",0,0,0
35,1,"medSBP","Cancer","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"medSBP","HHD","dairy_tot",0,0,0
35,1,"medSBP","HSTK","dairy_tot",0,0,0
35,1,"medSBP","IHD","dairy_tot",0,0,0
35,1,"medSBP","ISTK","dairy_tot",0,0,0
35,1,"medSBP","OSTK","dairy_tot",0,0,0
35,1,"medSBP","Other_CVD","dairy_tot",0,0,0
45,0,"direct","Cancer","dairy_tot",0.0233539944148399,0.0197475402185265,0.0191734614182281
45,0,"direct","DIAB","dairy_tot",0,0,0
45,0,"direct","HHD","dairy_tot",0,0,0
45,0,"direct","HSTK","dairy_tot",0,0,0
45,0,"direct","IHD","dairy_tot",0,0,0
45,0,"direct","ISTK","dairy_tot",0,0,0
45,0,"direct","OSTK","dairy_tot",0,0,0
45,0,"direct","Other_CVD","dairy_tot",0,0,0
45,0,"medBMI","Cancer","dairy_tot",0,0,0
45,0,"medBMI","DIAB","dairy_tot",0,0,0
45,0,"medBMI","HHD","dairy_tot",0,0,0
45,0,"medBMI","HSTK","dairy_tot",0,0,0
45,0,"medBMI","IHD","dairy_tot",0,0,0
45,0,"medBMI","ISTK","dairy_tot",0,0,0
45,0,"medBMI","OSTK","dairy_tot",0,0,0
45,0,"medBMI","Other_CVD","dairy_tot",0,0,0
45,0,"medSBP","Cancer","dairy_tot",0,0,0
45,0,"medSBP","DIAB","dairy_tot",0,0,0
45,0,"medSBP","HHD","dairy_tot",0,0,0
45,0,"medSBP","HSTK","dairy_tot",0,0,0
45,0,"medSBP","IHD","dairy_tot",0,0,0
45,0,"medSBP","ISTK","dairy_tot",0,0,0
45,0,"medSBP","OSTK","dairy_tot",0,0,0
45,0,"medSBP","Other_CVD","dairy_tot",0,0,0
45,1,"direct","Cancer","dairy_tot",0.0113714289593665,0.0113094537233467,0.00909961657877165
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"direct","HHD","dairy_tot",0,0,0
45,1,"direct","HSTK","dairy_tot",0,0,0
45,1,"direct","IHD","dairy_tot",0,0,0
45,1,"direct","ISTK","dairy_tot",0,0,0
45,1,"direct","OSTK","dairy_tot",0,0,0
45,1,"direct","Other_CVD","dairy_tot",0,0,0
45,1,"medBMI","Cancer","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medBMI","HHD","dairy_tot",0,0,0
45,1,"medBMI","HSTK","dairy_tot",0,0,0
45,1,"medBMI","IHD","dairy_tot",0,0,0
45,1,"medBMI","ISTK","dairy_tot",0,0,0
45,1,"medBMI","OSTK","dairy_tot",0,0,0
45,1,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,"medSBP","Cancer","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"medSBP","HHD","dairy_tot",0,0,0
45,1,"medSBP","HSTK","dairy_tot",0,0,0
45,1,"medSBP","IHD","dairy_tot",0,0,0
45,1,"medSBP","ISTK","dairy_tot",0,0,0
45,1,"medSBP","OSTK","dairy_tot",0,0,0
45,1,"medSBP","Other_CVD","dairy_tot",0,0,0
55,0,"direct","Cancer","dairy_tot",0.0134148865787608,0.0144780071126621,0.0159150919382917
55,0,"direct","DIAB","dairy_tot",0,0,0
55,0,"direct","HHD","dairy_tot",0,0,0
55,0,"direct","HSTK","dairy_tot",0,0,0
55,0,"direct","IHD","dairy_tot",0,0,0
55,0,"direct","ISTK","dairy_tot",0,0,0
55,0,"direct","OSTK","dairy_tot",0,0,0
55,0,"direct","Other_CVD","dairy_tot",0,0,0
55,0,"medBMI","Cancer","dairy_tot",0,0,0
55,0,"medBMI","DIAB","dairy_tot",0,0,0
55,0,"medBMI","HHD","dairy_tot",0,0,0
55,0,"medBMI","HSTK","dairy_tot",0,0,0
55,0,"medBMI","IHD","dairy_tot",0,0,0
55,0,"medBMI","ISTK","dairy_tot",0,0,0
55,0,"medBMI","OSTK","dairy_tot",0,0,0
55,0,"medBMI","Other_CVD","dairy_tot",0,0,0
55,0,"medSBP","Cancer","dairy_tot",0,0,0
55,0,"medSBP","DIAB","dairy_tot",0,0,0
55,0,"medSBP","HHD","dairy_tot",0,0,0
55,0,"medSBP","HSTK","dairy_tot",0,0,0
55,0,"medSBP","IHD","dairy_tot",0,0,0
55,0,"medSBP","ISTK","dairy_tot",0,0,0
55,0,"medSBP","OSTK","dairy_tot",0,0,0
55,0,"medSBP","Other_CVD","dairy_tot",0,0,0
55,1,"direct","Cancer","dairy_tot",0.00669063445991626,0.00678477493353432,0.00774376292447725
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"direct","HHD","dairy_tot",0,0,0
55,1,"direct","HSTK","dairy_tot",0,0,0
55,1,"direct","IHD","dairy_tot",0,0,0
55,1,"direct","ISTK","dairy_tot",0,0,0
55,1,"direct","OSTK","dairy_tot",0,0,0
55,1,"direct","Other_CVD","dairy_tot",0,0,0
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medBMI","HHD","dairy_tot",0,0,0
55,1,"medBMI","HSTK","dairy_tot",0,0,0
55,1,"medBMI","IHD","dairy_tot",0,0,0
55,1,"medBMI","ISTK","dairy_tot",0,0,0
55,1,"medBMI","OSTK","dairy_tot",0,0,0
55,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"medSBP","HHD","dairy_tot",0,0,0
55,1,"medSBP","HSTK","dairy_tot",0,0,0
55,1,"medSBP","IHD","dairy_tot",0,0,0
55,1,"medSBP","ISTK","dairy_tot",0,0,0
55,1,"medSBP","OSTK","dairy_tot",0,0,0
55,1,"medSBP","Other_CVD","dairy_tot",0,0,0
65,0,"direct","Cancer","dairy_tot",0.0121327083829049,0.0108041243728509,0.0133801860255796
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"direct","HHD","dairy_tot",0,0,0
65,0,"direct","HSTK","dairy_tot",0,0,0
65,0,"direct","IHD","dairy_tot",0,0,0
65,0,"direct","ISTK","dairy_tot",0,0,0
65,0,"direct","OSTK","dairy_tot",0,0,0
65,0,"direct","Other_CVD","dairy_tot",0,0,0
65,0,"medBMI","Cancer","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medBMI","HHD","dairy_tot",0,0,0
65,0,"medBMI","HSTK","dairy_tot",0,0,0
65,0,"medBMI","IHD","dairy_tot",0,0,0
65,0,"medBMI","ISTK","dairy_tot",0,0,0
65,0,"medBMI","OSTK","dairy_tot",0,0,0
65,0,"medBMI","Other_CVD","dairy_tot",0,0,0
65,0,"medSBP","Cancer","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"medSBP","HHD","dairy_tot",0,0,0
65,0,"medSBP","HSTK","dairy_tot",0,0,0
65,0,"medSBP","IHD","dairy_tot",0,0,0
65,0,"medSBP","ISTK","dairy_tot",0,0,0
65,0,"medSBP","OSTK","dairy_tot",0,0,0
65,0,"medSBP","Other_CVD","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",0.00692686206829527,0.0077021892083724,0.00713496452969365
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"direct","HHD","dairy_tot",0,0,0
65,1,"direct","HSTK","dairy_tot",0,0,0
65,1,"direct","IHD","dairy_tot",0,0,0
65,1,"direct","ISTK","dairy_tot",0,0,0
65,1,"direct","OSTK","dairy_tot",0,0,0
65,1,"direct","Other_CVD","dairy_tot",0,0,0
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medBMI","HHD","dairy_tot",0,0,0
65,1,"medBMI","HSTK","dairy_tot",0,0,0
65,1,"medBMI","IHD","dairy_tot",0,0,0
65,1,"medBMI","ISTK","dairy_tot",0,0,0
65,1,"medBMI","OSTK","dairy_tot",0,0,0
65,1,"medBMI","Other_CVD","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"medSBP","HHD","dairy_tot",0,0,0
65,1,"medSBP","HSTK","dairy_tot",0,0,0
65,1,"medSBP","IHD","dairy_tot",0,0,0
65,1,"medSBP","ISTK","dairy_tot",0,0,0
65,1,"medSBP","OSTK","dairy_tot",0,0,0
65,1,"medSBP","Other_CVD","dairy_tot",0,0,0
75,0,"direct","Cancer","dairy_tot",0.0129194372806571,0.008802568818735,0.0114286687441267
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"direct","HHD","dairy_tot",0,0,0
75,0,"direct","HSTK","dairy_tot",0,0,0
75,0,"direct","IHD","dairy_tot",0,0,0
75,0,"direct","ISTK","dairy_tot",0,0,0
75,0,"direct","OSTK","dairy_tot",0,0,0
75,0,"direct","Other_CVD","dairy_tot",0,0,0
75,0,"medBMI","Cancer","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medBMI","HHD","dairy_tot",0,0,0
75,0,"medBMI","HSTK","dairy_tot",0,0,0
75,0,"medBMI","IHD","dairy_tot",0,0,0
75,0,"medBMI","ISTK","dairy_tot",0,0,0
75,0,"medBMI","OSTK","dairy_tot",0,0,0
75,0,"medBMI","Other_CVD","dairy_tot",0,0,0
75,0,"medSBP","Cancer","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"medSBP","HHD","dairy_tot",0,0,0
75,0,"medSBP","HSTK","dairy_tot",0,0,0
75,0,"medSBP","IHD","dairy_tot",0,0,0
75,0,"medSBP","ISTK","dairy_tot",0,0,0
75,0,"medSBP","OSTK","dairy_tot",0,0,0
75,0,"medSBP","Other_CVD","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",0.0130531969130775,0.010950630913842,0.00945637289674437
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"direct","HHD","dairy_tot",0,0,0
75,1,"direct","HSTK","dairy_tot",0,0,0
75,1,"direct","IHD","dairy_tot",0,0,0
75,1,"direct","ISTK","dairy_tot",0,0,0
75,1,"direct","OSTK","dairy_tot",0,0,0
75,1,"direct","Other_CVD","dairy_tot",0,0,0
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medBMI","HHD","dairy_tot",0,0,0
75,1,"medBMI","HSTK","dairy_tot",0,0,0
75,1,"medBMI","IHD","dairy_tot",0,0,0
75,1,"medBMI","ISTK","dairy_tot",0,0,0
75,1,"medBMI","OSTK","dairy_tot",0,0,0
75,1,"medBMI","Other_CVD","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"medSBP","HHD","dairy_tot",0,0,0
75,1,"medSBP","HSTK","dairy_tot",0,0,0
75,1,"medSBP","IHD","dairy_tot",0,0,0
75,1,"medSBP","ISTK","dairy_tot",0,0,0
75,1,"medSBP","OSTK","dairy_tot",0,0,0
75,1,"medSBP","Other_CVD","dairy_tot",0,0,0
25,0,"direct","Cancer","leg_tot",0.00490175860090278,0.00277559140225713,0.00503144272085679
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"direct","HHD","leg_tot",0,0,0
25,0,"direct","HSTK","leg_tot",0.11719559054316,0.107275766282902,0.129856905223423
25,0,"direct","IHD","leg_tot",0.0314093861311778,0.040166031764437,0.0347881277482316
25,0,"direct","ISTK","leg_tot",0.100284485002027,0.0683957780623283,0.138422641309562
25,0,"direct","OSTK","leg_tot",0.139474416022858,0.111715267697728,0.101011486610648
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","Cancer","leg_tot",0.00396663117893895,0.00408278588687361,0.00411154134835893
25,0,"medBMI","DIAB","leg_tot",0.0510578486520921,0.0673751131619119,0.0629406931690039
25,0,"medBMI","HHD","leg_tot",0.0500084497398432,0.0373748014258694,0.0207392848242298
25,0,"medBMI","HSTK","leg_tot",0.0271200028459925,0.0312175464847105,0.0291223825579706
25,0,"medBMI","IHD","leg_tot",0.0333959791481128,0.021020378487385,0.0240548263085287
25,0,"medBMI","ISTK","leg_tot",0.039846740504917,0.0345764086473883,0.0427181313292055
25,0,"medBMI","OSTK","leg_tot",0.0287954224764165,0.0304123425990619,0.0218315356181604
25,0,"medBMI","Other_CVD","leg_tot",0.0335847545963101,0.027717513884976,0.0266524014883526
25,0,"medSBP","Cancer","leg_tot",0,0,0
25,0,"medSBP","DIAB","leg_tot",0,0,0
25,0,"medSBP","HHD","leg_tot",0,0,0
25,0,"medSBP","HSTK","leg_tot",0,0,0
25,0,"medSBP","IHD","leg_tot",0,0,0
25,0,"medSBP","ISTK","leg_tot",0,0,0
25,0,"medSBP","OSTK","leg_tot",0,0,0
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",0.00143006360708513,0.0012680228543953,0.0015749491844116
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"direct","HHD","leg_tot",0,0,0
25,1,"direct","HSTK","leg_tot",0.0758387360721065,0.110480884694206,0.130763359097295
25,1,"direct","IHD","leg_tot",0.0324249465337122,0.0312068431162329,0.0409251471612838
25,1,"direct","ISTK","leg_tot",0.129113876698435,0.0944176507715382,0.164792444448633
25,1,"direct","OSTK","leg_tot",0.129879263996883,0.0899295689424474,0.0893296035329051
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Cancer","leg_tot",0.00510113250560938,0.00528162018009403,0.00408109535657003
25,1,"medBMI","DIAB","leg_tot",0.039371245795904,0.0771677317859845,0.0666443348770002
25,1,"medBMI","HHD","leg_tot",0.0352283442600609,0.0365118186268473,0.0546064906744176
25,1,"medBMI","HSTK","leg_tot",0.0364112040452827,0.0224909280559031,0.0261961805602561
25,1,"medBMI","IHD","leg_tot",0.0317499524424525,0.0298852491544983,0.0291429325133905
25,1,"medBMI","ISTK","leg_tot",0.0321973751065656,0.0343983267956948,0.0377349991436124
25,1,"medBMI","OSTK","leg_tot",0.02453124447785,0.0250938898522079,0.0227216288778555
25,1,"medBMI","Other_CVD","leg_tot",0.0326117663374309,0.0316303456003495,0.0239211747973841
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0
25,1,"medSBP","HHD","leg_tot",0,0,0
25,1,"medSBP","HSTK","leg_tot",0,0,0
25,1,"medSBP","IHD","leg_tot",0,0,0
25,1,"medSBP","ISTK","leg_tot",0,0,0
25,1,"medSBP","OSTK","leg_tot",0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","Cancer","leg_tot",0.00381638727137741,0.00633350360275433,0.0033806547972467
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"direct","HHD","leg_tot",0,0,0
35,0,"direct","HSTK","leg_tot",0.0567405006335931,0.0799830083967659,0.079175986337076
35,0,"direct","IHD","leg_tot",0.0317629343787465,0.0405937440376308,0.0331901380819899
35,0,"direct","ISTK","leg_tot",0.150897312105621,0.10997534877809,0.0770900716641375
35,0,"direct","OSTK","leg_tot",0.114010623032003,0.103733448523715,0.116593140185762
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","Cancer","leg_tot",0.00461966603049109,0.00545059066969176,0.00481250288240422
35,0,"medBMI","DIAB","leg_tot",0.0788097102477499,0.0695594190345422,0.0738206387702966
35,0,"medBMI","HHD","leg_tot",0.043167617538416,0.0416044532324857,0.016590646041611
35,0,"medBMI","HSTK","leg_tot",0.0250405982826474,0.0307741334361693,0.0219707497859141
35,0,"medBMI","IHD","leg_tot",0.0225742879750727,0.0254904469974242,0.0266412134020146
35,0,"medBMI","ISTK","leg_tot",0.0340025657236207,0.0275455198252371,0.0252148611282595
35,0,"medBMI","OSTK","leg_tot",0.029843210543482,0.0319222540179738,0.024037274768803
35,0,"medBMI","Other_CVD","leg_tot",0.024173230090005,0.0265748910827043,0.0253304653712438
35,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"medSBP","HHD","leg_tot",0,0,0
35,0,"medSBP","HSTK","leg_tot",0,0,0
35,0,"medSBP","IHD","leg_tot",0,0,0
35,0,"medSBP","ISTK","leg_tot",0,0,0
35,0,"medSBP","OSTK","leg_tot",0,0,0
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",0.0009987859780398,0.0014491338484872,0.00170798222937031
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"direct","HHD","leg_tot",0,0,0
35,1,"direct","HSTK","leg_tot",0.129858515571286,0.147454506639639,0.120797255087157
35,1,"direct","IHD","leg_tot",0.0316843583786636,0.0376152594402413,0.0349089353540202
35,1,"direct","ISTK","leg_tot",0.125899087090502,0.0983693763542695,0.124674901514678
35,1,"direct","OSTK","leg_tot",0.0893490254382785,0.114960419691592,0.133022389998664
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Cancer","leg_tot",0.00640896371226394,0.00750042832237671,0.00814530267139485
35,1,"medBMI","DIAB","leg_tot",0.0601016193570892,0.0758980962135682,0.0396676328488687
35,1,"medBMI","HHD","leg_tot",0.0703852891616303,0.0324582265537187,0.0248063163633957
35,1,"medBMI","HSTK","leg_tot",0.027083775926866,0.025999452101884,0.0310584197319979
35,1,"medBMI","IHD","leg_tot",0.0175521313549329,0.0258705034227339,0.0178657910156727
35,1,"medBMI","ISTK","leg_tot",0.0309655928116005,0.0324888428209502,0.0400026573717634
35,1,"medBMI","OSTK","leg_tot",0.0348158814604004,0.0290340658671054,0.0243279149643609
35,1,"medBMI","Other_CVD","leg_tot",0.0267227020294126,0.026421229623637,0.0230662393068473
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"medSBP","HHD","leg_tot",0,0,0
35,1,"medSBP","HSTK","leg_tot",0,0,0
35,1,"medSBP","IHD","leg_tot",0,0,0
35,1,"medSBP","ISTK","leg_tot",0,0,0
35,1,"medSBP","OSTK","leg_tot",0,0,0
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","Cancer","leg_tot",0.00553603287677686,0.00655550177071982,0.00386137534777723
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"direct","HHD","leg_tot",0,0,0
45,0,"direct","HSTK","leg_tot",0.0906339513520105,0.0921030300000418,0.0784434168989392
45,0,"direct","IHD","leg_tot",0.0295604007607659,0.028511235643152,0.0313608166467062
45,0,"direct","ISTK","leg_tot",0.0916350136380339,0.125165810881932,0.0911449997510534
45,0,"direct","OSTK","leg_tot",0.0634726790341063,0.117710096936178,0.0723163145551302
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","Cancer","leg_tot",0.00485729719932354,0.00535468993717638,0.00490306870884577
45,0,"medBMI","DIAB","leg_tot",0.0655583824531886,0.0671431153278182,0.0532077444648734
45,0,"medBMI","HHD","leg_tot",0.048267723197846,0.023591982210843,0.0312119764713411
45,0,"medBMI","HSTK","leg_tot",0.0248608315442136,0.0230882662939233,0.0239415021619102
45,0,"medBMI","IHD","leg_tot",0.0263988880094445,0.0202602645215519,0.0201555165745335
45,0,"medBMI","ISTK","leg_tot",0.0290312666398766,0.0246334861494413,0.0322246946245049
45,0,"medBMI","OSTK","leg_tot",0.026665636339517,0.0207444740483792,0.0227735267577876
45,0,"medBMI","Other_CVD","leg_tot",0.0234390926001937,0.0242331799170249,0.0176587910168477
45,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"medSBP","HHD","leg_tot",0,0,0
45,0,"medSBP","HSTK","leg_tot",0,0,0
45,0,"medSBP","IHD","leg_tot",0,0,0
45,0,"medSBP","ISTK","leg_tot",0,0,0
45,0,"medSBP","OSTK","leg_tot",0,0,0
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",0.00152274424035987,0.000949046372812868,0.00167907869785192
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"direct","HHD","leg_tot",0,0,0
45,1,"direct","HSTK","leg_tot",0.0782552489673768,0.0682207730142613,0.105940911202183
45,1,"direct","IHD","leg_tot",0.0241137136496549,0.0292964232910036,0.022587341897153
45,1,"direct","ISTK","leg_tot",0.108302203463113,0.109690127719742,0.10977384325426
45,1,"direct","OSTK","leg_tot",0.10776382498342,0.12282622136023,0.123530695904366
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Cancer","leg_tot",0.00795839148535078,0.0080460212475367,0.00692752095262178
45,1,"medBMI","DIAB","leg_tot",0.0540616733660789,0.0623909932598827,0.0769038968580464
45,1,"medBMI","HHD","leg_tot",0.0366908070644707,0.010653287640806,0.026569300221471
45,1,"medBMI","HSTK","leg_tot",0.014673577924901,0.0164183786032461,0.0201842617631527
45,1,"medBMI","IHD","leg_tot",0.0097386520290692,0.0253276722357748,0.0278586237375875
45,1,"medBMI","ISTK","leg_tot",0.0284752619192896,0.0310019223008596,0.0314120016872261
45,1,"medBMI","OSTK","leg_tot",0.0293016138353052,0.0207910863164907,0.0216649122031839
45,1,"medBMI","Other_CVD","leg_tot",0.0237114880979473,0.0213685826866897,0.0216170089357109
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"medSBP","HHD","leg_tot",0,0,0
45,1,"medSBP","HSTK","leg_tot",0,0,0
45,1,"medSBP","IHD","leg_tot",0,0,0
45,1,"medSBP","ISTK","leg_tot",0,0,0
45,1,"medSBP","OSTK","leg_tot",0,0,0
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","Cancer","leg_tot",0.00298626776694261,0.00456042992582866,0.00327393956578806
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"direct","HHD","leg_tot",0,0,0
55,0,"direct","HSTK","leg_tot",0.0699105559162857,0.0442875355815288,0.0723244094474953
55,0,"direct","IHD","leg_tot",0.0145548810270886,0.0212459727317679,0.0313476851471589
55,0,"direct","ISTK","leg_tot",0.072831499787151,0.0721974044805306,0.0622950269701776
55,0,"direct","OSTK","leg_tot",0.0676367259938772,0.0856294276352871,0.0730782304221244
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","Cancer","leg_tot",0.00398905272657703,0.00450562950879845,0.00558592346595974
55,0,"medBMI","DIAB","leg_tot",0.0349822618703687,0.0310941388653649,0.0402596373009776
