"age","female","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","IHD","leg_tot",20.0170961051736,5.84747895335259,17.4123039183311,15.9990343679582,26.2492312012051,0.0261570613146755,0.00645007108055823,0.0240548263085287,0.0211721008784422,0.0329289215061336,2.40548263085287,2.11721008784422,3.29289215061336,0.0586092773767975,0.0171211905129161,0.0509825473563471,0.0468445491846456,0.0768567260863323
25,0,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","ISTK","leg_tot",2.7482522163801,0.119890897245851,2.7653918245757,2.62794781339349,2.85398795240045,0.0390470934938369,0.00412934481045734,0.039846740504917,0.0348399252402648,0.0425745617879911,3.9846740504917,3.48399252402648,4.25745617879911,0.00804677539663653,0.000351035875269595,0.00809695950154303,0.00769452879267134,0.00835636551143119
25,0,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","OSTK","leg_tot",1.12530308601127,0.219624498317786,1.23793946776067,0.890498054431325,1.26436719310424,0.0270131002312129,0.00455961254386628,0.0287954224764165,0.0221797299610732,0.0303314965929296,2.87954224764165,2.21797299610732,3.03314965929296,0.0032948435854267,0.000643051972824382,0.00362463852201408,0.00260734360276038,0.00370201787199375
25,0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","Other_CVD","leg_tot",29.5560375467957,2.06710323725226,28.4077136162245,28.3225216339077,31.7656288006691,0.0293182233232129,0.00373310633823865,0.027717513884976,0.0267056571081838,0.0332913925607434,2.7717513884976,2.67056571081838,3.32913925607434,0.0865389262077566,0.00605239772852373,0.0831766784865267,0.0829272396820342,0.0930085232965244
25,0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","Cancer","dairy_tot",103.517645722739,4.81829323463239,103.509512250485,98.9437287667286,108.098476130165,0.0094481412965192,0.000217110518498162,0.00952266198679237,0.00921953801108906,0.00961340199521714,0.952266198679237,0.921953801108906,0.961340199521714,0.311635496556154,0.0145052681042377,0.311611011081751,0.297865912908447,0.325425892857103
25,1,"direct","Cancer","leg_tot",15.5708087575979,1.27769555031115,15.3366529045883,14.4718992621396,16.8687507281145,0.00142434521529734,0.000153543049395919,0.00143006360708513,0.00127612489202979,0.00156770490554527,0.143006360708513,0.127612489202979,0.156770490554527,0.0468752615563884,0.00384644844353662,0.046170345259126,0.0435670409733521,0.0507826609920978
25,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","HSTK","leg_tot",11.9743975589708,2.79605194293583,12.5766617097886,9.10881021440953,14.3280603753369,0.105694326621203,0.027773402874953,0.110480884694206,0.0775708435032115,0.129749235377141,11.0480884694206,7.75708435032115,12.9749235377141,0.0360484176702152,0.00841739617965637,0.0378615084373756,0.0274216881033621,0.043134020084982
25,1,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","IHD","leg_tot",8.52356049819628,0.901214151617166,8.20501298844914,7.84388827727729,9.47399810240034,0.0348523122704096,0.00529437783812063,0.0324249465337122,0.0312677482871069,0.0405001371299053,3.24249465337122,3.12677482871069,4.05001371299053,0.0256598185723454,0.00271306710736907,0.0247008447598743,0.0236136940823351,0.0285210708029563
25,1,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","ISTK","leg_tot",8.59269337376863,1.85117800857631,9.23605769414739,6.64219148815569,9.99633558705962,0.129441323972869,0.0351885395059464,0.129113876698435,0.0961524620678831,0.163008516061123,12.9113876698435,9.61524620678831,16.3008516061123,0.025867940171875,0.00557289314192534,0.0278047612621145,0.0199960366967442,0.0300935457203021
25,1,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","OSTK","leg_tot",5.1831414510304,0.774090807194704,4.91909110733876,4.59279648909322,5.99792920510547,0.103046145490745,0.0232400984549656,0.0899295689424474,0.0893596018033822,0.127881779244161,8.99295689424474,8.93596018033822,12.7881779244161,0.0156036282368604,0.00233036765273619,0.0148087158390981,0.0138264196839779,0.0180565123278409
25,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Cancer","leg_tot",52.9054743297013,8.23373172466872,54.7068663738021,44.459523228967,59.8202421929501,0.00482128268075782,0.000647342186425713,0.00510113250560938,0.004132097214022,0.0052725957963698,0.510113250560938,0.4132097214022,0.52725957963698,0.159269694052303,0.0247873013012665,0.164692708652724,0.133843515290317,0.180086310403931
25,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","DIAB","leg_tot",21.0474029785047,6.09725479700811,22.4781463975956,14.7678094952548,26.1108645555274,0.0610611041529629,0.0195069971366165,0.0666443348770002,0.0407349002499588,0.0766415619405353,6.66443348770002,4.07349002499588,7.66415619405353,0.0633623169521425,0.0183555278235779,0.0676695095350096,0.0444578662214445,0.0786056539874036
25,1,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","HHD","leg_tot",6.43732555583579,1.08986028334642,6.50128188909053,5.3761147702845,7.44417345812055,0.0421155511871086,0.0108364894485835,0.0365118186268473,0.0352925179784003,0.0537017570720391,3.65118186268473,3.52925179784003,5.37017570720391,0.0193792964675764,0.00328097831250124,0.0195718343052813,0.0161845662571175,0.0224103695159863
25,1,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","HSTK","leg_tot",3.24491616014469,0.916138709870884,2.88884587997433,2.57669792588599,4.2157941325482,0.0283661042204806,0.00720936525801864,0.0261961805602561,0.0226761906811207,0.0359004528710314,2.61961805602561,2.26761906811207,3.59004528710313,0.00976868293120048,0.0027579968591018,0.00869674840453064,0.00775704018384863,0.0126914700262217
25,1,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","IHD","leg_tot",7.43785028111161,0.566075880215907,7.66199019061252,6.83742401811629,7.84775762103116,0.0302593780367805,0.00134317442763401,0.0298852491544983,0.0291800483454459,0.0316567172780548,2.98852491544983,2.91800483454459,3.16567172780548,0.0223913338588939,0.00170414750826192,0.0230660975816166,0.020583775975332,0.0236253425781414
25,1,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","ISTK","leg_tot",2.32384657900829,0.0401812658872924,2.30321342437044,2.29842571447817,2.36680562498059,0.0347769003486243,0.00278815502530844,0.0343983267956948,0.0323074226910221,0.0375681655262165,3.43983267956948,3.23074226910221,3.75681655262165,0.00699584189259136,0.000120964002413462,0.00693372665275767,0.00691931345451279,0.00712516828452856
25,1,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","OSTK","leg_tot",1.22386085242481,0.0706765106551286,1.25120629821378,1.14897774615297,1.27550032977603,0.0241155877359711,0.00123954968755224,0.02453124447785,0.0228121096578552,0.02506575758349,2.453124447785,2.28121096578552,2.506575758349,0.00368438136124713,0.000212768647693745,0.00376670366984966,0.00345894893527024,0.00383983982491186
25,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Other_CVD","leg_tot",20.1081181288996,3.70366750857789,22.2196081581882,16.1510032170019,22.2704665159021,0.0293877622450548,0.00475956725008342,0.0316303456003495,0.0243066333375323,0.0325626953005768,3.16303456003495,2.43066333375323,3.25626953005768,0.0605346396178032,0.0111497344733472,0.0668911910941875,0.048621912450476,0.0670442980302036
25,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","Cancer","dairy_tot",286.72181319684,9.95622576046897,283.435464844662,279.054776008477,297.182246484554,0.0263566308831989,0.00144574842496493,0.0259181062160224,0.025217775796779,0.0278682319367187,2.59181062160224,2.5217775796779,2.78682319367187,1.4468012164964,0.0502392175236078,1.43021826893217,1.40811326803734,1.49958467038504
35,0,"direct","Cancer","leg_tot",49.0327250416442,16.904346126655,42.9571143225589,36.3534671076912,66.8762520868197,0.00451018189045948,0.00159400195958079,0.00381638727137741,0.00340244142095324,0.00620764778618549,0.381638727137741,0.340244142095324,0.620764778618549,0.247419634548984,0.0852995043084855,0.216762040411573,0.183439968688957,0.33745825542581
35,0,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","HSTK","leg_tot",42.5325507079183,7.63042711379631,46.6641201548889,34.3740975488359,47.1791698370756,0.0719664984558117,0.0131922734361011,0.079175986337076,0.0578622749187673,0.0799426572937814,7.9175986337076,5.78622749187673,7.99426572937814,0.214619688048168,0.0385032136464923,0.235467629944422,0.173452049549782,0.238066575934737
35,0,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","IHD","leg_tot",116.732731411694,17.601416037727,109.926016208368,103.869861360261,135.381309385954,0.0351822721661224,0.00474049031902111,0.0331901380819899,0.0318342945639087,0.0402235637398488,3.31901380819899,3.18342945639087,4.02235637398488,0.589034562555031,0.088816926244673,0.554687807675398,0.524128388062919,0.68313547869483
35,0,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","ISTK","leg_tot",21.9493628793816,6.04009429581097,21.5006176681241,16.4138794415171,27.8662797468149,0.112654244182616,0.0369764728690829,0.10997534877809,0.0787343355198351,0.148851213939244,10.997534877809,7.87343355198351,14.8851213939244,0.110756710698564,0.0304783779005084,0.108492337750077,0.0828246043739582,0.140613534029385
35,0,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","OSTK","leg_tot",19.2507673327575,1.71314872748446,19.4287311686436,17.5542408157255,20.7960245892863,0.11144573724716,0.00680271245369793,0.114010623032003,0.104247307249129,0.116464014328074,11.4010623032003,10.4247307249129,11.6464014328074,0.0971395698324553,0.0086445660876948,0.0980375771775595,0.0885788795895571,0.104936953832015
35,0,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","Cancer","leg_tot",53.9638564032049,4.06395980128598,51.9987903984975,51.2930517390025,58.3049671714087,0.00496091986086235,0.000434890375415084,0.00481250288240422,0.00462930787308674,0.00541868628032738,0.481250288240422,0.462930787308674,0.541868628032738,0.272302174084655,0.0205067829291957,0.26238643082673,0.258825266296898,0.294207463641648
35,0,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","DIAB","leg_tot",96.5778259990167,6.08701006098246,96.4583667320222,90.8467718899928,102.410420484986,0.0740632560175296,0.00462991568268558,0.0738206387702966,0.0697724800213299,0.0785602566738772,7.38206387702966,6.97724800213299,7.85602566738772,0.487332702678007,0.0307151153337931,0.486729909988876,0.458413744736533,0.516764034405241
35,0,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","HHD","leg_tot",41.2451761375235,17.7847871438946,50.9731229283424,22.2311193927381,51.9904781101129,0.0337875722708376,0.0149134695648575,0.0416044532324857,0.0178413364011547,0.0430894593231195,4.16044532324857,1.78413364011547,4.30894593231195,0.208123582733519,0.0897422187311969,0.257210902229879,0.11217845696103,0.262344486934103
35,0,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","HSTK","leg_tot",15.3321333045997,2.63570413552838,14.8844408405803,13.0457223777648,17.999082825851,0.0259284938349102,0.00446835090466172,0.0250405982826474,0.0221242422107507,0.0304874566784932,2.50405982826474,2.21242422107507,3.04874566784932,0.0773661022482128,0.0132997901592828,0.0751070414731097,0.0658288492102502,0.090823556945013
35,0,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","IHD","leg_tot",82.5611902331962,7.8558635814737,85.852661740336,74.2078700895318,88.1167595957919,0.0249019827915039,0.00209635116292899,0.0254904469974242,0.0227200959261903,0.0265836750817851,2.54904469974242,2.27200959261903,2.65836750817851,0.416604614531976,0.0396407683795686,0.433213413588795,0.374453675226425,0.444638074639231
35,0,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","ISTK","leg_tot",5.6737198019074,0.592096264687146,5.38525857669432,5.28634136592865,6.30629027931727,0.0289209822257058,0.00455245654840994,0.0275455198252371,0.0253313940631084,0.0336797134287016,2.75455198252371,2.53313940631084,3.36797134287016,0.028629648438446,0.00298772383754504,0.0271740701310369,0.0266749328687808,0.031821605569409
35,0,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","OSTK","leg_tot",4.95007799152559,0.90090097889453,4.56914134463308,4.31556775759248,5.90838437531734,0.0286009131100863,0.00408664919276535,0.029843210543482,0.024327571557537,0.0318183018442492,2.9843210543482,2.4327571557537,3.18183018442492,0.0249781444252188,0.00454595559952243,0.0230559341894953,0.0217763992629014,0.029813768287901
35,0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medBMI","Other_CVD","leg_tot",42.4717922394169,2.58629095791405,41.4606642322667,40.5896588176855,45.2133844672259,0.0253595288479843,0.00120109424910101,0.0253304653712438,0.0242310918540669,0.0265126697971312,2.53304653712438,2.42310918540669,2.65126697971312,0.214313100191596,0.0130504507571415,0.209210937874514,0.204815835599802,0.228147202752911
35,0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Cancer","dairy_tot",250.302000550125,20.7033901452545,259.554116522862,228.234325731988,264.505376791435,0.0134002442175158,0.000886858751147781,0.0138259733306411,0.0124530505769416,0.0139855681119334,1.38259733306411,1.24530505769416,1.39855681119334,1.18952012418683,0.0983895420833433,1.23348932186281,1.08464703794504,1.25701939240404
35,1,"direct","Cancer","leg_tot",25.8621236683276,6.80641885204298,26.521189733685,19.1386977458271,32.0253434352742,0.0013853006852991,0.000358881366564581,0.0014491338484872,0.00102130337156217,0.00169503981032616,0.14491338484872,0.102130337156217,0.169503981032616,0.122905596000315,0.0323464142530032,0.126037701801261,0.0909535923378744,0.152195309731951
35,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
