"female","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","All_HD","leg_tot",4009.38114858533,441.803641980637,3942.78577115522,3621.5622241231,4453.80614386315,0.0167192069437307,0.00188886632241164,0.0163580738712891,0.015103033772278,0.0186423432267587,1.63580738712891,1.5103033772278,1.86423432267587,3.40161307040829,0.3748321717045,3.34511265353599,3.07258226153449,3.77866923362355
0,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","All_STK","leg_tot",837.465074571014,24.6226316506456,824.975468119242,821.759438891699,863.786875734336,0.0134329842987716,0.000486806752709234,0.0132300874048388,0.0130879265144154,0.0139505044429706,1.32300874048388,1.30879265144154,1.39505044429706,0.710516670303686,0.0208901729585469,0.699920319651018,0.697191797056183,0.732848441605957
0,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","Cancer","leg_tot",1744.22773453664,29.7758649470169,1742.3717766502,1716.77068729184,1773.26234598492,0.00421516993521628,7.81091095585904e-05,0.00420661055719377,0.00414493891957872,0.00429267642217299,0.420661055719377,0.414493891957872,0.429267642217299,1.47982634718127,0.0252622456266655,1.47825172746549,1.45653141778408,1.50445970333688
0,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","DIAB","leg_tot",1517.14970282483,147.978790868468,1494.82932074238,1387.26055950049,1666.01117091926,0.037123835501853,0.00346447931945252,0.0365153400107566,0.0341294878185729,0.040635404352565,3.65153400107566,3.41294878185729,4.0635404352565,1.28717028080903,0.125547203048781,1.26823336745147,1.17697057884452,1.41346635912746
0,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","Other_CVD","leg_tot",745.610588719923,20.7592351687982,754.144509685796,723.5545295451,760.412815073754,0.0142944935384252,0.000416102786261061,0.014400872721582,0.0138637952223386,0.0146347695488284,1.4400872721582,1.38637952223386,1.46347695488284,0.632586084992047,0.0176124152493657,0.639826378699117,0.613873426756187,0.645144493576898
0,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","All_HD","leg_tot",1977.01240361279,458.652954756738,1958.33757951451,1549.49986531794,2420.39854239117,0.0112875854052861,0.00258383068770271,0.0112139882534673,0.00886497196979678,0.0137727564198213,1.12139882534673,0.886497196979678,1.37727564198213,1.55656784691649,0.361112778535411,1.54186453464335,1.21997295755345,1.90566055171171
1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","All_STK","leg_tot",4201.93235640165,315.104853599554,4046.84518607188,3997.04933094132,4538.63947664228,0.049275123253846,0.00372708000291973,0.0471633398964615,0.0470874846230835,0.0532577777383852,4.71633398964615,4.70874846230835,5.32577777383852,3.30832158105867,0.248092567666287,3.18621627592076,3.14701033727096,3.57342233421362
1,"direct","Cancer","dairy_tot",5245.90005605066,235.993854314396,5272.66346867436,5011.4153416968,5457.63586967439,0.0087752085874302,0.000384700459053209,0.00881231847928439,0.00839524897778647,0.00912362478899786,0.881231847928439,0.839524897778647,0.912362478899786,4.13027219276121,0.185805837648973,4.151343920732,3.94565455136976,4.29697886537749
1,"direct","Cancer","leg_tot",749.659239814941,125.166768467964,783.076153579555,619.770599765005,851.143503164956,0.00125420421394481,0.000210718835454171,0.00130909773852236,0.00103585250791613,0.00142589642408257,0.130909773852236,0.103585250791613,0.142589642408257,0.590231738914444,0.0985479741774211,0.616541990389915,0.487966077651026,0.67013368642371
1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","All_HD","leg_tot",2771.5267333624,316.367150771356,2696.76401575495,2509.11351827922,3097.48825841192,0.0158343951982539,0.00185389392396937,0.0154277527497778,0.014278086673911,0.0177363498038014,1.54277527497778,1.4278086673911,1.77363498038014,2.18211549514707,0.249086416358025,2.1232523124158,1.97550881303519,2.43875588258053
1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","All_STK","leg_tot",1056.91344629472,40.3359509474784,1077.09534212991,1013.80122645726,1082.87105467227,0.0123935556866605,0.000462681320735321,0.0126236982657874,0.011899070546277,0.0126924196347861,1.26236982657874,1.1899070546277,1.26924196347861,0.832143230092897,0.0317578403680784,0.84803311024209,0.798199540571501,0.85258052148748
1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","Cancer","leg_tot",3825.42849908504,174.202066978609,3864.85908368076,3646.38924969903,3970.9517515647,0.00639938108812494,0.000293786003757109,0.00647534674630182,0.0060950867269233,0.00663910463987623,0.647534674630182,0.60950867269233,0.663910463987623,3.01188752861261,0.137155101217263,3.04293254383591,2.87092395224806,3.12646284203736
1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","DIAB","leg_tot",1138.43875466738,110.077917757227,1079.27871292752,1071.02517294424,1256.13837186941,0.0359467280350186,0.00354297810133778,0.0339530179240866,0.0338549547532094,0.0397331549111201,3.39530179240866,3.38549547532094,3.97331549111201,0.896330826230859,0.0866680184319048,0.849752150939681,0.843253863454113,0.988999663005106
1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","Other_CVD","leg_tot",760.369864687337,84.363209467583,719.708932290323,704.821208516326,850.48031339581,0.0131022314486788,0.00150411322979928,0.0123858642530541,0.0121049898459566,0.0147083851676821,1.23858642530541,1.21049898459566,1.47083851676821,0.598664571336885,0.0664219703831662,0.566650862227535,0.5549292604318,0.669611534984918
1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
