"race","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
2,"direct","Cancer","dairy_tot",1695.83214503127,87.7448829269325,1660.1947681685,1632.94695064867,1789.00910974721,0.0153533539237173,0.000707649158192907,0.0150710216507138,0.0148424824079486,0.0161042078715389,1.50710216507138,1.48424824079486,1.61042078715389,6.0387553585238,0.312454203389503,5.91185282213523,5.81482499745454,6.37055287552335
2,"direct","Cancer","leg_tot",200.81890258813,30.1713512184464,192.8983209291,176.272948188983,232.097351397451,0.00181858387130449,0.000275179505790822,0.00173570750933739,0.00160143440976651,0.0021061782405145,0.173570750933739,0.160143440976651,0.21061782405145,0.715103925615573,0.107438350769638,0.686899214980603,0.627697271547699,0.826484583723171
2,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","All_HD","leg_tot",853.318828079552,82.291804482267,834.953532381032,784.420899786074,937.827257716772,0.016859319510095,0.00149550457485226,0.0164927609658083,0.0156267541073965,0.0184034596754373,1.64927609658083,1.56267541073965,1.84034596754373,3.03861656396402,0.293036121962837,2.97321886046179,2.79327522231505,3.33954595358989
2,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","All_STK","leg_tot",270.211531534018,15.5663357197691,264.845515998477,258.378425176052,286.605751097192,0.0138564325820412,0.000637671408166875,0.0134900045323817,0.0134867168596844,0.0145376121466085,1.34900045323816,1.34867168596844,1.45376121466085,0.962206866267348,0.0554307768700792,0.943098810576747,0.920069892607242,1.02058568726447
2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","Cancer","leg_tot",601.755105092242,17.0739665750009,608.374400207063,583.663168531196,614.220640805691,0.00544961747312805,0.000183038952485211,0.00553012410887776,0.00525462389548743,0.00557618041038141,0.553012410887776,0.525462389548743,0.557618041038141,2.14281341230728,0.0607993588564403,2.16638432052564,2.07838912410506,2.1872024285239
2,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","DIAB","leg_tot",476.052729785285,20.0626894289411,476.115781912358,456.966448267496,495.085416995063,0.0357352134358433,0.0009969774811175,0.0356902928357828,0.0348078974005773,0.0367007119811607,3.56902928357828,3.48078974005773,3.67007119811607,1.6951948819662,0.0714420195715674,1.69541940676445,1.62722979171388,1.76296912614002
2,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","Other_CVD","leg_tot",194.392843078135,8.77933638659301,194.490564624191,186.011329364705,202.691293477417,0.0157933946532195,0.000818268504497179,0.0157681715141499,0.0150270364430903,0.016581192531558,1.57681715141499,1.50270364430903,1.6581192531558,0.692221117659684,0.0312626841071254,0.692569098155052,0.662375055950209,0.721771395948096
2,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","All_HD","leg_tot",311.489789916261,48.5772304919377,287.052659326216,280.336910760436,363.414230073622,0.0109616509065114,0.00161048941376385,0.0101132329933478,0.00996076998815167,0.0126836870510603,1.01132329933478,0.996076998815167,1.26836870510603,0.806504084568986,0.125775341847735,0.743231880233444,0.72584357787305,0.940945964950132
3,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","All_STK","leg_tot",481.510276155639,50.5579125163531,504.670205217169,427.578546471341,515.756066137635,0.0430536404988239,0.00376546733065207,0.0449442880683444,0.0390288120792978,0.0454714184842575,4.49442880683444,3.90288120792977,4.54714184842575,1.24671824583998,0.130903690174506,1.30668354162535,1.10707912543751,1.33538686482488
3,"direct","Cancer","dairy_tot",1072.90734861918,18.97666411129,1078.06962461081,1053.19297658823,1088.23378605725,0.0122382742096971,0.000252353847168696,0.0122928694411731,0.01197958046432,0.0124505620083196,1.22928694411731,1.197958046432,1.24505620083196,2.77795352219434,0.0491340570789287,2.79131959969575,2.72690940427333,2.81763647423914
3,"direct","Cancer","leg_tot",115.095002116067,13.7259026176005,122.19169176045,100.419496290268,123.738321744141,0.00131307660725369,0.000159815124318456,0.00139331122899371,0.00114225384464593,0.00141569994138244,0.139331122899371,0.114225384464594,0.141569994138244,0.298002028718305,0.0355388744153282,0.316376657262797,0.260004457771261,0.32038116540253
3,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","All_HD","leg_tot",382.1239241661,37.2172465445321,398.971933948328,342.437541802167,407.489498215138,0.0134528438259918,0.00122129246114526,0.0139192921430766,0.0121596794523185,0.0143495271301429,1.39192921430766,1.21596794523185,1.43495271301429,0.989388787781261,0.0963622639530027,1.03301136915023,0.886633479214379,1.05506490218452
3,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","All_STK","leg_tot",126.572593451923,13.5564118167602,128.299552971809,113.038658808885,138.638612503057,0.0113169635405397,0.00100656294387886,0.0114259411556176,0.0103186258184312,0.012222670289832,1.14259411556176,1.03186258184312,1.2222670289832,0.327719613669869,0.0351000317065148,0.332191027988291,0.292677779480588,0.358960745688491
3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","Cancer","leg_tot",453.66150245756,11.1860622185095,457.541008326691,441.876605843157,462.1488190832,0.00517432181276594,0.000112214546434468,0.00521718797278346,0.00505550244604782,0.00525670494346916,0.521718797278346,0.505550244604782,0.525670494346916,1.17461267299351,0.0289627627020971,1.1846574238356,1.14409941842329,1.19658788934795
3,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","DIAB","leg_tot",227.021300807382,1.12100534071532,227.60845146041,225.82266777233,227.720855787361,0.0305384096876662,0.000427599696943078,0.0305925165542976,0.0301116409826546,0.0309191875560412,3.05925165542976,3.01116409826546,3.09191875560412,0.587799704236021,0.00290248802811031,0.589319944755145,0.584696223897456,0.589610980133331
3,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","Other_CVD","leg_tot",77.1647553921665,5.41514564354313,77.6047009890082,71.8461393001779,82.1094177268397,0.0129800617541332,0.000842844077897036,0.0129714104240495,0.0121830683314465,0.013784408807391,1.29714104240495,1.21830683314465,1.3784408807391,0.199793676785616,0.0140208033182326,0.200932776468262,0.186022806146176,0.212596312694808
3,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","All_HD","leg_tot",182.461108741311,26.6927302514759,182.498723515174,157.087047606863,207.803197317975,0.0132958994967601,0.00181583589355456,0.013222428047955,0.0116031401365227,0.0150511095884819,1.3222428047955,1.16031401365227,1.50511095884819,0.713143498527664,0.104327695738061,0.713290514686965,0.613969779513766,0.812192253806156
4,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","All_STK","leg_tot",282.342277231871,34.7679227616801,278.615646963856,251.039177597706,316.813012593847,0.0455641062522022,0.00528252787684171,0.0452769230729574,0.0406733227071838,0.0506989954995785,4.52769230729575,4.06733227071838,5.06989954995785,1.10352590070509,0.135889331407918,1.08896048363959,0.981178721397314,1.23825368451853
4,"direct","Cancer","dairy_tot",1051.95214640245,52.8687821299383,1071.94983088188,995.998965550683,1090.90729544669,0.0142990610834262,0.000867092207134606,0.0147776722696685,0.0133721233243099,0.0148191793342365,1.47776722696685,1.33721233243099,1.48191793342365,4.11152184234906,0.206635970323383,4.18968216248795,3.89283059673709,4.26377681584298
4,"direct","Cancer","leg_tot",139.335373994956,9.02712931792631,143.054899830049,129.743370816109,145.765780213974,0.00189437857116968,0.000146667337708548,0.00194180686071963,0.00174046294490403,0.00200798015131788,0.194180686071963,0.174046294490403,0.200798015131788,0.544587922132505,0.0352822507100664,0.559125571745622,0.507097879722703,0.569720962371158
4,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","All_HD","leg_tot",172.186443398368,6.05538913556023,173.784618858478,165.90688108186,177.107556573781,0.0125566245753225,0.000304186822184903,0.0125869765414675,0.0122558284475427,0.012831621531879,1.25869765414675,1.22558284475427,1.2831621531879,0.672985292543856,0.0236672977757814,0.679231711009394,0.648441820948679,0.692219308443325
4,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","All_STK","leg_tot",66.0450715567617,9.54141958283457,67.8838047544193,56.326387672297,74.2008322232174,0.0106645294365545,0.00155200572706249,0.0108555798033565,0.00911732985814118,0.0120493362031863,1.08555798033565,0.911732985814118,1.20493362031863,0.258135082678225,0.0372923380174683,0.265321713486742,0.220149912719196,0.290011616450015
4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Cancer","leg_tot",360.608840667927,19.5511984540166,352.992605421034,346.360989190046,381.330492105667,0.00490035660197592,0.000280532872038735,0.00486628094547759,0.00464981117979655,0.00517986633217887,0.486628094547759,0.464981117979655,0.517986633217887,1.40942829958648,0.0764152435666379,1.37966048392951,1.35374102069439,1.49041822178701
4,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","DIAB","leg_tot",100.302054804937,10.3628071364655,104.558271398547,89.292314075853,107.694011429451,0.0303799958099307,0.002795715280497,0.031216671142225,0.0274592320433492,0.032589585544062,3.1216671142225,2.74592320433492,3.2589585544062,0.392027423085098,0.0405027054085486,0.408662711629586,0.348996198099214,0.420918652808166
4,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Other_CVD","leg_tot",40.5104947713559,2.95995929394945,41.5281236454966,37.3935703305558,42.7624346691365,0.0129423745917679,0.00122094199292594,0.0134296621712609,0.011646869015925,0.0138236857250418,1.34296621712609,1.1646869015925,1.38236857250418,0.15833399329657,0.0115689077028428,0.162311363709989,0.14615159225948,0.167135629482252
4,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
