"age","female","race","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,1,2,"direct","ISTK","leg_tot",4.13597220841434,1.22184676170582,3.83682921151915,3.12874488537188,5.39747107881772,0.118630237210793,0.0332089168793691,0.103118527785409,0.0963706598420617,0.154074767591102,10.3118527785409,9.63706598420617,15.4074767591102,0.145553333669336,0.0429992902364175,0.13502587887809,0.110106941081539,0.189948062829691
35,1,2,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","OSTK","leg_tot",5.90851471892738,3.10839709074714,5.6061742706595,3.09452719449013,8.97949162439232,0.126304844485438,0.0580149710693679,0.15098153375485,0.0645785753096927,0.167055927782183,15.098153375485,6.45785753096927,16.7055927782183,0.20793273528884,0.109390860510585,0.197292755634493,0.108902750451783,0.316006702832092
35,1,2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","Cancer","leg_tot",19.1844718103725,3.31680551687741,19.0950715197375,16.0723602553254,22.3725736124594,0.00805338162023699,0.00160944410195789,0.0078708787366618,0.00660936387209197,0.00965252681942094,0.78708787366618,0.660936387209197,0.965252681942094,0.675140858297899,0.116725179906235,0.671994678953061,0.565619278180312,0.787336690858598
35,1,2,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","DIAB","leg_tot",12.5104696840769,3.4193025492124,12.7334687704691,9.17254290749291,15.6588472372274,0.0568277778615899,0.0174640766416071,0.0531179079404831,0.0420967707567489,0.0747121743993716,5.31179079404831,4.20967707567489,7.47121743993716,0.440269053206395,0.120332260417371,0.448116847822513,0.322800572908701,0.551066908080389
35,1,2,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","HHD","leg_tot",7.65279288959359,9.86010027625366,4.17848775891015,0.209055674550024,18.0496894657181,0.0378930135943084,0.0497909611825359,0.0193923538588863,0.000970230551606625,0.090541357412119,1.93923538588863,0.0970230551606625,9.0541357412119,0.269317456895674,0.346997125029734,0.147049542975303,0.00735709739329065,0.635205543230372
35,1,2,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","HSTK","leg_tot",4.34495881542945,0.784943123583395,4.70872753101516,3.50735405241075,4.87336017020028,0.0330805731680905,0.00829432887246128,0.0344924652143768,0.024686997193455,0.0402740409033825,3.44924652143768,2.4686997193455,4.02740409033825,0.152908000434602,0.0276237563071504,0.165709766638542,0.123430973169609,0.171503526426247
35,1,2,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","IHD","leg_tot",6.18587854174054,2.23727142825287,5.76286481717841,4.26893857024842,8.46238017911046,0.0195841560037986,0.0054415459456639,0.0179182443751961,0.0153077024823819,0.0252766344095274,1.79182443751961,1.53077024823819,2.52766344095274,0.217693736334155,0.0787341641326468,0.202807016913594,0.150232692295455,0.297808491880331
35,1,2,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","ISTK","leg_tot",1.12478352502549,0.539932661989382,1.01343204656107,0.667419193484917,1.67679661326083,0.0330057931616028,0.016375151834129,0.0338037808057081,0.0171241139198593,0.0482091829058566,3.38037808057081,1.71241139198593,4.82091829058566,0.0395834361243381,0.0190013363120839,0.0356647495174667,0.0234878484843283,0.0590099073801887
