"age","race","pathway","disease_type3","V1","V2","V3"
25,4,"direct","All_HD",0.505731051479215,1.17253527666118,1.10100102486192
25,4,"medSBP","All_HD",0,0,0
25,4,"medBMI","All_HD",1.39392514156832,1.45152501098303,1.08404919247577
25,4,"direct","All_STK",2.15110209017379,3.23906499483126,5.91413811277132
25,4,"medSBP","All_STK",0,0,0
25,4,"medBMI","All_STK",0.556358352346367,1.05600838101527,1.37789399379321
25,4,"direct","Cancer",151.774452175587,173.618036687985,209.300531822085
25,4,"medSBP","Cancer",0,0,0
25,4,"medBMI","Cancer",37.7136630740673,76.2942035970496,92.0999435310574
25,4,"direct","DIAB",0,0,0
25,4,"medSBP","DIAB",0,0,0
25,4,"medBMI","DIAB",0.441092550217335,0.320210317196467,0.424975343036789
25,4,"direct","Other_CVD",0,0,0
25,4,"medSBP","Other_CVD",0,0,0
25,4,"medBMI","Other_CVD",4.29738993101488,5.89970335241861,8.50270599446308
35,1,"direct","All_HD",32.7834211712723,59.3745017554084,40.4430455434349
35,1,"medBMI","All_HD",80.3441255884508,69.1900761203235,55.7632410202318
35,1,"medSBP","All_HD",0,0,0
35,1,"direct","All_STK",81.0546109311793,105.047564183142,90.8180402014576
35,1,"medBMI","All_STK",25.6405948997355,27.3132572746456,21.9670468642666
35,1,"medSBP","All_STK",0,0,0
35,1,"direct","Cancer",1388.32419186792,1215.13362768829,1478.34463146924
35,1,"medBMI","Cancer",568.518177180104,716.140899825078,636.494901114194
35,1,"medSBP","Cancer",0,0,0
35,1,"direct","DIAB",0,0,0
35,1,"medBMI","DIAB",23.1084289345579,29.9866306517048,17.6993133890731
35,1,"medSBP","DIAB",0,0,0
35,1,"direct","Other_CVD",0,0,0
35,1,"medBMI","Other_CVD",78.451497877099,97.4840300766823,79.9232595466634
35,1,"medSBP","Other_CVD",0,0,0
35,2,"medSBP","All_HD",0,0,0
35,2,"direct","All_HD",30.7649810480698,22.4899437488464,21.6350157270778
35,2,"medBMI","All_HD",54.4938043583649,59.0830956061111,15.8222984054572
35,2,"medSBP","All_STK",0,0,0
35,2,"direct","All_STK",79.6274781723934,51.7234791301771,57.5075434700234
35,2,"medBMI","All_STK",17.6512118401319,17.711013407445,18.7076930817519
35,2,"medSBP","Cancer",0,0,0
35,2,"direct","Cancer",362.258773915635,469.008751624618,457.34854309993
35,2,"medBMI","Cancer",217.006658092136,192.500346692744,199.187377149956
35,2,"medSBP","DIAB",0,0,0
35,2,"direct","DIAB",0,0,0
35,2,"medBMI","DIAB",24.3974220852771,18.8978925343254,18.4096584488111
35,2,"medSBP","Other_CVD",0,0,0
35,2,"direct","Other_CVD",0,0,0
35,2,"medBMI","Other_CVD",70.7617909986032,63.2400420946295,47.6310718945101
35,3,"medBMI","All_HD",3.40776917257467,0.479545713177119,2.79618619882464
35,3,"medSBP","All_HD",0,0,0
35,3,"direct","All_HD",3.83932944509413,0.556223826757743,0.95844267988289
35,3,"medBMI","All_STK",4.02428477499421,0.850636651916521,1.11359469636098
35,3,"medSBP","All_STK",0,0,0
35,3,"direct","All_STK",14.3130952532056,4.82898750267658,7.48313644038143
35,3,"medBMI","Cancer",82.0857339252064,40.5674060137765,47.4129834552974
35,3,"medSBP","Cancer",0,0,0
35,3,"direct","Cancer",431.854892203303,440.576551774252,500.232089647471
35,3,"medBMI","DIAB",3.45425653161564,0.446440764388836,0.97608247220523
35,3,"medSBP","DIAB",0,0,0
35,3,"direct","DIAB",0,0,0
35,3,"medBMI","Other_CVD",9.31550081808591,1.80829312320366,3.17785399022703
35,3,"medSBP","Other_CVD",0,0,0
35,3,"direct","Other_CVD",0,0,0
35,4,"medBMI","All_HD",0.562677554558724,6.11122804323613,2.14416420548038
35,4,"direct","All_HD",0.574368644195474,2.20979905582348,0.711046060090199
35,4,"medSBP","All_HD",0,0,0
35,4,"medBMI","All_STK",1.21834744912179,2.60208405307578,1.23755070291271
35,4,"direct","All_STK",5.31080324791321,9.20736342805293,5.61566073543721
35,4,"medSBP","All_STK",0,0,0
35,4,"medBMI","Cancer",111.620487194224,148.703311637429,122.366233766179
35,4,"direct","Cancer",396.621596052024,364.069865158095,350.80849378123
35,4,"medSBP","Cancer",0,0,0
35,4,"medBMI","DIAB",0.63426679214226,1.77362516869181,0.986057568717024
35,4,"direct","DIAB",0,0,0
35,4,"medSBP","DIAB",0,0,0
35,4,"medBMI","Other_CVD",2.64221809645532,8.4265603896584,3.96185186739947
35,4,"direct","Other_CVD",0,0,0
35,4,"medSBP","Other_CVD",0,0,0
45,1,"direct","All_HD",135.701554254541,179.098561752669,147.467108257218
45,1,"medBMI","All_HD",416.245703420299,227.405210144782,272.144005469435
45,1,"medSBP","All_HD",0,0,0
45,1,"direct","All_STK",246.390774676794,352.192641137464,270.755978977323
45,1,"medBMI","All_STK",76.1535696648325,65.5467769286623,72.1137718613805
45,1,"medSBP","All_STK",0,0,0
45,1,"direct","Cancer",5611.72362915833,5119.14235831631,4085.46214082182
45,1,"medBMI","Cancer",3026.80979706862,3008.08561031263,2695.86966463197
45,1,"medSBP","Cancer",0,0,0
45,1,"direct","DIAB",0,0,0
45,1,"medBMI","DIAB",59.7318343475578,96.1191037486494,74.1414044090468
45,1,"medSBP","DIAB",0,0,0
45,1,"direct","Other_CVD",0,0,0
45,1,"medBMI","Other_CVD",172.045027479465,198.079766674538,139.51176771274
45,1,"medSBP","Other_CVD",0,0,0
45,2,"direct","All_HD",64.0597347407797,38.8097531634135,29.9442550618399
45,2,"medSBP","All_HD",0,0,0
45,2,"medBMI","All_HD",85.7464545079701,72.5167226849902,51.9511690389976
45,2,"direct","All_STK",170.189772973095,162.462824398261,113.47430116399
45,2,"medSBP","All_STK",0,0,0
45,2,"medBMI","All_STK",42.6633723059614,39.3159405956498,29.5857586449053
45,2,"direct","Cancer",1246.52862356274,1196.08610901124,1196.01513569022
45,2,"medSBP","Cancer",0,0,0
45,2,"medBMI","Cancer",542.107239463601,526.99273882993,474.439449272946
45,2,"direct","DIAB",0,0,0
45,2,"medSBP","DIAB",0,0,0
45,2,"medBMI","DIAB",45.7007273002345,29.7143323214263,24.663225995053
45,2,"direct","Other_CVD",0,0,0
45,2,"medSBP","Other_CVD",0,0,0
45,2,"medBMI","Other_CVD",80.4153754585988,88.0336029152427,65.5078677690136
45,3,"medSBP","All_HD",0,0,0
45,3,"direct","All_HD",7.89025575032981,0.982702814747611,0.960075534523666
45,3,"medBMI","All_HD",12.8525206372431,2.64618331506025,10.3064213467045
45,3,"medSBP","All_STK",0,0,0
45,3,"direct","All_STK",23.1059173142389,5.34003696027642,31.9749144636556
45,3,"medBMI","All_STK",6.47731120582658,3.30736377252279,4.71050763216008
45,3,"medSBP","Cancer",0,0,0
45,3,"direct","Cancer",1103.14841748169,1134.45515447707,894.011676510765
45,3,"medBMI","Cancer",231.369578961264,146.170658079792,275.669154191988
45,3,"medSBP","DIAB",0,0,0
45,3,"direct","DIAB",0,0,0
45,3,"medBMI","DIAB",5.88188336463069,1.3497052413592,6.6166622433582
45,3,"medSBP","Other_CVD",0,0,0
45,3,"direct","Other_CVD",0,0,0
45,3,"medBMI","Other_CVD",10.6294480428584,2.66213093986177,6.93349014564589
45,4,"medBMI","All_HD",9.86077986422867,23.6091752507615,19.2178420428737
45,4,"medSBP","All_HD",0,0,0
45,4,"direct","All_HD",7.87785159357439,11.3203545694377,10.3054733923926
45,4,"medBMI","All_STK",6.04419442746193,7.20269905531457,9.56652088531001
45,4,"medSBP","All_STK",0,0,0
45,4,"direct","All_STK",29.5113186015653,37.7556890201159,36.3707640282695
45,4,"medBMI","Cancer",331.923168797654,430.412174940563,448.197079360495
45,4,"medSBP","Cancer",0,0,0
45,4,"direct","Cancer",1219.14780689861,1053.66598491117,1166.85640185767
45,4,"medBMI","DIAB",5.42580756064588,5.67829635413568,4.69645703182785
45,4,"medSBP","DIAB",0,0,0
45,4,"direct","DIAB",0,0,0
45,4,"medBMI","Other_CVD",10.0272992502255,13.6942783952516,11.5911035519647
45,4,"medSBP","Other_CVD",0,0,0
45,4,"direct","Other_CVD",0,0,0
55,1,"medBMI","All_HD",695.639192496276,525.617974817193,559.531981790666
55,1,"medSBP","All_HD",0,0,0
55,1,"direct","All_HD",258.799327099239,242.217956844443,387.089489518478
55,1,"medBMI","All_STK",166.79784491116,113.170741262451,134.102227610946
55,1,"medSBP","All_STK",0,0,0
55,1,"direct","All_STK",604.027523260253,440.336831408987,518.197801304646
55,1,"medBMI","Cancer",7791.30106705642,6884.15325143447,8260.73040184222
55,1,"medSBP","Cancer",0,0,0
55,1,"direct","Cancer",16800.941433898,17807.3896269214,19181.4731088588
55,1,"medBMI","DIAB",99.9950985304235,91.8743467703123,125.725164293427
55,1,"medSBP","DIAB",0,0,0
55,1,"direct","DIAB",0,0,0
55,1,"medBMI","Other_CVD",359.988517509996,281.079718915531,261.542007205263
55,1,"medSBP","Other_CVD",0,0,0
55,1,"direct","Other_CVD",0,0,0
55,2,"direct","All_HD",68.033566611746,57.5851587729903,78.8490115980145
55,2,"medBMI","All_HD",181.216063828817,120.220350900366,257.320094213226
55,2,"medSBP","All_HD",0,0,0
55,2,"direct","All_STK",188.530828211549,263.474068905037,249.993590015576
55,2,"medBMI","All_STK",67.2011661748385,57.1604307338239,54.9633938975263
55,2,"medSBP","All_STK",0,0,0
55,2,"direct","Cancer",3807.10216070126,4271.97686964117,5199.76485114794
55,2,"medBMI","Cancer",1295.20521636919,1164.77691104791,1629.6277743572
55,2,"medSBP","Cancer",0,0,0
55,2,"direct","DIAB",0,0,0
55,2,"medBMI","DIAB",37.4703069515024,36.0589682587166,29.166141492752
55,2,"medSBP","DIAB",0,0,0
55,2,"direct","Other_CVD",0,0,0
55,2,"medBMI","Other_CVD",105.690729233643,92.6903721965621,93.1490038700938
55,2,"medSBP","Other_CVD",0,0,0
55,3,"medSBP","All_HD",0,0,0
55,3,"direct","All_HD",13.6998036093802,11.5223702558833,17.3405117609073
55,3,"medBMI","All_HD",51.2112020171822,34.7608605373257,47.5736281313645
55,3,"medSBP","All_STK",0,0,0
55,3,"direct","All_STK",46.7391871596672,44.6922722340109,71.5424646992021
55,3,"medBMI","All_STK",9.95965956980803,8.54709181491299,16.3360319528915
55,3,"medSBP","Cancer",0,0,0
55,3,"direct","Cancer",2415.5441652139,2050.23472402976,2699.83295203983
55,3,"medBMI","Cancer",636.00503337633,506.43175028939,786.175798650818
55,3,"medSBP","DIAB",0,0,0
55,3,"direct","DIAB",0,0,0
55,3,"medBMI","DIAB",11.7937341395126,10.4665999957375,9.27512549453188
55,3,"medSBP","Other_CVD",0,0,0
55,3,"direct","Other_CVD",0,0,0
55,3,"medBMI","Other_CVD",18.4492880178922,13.4914428757633,21.4616842806329
55,4,"medSBP","All_HD",0,0,0
55,4,"medBMI","All_HD",10.7479016191929,6.79776985717698,14.1678208221162
55,4,"direct","All_HD",5.58833274754187,4.05288457010843,12.9902042671249
55,4,"medSBP","All_STK",0,0,0
55,4,"medBMI","All_STK",4.91902537309903,4.08848135735928,6.0036497830824
55,4,"direct","All_STK",21.3057754077198,20.982924899579,33.9496279447255
55,4,"medSBP","Cancer",0,0,0
55,4,"medBMI","Cancer",585.001947307049,384.767049619611,546.779891584683
55,4,"direct","Cancer",2696.87355212358,2364.21446305944,2565.76844587921
55,4,"medSBP","DIAB",0,0,0
55,4,"medBMI","DIAB",4.11334895138022,2.32433309444786,4.90982439435646
55,4,"direct","DIAB",0,0,0
55,4,"medSBP","Other_CVD",0,0,0
55,4,"medBMI","Other_CVD",8.08474941381773,5.32355426543399,7.60427232221875
55,4,"direct","Other_CVD",0,0,0
65,1,"medSBP","All_HD",0,0,0
65,1,"direct","All_HD",549.327998552963,751.039742463948,504.053346757141
65,1,"medBMI","All_HD",1514.05660950514,1151.88900985524,1334.11822786178
65,1,"medSBP","All_STK",0,0,0
65,1,"direct","All_STK",1357.03798022471,1369.83424712392,987.626054803235
65,1,"medBMI","All_STK",312.946080545801,304.947171192372,265.395508452072
65,1,"medSBP","Cancer",0,0,0
65,1,"direct","Cancer",22590.4516738231,20412.170203346,22525.4853039998
65,1,"medBMI","Cancer",11385.2792768252,9099.71753602888,11082.0986300808
65,1,"medSBP","DIAB",0,0,0
65,1,"direct","DIAB",0,0,0
65,1,"medBMI","DIAB",205.793930621978,277.295857091087,176.540241681252
65,1,"medSBP","Other_CVD",0,0,0
65,1,"direct","Other_CVD",0,0,0
65,1,"medBMI","Other_CVD",595.411448145336,546.382243321104,527.307530266399
65,2,"medBMI","All_HD",166.153536131606,121.015512249155,124.878402097975
65,2,"medSBP","All_HD",0,0,0
65,2,"direct","All_HD",59.2703476366524,72.6062360646886,93.6414988770383
65,2,"medBMI","All_STK",55.6828077304867,64.1038440859971,75.2632309169132
65,2,"medSBP","All_STK",0,0,0
65,2,"direct","All_STK",251.483742829225,199.495295147201,290.707893753862
65,2,"medBMI","Cancer",1144.0582813031,1061.0754075365,931.126994608502
65,2,"medSBP","Cancer",0,0,0
65,2,"direct","Cancer",2744.59075749057,3737.80502579557,3602.63507271949
65,2,"medBMI","DIAB",35.8604907853426,39.4757596388008,24.0753841559439
65,2,"medSBP","DIAB",0,0,0
65,2,"direct","DIAB",0,0,0
65,2,"medBMI","Other_CVD",92.4967055607418,83.1364453723821,79.2444743163805
65,2,"medSBP","Other_CVD",0,0,0
65,2,"direct","Other_CVD",0,0,0
65,3,"direct","All_HD",11.3932510962576,4.60136339605901,7.97985163308548
65,3,"medBMI","All_HD",15.99977377018,8.43516349145719,17.8778883578125
65,3,"medSBP","All_HD",0,0,0
65,3,"direct","All_STK",19.7222602629016,14.0750156705482,27.8591993901563
65,3,"medBMI","All_STK",5.46270727421759,3.78105625981258,5.92877653925686
65,3,"medSBP","All_STK",0,0,0
65,3,"direct","Cancer",1590.65555369974,2045.76724077535,2058.16592348604
65,3,"medBMI","Cancer",217.826528587173,223.602211504323,145.77720543251
65,3,"medSBP","Cancer",0,0,0
65,3,"direct","DIAB",0,0,0
65,3,"medBMI","DIAB",4.58512034738041,3.22792403547551,5.94404502297275
65,3,"medSBP","DIAB",0,0,0
65,3,"direct","Other_CVD",0,0,0
65,3,"medBMI","Other_CVD",9.10659442226407,6.11153320940295,6.78694422876168
65,3,"medSBP","Other_CVD",0,0,0
65,4,"direct","All_HD",5.49508324172365,4.32726817731896,6.42235743429623
65,4,"medSBP","All_HD",0,0,0
65,4,"medBMI","All_HD",15.2366468904538,13.0220166234879,15.0359063490161
65,4,"direct","All_STK",37.546780542494,32.5309205106367,32.6881313734724
65,4,"medSBP","All_STK",0,0,0
65,4,"medBMI","All_STK",7.78505474903192,9.12486973067895,5.147796584434
65,4,"direct","Cancer",1450.37674717616,1499.57456421338,1619.72036157035
65,4,"medSBP","Cancer",0,0,0
65,4,"medBMI","Cancer",408.008843792016,322.864440500891,495.365199202644
65,4,"direct","DIAB",0,0,0
65,4,"medSBP","DIAB",0,0,0
65,4,"medBMI","DIAB",5.16302099538384,4.05632867407909,2.4287419085126
65,4,"direct","Other_CVD",0,0,0
65,4,"medSBP","Other_CVD",0,0,0
65,4,"medBMI","Other_CVD",9.32596262946169,7.20909811025153,9.33478278899894
75,1,"direct","All_HD",971.495075428114,461.146623587217,581.17648431016
75,1,"medBMI","All_HD",3174.73419553921,3214.05855276647,2297.57847998505
75,1,"medSBP","All_HD",0,0,0
75,1,"direct","All_STK",3821.45820975426,4267.77708697597,3637.61051943058
75,1,"medBMI","All_STK",1135.81227689779,1032.97698114283,985.420631286457
75,1,"medSBP","All_STK",0,0,0
75,1,"direct","Cancer",19992.2850778095,16314.9025630241,15749.5070271655
75,1,"medBMI","Cancer",10210.1303041634,9991.22006154381,8196.33331015764
75,1,"medSBP","Cancer",0,0,0
75,1,"direct","DIAB",0,0,0
75,1,"medBMI","DIAB",252.165958894741,209.696400840643,237.798072711576
75,1,"medSBP","DIAB",0,0,0
75,1,"direct","Other_CVD",0,0,0
75,1,"medBMI","Other_CVD",1750.87252161915,1900.31653624341,1700.52491846056
75,1,"medSBP","Other_CVD",0,0,0
75,2,"medSBP","All_HD",0,0,0
75,2,"medBMI","All_HD",46.5185846257575,146.404780031842,316.444034688042
75,2,"direct","All_HD",19.3469378937684,28.8393664894539,129.267267014039
75,2,"medSBP","All_STK",0,0,0
75,2,"medBMI","All_STK",17.4368843841123,38.1263215516562,112.367724357105
75,2,"direct","All_STK",69.0320134008929,189.346657163879,524.57582900985
75,2,"medSBP","Cancer",0,0,0
75,2,"medBMI","Cancer",152.66399107715,514.285386288916,1041.92127005585
75,2,"direct","Cancer",3260.97830575388,2555.66698668262,2852.68583163486
75,2,"medSBP","DIAB",0,0,0
75,2,"medBMI","DIAB",4.48903285162094,15.7884136205073,55.967335804355
75,2,"direct","DIAB",0,0,0
75,2,"medSBP","Other_CVD",0,0,0
75,2,"medBMI","Other_CVD",20.5027825015946,52.591910534252,146.750535544877
75,2,"direct","Other_CVD",0,0,0
75,3,"medBMI","All_HD",50.7891329652907,156.371401822365,34.6964072628926
75,3,"medSBP","All_HD",0,0,0
75,3,"direct","All_HD",12.6373339858709,20.0136813437615,12.2292441266602
75,3,"medBMI","All_STK",17.0066867384777,41.2878400964468,20.6650385959153
75,3,"medSBP","All_STK",0,0,0
75,3,"direct","All_STK",78.3282775473518,215.614242081888,60.8459008074354
75,3,"medBMI","Cancer",137.279792760399,292.716317009803,118.26096069422
75,3,"medSBP","Cancer",0,0,0
75,3,"direct","Cancer",978.501129518113,1152.91631937481,1101.54402913455
75,3,"medBMI","DIAB",6.550543327131,21.3480515304363,5.57905802314647
75,3,"medSBP","DIAB",0,0,0
75,3,"direct","DIAB",0,0,0
75,3,"medBMI","Other_CVD",21.9545369536383,62.9100832878454,18.1860190458528
75,3,"medSBP","Other_CVD",0,0,0
75,3,"direct","Other_CVD",0,0,0
75,4,"direct","All_HD",12.8539192198571,30.4499740672055,29.2510494583219
75,4,"medBMI","All_HD",34.4054085921704,57.46115919561,54.9118627039906
75,4,"medSBP","All_HD",0,0,0
75,4,"direct","All_STK",52.0888336461257,127.4258537947,159.136800297017
75,4,"medBMI","All_STK",13.5216373984134,33.5961062538133,32.8077989550361
75,4,"medSBP","All_STK",0,0,0
75,4,"direct","Cancer",1271.66504245381,1362.88186548553,1180.29694010325
75,4,"medBMI","Cancer",178.307655474397,400.685717411605,371.269968348117
75,4,"medSBP","Cancer",0,0,0
75,4,"direct","DIAB",0,0,0
75,4,"medBMI","DIAB",5.77107240009093,13.3383610694353,10.1636640946032
75,4,"medSBP","DIAB",0,0,0
75,4,"direct","Other_CVD",0,0,0
75,4,"medBMI","Other_CVD",17.2421611938061,38.3078004564859,39.1702163431403
75,4,"medSBP","Other_CVD",0,0,0
