"age","race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,3,"direct","Cancer",251.988914363134,19.1099456477738,249.990948396771,234.758171586275,270.917928211401,0.0791256762324994,0.00630523225924396,0.0789813394316826,0.0731982259275368,0.0851758128181563,7.89813394316826,7.31982259275368,8.51758128181563,1.875455315558,0.142227880284821,1.86058523327129,1.74721361011019,2.01633659094952
25,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","HSTK",1.452003087562,0.360676754473281,1.35726402867823,1.15860735468361,1.82592702049159,0.0200647677697801,0.0057123388160393,0.0220928522635624,0.0140389924291604,0.0243666712906848,2.20928522635624,1.40389924291604,2.43666712906848,0.010806693285128,0.00268437656507514,0.0101015873798798,0.00862306315132044,0.0135896634383966
25,3,"direct","IHD",0.620531138049742,0.216645327545869,0.543947563687145,0.457147754404347,0.849010559903343,0.00456479193538916,0.00177835048636251,0.00360126988928818,0.00348238060216786,0.00646619700779628,0.360126988928818,0.348238060216786,0.646619700779628,0.00461837150362717,0.00161240676862151,0.0040483897963534,0.00340237263277987,0.00631885482565717
25,3,"direct","ISTK",0.480401242288342,0.235565673351468,0.492588022958123,0.251659189390191,0.698784531617177,0.0233188857364787,0.0120898903636462,0.0244051920436627,0.0114066351041273,0.0343077760077237,2.44051920436627,1.14066351041273,3.43077760077237,0.00357543928361854,0.0017532235311485,0.00366614074421433,0.00187300130104415,0.00520078102468652
25,3,"direct","OSTK",0.33149083242848,0.0734701027104082,0.317809440213415,0.268422427401749,0.406188420838017,0.0217624654597877,0.0035625852848808,0.0237897257451432,0.0179559295279738,0.0238458301490495,2.37897257451432,1.79559295279738,2.38458301490494,0.0024671571180343,0.000546809350764782,0.00236533184600268,0.00199776355066214,0.00302310216663332
25,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","Cancer",75.5937163115799,11.9967451188283,74.0770200921401,64.9099209847116,87.566703424972,0.0237144888719613,0.00359407242534849,0.0232840839945862,0.020501453885688,0.0272933680040036,2.32840839945862,2.0501453885688,2.72933680040036,0.562614579445474,0.0892871000272568,0.55132640038401,0.483099253198883,0.65172485789431
25,3,"medBMI","DIAB",1.0654523785913,0.149802456291478,1.10342006647593,0.910474279399454,1.1881579430812,0.0107456172176462,0.00211746439933611,0.0108215875091054,0.00870270991477847,0.0127239497727736,1.08215875091054,0.870270991477847,1.27239497727736,0.0079297469571356,0.00111492131963643,0.00821232566597544,0.00677630534380509,0.00884299666795225
25,3,"medBMI","HHD",0.374470375662332,0.365578118828613,0.163871510997582,0.162983093788157,0.764966692501543,0.00470455142250056,0.00461710877760216,0.00204389369756901,0.00203433728846186,0.00963632462273109,0.204389369756901,0.203433728846186,0.963632462273109,0.00278703711363609,0.00272085551041655,0.00121963181255683,0.00121301966939148,0.00569334906379808
25,3,"medBMI","HSTK",0.366049664094834,0.0274867741543981,0.355674401246859,0.345781299498385,0.395137002112061,0.00503114887170777,0.000727632862286101,0.00525578361798208,0.00426959156162253,0.00560176664745986,0.525578361798208,0.426959156162253,0.560176664745986,0.00272436503812056,0.000204573351274972,0.00264714599891114,0.00257351549691693,0.00294085076265219
25,3,"medBMI","IHD",0.601822898764282,0.196798561362452,0.514553109621622,0.466290313574136,0.811534804725689,0.00445312907451044,0.00170147314973615,0.00393586963404006,0.00311359124099451,0.00623233743242619,0.393586963404006,0.311359124099451,0.623233743242619,0.00447913336729358,0.00146469502015274,0.0038296183267257,0.00347041713876983,0.00603993738030004
25,3,"medBMI","ISTK",0.139296903508887,0.0242483769243733,0.131913041504087,0.120214532272374,0.16465555744948,0.00667001647355049,0.00129545126662345,0.00592550379833027,0.00591901745439707,0.00805385126664108,0.592550379833027,0.591901745439707,0.805385126664109,0.0010367325832042,0.000180471222360737,0.000981777375030662,0.00089470992851949,0.00122546716483641
25,3,"medBMI","OSTK",0.0669544691839178,0.0195875261043152,0.059169851839568,0.0527916856613379,0.0877341774491949,0.00455414753264532,0.001908060794592,0.00392848485607844,0.00308201997729958,0.00655808836307292,0.392848485607844,0.308201997729958,0.655808836307292,0.000498316028896365,0.000145782325559094,0.000440378154863516,0.000392907948911376,0.000652971301809276
25,3,"medBMI","Other_CVD",8.76814753879946,2.51451958052214,8.82797683897444,6.3544336783756,11.1310064940746,0.0364556795050874,0.00790323352372144,0.0382003719757599,0.0283446012289053,0.0430837691811978,3.82003719757599,2.83446012289053,4.30837691811978,0.065257906090031,0.0187145895893223,0.0657031922619361,0.0472935742018255,0.0828437447321172
25,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","Cancer",178.231006895219,29.0391473785548,173.618036687985,152.866631401207,207.51640706538,0.0945714356051992,0.0139847228358154,0.0870078995635187,0.0860478757145461,0.109524001131281,8.70078995635187,8.60478757145461,10.9524001131281,2.32558846457251,0.378907729586527,2.26539764543144,1.99462978298553,2.70770934242938
25,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","HSTK",0.766976755200756,0.49405691526288,0.706497847399692,0.325971133160136,1.25938944887228,0.0425239556135522,0.0244225735481471,0.0403178380224595,0.0203312135248012,0.066591897654732,4.03178380224595,2.03312135248012,6.6591897654732,0.0100076430333962,0.00644653858491135,0.00921850396729205,0.00425332673739821,0.0164327275355828
25,4,"direct","IHD",0.60707635039654,0.236338859269078,0.719798300272839,0.354695669908261,0.763643373489964,0.00965870665074515,0.0032028813139648,0.0114284171764911,0.00623480838509167,0.0115783509695146,1.14284171764911,0.623480838509167,1.15783509695146,0.00792123537980665,0.0030837895965516,0.00939205053651255,0.00462812937401745,0.00996414850239583
25,4,"direct","ISTK",0.35836122695532,0.198447126065442,0.253649649106379,0.235173507587738,0.570553787494502,0.0352193396351239,0.0181162682711955,0.026269748530295,0.0234670381614859,0.0545787935478666,2.6269748530295,2.34670381614859,5.45787935478666,0.00467595818525166,0.00258937182280901,0.00330966372395264,0.00306858388978652,0.00744468277282096
25,4,"direct","OSTK",0.248078847747227,0.102776795258124,0.272430596327035,0.142169016101135,0.333289693100482,0.0337902896855857,0.0129632912910839,0.0289963166492556,0.0241612683982373,0.0474941880538147,2.89963166492556,2.41612683982373,4.74941880538147,0.00323697496117813,0.0013410490892785,0.00355472071471396,0.00185504548071591,0.00434882055113488
25,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","Cancer",68.7026034007248,27.9766182846002,76.2942035970496,39.6426901002164,91.309656534357,0.0361065353221069,0.0137971387079712,0.0382344975814954,0.0222123170955241,0.0481919856282094,3.82344975814954,2.22123170955241,4.81919856282094,0.896443243732309,0.365043669414179,0.995499733126428,0.517264556867401,1.19142391461221
25,4,"medBMI","DIAB",0.395426070150197,0.0656353426982945,0.424975343036789,0.325448568488483,0.440286689858308,0.0166831412360643,0.00993683501371565,0.0110066382327733,0.010891830173685,0.0272994798512409,1.10066382327733,1.0891830173685,2.72994798512409,0.00515958655764743,0.000856421104870681,0.0055451504915479,0.00424650822476364,0.00574493554671581
25,4,"medBMI","HHD",0.267080374550744,0.166855987051029,0.315817058701243,0.0930092921600781,0.399725275413486,0.008506113316852,0.00546882698796106,0.0104789984813783,0.00273231061781022,0.0126029636260464,1.04789984813783,0.273231061781022,1.26029636260464,0.00348491011181948,0.0021771652727006,0.00412083464838762,0.00121360104907388,0.00521568331848216
25,4,"medBMI","HSTK",0.160188161863996,0.0836736560808141,0.150520027873471,0.0852061178048947,0.243388119815043,0.00894678704060439,0.00398460413482081,0.00858975313976498,0.00532456667802918,0.0128724862188931,0.858975313976499,0.532456667802918,1.28724862188931,0.00209016235660382,0.00109178808311703,0.00196401090139983,0.00111178390410241,0.00317576954602863
25,4,"medBMI","IHD",0.41101086846259,0.141493489396743,0.351310741446574,0.311259627256186,0.561507217632607,0.00663286408330681,0.00213055996073153,0.00549361191843788,0.00532311415523935,0.00891097835151287,0.549361191843789,0.532311415523934,0.891097835151287,0.00536293965433558,0.00184623109348548,0.0045839622522521,0.00406136850845308,0.00732664159198904
25,4,"medBMI","ISTK",0.115342657997221,0.0392823795806349,0.127413133128423,0.0742400172045213,0.146185394928399,0.0113792084277692,0.00351394194342852,0.0126865940205102,0.00766335986444899,0.0139837792372596,1.26865940205102,0.766335986444899,1.39837792372596,0.00150501060160181,0.000512563163980721,0.00166250821223661,0.00096869636001103,0.001907451874153
25,4,"medBMI","OSTK",0.0607111824073878,0.0278880577890739,0.0758299302005059,0.0308934934967119,0.0776779356939134,0.00810464057129703,0.00308126566853305,0.00807100486226341,0.00519186417122273,0.0110460073240499,0.807100486226341,0.519186417122273,1.10460073240499,0.000792169824637656,0.000363888117019562,0.000989441814954845,0.000403103552843287,0.00101355490466242
25,4,"medBMI","Other_CVD",6.23326642596552,2.12240878282187,5.89970335241861,4.37750560208507,8.37255586236086,0.0593585410166888,0.0212417927729064,0.0535020455598748,0.0422515164006977,0.0814435867709717,5.35020455598748,4.22515164006977,8.14435867709717,0.0813327195382713,0.0276935504569061,0.076980331872616,0.0571184369608342,0.109246531631515
25,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Cancer",1360.60081700848,133.777603742336,1388.32419186792,1223.79315589727,1473.84360948917,0.0870354503151864,0.00709412363912824,0.0868540842014172,0.0803747655005078,0.0938502963265688,8.68540842014172,8.03747655005078,9.38502963265688,6.33185517385451,0.622563504161476,6.46087199667723,5.69519063124858,6.85885541706112
35,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","HSTK",18.2859942405356,7.11550580969935,19.7645968136769,11.0082176365054,24.3069586573958,0.0396695891867959,0.0165824833970685,0.0431610805144944,0.022696455089164,0.0536749556558842,4.31610805144944,2.2696455089164,5.36749556558842,0.0850978963070017,0.0331135713814994,0.0919788986081791,0.0512291620916972,0.113117778566305
35,1,"direct","IHD",33.7920061313481,10.3505444000437,30.8783682705613,25.4939485330909,44.5666559112739,0.0126689125021438,0.00382434264481057,0.0115404270230403,0.0096360247639494,0.0166610128975762,1.15404270230403,0.96360247639494,1.66610128975762,0.157258533276602,0.0481685350268452,0.143699278620174,0.118641697038042,0.207400735973125
35,1,"direct","ISTK",6.33369100879373,0.667816382089449,6.1940976389061,5.76907428356447,7.01696209842747,0.0425492848198864,0.00799979514116146,0.0433892711413583,0.0346239715047714,0.0497606097617502,4.33892711413583,3.46239715047714,4.97606097617502,0.029475224240863,0.00310783042407325,0.0288255957897335,0.0268476561193414,0.0326549765458447
35,1,"direct","OSTK",6.83190826041947,1.82165769888821,6.75476057208461,5.13528555465872,8.59410650126485,0.0397807307095972,0.00767591025698692,0.0404441111469564,0.0322271324102705,0.0467704556371685,4.04441111469564,3.22271324102705,4.67704556371685,0.0317937878070279,0.00847748478577118,0.0314347640702878,0.0238981808639348,0.03999456492635
35,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Cancer",640.384659373125,73.8881906989439,636.494901114194,571.917013376808,712.158599889534,0.0411000340895556,0.00581910257721095,0.0405653763216154,0.0358166444880347,0.0468378827938258,4.05653763216154,3.58166444880347,4.68378827938258,2.98017086864906,0.343854947546265,2.96206902301662,2.66154161815617,3.31418668792952
35,1,"medBMI","DIAB",23.5981243251119,6.15827837628252,23.1084289345579,17.9697691663473,29.6427205658474,0.0228027473590418,0.00634364112771233,0.0219349723401699,0.0171875314045874,0.0291555720795374,2.19349723401699,1.71875314045874,2.91555720795374,0.10981906208887,0.0286589029724637,0.107540156877635,0.0836262733687587,0.137948920238532
35,1,"medBMI","HHD",9.02688937792411,2.42672196708892,8.78372211525941,6.83354650650993,11.4269244226033,0.0112033300621407,0.00341952152239104,0.0105543523977064,0.00827477875017642,0.014683512388874,1.05543523977064,0.827477875017642,1.4683512388874,0.0420086152359446,0.011293284445178,0.0408769828931088,0.0318014117455514,0.0531777062177482
35,1,"medBMI","HSTK",4.52531657684458,0.656074990929378,4.41591593711483,3.95507376662713,5.18854993083231,0.0097293634590955,0.00159621720172934,0.00905149331785802,0.00860733105360092,0.0114275854846419,0.905149331785802,0.860733105360092,1.14275854846419,0.021059556059523,0.00305318927772395,0.0205504361192463,0.0184058057140195,0.0241460583542618
35,1,"medBMI","IHD",23.6154113013471,1.98182700127882,24.1262128842403,21.5630864508925,25.2335548063427,0.00886316476238799,0.000758267068250355,0.00912564384116098,0.00806438776172188,0.00943883454609704,0.912564384116098,0.806438776172188,0.943883454609704,0.10989951083515,0.00922286786459693,0.112276638354863,0.100348565723009,0.117429897555534
35,1,"medBMI","ISTK",1.84928717322975,0.125550392393799,1.82138841772064,1.74410065277227,1.97818763586996,0.0123390922437892,0.00120263741694733,0.0129236079198288,0.0110543050124191,0.0131270411505256,1.29236079198288,1.10543050124191,1.31270411505256,0.00860606462187988,0.000584276366529028,0.00847623162662796,0.00811655601255625,0.00920593127716766
35,1,"medBMI","OSTK",1.69315443174829,0.360397406339649,1.81564103999996,1.31388631170851,1.96830893477415,0.00995045538563335,0.00197441761181845,0.0107114816577705,0.00785890761870629,0.0113951308212439,1.07114816577705,0.785890761870629,1.13951308212439,0.00787946656710942,0.00167718860186546,0.00844948494023626,0.00611445894831937,0.00915995856874166
35,1,"medBMI","Other_CVD",85.2862625001482,10.5891770686564,79.9232595466634,78.5250859605772,96.6059915501813,0.0615175639598638,0.0064733665313721,0.0606925354162959,0.0557560772305488,0.0679803249512115,6.06925354162959,5.57560772305488,6.79803249512115,0.396898381744035,0.0492790646388504,0.371940467876923,0.36543375955782,0.449577230717294
35,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
