"age","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"CC","direct",112.065538636892,14.3430422250859,118.871694545708,96.7507853805345,121.595059370755,0.0698379211302148,0.00523684807007919,0.0712594706520251,0.0643981808890934,0.0740693442777975,7.12594706520251,6.43981808890934,7.40693442777975,0.298937518869442,0.0382604100061439,0.317093103406564,0.258085046323114,0.324357744559217
25,1,"CC","medBMI",1.33927526852844,0.452875132180452,1.33828098337471,0.909467241823358,1.7699284376142,0.000837296135015409,0.000271857857124198,0.000896565476516954,0.000558486815206238,0.00106572651454827,0.0896565476516954,0.0558486815206238,0.106572651454827,0.00357254898095231,0.00120805530423005,0.00356989670139769,0.00242602573521393,0.00472132666431213
25,1,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"CM","medBMI",3.69507870820747,0.537827676572798,3.69837715874483,3.18274778065667,4.20460595280151,0.0117564267301457,0.00243927230905602,0.0109795257891513,0.00985919527604503,0.0143140239840917,1.09795257891513,0.985919527604503,1.43140239840917,0.00985671130032133,0.00143466825903482,0.00986550999643922,0.00849005623235829,0.0112158874765842
25,1,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","medBMI",8.63510089331668,2.54140387162072,7.52161161202602,6.87455274557813,11.3421149301523,0.0204979384796077,0.00626094924487646,0.0187759457843134,0.0154530712540242,0.0270064994961915,1.87759457843134,1.54530712540242,2.70064994961915,0.0230343392592736,0.00677925593423592,0.0200640798281806,0.0183380347437488,0.0302553642912275
25,1,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ECA","medBMI",0.34328233268388,0.180972810094932,0.439655393873933,0.149774567149899,0.454872996206315,0.0068775712301358,0.00226431476683596,0.00806770659010373,0.00445643441697305,0.00828709298732581,0.806770659010373,0.445643441697305,0.828709298732581,0.000915713876473096,0.000482749322322004,0.00117279133443593,0.000399527259121175,0.00121338465455661
25,1,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ENDO","medBMI",1.23104804208566,0.130439881782686,1.17948828943917,1.13652970011865,1.36939217380219,0.00963776729296134,0.000675879149624979,0.00926756438283748,0.00922985354660879,0.0103603535129192,0.926756438283748,0.922985354660879,1.03603535129192,0.0032838502521508,0.000347951521012036,0.00314631337223979,0.00303172030231116,0.00365288654991479
25,1,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"GC","medBMI",0.0137057100065964,0.012492892211547,0.012186387206192,0.00254918332945512,0.0261536610640813,0.00437514848869121,0.000931455317315994,0.00420733089898984,0.00357242607249626,0.00532051585613234,0.420733089898984,0.357242607249626,0.532051585613234,3.6560310989013e-05,3.33250903591681e-05,3.25074808876356e-05,6.80000782506207e-06,6.97655197391346e-05
25,1,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HHD","medBMI",3.78939111108051,0.692016356216263,4.1511685281523,3.04945840839812,4.22181300925188,0.0160300760448321,0.0026351771345933,0.0168709897941833,0.0132667657494404,0.0180786096532754,1.68709897941833,1.32667657494404,1.80786096532754,0.0101082919026761,0.00184597026936755,0.0110733418614583,0.00813450362698742,0.0112617877133999
25,1,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HSTK","direct",4.1824799552874,0.452299246173618,4.26540699223001,3.72300278985567,4.5714691393179,0.0410053778666868,0.00775215559153332,0.04007153248226,0.0340778997946144,0.0487266245155219,4.007153248226,3.40778997946144,4.87266245155219,0.0111568658462076,0.00120651911445996,0.011378075711188,0.00993119945953742,0.0121945038476444
25,1,"HSTK","medBMI",1.0398486073315,0.271978892238841,0.930921740670491,0.843801787641537,1.32848326368331,0.010060489097465,0.00227920386334245,0.0089970090563169,0.00853187693256144,0.0124930592973445,0.89970090563169,0.853187693256144,1.24930592973445,0.00277382116265662,0.000725510234633124,0.00248325612675053,0.00225086155729343,0.00354376104853998
25,1,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"IHD","direct",6.57051786905977,1.17795367011499,6.54378468940214,5.46303964107353,7.70071929975499,0.0121063462335497,0.00191928124609766,0.0123935222946468,0.0101763518258831,0.0137922409892839,1.23935222946468,1.01763518258831,1.37922409892839,0.0175270144002812,0.00314221973829345,0.0174557030007595,0.0145727895984102,0.0205418538917455
25,1,"IHD","medBMI",4.18370992210015,0.608244958072905,4.31075005946742,3.5614165155691,4.69801921186901,0.00771710505955463,0.00105483657627275,0.00770101082026544,0.00672193784798006,0.00872595237452501,0.770101082026544,0.672193784798006,0.872595237452501,0.0111601468122545,0.00162250805058198,0.0114990294332934,0.00950016418762302,0.0125320792090029
25,1,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ISTK","direct",2.91600063094809,0.871015049330828,3.26635802350726,1.99146316001012,3.54273431821077,0.0419136957652567,0.012459993833354,0.0475867294387969,0.0286246809237934,0.0503806319842108,4.75867294387969,2.86246809237934,5.03806319842108,0.00777850179671907,0.00232345358717784,0.0087130885655255,0.00531227586298635,0.00945032897696631
25,1,"ISTK","medBMI",0.885310558269129,0.0620569576235542,0.89052461522085,0.824296750194211,0.941892417935084,0.0127695489763218,0.001596970971116,0.0119127953643146,0.0117902348240642,0.0144771036987855,1.19127953643146,1.17902348240642,1.44771036987855,0.00236158720099857,0.000165538426586962,0.00237549582328648,0.00219883140091457,0.00251252067213786
25,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","medBMI",2.90333745421267,0.368833754268522,2.9015739472728,2.55369788197209,3.25447600735213,0.00443068803206578,0.0004329523016359,0.00456546479819789,0.00397733182543481,0.00476948398748447,0.456546479819789,0.397733182543481,0.476948398748447,0.00774472246829806,0.000983872907920304,0.00774001827113339,0.00681205050245107,0.00868139300173502
25,1,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","medBMI",0.348603386079634,0.152244218406978,0.378203322244044,0.193456343563346,0.478590482856174,0.00385306986522579,0.000307989346112367,0.00375765363254203,0.00361175939892336,0.00417548412930942,0.375765363254204,0.361175939892336,0.417548412930942,0.000929907914348135,0.000406115113230869,0.00100886645578123,0.000516049448008838,0.00127665162046931
25,1,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","direct",6.18102374964604,1.91129061022383,6.76881347165124,4.18106938685211,7.68135684873554,0.0137323722274554,0.00361707079807594,0.0144716163575106,0.0100362281973382,0.0168001587470256,1.44716163575106,1.00362281973382,1.68001587470256,0.0164880294715687,0.00509841365872563,0.0180559726881049,0.0111531031209901,0.0204902040880914
25,1,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","medBMI",0.094388607205336,0.014122669484089,0.102531295605488,0.0793036650017566,0.102552264268786,0.00148855291770585,0.000201450413081315,0.00141734825860916,0.00133662359336739,0.00170100620227649,0.141734825860916,0.133662359336739,0.170100620227649,0.00025178387924347,3.76725604207907e-05,0.000273504696337434,0.000211544433206109,0.000273560630750962
25,1,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","medBMI",0.491591912677431,0.0884316796323082,0.459283578103013,0.425628822296904,0.585017087446212,0.0010099013143832,0.000101660622779127,0.000954912485079951,0.000947945627195368,0.0011185975064788,0.0954912485079951,0.0947945627195368,0.11185975064788,0.00131133324712989,0.000235893631711302,0.00122514998781612,0.00113537511749284,0.00156054714718363
25,1,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OSTK","direct",1.73290578748634,0.603641052405754,1.39276331818302,1.37692374570801,2.3780089281725,0.0372144954283957,0.0119944883194828,0.0322539706269789,0.0286838786638927,0.049961558274103,3.22539706269789,2.86838786638927,4.99615582741029,0.00462256785490638,0.00161022702151642,0.00371522963949724,0.00367297719906618,0.00634339599384436
25,1,"OSTK","medBMI",0.378955756975294,0.110787027542975,0.366147542644814,0.279680425714101,0.489118070417395,0.00819712672624356,0.00239877199543924,0.00858207774543967,0.00577680426753587,0.0102902408186346,0.858207774543967,0.577680426753587,1.02902408186346,0.00101087359351872,0.000295527059785309,0.000976707373825549,0.000746054260357605,0.00130473421341903
25,1,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","medBMI",3.13211143550995,0.491547990036763,2.96920130558737,2.75402568828162,3.64867079317247,0.0096836459526902,0.00198460945362447,0.00959238603568006,0.00783854802541281,0.0116063148094262,0.959238603568006,0.783854802541281,1.16063148094262,0.00835498256415575,0.00131121608242981,0.00792041587550092,0.00734642974255599,0.00973291707111213
25,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","medBMI",0.230894918948201,0.0597877103701812,0.228565089759448,0.17511912452145,0.288651068185391,0.00154398580181815,0.000539753038229186,0.00181281793660664,0.000967119887839938,0.00189234440122613,0.181281793660664,0.0967119887839938,0.189234440122613,0.000615917748038325,0.000159485154975761,0.000609702872657839,0.000467134475306024,0.00076998366484404
25,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","medBMI",0.058535849933689,0.056562244625823,0.0304178114575924,0.0219864976822144,0.118985534889846,0.0101524865698388,0.00551799830653191,0.00838377259997014,0.0058681107541681,0.0159402692598978,0.838377259997014,0.58681107541681,1.59402692598978,0.000156145787161108,0.000150881147548099,8.11402434430257e-05,5.86495112208048e-05,0.000317396775261781
25,1,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","medBMI",0.53464039031866,0.114089058858332,0.598884688794286,0.412713435308386,0.601959691624651,0.00797587706763898,0.00179882472078307,0.00783395421689453,0.00633130452221344,0.0097410840361973,0.783395421689453,0.633130452221344,0.97410840361973,0.00142616609631533,0.000304335307714588,0.00159753930721863,0.00110092301215744,0.00160574195120541
25,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","medBMI",0.180610164378105,0.103834816617389,0.163898760808235,0.0900322936749126,0.285392728115687,0.00393572342491753,0.00206052055283741,0.0047811068026874,0.00174667034274402,0.00540620063598665,0.47811068026874,0.174667034274402,0.540620063598665,0.000481781956152746,0.00027698186997914,0.000437203885313417,0.000240163308155852,0.00076129196436307
25,1,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","medBMI",4.63434335207358,1.7839825375586,5.06149235435985,2.79485728227589,6.11075276992794,0.000974202812347589,0.000331664496799183,0.00105975009267556,0.00063072535811043,0.00124496507830597,0.105975009267556,0.063072535811043,0.124496507830597,0.0123622223219468,0.00475881631383708,0.0135016525561132,0.00745534900130938,0.0163005799435428
25,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","medBMI",3.16087545494041,0.746428768397293,3.09688414363343,2.48092151076818,3.89522201372359,0.00727540276212579,0.00301199704569911,0.00663237016873064,0.00473662613951256,0.0103607570891249,0.663237016873064,0.473662613951256,1.03607570891249,0.00843171127760187,0.0019911166871776,0.00826101291605387,0.00661791778239597,0.0103905983801236
25,1,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","medBMI",0.520464789839751,0.159393134261047,0.530855637068969,0.364866711405085,0.667230648129581,0.0142576475794636,0.00515620338179235,0.0142127552314595,0.00937847285839252,0.0191749807963382,1.42127552314595,0.937847285839252,1.91749807963382,0.00592582224313353,0.00181479208362529,0.0060441286393354,0.00415423928079544,0.00759684476870004
25,2,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","medBMI",0.0213497324209565,0.00300456126958476,0.0220427094694084,0.0182584027301052,0.0238520316206238,0.0137414220698788,0.00210174934897348,0.0144416605181117,0.0115320770433324,0.0153555644154271,1.44416605181117,1.15320770433324,1.53555644154271,0.000243080265437373,3.42088386183527e-05,0.000250970249328428,0.00020788351322567,0.00027157053134168
25,2,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"CC","direct",20.636490316599,1.77928118866706,21.6122868162402,18.7342735382941,21.7092800702089,0.0789998271140414,0.00766844816405198,0.0829714255345237,0.0708007651023504,0.0838230304683225,8.29714255345237,7.08007651023504,8.38230304683225,0.234959551012018,0.020258246571951,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"CC","medBMI",0.324704389346036,0.210754127484029,0.396814045189004,0.102832789893085,0.485282781332463,0.0012350112873196,0.000793682520847782,0.00151624036482433,0.000397868085875499,0.00183310977288467,0.151624036482433,0.0397868085875499,0.183310977288467,0.00369696573215311,0.00239956961711394,0.00451797996958218,0.00117081663460758,0.00552525272788392
25,2,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","medBMI",2.12523485439407,0.936634525924408,2.14275951079495,1.22810089446167,3.00747285638573,0.0106730243023308,0.00429831389923838,0.0115179388525135,0.00629013977806597,0.0143377314589402,1.15179388525135,0.629013977806597,1.43377314589402,0.0241971488137144,0.010664179048728,0.0243966781588898,0.0139827088004433,0.0342419888835864
25,2,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","medBMI",6.49805579552645,0.629397923420165,6.66413542638606,5.84536538215778,7.00957852266446,0.0248589848523422,0.00290046298269668,0.0255392985077156,0.0218718573170996,0.0272678457805175,2.55392985077156,2.18718573170996,2.72678457805175,0.0739844929416058,0.00716609516569532,0.0758754150364171,0.0665531979819392,0.0798085041206829
25,2,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ECA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ENDO","medBMI",0.23898126219519,0.0531214900769813,0.264016229276256,0.182270509624945,0.274412292746528,0.013245265133446,0.00243153954531532,0.0126909674107225,0.0112163417311922,0.0157453416000148,1.26909674107225,1.12163417311922,1.57453416000148,0.00272095347630416,0.000604821908478181,0.00300599247928988,0.00207526553436082,0.00312435826570963
25,2,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","medBMI",0.0238889486673581,0.00781437830127928,0.0260519889064466,0.0157624522212696,0.0301768609102213,0.00412163039978715,0.00144548107035197,0.00357071235261664,0.00305952263459641,0.00565201850507284,0.357071235261664,0.305952263459641,0.565201850507284,0.000271990855369279,8.89716608269282e-05,0.000296618442502561,0.000179465531199311,0.000343582730475956
25,2,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","medBMI",3.0621316335857,1.67752758498966,2.28952293658447,1.92909336164197,4.85188729798048,0.0136194284616981,0.00853537035967126,0.00998367476232518,0.00762791277013206,0.022701334797731,0.998367476232518,0.762791277013206,2.2701334797731,0.0348643137824788,0.0190997171579321,0.0260676729888951,0.021963953325294,0.0552418189142098
25,2,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HSTK","direct",3.34552810210091,0.51265734384856,3.54967323769496,2.80161883364046,3.71591400530642,0.0437850552218014,0.00612631118219076,0.0456751452540735,0.0373733577804088,0.0485901761357628,4.56751452540735,3.73733577804088,4.85901761357628,0.0380909625962631,0.00583692951106052,0.040415284642531,0.0318982100715787,0.0423080413816197
25,2,"HSTK","medBMI",0.887700378350619,0.0416152379048863,0.866319694659327,0.861381626075198,0.932192711763637,0.0116558470918898,0.000997788642807068,0.0118961765811275,0.0106266591696692,0.0124807549482584,1.18961765811275,1.06266591696692,1.24807549482584,0.0101070326945417,0.000473815918471636,0.00986360002923065,0.00980737698162937,0.0106136061729685
25,2,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"IHD","direct",3.93776981162181,1.10756603963539,3.69899931973594,3.0055599488832,5.07293459246342,0.0147631278942266,0.00315368801023294,0.0156865797123304,0.0114725884953474,0.0172687332477177,1.56865797123304,1.14725884953474,1.72687332477177,0.044834010664262,0.012610342911826,0.0421154569418154,0.0342202092165488,0.0577585827760549
25,2,"IHD","medBMI",4.10374340301646,2.42137037872607,2.76448048994639,2.65369052613545,6.69216975600705,0.015007735170737,0.00720164777393034,0.0117235067704262,0.0101181414453471,0.022688923036391,1.17235067704262,1.01181414453471,2.2688923036391,0.0467237254324061,0.0275688398701044,0.03147536643752,0.0302139523232838,0.0761946036871816
25,2,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ISTK","direct",1.55873090327499,0.360647980252217,1.71324269418204,1.17490337764128,1.81122340663772,0.0440246304710296,0.0163677351622819,0.0496569774832536,0.026788056276881,0.0564737097047878,4.96569774832536,2.6788056276881,5.64737097047878,0.0177471414743167,0.0041062063467882,0.0195063563631189,0.0133770212791975,0.0206219290139541
25,2,"ISTK","medBMI",0.529578420008292,0.15074783979119,0.581825563524258,0.370766197715965,0.643980570312049,0.0142027915706478,0.00306961658327142,0.0129827906218393,0.0119833391950149,0.0174592447527678,1.29827906218393,1.19833391950149,1.74592447527678,0.00602958671178292,0.00171635991440268,0.00662445362925955,0.0042214086799297,0.007332127863781
25,2,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","medBMI",0.539122087744057,0.059597670620903,0.516843066791685,0.49502198978247,0.602159353515159,0.00432783970051946,0.000220612318203737,0.00441997905099234,0.00409328843121432,0.00448407252192265,0.441997905099234,0.409328843121432,0.448407252192265,0.00613824743130456,0.000678557337784619,0.00588458662563228,0.00563613980264903,0.00685596674478153
25,2,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","medBMI",0.278040932628547,0.138657812214178,0.20861528674365,0.188849859068164,0.426243805191093,0.00591516710449498,0.00252616511461882,0.00530367766015801,0.00382851729531479,0.00852158294136161,0.530367766015801,0.382851729531479,0.852158294136161,0.00316567263575915,0.00157870727058403,0.00237521755664552,0.00215017560712094,0.00485305648164394
25,2,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","direct",1.40684376302328,0.29711261682775,1.56889977164642,1.08918729636994,1.58675262234694,0.0171827989508144,0.00319615573458929,0.0174466347998423,0.0140420895054885,0.0200992479244667,1.74466347998423,1.40420895054885,2.00992479244667,0.0160178099004619,0.00338281587512497,0.0178629205002168,0.0124010892451624,0.0180661865459699
25,2,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","medBMI",0.0460424531034026,0.0199379431973271,0.0522792231964662,0.0251590362782995,0.0616246153494016,0.00160813568315551,0.000785138187629137,0.00147479874590943,0.00092703366157105,0.00240257410139914,0.147479874590943,0.092703366157105,0.240257410139914,0.000524222575772286,0.000227006148326444,0.000595232165016864,0.000286451609607739,0.000701635391078941
25,2,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","medBMI",0.116806081357069,0.00559014272776788,0.119563791822861,0.110832467344666,0.120435641473549,0.0014313378026484,0.000341129916931928,0.00158879104997522,0.0010673632441418,0.00166147710092722,0.158879104997522,0.10673632441418,0.166147710092722,0.0013299114340705,6.36473259386047e-05,0.00136130971948255,0.00126189804396684,0.00137123628157392
25,2,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OSTK","direct",1.04725490800563,0.112222089019123,1.01569868706743,0.957264787235166,1.16406781657358,0.0457273766492146,0.0114010047198854,0.039529730032575,0.0388057368271124,0.0579170160954605,3.9529730032575,3.88057368271124,5.79170160954605,0.0119236623672493,0.00127771976944912,0.0115643747466546,0.0108990676785517,0.0132536515334524
