"female","race","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","All_HD",170.819945298769,31.3565441862121,187.333687410767,137.291581198481,190.311628603858,0.0060917190991359,0.00112926687886044,0.00674274995438017,0.00488550426223538,0.00674455770907879,0.674274995438017,0.488550426223538,0.674455770907879,1.34454124736008,0.246810563949613,1.47452259923919,1.08063606690532,1.4979622787176
0,2,"direct","All_STK",477.161183989935,53.0616545170559,492.76088837184,421.783939924425,519.278679330825,0.0543194677355556,0.00592997213231991,0.0564787622055718,0.0480557355368766,0.0587477996347209,5.64787622055718,4.80557355368766,5.87477996347209,3.75578444537919,0.41765370564058,3.87857131286946,3.31990449774792,4.08729555564373
0,2,"direct","Cancer",4933.56199181603,405.057182145641,5121.10125059686,4501.34112030105,5206.37449336731,0.111541212894449,0.00789673009213793,0.115058350828121,0.103125064654839,0.116967793890439,11.5058350828121,10.3125064654839,11.6967793890439,38.8325706509428,3.1882464777852,40.3087113234453,35.4305159979841,40.9799057322743
0,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medBMI","All_HD",358.968850948119,67.5578570497982,335.986878152395,307.404615063316,430.067763709289,0.0128108990995388,0.00252119625016367,0.0118942352387173,0.0109271754941178,0.0154737869866581,1.18942352387173,1.09271754941178,1.54737869866581,2.82548051267101,0.531754797297459,2.64458705602277,2.41961314212208,3.38510732137095
0,2,"medBMI","All_STK",118.632885164851,15.0310392183445,114.703574550794,106.39409827054,134.211586081109,0.0135121958292566,0.00177992943373387,0.012968337752266,0.0121126770234261,0.0153739940005291,1.2968337752266,1.21126770234261,1.53739940005291,0.933771563493313,0.118310845869922,0.902843558071883,0.83743882103593,1.05639311055891
0,2,"medBMI","Cancer",1544.41163593423,107.115487004619,1572.81831446805,1433.29919929958,1631.37839581514,0.0349539277854633,0.00274552717554798,0.0353352539784422,0.032202549928429,0.0373811783784655,3.53352539784422,3.2202549928429,3.73811783784655,12.1562218263478,0.843116945488281,12.3798136962692,11.2816444818306,12.8407460814319
0,2,"medBMI","DIAB",82.285140262766,17.2130074524997,77.1488928708354,68.67111793521,100.264972873463,0.0120688695332982,0.00245895591359403,0.0113102225769898,0.0101402143563732,0.0146423746230853,1.13102225769898,1.01402143563732,1.46423746230853,0.647674748604993,0.135485340839581,0.607246820455164,0.540517387502548,0.789195848634793
0,2,"medBMI","Other_CVD",238.474147461491,25.7217632922955,238.647498479736,213.965214359253,262.835732198222,0.0384473009338655,0.00466945462196579,0.0379142840660052,0.0342595800035904,0.0430880862018219,3.79142840660052,3.42595800035904,4.30880862018219,1.8770543868879,0.202458627655192,1.8784188504691,1.68414206961071,2.06880691012108
0,2,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","All_HD",15.8798144831762,9.31830957025098,17.2245643365178,6.52530924298938,24.0912823480227,0.000945362999406858,0.000552757653414264,0.00103038266569578,0.000388789357903033,0.0014296699245651,0.103038266569578,0.0388789357903033,0.14296699245651,0.0830545567759906,0.0487365939997977,0.0900878633150681,0.034128652294832,0.126002150698933
0,3,"direct","All_STK",47.241599482183,28.9028630441685,54.2310249625197,17.4222642973898,71.1199230086901,0.00906946081067001,0.00539880258568222,0.0108566403740091,0.0033963279062013,0.0132234910863005,1.08566403740091,0.33963279062013,1.32234910863005,0.247082868035924,0.151167665228947,0.283638939645147,0.0911218730412052,0.371971202162802
0,3,"direct","Cancer",2723.63978264458,121.142625974355,2772.71854241437,2595.01180765517,2810.55081182966,0.0807512590403048,0.00355663608178196,0.0820416734317168,0.0769951535640498,0.0834105122838596,8.20416734317168,7.69951535640498,8.34105122838596,14.2451723982455,0.633599789068018,14.5018639763565,13.5724227598252,14.6997341952715
0,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medBMI","All_HD",38.5085920036327,11.0196542844839,41.6354543887141,27.032010935285,47.3273400446613,0.00229433567047097,0.000660377336244788,0.00247007321149817,0.0016091766953475,0.00283011773572131,0.247007321149817,0.16091766953475,0.283011773572131,0.20140751923252,0.0576349618814559,0.217761625243494,0.141382740294127,0.247531308061587
0,3,"medBMI","All_STK",12.1274677406871,6.49402419239207,14.4893828240399,5.26835689678002,16.9789507637444,0.0023463094119884,0.00128290630022465,0.00268585436201696,0.00101568881225253,0.00338831680419999,0.268585436201696,0.101568881225253,0.338831680419999,0.0634290444063443,0.0339650253196033,0.0757823253970145,0.0275545440070077,0.0888032559636112
0,3,"medBMI","Cancer",268.713941232985,128.981117476729,322.023594254483,131.643693855789,360.470983541908,0.00797147565318129,0.00383444387165215,0.00955606531924876,0.00389657840227708,0.0106994716879282,0.955606531924876,0.389657840227708,1.06994716879282,1.40542682739019,0.674596643169288,1.68424681034863,0.688522441942271,1.88533422732344
0,3,"medBMI","DIAB",10.0151558970612,5.83097646835023,11.820946131912,3.91121197455035,14.584178119949,0.00240729622854663,0.0013817487074982,0.00283626057816247,0.000960657480159853,0.00348931527975995,0.283626057816247,0.0960657480159853,0.348931527975995,0.0523812375109369,0.0304971551565125,0.0618258760326801,0.0204564088168272,0.0762781234615648
0,3,"medBMI","Other_CVD",22.2044154326649,9.44054316340926,23.022042001159,12.9136708481952,30.8001774339147,0.00740267997227159,0.0033033355543348,0.00768310769912385,0.00415382184457514,0.0104131745321436,0.768310769912385,0.415382184457514,1.04131745321436,0.116133465172641,0.0493758997620692,0.120409813131649,0.0675410414765349,0.161090993103592
0,3,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","All_HD",25.4198419310843,7.38310799103077,24.4763779609174,18.8499441515362,32.7916840852744,0.0031057035382839,0.000870997139495048,0.00296113750648133,0.00234828955656909,0.00398599864703088,0.296113750648133,0.234828955656909,0.398599864703088,0.200406633509367,0.0582074358027082,0.192968489770663,0.148610438235239,0.258525250961393
0,4,"direct","All_STK",70.6691402673505,15.0572983336736,66.7909401180461,58.3733328755425,86.2614177860673,0.025496863309274,0.00546308846247924,0.0237333573444906,0.0212633456480295,0.0312293610405845,2.37333573444906,2.12633456480295,3.12293610405845,0.557146048837638,0.118709725929008,0.526570837626462,0.460207548104534,0.680073479100243
0,4,"direct","Cancer",2916.47248868108,188.253785853576,2816.62045789778,2800.05304907663,3117.76615445135,0.0958243965486109,0.00589295009119412,0.0931007249043824,0.091851686926719,0.102112227068097,9.31007249043824,9.1851686926719,10.2112227068097,22.9930789799498,1.4841676659749,22.2058589259224,22.0752436909094,24.5800513149134
0,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medBMI","All_HD",51.463438210857,15.0794834760763,45.7802818980129,40.3377926712978,67.4197666163338,0.00629106349159854,0.00179066029907663,0.00553847101078239,0.00502647371549482,0.00819535687639599,0.553847101078239,0.502647371549482,0.819535687639599,0.405730862867534,0.118884630624124,0.360925618702273,0.318017761651312,0.53152842162423
0,4,"medBMI","All_STK",15.1225894952161,1.90743320042367,15.303472395166,13.2397738960784,16.8516546293963,0.00545437723172541,0.000672434085360976,0.00543790487638143,0.0048227093707131,0.00610004659478011,0.543790487638143,0.48227093707131,0.610004659478011,0.119224472712962,0.0150379482050775,0.120650529300436,0.10438060638346,0.132856190943111
0,4,"medBMI","Cancer",473.271402445941,61.57853059773,507.591568803843,407.451257779612,509.919405708052,0.0155382119200312,0.00187207653731054,0.0166172409524879,0.0135385609398675,0.0166206882226067,1.66172409524879,1.35385609398675,1.66206882226067,3.73120842991811,0.485476898204228,4.00178403066006,3.21229121377492,4.02013638543064
0,4,"medBMI","DIAB",9.69402791936071,1.82301139135241,10.1417863033365,7.81150222861534,11.1959589837267,0.00554114451111549,0.000945994471663936,0.00563027786015066,0.004607564984186,0.00639896069136509,0.563027786015066,0.4607564984186,0.639896069136509,0.0764264193983531,0.0143723779550104,0.0799564866033917,0.0615848386678359,0.0882674430045876
0,4,"medBMI","Other_CVD",27.7901675534178,6.20813753965849,25.0736933693025,23.4867931840098,34.4025449793238,0.017706769849287,0.00388076032673873,0.0156202566105396,0.0153308518581869,0.0218562240933224,1.56202566105396,1.53308518581869,2.18562240933224,0.219093963650156,0.0489441259335561,0.197677644550707,0.185166735760948,0.271225062773896
0,4,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","All_HD",628.352528619267,214.781177832772,546.333033255217,470.649877266391,855.771751031586,0.00463692112041073,0.00156321889098942,0.00404838244623951,0.00348314740698156,0.00629095270688543,0.404838244623951,0.348314740698156,0.629095270688543,0.793079953862164,0.27108770769233,0.689558419951806,0.594034345286818,1.08011886626132
1,1,"direct","All_STK",3689.08806786527,379.477866964077,3717.17203333044,3317.38960304784,4036.9151620373,0.0566413998692742,0.00611252259889983,0.0571361099177963,0.0506385330116924,0.0622237631856124,5.71361099177963,5.06385330116924,6.22237631856124,4.65621074380814,0.478960894587151,4.69165713579502,4.18706868118956,5.09522337323788
1,1,"direct","Cancer",38385.8248776003,1749.23288643055,37763.6802493428,37069.2588755265,40231.213813693,0.0883515927828373,0.00389107108994853,0.0868396190545224,0.0855132533009368,0.0924751099338055,8.68396190545224,8.55132533009368,9.24751099338055,48.4489627021689,2.20780767750376,47.6637180972681,46.7872488447017,50.7781344738018
1,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medBMI","All_HD",1988.70050207349,377.396242567553,1983.79666330481,1632.28090402879,2349.28836307155,0.0146818518419358,0.00272431892485457,0.0146803745996609,0.0120943769766556,0.0172705823631497,1.46803745996609,1.20943769766556,1.72705823631497,2.51005356164607,0.476333556420818,2.50386414400665,2.0601958376802,2.96517229060543
1,1,"medBMI","All_STK",914.244993919085,76.3576564555432,879.289495980911,862.505629448129,995.696531637489,0.0140335511611129,0.00119988193592836,0.0135549144725858,0.0131672629580622,0.0153066805494116,1.35549144725858,1.31672629580622,1.53066805494116,1.15392131736832,0.0963754005921706,1.10980196807096,1.08861808245074,1.25672599918867
1,1,"medBMI","Cancer",18420.8406124102,1423.76935196003,18257.1965235155,17144.5257796144,19836.2529207667,0.0423997993559,0.00325649798411333,0.0421237803874253,0.0394317801352265,0.0456024346997772,4.21237803874253,3.94317801352265,4.56024346997772,23.2500049854094,1.79702138613818,23.0434603459606,21.639094449358,25.0364784649925
1,1,"medBMI","DIAB",268.915228386858,38.8997871478306,271.103346889066,231.074354230475,304.896201816365,0.013226448656913,0.00179400286959433,0.0133532642410426,0.0114714458793349,0.014873658187981,1.33532642410426,1.14714458793349,1.4873658187981,0.339413413980401,0.0490976641157795,0.342175164497406,0.291652265002463,0.384827075018884
1,1,"medBMI","Other_CVD",1475.83213004343,50.6967968772042,1500.0142823517,1421.69410065146,1509.41532997337,0.0310941083527703,0.00107425382069776,0.0316360844268288,0.0299457923534747,0.0317817446891163,3.16360844268288,2.99457923534746,3.17817446891163,1.86273282002235,0.0639873502485651,1.89325450866594,1.79440209181359,1.90512011288406
1,1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","All_HD",108.219990515448,55.5255418277873,91.5165384815396,64.3912322621722,166.246682997545,0.00478882232271509,0.0024204677068039,0.00406740214305066,0.0028739024188462,0.00731694937929873,0.406740214305066,0.28739024188462,0.731694937929873,0.703742748483398,0.361076518587747,0.595122028896241,0.418729132709963,1.08108397590591
1,2,"direct","All_STK",494.853139358424,226.714474509952,466.020009383129,293.038803723324,721.175635472524,0.045923596676039,0.0202993700183748,0.0429213907686387,0.0280739674015836,0.0663251009717846,4.29213907686387,2.80739674015836,6.63251009717846,3.21797577997407,1.47429940302784,3.03047709290575,1.90559925354181,4.68972619041441
1,2,"direct","Cancer",7512.23620643066,627.575567886012,7243.58512017481,7072.6997816055,8180.12605457331,0.113406371337386,0.00898179860533987,0.110337506597681,0.106560034246593,0.122861243456927,11.0337506597681,10.6560034246593,12.2861243456927,48.851249477936,4.08105519989016,47.1042408806865,45.9929922355195,53.1944640280147
1,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medBMI","All_HD",261.893201003829,162.697771287866,222.333178363234,127.608962271629,429.803458980535,0.0115827097236081,0.00711290867840654,0.00988147564528239,0.00569501588757366,0.0189164525262194,0.988147564528239,0.569501588757366,1.89164525262194,1.70306280942837,1.05800579165549,1.44580831392752,0.829827108766303,2.79496483126615
1,2,"medBMI","All_STK",122.114200528007,55.2031957159439,115.54747498361,72.7410493367576,177.069068431995,0.0113331104851053,0.00493946876232586,0.0106421574744524,0.00696883020270192,0.0162847008265637,1.06421574744524,0.696883020270192,1.62847008265637,0.794095274811225,0.358980337118583,0.751392577637263,0.473027078860343,1.15146076335997
1,2,"medBMI","Cancer",2210.01156029643,495.411669556442,2083.22916596955,1804.95715944658,2722.83099632414,0.0333546886102246,0.00734381577273145,0.0317326721549038,0.0271962371638986,0.0408918540435733,3.17326721549038,2.71962371638986,4.08918540435733,14.3714631854554,3.22160784069402,13.5470111575265,11.7374387692485,17.7062718254019
1,2,"medBMI","DIAB",70.9246129476501,19.4648743849279,69.450608929327,53.0992418026623,90.0028875082124,0.0109533272418834,0.00325675182840209,0.0106535041586155,0.00799668681545877,0.0141648172890859,1.06535041586155,0.799668681545877,1.41648172890859,0.461214991917558,0.12657794676648,0.451629705186433,0.345298555198598,0.585278922357974
1,2,"medBMI","Other_CVD",192.198798648104,46.9172155196497,176.794482835561,156.014052028297,241.477213708573,0.0314822155512664,0.00755266967555041,0.029270701610875,0.0254815983155847,0.0393626196362807,2.9270701610875,2.54815983155847,3.93626196362807,1.24984774228488,0.305097515197741,1.14967516329286,1.01454229716231,1.57029987955068
1,2,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","All_HD",27.3311133608281,5.24805340879777,25.8659963548266,23.1160453112847,32.7915308654728,0.00235462771107273,0.000447284307429945,0.00219068301667449,0.00202135987847688,0.00282724853390708,0.219068301667449,0.202135987847688,0.282724853390708,0.140141718171195,0.0269096692861851,0.132629253829469,0.118528735528558,0.168140295504299
1,3,"direct","All_STK",181.797267848098,81.2339031150281,135.955844088166,133.951275015964,268.608470876174,0.0302437802102402,0.013105931648243,0.0228357939535502,0.0225352599343637,0.044249088804303,2.28357939535502,2.25352599343637,4.4249088804303,0.932175032122055,0.416531101605571,0.697120725906404,0.686842192783276,1.37730403174414
1,3,"direct","Cancer",4394.1627381741,500.475748847972,4285.18789450786,3973.55486120429,4907.39923226023,0.0814901189590816,0.00968031976255482,0.0794991471870495,0.0732870338239559,0.0913855301004345,7.94991471870495,7.32870338239559,9.13855301004345,22.5313000579829,2.56621566859014,21.9725258277785,20.3746110941381,25.1629471175014
1,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medBMI","All_HD",113.522150351162,58.6018824755031,93.6855484391684,68.7267355322095,175.178676795309,0.00977505743001879,0.00504770599438293,0.00793456154010572,0.00600729706397866,0.015107239302485,0.793456154010572,0.600729706397866,1.5107239302485,0.582090783886698,0.300484227984434,0.480377566502399,0.352399943413405,0.898237859136645
1,3,"medBMI","All_STK",39.5029152873741,13.9188169122211,36.2896166584822,27.9126603624118,53.8244740468944,0.0065772230085052,0.00223533808446074,0.00609537761487487,0.0046957663953242,0.00886824820627197,0.609537761487487,0.46957663953242,0.886824820627197,0.202553271359892,0.071369464215996,0.186076913997317,0.143123630943035,0.275987815534938
1,3,"medBMI","Cancer",1102.66347938936,87.0664892391902,1125.34952826249,1012.4420767939,1173.60174044265,0.0204456861905882,0.0016909354448772,0.0209598371675625,0.0186774779166206,0.0217768661341277,2.09598371675625,1.86774779166206,2.17768661341277,5.65396486144358,0.446437993067704,5.77028876766809,5.19134988456289,6.01770451803342
1,3,"medBMI","DIAB",23.5487073261575,9.44440604906956,18.4362455657675,17.7963249861332,33.6466821625132,0.00712415304734399,0.00280605280457492,0.00556240511719126,0.00545224022719644,0.0101235516081213,0.556240511719126,0.545224022719644,1.01235516081214,0.120747232717135,0.0484266876855446,0.0945328167243916,0.0912515903674885,0.172525128660615
1,3,"medBMI","Other_CVD",57.5586799001133,24.5273853404129,44.4700624679706,42.4578333258875,83.7848512916604,0.0198670748309585,0.00902031542630553,0.0146939440249459,0.0146279908978877,0.02950331994914,1.46939440249459,1.46279908978877,2.950331994914,0.295135152028923,0.125765455598999,0.228022579218228,0.217704768684763,0.429611222262174
1,3,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","All_HD",23.6499026862538,11.3576116072743,20.3034839405252,14.6395711169891,35.5046901893879,0.004264988351365,0.00204771797022627,0.0036405727281513,0.00265409028352833,0.00640663969893332,0.36405727281513,0.265409028352833,0.640663969893332,0.18331357971855,0.0880343766485157,0.157375037490496,0.11347328666005,0.275201633670897
1,4,"direct","All_STK",146.90804395785,58.5096810690397,143.855636879321,92.677878833518,203.732755098931,0.0429224057543449,0.0169745396060413,0.0423920715081343,0.0270278890387757,0.0592677065791931,4.23920715081343,2.70278890387757,5.92677065791931,1.13870402701557,0.453516415151699,1.11504440880291,0.718358716104524,1.57916001340738
1,4,"direct","Cancer",4115.93922845531,235.934869967772,4001.40432161781,3961.24870078754,4367.98442693494,0.0954102081889446,0.00683890118543636,0.091806153592474,0.0911610691988139,0.102722793586075,9.1806153592474,9.11610691988139,10.2722793586075,31.9031990905695,1.82876294114147,31.0154236077843,30.704171984559,33.8568353569474
1,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medBMI","All_HD",44.27718144227,14.8074618350212,39.894187116589,32.5429034584965,59.7370046028723,0.00798585425435734,0.00266691279066703,0.00715333831641221,0.00590044576127208,0.010778901294696,0.715333831641221,0.590044576127208,1.0778901294696,0.343198394416563,0.114774630218722,0.309225215313646,0.252244425973033,0.463029565097573
1,4,"medBMI","All_STK",34.1627696665506,11.4743494423552,40.7371109263751,21.9046421319993,40.832707130251,0.00999090292604981,0.00337572576738671,0.011874425584405,0.00638271277866147,0.0119980988138363,1.1874425584405,0.638271277866147,1.19980988138363,0.264800227035001,0.0889392273246965,0.315758831246522,0.169785830197284,0.316499810292926
1,4,"medBMI","Cancer",1357.5222572673,182.708012528955,1253.6849742673,1250.55954673138,1552.74665835323,0.0314540467269426,0.00428113625416198,0.0294402352033989,0.0285956049299812,0.0360242283189161,2.94402352033989,2.85956049299812,3.60242283189161,10.5223377799317,1.41619440317663,9.71748101973693,9.69325541012828,12.0355483959006
1,4,"medBMI","DIAB",14.5224668369395,2.7029324251922,15.9208646426871,11.6325250313321,16.2237705076614,0.00934460631104692,0.00171529740469449,0.010222331724589,0.00751078195961642,0.0104323640609666,1.0222331724589,0.751078195961642,1.04323640609666,0.112565595619582,0.0209507931247141,0.123404765278878,0.0901652676101098,0.125752629418652
1,4,"medBMI","Other_CVD",42.425068564071,15.1667216440243,43.967457800175,27.4171556782135,56.1219505992401,0.0271059451635363,0.0095374141396595,0.0289146877784769,0.0173997233567951,0.035274735747578,2.89146877784769,1.73997233567951,3.5274735747578,0.328842418146825,0.117559301365621,0.340797684768447,0.212514064846252,0.435008794819018
1,4,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
