"age","female","race","pathway","disease_type3","riskfactor","V1","V2","V3"
25,1,3,"direct","Other_CVD","dairy_tot",0,0,0
25,1,3,"medBMI","All_HD","dairy_tot",0,0,0
25,1,3,"medBMI","All_STK","dairy_tot",0,0,0
25,1,3,"medBMI","Cancer","dairy_tot",0,0,0
25,1,3,"medBMI","DIAB","dairy_tot",0,0,0
25,1,3,"medBMI","Other_CVD","dairy_tot",0,0,0
25,1,3,"medSBP","All_HD","dairy_tot",0,0,0
25,1,3,"medSBP","All_STK","dairy_tot",0,0,0
25,1,3,"medSBP","Cancer","dairy_tot",0,0,0
25,1,3,"medSBP","DIAB","dairy_tot",0,0,0
25,1,3,"medSBP","Other_CVD","dairy_tot",0,0,0
25,1,4,"direct","All_HD","dairy_tot",0,0,0
25,1,4,"direct","All_STK","dairy_tot",0,0,0
25,1,4,"direct","Cancer","dairy_tot",0.00933346637455762,0.00728349680167117,0.00888688779232646
25,1,4,"direct","DIAB","dairy_tot",0,0,0
25,1,4,"direct","Other_CVD","dairy_tot",0,0,0
25,1,4,"medBMI","All_HD","dairy_tot",0,0,0
25,1,4,"medBMI","All_STK","dairy_tot",0,0,0
25,1,4,"medBMI","Cancer","dairy_tot",0,0,0
25,1,4,"medBMI","DIAB","dairy_tot",0,0,0
25,1,4,"medBMI","Other_CVD","dairy_tot",0,0,0
25,1,4,"medSBP","All_HD","dairy_tot",0,0,0
25,1,4,"medSBP","All_STK","dairy_tot",0,0,0
25,1,4,"medSBP","Cancer","dairy_tot",0,0,0
25,1,4,"medSBP","DIAB","dairy_tot",0,0,0
25,1,4,"medSBP","Other_CVD","dairy_tot",0,0,0
35,0,1,"direct","All_HD","dairy_tot",0,0,0
35,0,1,"direct","All_STK","dairy_tot",0,0,0
35,0,1,"direct","Cancer","dairy_tot",0.0250080897991222,0.0252811671480047,0.0268389786771675
35,0,1,"direct","DIAB","dairy_tot",0,0,0
35,0,1,"direct","Other_CVD","dairy_tot",0,0,0
35,0,1,"medBMI","All_HD","dairy_tot",0,0,0
35,0,1,"medBMI","All_STK","dairy_tot",0,0,0
35,0,1,"medBMI","Cancer","dairy_tot",0,0,0
35,0,1,"medBMI","DIAB","dairy_tot",0,0,0
35,0,1,"medBMI","Other_CVD","dairy_tot",0,0,0
35,0,1,"medSBP","All_HD","dairy_tot",0,0,0
35,0,1,"medSBP","All_STK","dairy_tot",0,0,0
35,0,1,"medSBP","Cancer","dairy_tot",0,0,0
35,0,1,"medSBP","DIAB","dairy_tot",0,0,0
35,0,1,"medSBP","Other_CVD","dairy_tot",0,0,0
35,0,2,"direct","All_HD","dairy_tot",0,0,0
35,0,2,"direct","All_STK","dairy_tot",0,0,0
35,0,2,"direct","Cancer","dairy_tot",0.0258765883993318,0.037362299263004,0.0335562784748606
35,0,2,"direct","DIAB","dairy_tot",0,0,0
35,0,2,"direct","Other_CVD","dairy_tot",0,0,0
35,0,2,"medBMI","All_HD","dairy_tot",0,0,0
35,0,2,"medBMI","All_STK","dairy_tot",0,0,0
35,0,2,"medBMI","Cancer","dairy_tot",0,0,0
35,0,2,"medBMI","DIAB","dairy_tot",0,0,0
35,0,2,"medBMI","Other_CVD","dairy_tot",0,0,0
35,0,2,"medSBP","All_HD","dairy_tot",0,0,0
35,0,2,"medSBP","All_STK","dairy_tot",0,0,0
35,0,2,"medSBP","Cancer","dairy_tot",0,0,0
35,0,2,"medSBP","DIAB","dairy_tot",0,0,0
35,0,2,"medSBP","Other_CVD","dairy_tot",0,0,0
35,0,3,"direct","All_HD","dairy_tot",0,0,0
35,0,3,"direct","All_STK","dairy_tot",0,0,0
35,0,3,"direct","Cancer","dairy_tot",0.0239272761710087,0.0225133876542706,0.029598251330338
35,0,3,"direct","DIAB","dairy_tot",0,0,0
35,0,3,"direct","Other_CVD","dairy_tot",0,0,0
35,0,3,"medBMI","All_HD","dairy_tot",0,0,0
35,0,3,"medBMI","All_STK","dairy_tot",0,0,0
35,0,3,"medBMI","Cancer","dairy_tot",0,0,0
35,0,3,"medBMI","DIAB","dairy_tot",0,0,0
35,0,3,"medBMI","Other_CVD","dairy_tot",0,0,0
35,0,3,"medSBP","All_HD","dairy_tot",0,0,0
35,0,3,"medSBP","All_STK","dairy_tot",0,0,0
35,0,3,"medSBP","Cancer","dairy_tot",0,0,0
35,0,3,"medSBP","DIAB","dairy_tot",0,0,0
35,0,3,"medSBP","Other_CVD","dairy_tot",0,0,0
35,0,4,"direct","All_HD","dairy_tot",0,0,0
35,0,4,"direct","All_STK","dairy_tot",0,0,0
35,0,4,"direct","Cancer","dairy_tot",0.0270179440653118,0.0221894052965146,0.0252272623517003
35,0,4,"direct","DIAB","dairy_tot",0,0,0
35,0,4,"direct","Other_CVD","dairy_tot",0,0,0
35,0,4,"medBMI","All_HD","dairy_tot",0,0,0
35,0,4,"medBMI","All_STK","dairy_tot",0,0,0
35,0,4,"medBMI","Cancer","dairy_tot",0,0,0
35,0,4,"medBMI","DIAB","dairy_tot",0,0,0
35,0,4,"medBMI","Other_CVD","dairy_tot",0,0,0
35,0,4,"medSBP","All_HD","dairy_tot",0,0,0
35,0,4,"medSBP","All_STK","dairy_tot",0,0,0
35,0,4,"medSBP","Cancer","dairy_tot",0,0,0
35,0,4,"medSBP","DIAB","dairy_tot",0,0,0
35,0,4,"medSBP","Other_CVD","dairy_tot",0,0,0
35,1,1,"direct","All_HD","dairy_tot",0,0,0
35,1,1,"direct","All_STK","dairy_tot",0,0,0
35,1,1,"direct","Cancer","dairy_tot",0.0150694692351609,0.0104705788863856,0.0144292994230211
35,1,1,"direct","DIAB","dairy_tot",0,0,0
35,1,1,"direct","Other_CVD","dairy_tot",0,0,0
35,1,1,"medBMI","All_HD","dairy_tot",0,0,0
35,1,1,"medBMI","All_STK","dairy_tot",0,0,0
35,1,1,"medBMI","Cancer","dairy_tot",0,0,0
35,1,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,1,"medBMI","Other_CVD","dairy_tot",0,0,0
35,1,1,"medSBP","All_HD","dairy_tot",0,0,0
35,1,1,"medSBP","All_STK","dairy_tot",0,0,0
35,1,1,"medSBP","Cancer","dairy_tot",0,0,0
35,1,1,"medSBP","DIAB","dairy_tot",0,0,0
35,1,1,"medSBP","Other_CVD","dairy_tot",0,0,0
35,1,2,"direct","All_HD","dairy_tot",0,0,0
35,1,2,"direct","All_STK","dairy_tot",0,0,0
35,1,2,"direct","Cancer","dairy_tot",0.0221471499622935,0.0281549682777966,0.0268566950973786
35,1,2,"direct","DIAB","dairy_tot",0,0,0
35,1,2,"direct","Other_CVD","dairy_tot",0,0,0
35,1,2,"medBMI","All_HD","dairy_tot",0,0,0
35,1,2,"medBMI","All_STK","dairy_tot",0,0,0
35,1,2,"medBMI","Cancer","dairy_tot",0,0,0
35,1,2,"medBMI","DIAB","dairy_tot",0,0,0
35,1,2,"medBMI","Other_CVD","dairy_tot",0,0,0
35,1,2,"medSBP","All_HD","dairy_tot",0,0,0
35,1,2,"medSBP","All_STK","dairy_tot",0,0,0
35,1,2,"medSBP","Cancer","dairy_tot",0,0,0
35,1,2,"medSBP","DIAB","dairy_tot",0,0,0
35,1,2,"medSBP","Other_CVD","dairy_tot",0,0,0
35,1,3,"direct","All_HD","dairy_tot",0,0,0
35,1,3,"direct","All_STK","dairy_tot",0,0,0
35,1,3,"direct","Cancer","dairy_tot",0.00905867515889782,0.010512355489409,0.0104288259505687
35,1,3,"direct","DIAB","dairy_tot",0,0,0
35,1,3,"direct","Other_CVD","dairy_tot",0,0,0
35,1,3,"medBMI","All_HD","dairy_tot",0,0,0
35,1,3,"medBMI","All_STK","dairy_tot",0,0,0
35,1,3,"medBMI","Cancer","dairy_tot",0,0,0
35,1,3,"medBMI","DIAB","dairy_tot",0,0,0
35,1,3,"medBMI","Other_CVD","dairy_tot",0,0,0
35,1,3,"medSBP","All_HD","dairy_tot",0,0,0
35,1,3,"medSBP","All_STK","dairy_tot",0,0,0
35,1,3,"medSBP","Cancer","dairy_tot",0,0,0
35,1,3,"medSBP","DIAB","dairy_tot",0,0,0
35,1,3,"medSBP","Other_CVD","dairy_tot",0,0,0
35,1,4,"direct","All_HD","dairy_tot",0,0,0
35,1,4,"direct","All_STK","dairy_tot",0,0,0
35,1,4,"direct","Cancer","dairy_tot",0.00936631894575261,0.00755027381302192,0.0071885782900785
35,1,4,"direct","DIAB","dairy_tot",0,0,0
35,1,4,"direct","Other_CVD","dairy_tot",0,0,0
35,1,4,"medBMI","All_HD","dairy_tot",0,0,0
35,1,4,"medBMI","All_STK","dairy_tot",0,0,0
35,1,4,"medBMI","Cancer","dairy_tot",0,0,0
35,1,4,"medBMI","DIAB","dairy_tot",0,0,0
35,1,4,"medBMI","Other_CVD","dairy_tot",0,0,0
35,1,4,"medSBP","All_HD","dairy_tot",0,0,0
35,1,4,"medSBP","All_STK","dairy_tot",0,0,0
35,1,4,"medSBP","Cancer","dairy_tot",0,0,0
35,1,4,"medSBP","DIAB","dairy_tot",0,0,0
35,1,4,"medSBP","Other_CVD","dairy_tot",0,0,0
45,0,1,"direct","All_HD","dairy_tot",0,0,0
45,0,1,"direct","All_STK","dairy_tot",0,0,0
45,0,1,"direct","Cancer","dairy_tot",0.0204034075105723,0.0155855147424371,0.0133796403041332
45,0,1,"direct","DIAB","dairy_tot",0,0,0
45,0,1,"direct","Other_CVD","dairy_tot",0,0,0
45,0,1,"medBMI","All_HD","dairy_tot",0,0,0
45,0,1,"medBMI","All_STK","dairy_tot",0,0,0
45,0,1,"medBMI","Cancer","dairy_tot",0,0,0
45,0,1,"medBMI","DIAB","dairy_tot",0,0,0
45,0,1,"medBMI","Other_CVD","dairy_tot",0,0,0
45,0,1,"medSBP","All_HD","dairy_tot",0,0,0
45,0,1,"medSBP","All_STK","dairy_tot",0,0,0
45,0,1,"medSBP","Cancer","dairy_tot",0,0,0
45,0,1,"medSBP","DIAB","dairy_tot",0,0,0
45,0,1,"medSBP","Other_CVD","dairy_tot",0,0,0
45,0,2,"direct","All_HD","dairy_tot",0,0,0
45,0,2,"direct","All_STK","dairy_tot",0,0,0
45,0,2,"direct","Cancer","dairy_tot",0.0247737691241298,0.0249003013179669,0.0282248500997248
45,0,2,"direct","DIAB","dairy_tot",0,0,0
45,0,2,"direct","Other_CVD","dairy_tot",0,0,0
45,0,2,"medBMI","All_HD","dairy_tot",0,0,0
45,0,2,"medBMI","All_STK","dairy_tot",0,0,0
45,0,2,"medBMI","Cancer","dairy_tot",0,0,0
45,0,2,"medBMI","DIAB","dairy_tot",0,0,0
45,0,2,"medBMI","Other_CVD","dairy_tot",0,0,0
45,0,2,"medSBP","All_HD","dairy_tot",0,0,0
45,0,2,"medSBP","All_STK","dairy_tot",0,0,0
45,0,2,"medSBP","Cancer","dairy_tot",0,0,0
45,0,2,"medSBP","DIAB","dairy_tot",0,0,0
45,0,2,"medSBP","Other_CVD","dairy_tot",0,0,0
45,0,3,"direct","All_HD","dairy_tot",0,0,0
45,0,3,"direct","All_STK","dairy_tot",0,0,0
45,0,3,"direct","Cancer","dairy_tot",0.0228727882510215,0.0299464478736119,0.0168111875668966
45,0,3,"direct","DIAB","dairy_tot",0,0,0
45,0,3,"direct","Other_CVD","dairy_tot",0,0,0
45,0,3,"medBMI","All_HD","dairy_tot",0,0,0
45,0,3,"medBMI","All_STK","dairy_tot",0,0,0
45,0,3,"medBMI","Cancer","dairy_tot",0,0,0
45,0,3,"medBMI","DIAB","dairy_tot",0,0,0
45,0,3,"medBMI","Other_CVD","dairy_tot",0,0,0
45,0,3,"medSBP","All_HD","dairy_tot",0,0,0
45,0,3,"medSBP","All_STK","dairy_tot",0,0,0
45,0,3,"medSBP","Cancer","dairy_tot",0,0,0
45,0,3,"medSBP","DIAB","dairy_tot",0,0,0
45,0,3,"medSBP","Other_CVD","dairy_tot",0,0,0
45,0,4,"direct","All_HD","dairy_tot",0,0,0
45,0,4,"direct","All_STK","dairy_tot",0,0,0
45,0,4,"direct","Cancer","dairy_tot",0.035932273309407,0.0231624119636185,0.0359398580935357
45,0,4,"direct","DIAB","dairy_tot",0,0,0
45,0,4,"direct","Other_CVD","dairy_tot",0,0,0
45,0,4,"medBMI","All_HD","dairy_tot",0,0,0
45,0,4,"medBMI","All_STK","dairy_tot",0,0,0
45,0,4,"medBMI","Cancer","dairy_tot",0,0,0
45,0,4,"medBMI","DIAB","dairy_tot",0,0,0
45,0,4,"medBMI","Other_CVD","dairy_tot",0,0,0
45,0,4,"medSBP","All_HD","dairy_tot",0,0,0
45,0,4,"medSBP","All_STK","dairy_tot",0,0,0
45,0,4,"medSBP","Cancer","dairy_tot",0,0,0
45,0,4,"medSBP","DIAB","dairy_tot",0,0,0
45,0,4,"medSBP","Other_CVD","dairy_tot",0,0,0
45,1,1,"direct","All_HD","dairy_tot",0,0,0
45,1,1,"direct","All_STK","dairy_tot",0,0,0
45,1,1,"direct","Cancer","dairy_tot",0.00943008119036257,0.0104517849491751,0.00726176463841893
45,1,1,"direct","DIAB","dairy_tot",0,0,0
45,1,1,"direct","Other_CVD","dairy_tot",0,0,0
45,1,1,"medBMI","All_HD","dairy_tot",0,0,0
45,1,1,"medBMI","All_STK","dairy_tot",0,0,0
45,1,1,"medBMI","Cancer","dairy_tot",0,0,0
45,1,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,1,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,1,"medSBP","All_HD","dairy_tot",0,0,0
45,1,1,"medSBP","All_STK","dairy_tot",0,0,0
45,1,1,"medSBP","Cancer","dairy_tot",0,0,0
45,1,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,1,"medSBP","Other_CVD","dairy_tot",0,0,0
45,1,2,"direct","All_HD","dairy_tot",0,0,0
45,1,2,"direct","All_STK","dairy_tot",0,0,0
45,1,2,"direct","Cancer","dairy_tot",0.0185797808459917,0.0159775621334586,0.0160516682138727
45,1,2,"direct","DIAB","dairy_tot",0,0,0
45,1,2,"direct","Other_CVD","dairy_tot",0,0,0
45,1,2,"medBMI","All_HD","dairy_tot",0,0,0
45,1,2,"medBMI","All_STK","dairy_tot",0,0,0
45,1,2,"medBMI","Cancer","dairy_tot",0,0,0
45,1,2,"medBMI","DIAB","dairy_tot",0,0,0
45,1,2,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,2,"medSBP","All_HD","dairy_tot",0,0,0
45,1,2,"medSBP","All_STK","dairy_tot",0,0,0
45,1,2,"medSBP","Cancer","dairy_tot",0,0,0
45,1,2,"medSBP","DIAB","dairy_tot",0,0,0
45,1,2,"medSBP","Other_CVD","dairy_tot",0,0,0
45,1,3,"direct","All_HD","dairy_tot",0,0,0
45,1,3,"direct","All_STK","dairy_tot",0,0,0
45,1,3,"direct","Cancer","dairy_tot",0.0127282921049954,0.0123185460908257,0.00989590160323206
45,1,3,"direct","DIAB","dairy_tot",0,0,0
45,1,3,"direct","Other_CVD","dairy_tot",0,0,0
45,1,3,"medBMI","All_HD","dairy_tot",0,0,0
45,1,3,"medBMI","All_STK","dairy_tot",0,0,0
45,1,3,"medBMI","Cancer","dairy_tot",0,0,0
45,1,3,"medBMI","DIAB","dairy_tot",0,0,0
45,1,3,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,3,"medSBP","All_HD","dairy_tot",0,0,0
45,1,3,"medSBP","All_STK","dairy_tot",0,0,0
45,1,3,"medSBP","Cancer","dairy_tot",0,0,0
45,1,3,"medSBP","DIAB","dairy_tot",0,0,0
45,1,3,"medSBP","Other_CVD","dairy_tot",0,0,0
45,1,4,"direct","All_HD","dairy_tot",0,0,0
45,1,4,"direct","All_STK","dairy_tot",0,0,0
45,1,4,"direct","Cancer","dairy_tot",0.0151467858156919,0.0110173992294526,0.0127777716488496
45,1,4,"direct","DIAB","dairy_tot",0,0,0
45,1,4,"direct","Other_CVD","dairy_tot",0,0,0
45,1,4,"medBMI","All_HD","dairy_tot",0,0,0
45,1,4,"medBMI","All_STK","dairy_tot",0,0,0
45,1,4,"medBMI","Cancer","dairy_tot",0,0,0
45,1,4,"medBMI","DIAB","dairy_tot",0,0,0
45,1,4,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,4,"medSBP","All_HD","dairy_tot",0,0,0
45,1,4,"medSBP","All_STK","dairy_tot",0,0,0
45,1,4,"medSBP","Cancer","dairy_tot",0,0,0
45,1,4,"medSBP","DIAB","dairy_tot",0,0,0
45,1,4,"medSBP","Other_CVD","dairy_tot",0,0,0
55,0,1,"direct","All_HD","dairy_tot",0,0,0
55,0,1,"direct","All_STK","dairy_tot",0,0,0
55,0,1,"direct","Cancer","dairy_tot",0.0117432059900296,0.0132366141194149,0.0136704913795291
55,0,1,"direct","DIAB","dairy_tot",0,0,0
55,0,1,"direct","Other_CVD","dairy_tot",0,0,0
55,0,1,"medBMI","All_HD","dairy_tot",0,0,0
55,0,1,"medBMI","All_STK","dairy_tot",0,0,0
55,0,1,"medBMI","Cancer","dairy_tot",0,0,0
55,0,1,"medBMI","DIAB","dairy_tot",0,0,0
55,0,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,0,1,"medSBP","All_HD","dairy_tot",0,0,0
55,0,1,"medSBP","All_STK","dairy_tot",0,0,0
55,0,1,"medSBP","Cancer","dairy_tot",0,0,0
55,0,1,"medSBP","DIAB","dairy_tot",0,0,0
55,0,1,"medSBP","Other_CVD","dairy_tot",0,0,0
55,0,2,"direct","All_HD","dairy_tot",0,0,0
55,0,2,"direct","All_STK","dairy_tot",0,0,0
55,0,2,"direct","Cancer","dairy_tot",0.0158217796870091,0.0182660459622054,0.0216486463810935
55,0,2,"direct","DIAB","dairy_tot",0,0,0
55,0,2,"direct","Other_CVD","dairy_tot",0,0,0
55,0,2,"medBMI","All_HD","dairy_tot",0,0,0
55,0,2,"medBMI","All_STK","dairy_tot",0,0,0
55,0,2,"medBMI","Cancer","dairy_tot",0,0,0
55,0,2,"medBMI","DIAB","dairy_tot",0,0,0
55,0,2,"medBMI","Other_CVD","dairy_tot",0,0,0
55,0,2,"medSBP","All_HD","dairy_tot",0,0,0
55,0,2,"medSBP","All_STK","dairy_tot",0,0,0
55,0,2,"medSBP","Cancer","dairy_tot",0,0,0
55,0,2,"medSBP","DIAB","dairy_tot",0,0,0
55,0,2,"medSBP","Other_CVD","dairy_tot",0,0,0
55,0,3,"direct","All_HD","dairy_tot",0,0,0
55,0,3,"direct","All_STK","dairy_tot",0,0,0
55,0,3,"direct","Cancer","dairy_tot",0.0184946025722115,0.0160345535560627,0.0196941711961172
55,0,3,"direct","DIAB","dairy_tot",0,0,0
55,0,3,"direct","Other_CVD","dairy_tot",0,0,0
55,0,3,"medBMI","All_HD","dairy_tot",0,0,0
55,0,3,"medBMI","All_STK","dairy_tot",0,0,0
55,0,3,"medBMI","Cancer","dairy_tot",0,0,0
55,0,3,"medBMI","DIAB","dairy_tot",0,0,0
55,0,3,"medBMI","Other_CVD","dairy_tot",0,0,0
55,0,3,"medSBP","All_HD","dairy_tot",0,0,0
55,0,3,"medSBP","All_STK","dairy_tot",0,0,0
55,0,3,"medSBP","Cancer","dairy_tot",0,0,0
55,0,3,"medSBP","DIAB","dairy_tot",0,0,0
55,0,3,"medSBP","Other_CVD","dairy_tot",0,0,0
55,0,4,"direct","All_HD","dairy_tot",0,0,0
55,0,4,"direct","All_STK","dairy_tot",0,0,0
55,0,4,"direct","Cancer","dairy_tot",0.0192678490780745,0.018010153512448,0.0232650117840601
55,0,4,"direct","DIAB","dairy_tot",0,0,0
55,0,4,"direct","Other_CVD","dairy_tot",0,0,0
55,0,4,"medBMI","All_HD","dairy_tot",0,0,0
55,0,4,"medBMI","All_STK","dairy_tot",0,0,0
55,0,4,"medBMI","Cancer","dairy_tot",0,0,0
55,0,4,"medBMI","DIAB","dairy_tot",0,0,0
55,0,4,"medBMI","Other_CVD","dairy_tot",0,0,0
55,0,4,"medSBP","All_HD","dairy_tot",0,0,0
55,0,4,"medSBP","All_STK","dairy_tot",0,0,0
55,0,4,"medSBP","Cancer","dairy_tot",0,0,0
55,0,4,"medSBP","DIAB","dairy_tot",0,0,0
55,0,4,"medSBP","Other_CVD","dairy_tot",0,0,0
55,1,1,"direct","All_HD","dairy_tot",0,0,0
55,1,1,"direct","All_STK","dairy_tot",0,0,0
55,1,1,"direct","Cancer","dairy_tot",0.00544263776564317,0.00604386379939275,0.00629562950239877
55,1,1,"direct","DIAB","dairy_tot",0,0,0
55,1,1,"direct","Other_CVD","dairy_tot",0,0,0
55,1,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,1,"medSBP","All_HD","dairy_tot",0,0,0
55,1,1,"medSBP","All_STK","dairy_tot",0,0,0
55,1,1,"medSBP","Cancer","dairy_tot",0,0,0
55,1,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,1,"medSBP","Other_CVD","dairy_tot",0,0,0
55,1,2,"direct","All_HD","dairy_tot",0,0,0
55,1,2,"direct","All_STK","dairy_tot",0,0,0
55,1,2,"direct","Cancer","dairy_tot",0.00966138684568066,0.0099497207734644,0.0136636858012394
55,1,2,"direct","DIAB","dairy_tot",0,0,0
55,1,2,"direct","Other_CVD","dairy_tot",0,0,0
55,1,2,"medBMI","All_HD","dairy_tot",0,0,0
55,1,2,"medBMI","All_STK","dairy_tot",0,0,0
55,1,2,"medBMI","Cancer","dairy_tot",0,0,0
55,1,2,"medBMI","DIAB","dairy_tot",0,0,0
55,1,2,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,2,"medSBP","All_HD","dairy_tot",0,0,0
55,1,2,"medSBP","All_STK","dairy_tot",0,0,0
