"female","race","outcome","pathway","V1","V2","V3"
0,1,"SCC","medSBP",0,0,0
0,1,"SCC","medBMI",26.6535268854234,18.6243033334213,26.7733341964108
0,1,"SCNC","medBMI",0,0,0
0,1,"SCNC","medSBP",0,0,0
0,1,"SCNC","direct",0,0,0
0,1,"TC","direct",0,0,0
0,1,"TC","medBMI",10.3619368862713,11.6208662951215,9.98866377193013
0,1,"TC","medSBP",0,0,0
0,1,"UC","medSBP",0,0,0
0,1,"UC","direct",0,0,0
0,1,"UC","medBMI",0,0,0
0,2,"AA","medSBP",0,0,0
0,2,"AA","medBMI",4.31471235086737,4.34649863453259,4.3687375542904
0,2,"AA","direct",0,0,0
0,2,"AFF","medSBP",0,0,0
0,2,"AFF","medBMI",2.40256308324976,2.18202400971398,2.57941750262819
0,2,"AFF","direct",0,0,0
0,2,"APCA","direct",0,0,0
0,2,"APCA","medBMI",7.8020084177495,8.87226467288244,5.79181129118449
0,2,"APCA","medSBP",0,0,0
0,2,"BC","medSBP",0,0,0
0,2,"BC","medBMI",0,0,0
0,2,"BC","direct",0,0,0
0,2,"CC","direct",729.284987701896,839.827915290855,875.348215632843
0,2,"CC","medBMI",12.9044626522518,4.73717959958341,7.52515026029337
0,2,"CC","medSBP",0,0,0
0,2,"CM","direct",0,0,0
0,2,"CM","medBMI",17.1821082514335,13.9313284806067,11.1892540326651
0,2,"CM","medSBP",0,0,0
0,2,"DIAB","direct",0,0,0
0,2,"DIAB","medSBP",0,0,0
0,2,"DIAB","medBMI",101.481608663075,77.1488928708354,68.2249192543877
0,2,"ECA","medSBP",0,0,0
0,2,"ECA","direct",0,0,0
0,2,"ECA","medBMI",0.947326576169834,1.47564739040148,1.39656539484851
0,2,"ENDO","direct",0,0,0
0,2,"ENDO","medSBP",0,0,0
0,2,"ENDO","medBMI",1.04875905187324,0.659951571418162,0.522599412015977
0,2,"GC","medBMI",0.41589021083534,0.500752808582186,0.575707918819498
0,2,"GC","medSBP",0,0,0
0,2,"GC","direct",0,0,0
0,2,"HHD","medBMI",69.1138585966798,45.3345898481384,39.4591195508862
0,2,"HHD","direct",0,0,0
0,2,"HHD","medSBP",0,0,0
0,2,"HSTK","direct",54.6929181426056,38.9870069896142,57.0452183494923
0,2,"HSTK","medBMI",14.2554018019996,12.3612171863225,12.9998115239262
0,2,"HSTK","medSBP",0,0,0
0,2,"IHD","medSBP",0,0,0
0,2,"IHD","direct",141.812081747429,105.17428871009,151.083540830786
0,2,"IHD","medBMI",97.6069280540338,82.2008898429643,102.444073320756
0,2,"ISTK","medBMI",11.4573663255006,8.46047931314135,8.14923329331957
0,2,"ISTK","medSBP",0,0,0
0,2,"ISTK","direct",41.9684667751203,34.476150455558,40.0625408546489
0,2,"KC","medSBP",0,0,0
0,2,"KC","medBMI",17.7368661132058,19.1939162770829,19.2316331783175
0,2,"KC","direct",0,0,0
0,2,"LC","medSBP",0,0,0
0,2,"LC","direct",0,0,0
0,2,"LC","medBMI",0,0,0
0,2,"LVC","medBMI",13.3399413695459,10.0413190550898,9.21805904726416
0,2,"LVC","medSBP",0,0,0
0,2,"LVC","direct",0,0,0
0,2,"MLPC","medSBP",0,0,0
0,2,"MLPC","medBMI",0,0,0
0,2,"MLPC","direct",40.1462780415353,51.8520876691177,40.3209388622861
0,2,"MMC","medSBP",0,0,0
0,2,"MMC","direct",0,0,0
0,2,"MMC","medBMI",4.61592439166427,4.12438581842206,2.44363007644153
0,2,"OC","medBMI",0,0,0
0,2,"OC","medSBP",0,0,0
0,2,"OC","direct",0,0,0
0,2,"OSTK","direct",73.7337597684279,73.6706775802828,77.27721234231
0,2,"OSTK","medBMI",18.5550673626934,16.0186415229172,17.6559794296214
0,2,"OSTK","medSBP",0,0,0
0,2,"OTH","medSBP",0,0,0
0,2,"OTH","direct",0,0,0
0,2,"OTH","medBMI",9.68185708067881,10.1864674083064,8.03136760083141
0,2,"PC","medSBP",0,0,0
0,2,"PC","direct",0,0,0
0,2,"PC","medBMI",3.35864072511573,3.12556031472599,4.5474506930646
0,2,"PVD","medSBP",0,0,0
0,2,"PVD","direct",0,0,0
0,2,"PVD","medBMI",2.20159165660495,1.48527249637352,2.03795068408019
0,2,"RHD","medBMI",0.835317416899767,0.628011550590931,0.505073070143593
0,2,"RHD","direct",0,0,0
0,2,"RHD","medSBP",0,0,0
0,2,"SCC","medBMI",1.42159861787651,0.719073192630857,0.835085231915205
0,2,"SCC","medSBP",0,0,0
0,2,"SCC","direct",0,0,0
0,2,"SCNC","direct",0,0,0
0,2,"SCNC","medBMI",0,0,0
0,2,"SCNC","medSBP",0,0,0
0,2,"TC","direct",0,0,0
0,2,"TC","medBMI",0.534710684493335,0.586027918052548,0.965317336001417
0,2,"TC","medSBP",0,0,0
0,2,"UC","medBMI",0,0,0
0,2,"UC","medSBP",0,0,0
0,2,"UC","direct",0,0,0
0,3,"AA","medBMI",0.583313890998918,0.28625849766193,0.384294645390909
0,3,"AA","direct",0,0,0
0,3,"AA","medSBP",0,0,0
0,3,"AFF","direct",0,0,0
0,3,"AFF","medBMI",0.326137489089135,0.0602497373589581,0.22881670510212
0,3,"AFF","medSBP",0,0,0
0,3,"APCA","medBMI",1.62393007186607,0.60220427804668,1.02960660358086
0,3,"APCA","direct",0,0,0
0,3,"APCA","medSBP",0,0,0
0,3,"BC","medBMI",0,0,0
0,3,"BC","direct",0,0,0
0,3,"BC","medSBP",0,0,0
0,3,"CC","direct",591.198932490675,596.742465669104,549.342248013557
0,3,"CC","medBMI",2.29749243148099,0.255589533495069,0.561037192252051
0,3,"CC","medSBP",0,0,0
0,3,"CM","medSBP",0,0,0
0,3,"CM","direct",0,0,0
0,3,"CM","medBMI",1.76032220615835,0.712173560749405,0.857058700244199
0,3,"DIAB","medSBP",0,0,0
0,3,"DIAB","direct",0,0,0
0,3,"DIAB","medBMI",14.7296113824772,3.49491017679447,11.820946131912
0,3,"ECA","medSBP",0,0,0
0,3,"ECA","medBMI",1.23294737998516,0.234822860970432,1.0511796697711
0,3,"ECA","direct",0,0,0
0,3,"ENDO","medSBP",0,0,0
0,3,"ENDO","direct",0,0,0
0,3,"ENDO","medBMI",0.205443395453584,0.0856493366464251,0.109770354255216
0,3,"GC","direct",0,0,0
0,3,"GC","medSBP",0,0,0
0,3,"GC","medBMI",0.200405666190302,0.0166452618771644,0.131483401625478
0,3,"HHD","direct",0,0,0
0,3,"HHD","medSBP",0,0,0
0,3,"HHD","medBMI",3.46481492548026,2.64542909916065,3.46453381272104
0,3,"HSTK","direct",8.02919450837496,2.50267616918418,12.3039831156787
0,3,"HSTK","medBMI",2.98699545267649,0.766599079198968,2.39908310815516
0,3,"HSTK","medSBP",0,0,0
0,3,"IHD","direct",20.6573820512185,4.99709882689255,15.0751596038629
0,3,"IHD","medSBP",0,0,0
0,3,"IHD","medBMI",13.8081546410162,6.35523996933142,16.4980781746598
0,3,"ISTK","direct",4.69374116730109,1.0942283663356,5.39160644197968
0,3,"ISTK","medBMI",1.3719316927277,0.391405787094484,1.27525883864953
0,3,"ISTK","medSBP",0,0,0
0,3,"KC","direct",0,0,0
0,3,"KC","medSBP",0,0,0
0,3,"KC","medBMI",6.68656152294293,1.1293167307283,2.83031055245674
0,3,"LC","medBMI",0,0,0
0,3,"LC","medSBP",0,0,0
0,3,"LC","direct",0,0,0
0,3,"LVC","medBMI",3.90261434457912,2.14416057487745,5.09061399401038
0,3,"LVC","medSBP",0,0,0
0,3,"LVC","direct",0,0,0
0,3,"MLPC","direct",7.52312586252276,4.3745873622821,9.46510423279095
0,3,"MLPC","medBMI",0,0,0
0,3,"MLPC","medSBP",0,0,0
0,3,"MMC","medBMI",0.33195126538974,0.160742144298808,0.326063022228376
0,3,"MMC","medSBP",0,0,0
0,3,"MMC","direct",0,0,0
0,3,"OC","medSBP",0,0,0
0,3,"OC","medBMI",0,0,0
0,3,"OC","direct",0,0,0
0,3,"OSTK","medBMI",1.272326474889,0.404244467986689,1.36940029348601
0,3,"OSTK","direct",4.70448359284155,1.56730425910111,7.83700179351949
0,3,"OSTK","medSBP",0,0,0
0,3,"OTH","medSBP",0,0,0
0,3,"OTH","medBMI",0.994692008394785,0.429771151863868,1.1193089050294
0,3,"OTH","direct",0,0,0
0,3,"PC","medSBP",0,0,0
0,3,"PC","medBMI",1.04041730296694,0.32795038974914,0.583497769358601
0,3,"PC","direct",0,0,0
0,3,"PVD","medSBP",0,0,0
0,3,"PVD","direct",0,0,0
0,3,"PVD","medBMI",0.273713076170361,0.05665357960739,0.235335760720379
0,3,"RHD","direct",0,0,0
0,3,"RHD","medBMI",0.145930056661934,0.134365540791897,0.139295884846177
0,3,"RHD","medSBP",0,0,0
0,3,"SCC","direct",0,0,0
0,3,"SCC","medBMI",0.409528891479309,0.107520270265477,0.481874976199794
0,3,"SCC","medSBP",0,0,0
0,3,"SCNC","medSBP",0,0,0
0,3,"SCNC","direct",0,0,0
0,3,"SCNC","medBMI",0,0,0
0,3,"TC","direct",0,0,0
0,3,"TC","medSBP",0,0,0
0,3,"TC","medBMI",0.559100667402722,0.168098752525288,0.356226884118791
0,3,"UC","medBMI",0,0,0
0,3,"UC","medSBP",0,0,0
0,3,"UC","direct",0,0,0
0,4,"AA","medSBP",0,0,0
0,4,"AA","direct",0,0,0
0,4,"AA","medBMI",0.502815613859617,0.882735878737108,0.560714612110061
0,4,"AFF","medBMI",0.364904247652446,0.544391228014367,0.37652056805114
0,4,"AFF","direct",0,0,0
0,4,"AFF","medSBP",0,0,0
0,4,"APCA","medBMI",1.03428345231446,1.16727716428013,1.73889834275174
0,4,"APCA","direct",0,0,0
0,4,"APCA","medSBP",0,0,0
0,4,"BC","direct",0,0,0
0,4,"BC","medSBP",0,0,0
0,4,"BC","medBMI",0,0,0
0,4,"CC","direct",624.739050481927,589.379752739887,693.522409685571
0,4,"CC","medSBP",0,0,0
0,4,"CC","medBMI",2.14202726485483,3.84340069625196,5.315587399479
0,4,"CM","medBMI",1.10936755861397,1.58988543055202,1.17429948512336
0,4,"CM","medSBP",0,0,0
0,4,"CM","direct",0,0,0
0,4,"DIAB","direct",0,0,0
0,4,"DIAB","medSBP",0,0,0
0,4,"DIAB","medBMI",10.1417863033365,11.2514417563788,7.68885569836686
0,4,"ECA","medSBP",0,0,0
0,4,"ECA","direct",0,0,0
0,4,"ECA","medBMI",0.499534121395289,0.694901207588155,0.513299310851688
0,4,"ENDO","direct",0,0,0
0,4,"ENDO","medSBP",0,0,0
0,4,"ENDO","medBMI",0.164736847091723,0.254176237022022,0.203288945106382
0,4,"GC","medSBP",0,0,0
0,4,"GC","medBMI",0.238256087328475,0.232342908358797,0.292265051671874
0,4,"GC","direct",0,0,0
0,4,"HHD","direct",0,0,0
0,4,"HHD","medBMI",2.33731556240301,4.69618825271927,3.5109187696525
0,4,"HHD","medSBP",0,0,0
0,4,"HSTK","direct",8.01959288896774,9.08048146585623,12.0793251916352
0,4,"HSTK","medSBP",0,0,0
0,4,"HSTK","medBMI",1.82300606904994,2.12011610382218,2.43694394097403
0,4,"IHD","medSBP",0,0,0
0,4,"IHD","direct",16.3242035072375,29.4973136471682,21.5106404494351
0,4,"IHD","medBMI",16.1266385173117,23.2752993195408,11.5896923594212
0,4,"ISTK","medSBP",0,0,0
0,4,"ISTK","direct",4.68816671783092,8.24528776841688,4.30400984058555
0,4,"ISTK","medBMI",0.812338373002657,1.70688844357291,0.770938649745286
0,4,"KC","medSBP",0,0,0
0,4,"KC","medBMI",3.26587128919733,4.46271959922147,5.42799563162237
0,4,"KC","direct",0,0,0
0,4,"LC","direct",0,0,0
0,4,"LC","medSBP",0,0,0
0,4,"LC","medBMI",0,0,0
0,4,"LVC","medSBP",0,0,0
0,4,"LVC","medBMI",3.18457669227783,6.26925683601817,5.55033302795736
0,4,"LVC","direct",0,0,0
0,4,"MLPC","medBMI",0,0,0
0,4,"MLPC","direct",16.8054589891721,19.4973481998047,21.3859416064801
0,4,"MLPC","medSBP",0,0,0
0,4,"MMC","medBMI",0.32961414774322,0.541135602734492,0.383592616344993
0,4,"MMC","direct",0,0,0
0,4,"MMC","medSBP",0,0,0
0,4,"OC","medBMI",0,0,0
0,4,"OC","direct",0,0,0
0,4,"OC","medSBP",0,0,0
0,4,"OSTK","medBMI",1.51424033849667,1.88745506417132,2.13490155273153
0,4,"OSTK","medSBP",0,0,0
0,4,"OSTK","direct",6.42851778276261,11.6739858836878,7.34897392583159
0,4,"OTH","medSBP",0,0,0
0,4,"OTH","medBMI",1.08289227324911,1.40458709968233,0.781365632500325
0,4,"OTH","direct",0,0,0
0,4,"PC","medSBP",0,0,0
0,4,"PC","medBMI",0.813525146397828,0.785769046550162,1.29702720793867
0,4,"PC","direct",0,0,0
0,4,"PVD","medBMI",0.157070291728392,0.248021544917141,0.106484489015076
0,4,"PVD","medSBP",0,0,0
0,4,"PVD","direct",0,0,0
0,4,"RHD","direct",0,0,0
0,4,"RHD","medBMI",0.107703931957462,0.146907003745087,0.166501202702396
0,4,"RHD","medSBP",0,0,0
0,4,"SCC","medSBP",0,0,0
0,4,"SCC","direct",0,0,0
0,4,"SCC","medBMI",0.439606745893961,0.634137982732484,0.392794003274986
0,4,"SCNC","medBMI",0,0,0
0,4,"SCNC","direct",0,0,0
0,4,"SCNC","medSBP",0,0,0
0,4,"TC","medBMI",0.625909016076883,0.759738611009142,0.954319294120239
0,4,"TC","medSBP",0,0,0
0,4,"TC","direct",0,0,0
0,4,"UC","direct",0,0,0
0,4,"UC","medSBP",0,0,0
0,4,"UC","medBMI",0,0,0
1,1,"AA","direct",0,0,0
1,1,"AA","medBMI",15.8112095447799,13.71385343365,16.3038660391482
1,1,"AA","medSBP",0,0,0
1,1,"AFF","direct",0,0,0
1,1,"AFF","medBMI",72.132490380498,55.0271888507643,49.895491603179
1,1,"AFF","medSBP",0,0,0
1,1,"APCA","medSBP",0,0,0
1,1,"APCA","medBMI",0,0,0
1,1,"APCA","direct",0,0,0
1,1,"BC","direct",0,0,0
1,1,"BC","medBMI",421.98545922599,320.660771154197,351.884450280845
1,1,"BC","medSBP",0,0,0
1,1,"CC","medSBP",0,0,0
1,1,"CC","medBMI",52.6656737499991,42.187546751077,28.0330841915656
1,1,"CC","direct",3657.24786467971,3568.347658009,3139.41570301091
1,1,"CM","medSBP",0,0,0
1,1,"CM","medBMI",22.293639845153,30.4589348052114,23.0986013710453
1,1,"CM","direct",0,0,0
1,1,"DIAB","medBMI",271.103346889066,228.967565143181,306.674773128328
1,1,"DIAB","medSBP",0,0,0
1,1,"DIAB","direct",0,0,0
1,1,"ECA","medSBP",0,0,0
1,1,"ECA","direct",0,0,0
1,1,"ECA","medBMI",10.0126373165157,7.88778745988605,9.54843130488326
1,1,"ENDO","medSBP",0,0,0
1,1,"ENDO","medBMI",4.06384704645727,2.83021856198587,3.09732850796448
1,1,"ENDO","direct",0,0,0
1,1,"GC","medSBP",0,0,0
1,1,"GC","medBMI",6.43260575594971,7.19430378472148,6.36197031168415
1,1,"GC","direct",0,0,0
1,1,"HHD","direct",0,0,0
1,1,"HHD","medSBP",0,0,0
1,1,"HHD","medBMI",241.281330374837,182.874920269812,109.124913717756
1,1,"HSTK","medSBP",0,0,0
1,1,"HSTK","direct",330.851054367188,303.985316510762,317.612673089293
1,1,"HSTK","medBMI",59.6255825662408,73.9723283385818,69.3937416345281
1,1,"IHD","direct",756.043090570874,400.599838093883,471.054709544121
1,1,"IHD","medSBP",0,0,0
1,1,"IHD","medBMI",518.789591380173,558.381909392464,720.107539289257
1,1,"ISTK","medSBP",0,0,0
1,1,"ISTK","medBMI",125.333059310005,68.5537115482427,62.4406987504605
1,1,"ISTK","direct",251.416746082395,410.98694489995,280.108941407222
1,1,"KC","direct",0,0,0
1,1,"KC","medBMI",87.6341641610018,76.6173147791825,64.3366099225732
1,1,"KC","medSBP",0,0,0
1,1,"LC","direct",0,0,0
1,1,"LC","medBMI",0,0,0
1,1,"LC","medSBP",0,0,0
1,1,"LVC","medSBP",0,0,0
1,1,"LVC","direct",0,0,0
1,1,"LVC","medBMI",32.8398290494672,17.2760761025538,29.9187004256347
1,1,"MLPC","medSBP",0,0,0
1,1,"MLPC","direct",246.753415069734,163.926761287387,245.791282387151
1,1,"MLPC","medBMI",0,0,0
1,1,"MMC","medBMI",12.5167740236815,8.62149353035135,11.953676617767
1,1,"MMC","medSBP",0,0,0
1,1,"MMC","direct",0,0,0
1,1,"OC","medBMI",14.6603245976106,14.3196162581513,11.7029873355307
1,1,"OC","medSBP",0,0,0
1,1,"OC","direct",0,0,0
1,1,"OSTK","medBMI",147.781101422854,138.422503791407,145.318817418315
1,1,"OSTK","medSBP",0,0,0
1,1,"OSTK","direct",635.382584169715,601.693607367067,419.664751821228
1,1,"OTH","medBMI",73.2719566108744,135.204818487567,78.9311010332234
1,1,"OTH","medSBP",0,0,0
1,1,"OTH","direct",0,0,0
1,1,"PC","medBMI",30.7977326912789,38.1675351648182,30.6789575820813
1,1,"PC","medSBP",0,0,0
1,1,"PC","direct",0,0,0
1,1,"PVD","medSBP",0,0,0
1,1,"PVD","direct",0,0,0
1,1,"PVD","medBMI",14.6111278735687,14.2320415225446,15.1770549280001
1,1,"RHD","direct",0,0,0
1,1,"RHD","medBMI",8.08707538036078,7.10712139060264,7.54330401912559
1,1,"RHD","medSBP",0,0,0
1,1,"SCC","medSBP",0,0,0
1,1,"SCC","medBMI",5.46101995167089,5.53925343628181,5.22261163586469
1,1,"SCC","direct",0,0,0
1,1,"SCNC","medBMI",0,0,0
1,1,"SCNC","direct",0,0,0
1,1,"SCNC","medSBP",0,0,0
1,1,"TC","direct",0,0,0
1,1,"TC","medSBP",0,0,0
1,1,"TC","medBMI",28.4507068954902,24.7555369034488,37.296013546585
1,1,"UC","direct",0,0,0
1,1,"UC","medBMI",403.578659588774,325.560893600126,387.981962400583
1,1,"UC","medSBP",0,0,0
1,2,"AA","medSBP",0,0,0
1,2,"AA","direct",0,0,0
1,2,"AA","medBMI",2.45594429057397,2.43466925303331,3.08987694824045
1,2,"AFF","direct",0,0,0
1,2,"AFF","medSBP",0,0,0
1,2,"AFF","medBMI",0.947123800636532,1.56943729241622,4.07257858284964
1,2,"APCA","medBMI",0,0,0
1,2,"APCA","medSBP",0,0,0
1,2,"APCA","direct",0,0,0
1,2,"BC","direct",0,0,0
1,2,"BC","medBMI",35.1851306376275,50.5790354013481,44.6687305886282
1,2,"BC","medSBP",0,0,0
1,2,"CC","medBMI",3.14462445846912,5.17616601462136,7.02913390878155
1,2,"CC","direct",902.227867287837,820.366852877646,920.44059630272
1,2,"CC","medSBP",0,0,0
1,2,"CM","medBMI",6.35207870682026,7.61091156971931,8.2279249058039
1,2,"CM","direct",0,0,0
1,2,"CM","medSBP",0,0,0
1,2,"DIAB","medBMI",52.2386435328379,69.450608929327,91.0845863807853
1,2,"DIAB","medSBP",0,0,0
1,2,"DIAB","direct",0,0,0
1,2,"ECA","medSBP",0,0,0
1,2,"ECA","medBMI",0.399385315157995,0.193776601781341,0.45946054885265
1,2,"ECA","direct",0,0,0
1,2,"ENDO","medBMI",0.463372150473581,0.500812963706975,0.670616127687011
1,2,"ENDO","medSBP",0,0,0
1,2,"ENDO","direct",0,0,0
1,2,"GC","direct",0,0,0
1,2,"GC","medSBP",0,0,0
1,2,"GC","medBMI",1.17454538890233,0.994779026901597,1.37542216940941
1,2,"HHD","medBMI",20.8292917136815,28.3291257147044,55.687067718677
1,2,"HHD","direct",0,0,0
1,2,"HHD","medSBP",0,0,0
1,2,"HSTK","medSBP",0,0,0
1,2,"HSTK","direct",43.2201095286225,57.7999252084048,59.0037816361202
1,2,"HSTK","medBMI",9.17195892009278,13.6975282754112,19.1778342283666
1,2,"IHD","medSBP",0,0,0
1,2,"IHD","direct",47.3689582124561,69.3469249837192,135.433475519108
1,2,"IHD","medBMI",29.6322254878596,69.8421780191726,120.970885447721
1,2,"ISTK","medBMI",5.1432642359747,10.3522668165349,16.2310415504019
1,2,"ISTK","medSBP",0,0,0
1,2,"ISTK","direct",22.8397222224497,36.3716618816311,77.7281663900912
1,2,"KC","medBMI",5.63949414911854,11.7405176292004,12.0817080035973
1,2,"KC","medSBP",0,0,0
1,2,"KC","direct",0,0,0
1,2,"LC","medSBP",0,0,0
1,2,"LC","direct",0,0,0
1,2,"LC","medBMI",0,0,0
1,2,"LVC","direct",0,0,0
1,2,"LVC","medBMI",2.89668191351472,4.1156131922372,7.15096318180511
1,2,"LVC","medSBP",0,0,0
1,2,"MLPC","direct",14.7262540054974,19.2675618512153,21.3628539807358
1,2,"MLPC","medBMI",0,0,0
1,2,"MLPC","medSBP",0,0,0
1,2,"MMC","medSBP",0,0,0
1,2,"MMC","medBMI",2.84095076884414,5.33116526746695,3.54421879663402
1,2,"MMC","direct",0,0,0
1,2,"OC","medBMI",1.81822538494444,1.93899321020501,2.21862058844761
1,2,"OC","direct",0,0,0
1,2,"OC","medSBP",0,0,0
1,2,"OSTK","medBMI",9.23799057454541,13.85173692364,21.7508904085676
1,2,"OSTK","medSBP",0,0,0
1,2,"OSTK","direct",31.7842435692762,62.0465269755402,113.65071318165
1,2,"OTH","medBMI",10.0118987795184,10.3741348650904,12.5564864435587
1,2,"OTH","direct",0,0,0
1,2,"OTH","medSBP",0,0,0
1,2,"PC","medSBP",0,0,0
1,2,"PC","direct",0,0,0
1,2,"PC","medBMI",1.60936592401427,3.13935072990147,5.22079364317779
1,2,"PVD","direct",0,0,0
1,2,"PVD","medBMI",1.21453882807797,1.97742044478888,3.98516369080406
1,2,"PVD","medSBP",0,0,0
1,2,"RHD","medSBP",0,0,0
1,2,"RHD","medBMI",1.11506537762744,1.07106507913825,1.03444944693857
1,2,"RHD","direct",0,0,0
1,2,"SCC","direct",0,0,0
1,2,"SCC","medBMI",0.31023231037866,0.614949862159553,0.710749969384236
1,2,"SCC","medSBP",0,0,0
1,2,"SCNC","direct",0,0,0
1,2,"SCNC","medBMI",0,0,0
1,2,"SCNC","medSBP",0,0,0
1,2,"TC","medSBP",0,0,0
1,2,"TC","medBMI",2.91772012043468,2.31750601917361,3.41084718782646
1,2,"TC","direct",0,0,0
1,2,"UC","direct",0,0,0
1,2,"UC","medBMI",51.3692338254652,40.3008625909697,54.3721931231204
1,2,"UC","medSBP",0,0,0
1,3,"AA","medSBP",0,0,0
1,3,"AA","direct",0,0,0
1,3,"AA","medBMI",0.426112790459241,0.657145715393225,0.228860674792606
1,3,"AFF","medBMI",1.17728778379569,2.19681282717298,0.893716525846131
1,3,"AFF","direct",0,0,0
1,3,"AFF","medSBP",0,0,0
1,3,"APCA","direct",0,0,0
1,3,"APCA","medSBP",0,0,0
1,3,"APCA","medBMI",0,0,0
1,3,"BC","direct",0,0,0
1,3,"BC","medBMI",14.6579665791503,19.1526512462682,30.0495611753282
1,3,"BC","medSBP",0,0,0
1,3,"CC","direct",460.684746833208,481.327158941705,539.426493909293
1,3,"CC","medSBP",0,0,0
1,3,"CC","medBMI",2.63896435731463,3.2031715064891,1.90484708108331
1,3,"CM","direct",0,0,0
1,3,"CM","medBMI",1.46646333237983,2.56147896342392,1.62573847496913
1,3,"CM","medSBP",0,0,0
1,3,"DIAB","direct",0,0,0
1,3,"DIAB","medBMI",18.4362455657675,34.4472314570788,17.7626449556261
1,3,"DIAB","medSBP",0,0,0
1,3,"ECA","direct",0,0,0
1,3,"ECA","medBMI",0.381251109073798,0.264876205968161,0.314395375567148
1,3,"ECA","medSBP",0,0,0
1,3,"ENDO","medSBP",0,0,0
1,3,"ENDO","direct",0,0,0
1,3,"ENDO","medBMI",0.0953688062631471,0.257919647490585,0.220602103689512
1,3,"GC","medSBP",0,0,0
1,3,"GC","direct",0,0,0
1,3,"GC","medBMI",0.597873626646831,0.984585936151132,0.971932537839627
1,3,"HHD","direct",0,0,0
1,3,"HHD","medSBP",0,0,0
1,3,"HHD","medBMI",9.40600928700152,17.1046222114039,7.45436864438771
