"age","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,"medBMI","All_STK",46.6791052321195,3.16391161573068,48.4769913870829,43.2984406473818,48.5315665851383,0.0272002641314567,0.00205271010620137,0.0281935925211359,0.0250075297384861,0.0285486693932001,2.81935925211359,2.50075297384861,2.85486693932001,0.114241837749104,0.00774331632235523,0.118641961045926,0.105968043016894,0.118775527679013
35,"medBMI","Cancer",1027.53483868211,62.3435147197899,1005.46149548563,980.542578346368,1093.28944073486,0.0347978290553275,0.00267632047247184,0.0340020904391772,0.032679245356736,0.0375927905776468,3.40020904391772,3.2679245356736,3.75927905776468,2.51477545978108,0.152578710708155,2.46075344544526,2.39976721028607,2.67570242146153
35,"medBMI","DIAB",46.9233584471701,7.67018085652868,51.1045891191108,38.7227857408217,51.5698850823688,0.0229453868990084,0.00372874869665064,0.025017417162658,0.0189596274596837,0.025169920614231,2.5017417162658,1.89596274596837,2.5169920614231,0.114839619905054,0.0187719013155995,0.125072709713441,0.0947696444436621,0.126211469029317
35,"medBMI","Other_CVD",155.607990257739,18.7615539188821,161.171007790243,136.017885823372,170.469529789477,0.0582599217171073,0.00537561920936629,0.0595224289948588,0.0527232652079965,0.0627234470401292,5.95224289948588,5.27232652079965,6.27234470401292,0.38083298056143,0.0459167841385092,0.394447837641135,0.332888412619306,0.417204919985806
35,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","All_HD",211.472560295156,21.0623190085228,215.529396339225,190.019536450636,229.477273502216,0.00939046740036412,0.000976358131876116,0.00954158656434231,0.00840707198137892,0.0102454115299679,0.954158656434231,0.840707198137892,1.02454115299679,0.540759466200272,0.0538587529658314,0.551133258859665,0.48590163638844,0.586799572251619
45,"direct","All_STK",493.174977905016,56.5388078162358,469.197783565693,453.40704987986,553.323521118596,0.0957659251197523,0.0101610923925862,0.0915866072250187,0.0885222479201071,0.106562022529921,9.15866072250187,8.85222479201071,10.6562022529921,1.26110469094915,0.144576182799484,1.19979226916821,1.159413561373,1.4149113790391
45,"direct","Cancer",8342.08114623254,929.652255897674,8503.34960671578,7400.39556747224,9146.68853358209,0.086023040229226,0.00910016010732507,0.087058571556865,0.076979868754263,0.094186010075696,8.7058571556865,7.6979868754263,9.4186010075696,21.3316533423528,2.37722689387906,21.744035196926,18.9236558688831,23.3891262394354
45,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","All_HD",401.500729241115,107.577050628825,353.619437898011,327.549398720715,516.151157403154,0.0178141430257843,0.00472011811740605,0.0156446751174899,0.0146225931924344,0.0228497405811844,1.56446751174899,1.46225931924344,2.28497405811844,1.02668317686424,0.275086793257006,0.904245251529918,0.83758118669967,1.31985740356299
45,"medBMI","All_STK",120.895928993329,9.04852382286831,115.976559023756,115.40296928573,130.570353175066,0.023495359163862,0.00186760655680029,0.0226432725291289,0.0222276393910418,0.0254873525762054,2.26432725291289,2.22276393910418,2.54873525762054,0.30914468495096,0.0231381078733116,0.296565294626866,0.295098560218771,0.333883291458628
45,"medBMI","Cancer",4046.01543797048,131.898146604199,4111.66118216291,3905.04963919267,4131.18235418472,0.0417349577099322,0.00105523210676061,0.0420958052768062,0.0406240952442692,0.0425390997437521,4.20958052768062,4.06240952442692,4.25390997437521,10.3461231349413,0.33727861076133,10.513986793178,9.98565750293121,10.5639046574502
45,"medBMI","DIAB",119.906479972642,11.6977597326891,116.740252573069,110.448874823975,132.055378410945,0.0211975872626308,0.00203113189279817,0.020778623277391,0.0194771084640308,0.0232741854486846,2.0778623277391,1.94771084640308,2.32741854486846,0.306614550906559,0.0299125063788851,0.298518146171722,0.282430375406022,0.337680670431707
45,"medBMI","Other_CVD",266.377052778469,39.8921331331409,273.117150231148,226.022875231953,301.002147490207,0.0526529156274804,0.00841495781176121,0.0549871543444992,0.0439007531236138,0.059420975221881,5.49871543444992,4.39007531236138,5.9420975221881,0.68115651821418,0.102008736209365,0.698391716461941,0.577966281719442,0.76969683619832
45,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","All_HD",385.922872551952,96.7910874197812,346.121030067907,316.915503424649,488.761807790694,0.00666231504647891,0.00168346383757872,0.00596532565264966,0.00546558255564826,0.00845148852206443,0.596532565264966,0.546558255564826,0.845148852206443,0.807097858678058,0.202423553906124,0.723858475565335,0.662779644296622,1.02216954870531
55,"direct","All_STK",834.590965150318,56.7605105707864,860.603314039189,774.041958277193,873.029475467901,0.0650401758169833,0.00465505252948865,0.0674421444301001,0.0600631367115132,0.067975541601304,6.74421444301001,6.00631367115132,6.7975541601304,1.74541761775003,0.118705808329585,1.79981841278082,1.61878875673116,1.82580580299271
55,"direct","Cancer",27287.0387845048,2079.90704258663,26493.8156836518,25759.1290305225,29489.1881742121,0.0917495806106861,0.00716893744688738,0.0892756859357501,0.0863017395802146,0.0993002321148533,8.92756859357501,8.63017395802146,9.93002321148533,57.0666113335228,4.34980313351367,55.4077081907291,53.8712249534983,61.672065384922
55,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medBMI","All_HD",834.934947010301,131.271593693625,878.593524957372,696.956784554327,935.803318211263,0.0144099491810728,0.00226656259264735,0.0151941474286255,0.0120223614093262,0.0161309684423997,1.51941474286255,1.20223614093262,1.61309684423997,1.74613700248299,0.274534187297018,1.83744214991052,1.45757706633265,1.95708756331994
55,"medBMI","All_STK",214.416581480633,33.0584967639325,211.405303244446,184.388673072342,247.004076389682,0.0167247577988723,0.00276076330895001,0.0163189842275719,0.0142958199724576,0.0194986031608924,1.63189842275719,1.42958199724576,1.94986031608924,0.448419039363343,0.0691367209537281,0.442121417768025,0.385620324126142,0.516570732956563
55,"medBMI","Cancer",10156.9853643118,1149.01145032419,10307.513264109,9008.49817747726,11177.5238363186,0.0341465737729011,0.00384689788627559,0.0345228239375563,0.0303452479065939,0.0376280869992515,3.45228239375563,3.03452479065939,3.76280869992515,21.2417602614544,2.40297931817551,21.5565660276799,18.8398773590915,23.3760582625257
55,"medBMI","DIAB",154.3909974557,14.2034187212151,153.372488572819,141.356660141894,168.291067319955,0.011767044490232,0.00115859829365193,0.0115585534143088,0.0107684328334183,0.0129428735615803,1.15585534143088,1.07684328334183,1.29428735615803,0.322884836085714,0.0297042483126142,0.320754782655654,0.295625540295093,0.351954677291887
55,"medBMI","Other_CVD",422.851780035616,60.2307863190963,392.585088253291,384.198373706963,487.231874379245,0.0382247054077391,0.00523736451309038,0.0358463232023233,0.0346609486634078,0.0438100870266738,3.58463232023233,3.46609486634078,4.38100870266738,0.884328943625926,0.12596335206355,0.821030849980298,0.803491336691216,1.01896993015942
55,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"direct","All_HD",690.052781777058,123.608956721415,625.486680527597,612.766535992863,822.220213623294,0.00840029128517229,0.00150527622503366,0.00760447667302502,0.00746719175630929,0.0100098332343605,0.760447667302502,0.746719175630929,1.00098332343605,2.36219643014887,0.423139568468676,2.14117302743562,2.09762928584886,2.81463346675514
65,"direct","All_STK",1540.20250721079,176.122301172013,1615.93547845231,1352.73398927731,1663.29799958898,0.0658042245239675,0.00764932590256125,0.0689839014347721,0.0576732004435431,0.0712325232302079,6.89839014347721,5.76732004435431,7.12325232302079,5.27243851531217,0.602903838785691,5.5316884727583,4.63069417991893,5.69382038687619
65,"direct","Cancer",28625.7994760319,1077.27643241083,28376.0747321896,27729.3549190333,29734.5100652964,0.0932007114980134,0.00309042617977964,0.0926795250311897,0.0905177925258459,0.0963266389669812,9.26795250311897,9.05177925258459,9.63266389669812,97.9921581626005,3.68774477855307,97.1372976156944,94.923439090249,101.787508699822
65,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"medBMI","All_HD",1499.23956439443,208.639002052856,1491.91042466659,1304.2391383417,1700.46975921584,0.0182495277970938,0.00252498711276421,0.0181827396607129,0.0158798044335865,0.0206760210765248,1.81827396607129,1.58798044335865,2.06760210765248,5.13221370955166,0.714215374322348,5.10712451614736,4.46468606172009,5.8210671717769
65,"medBMI","All_STK",371.856301353691,17.425333747701,381.876650299537,353.242379383019,381.952926720395,0.0158858094441275,0.000772026470283265,0.0163056510239222,0.0150603823734391,0.0163543711719903,1.63056510239222,1.50603823734391,1.63543711719903,1.27294266581168,0.0596505981281161,1.3072444368266,1.20922327913381,1.30750554712687
65,"medBMI","Cancer",12172.2668518008,1293.2076719799,12654.3680293244,10804.6150172583,13130.1326854483,0.0396316746590537,0.00417374011303979,0.0409777063697732,0.0352523440394642,0.0428668783245316,4.09777063697732,3.52523440394642,4.28668783245315,41.6682405512467,4.42692302221456,43.3185747149379,36.9864794359256,44.9472176274302
65,"medBMI","DIAB",261.482281652736,58.1921854378805,251.402562750085,211.109120267752,320.423204104974,0.0140268181432124,0.00308543172076448,0.0135442406876877,0.0113277668010318,0.0171360603225889,1.35442406876877,1.13277668010318,1.71360603225889,0.895109082346737,0.199204142543887,0.860604075429107,0.72267111072884,1.09687630984462
65,"medBMI","Other_CVD",657.284587457161,43.6639458131357,642.839320013141,623.68201102117,703.16564122057,0.0372777319665649,0.00260436995843738,0.0363146269094245,0.0353432138246825,0.0400308894070165,3.63146269094245,3.53432138246825,4.00308894070165,2.250023979448,0.149470909544607,2.20057477774935,2.13499526251929,2.40708451782057
65,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"direct","All_HD",769.568985641476,238.431988507444,751.92404490918,551.023365458715,1003.11280544669,0.00314858407516641,0.000983157107754879,0.00307978640364493,0.0022455404711759,0.00411010569995019,0.307978640364493,0.22455404711759,0.411010569995019,3.75177857433336,1.16239614980362,3.66575651286784,2.68633182347109,4.89034407744132
75,"direct","All_STK",4401.08007463665,389.972301014979,4382.16904954488,4038.97042010844,4779.26410049286,0.0423055104190058,0.00370079121990047,0.0417907574276597,0.0390341289072672,0.0460144319733884,4.17907574276597,3.90341289072672,4.60144319733884,21.4560075003331,1.90118072691289,21.3638130641204,19.6906618734095,23.2997183980374
75,"direct","Cancer",22591.2770393802,2534.47411634518,21386.367734567,20909.1505233646,25297.5764644869,0.0851808072575867,0.00952925997271625,0.080480574376051,0.0789930850699801,0.0953637273944986,8.0480574376051,7.89930850699801,9.53637273944986,110.136285043408,12.3559886953867,104.262149003421,101.935634627585,123.329951093219
75,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medBMI","All_HD",3194.79133339289,445.942516342222,3306.44732172243,2733.7716114941,3560.90346521159,0.0130607427754718,0.00179376168886728,0.0135478668776239,0.0111974387101854,0.014509991353929,1.35478668776239,1.11974387101854,1.4509991353929,15.575146475138,2.17404496466611,16.1194882463459,13.3275975909749,17.3600048537744
75,"medBMI","All_STK",1160.34197588602,20.466337044507,1151.26119319451,1146.25094625224,1182.15167080758,0.0111555753268091,0.00025597626443574,0.0110385198317614,0.0109820287285839,0.0114286190958249,1.10385198317614,1.09820287285839,1.14286190958249,5.65686279625739,0.0997768442482929,5.61259244938033,5.5881666506789,5.76318873668138
75,"medBMI","Cancer",10535.0249116618,745.964711484614,10678.3817434753,9775.31532096681,11172.8811953152,0.0397196883881773,0.00273237894397211,0.0402571314727933,0.0369334521836918,0.0420490979707391,4.02571314727933,3.69334521836918,4.20490979707391,51.360022923344,3.63670375752459,52.0589116521227,47.6563105619251,54.469679865301
75,"medBMI","DIAB",279.551988389429,26.3137136237145,268.976607473584,260.61149608165,307.481554475675,0.00866859766307715,0.000842650390231123,0.00828577755058039,0.00809533969603157,0.00956725272574497,0.82857775505804,0.809533969603157,0.956725272574497,1.36286308312893,0.128283791091587,1.31130631788012,1.27052498926927,1.49902442745008
75,"medBMI","Other_CVD",1923.11000739487,122.824117663777,1904.63168939443,1815.2749866245,2046.65159846562,0.0266769135366382,0.00173432401165179,0.0264194154573352,0.0251524190327879,0.0284202814078961,2.64194154573352,2.51524190327879,2.84202814078961,9.37548557237658,0.598788284949202,9.28540065619978,8.84977166233401,9.97777166116943
75,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
