"age","female","race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,4,"medBMI","HSTK",0.0669512664883373,0.054313152001701,0.0368477284635265,0.0344804743986614,0.125010065899103,0.00800019748419363,0.00599546435964687,0.0048612028251932,0.00425771098330357,0.0144108294452341,0.48612028251932,0.425771098330357,1.44108294452341,0.0017687147746665,0.00143484178033958,0.000973441208280822,0.000910903224168967,0.00330250885659185
25,0,4,"medBMI","IHD",0.331336757251903,0.120843297056345,0.282603821150739,0.244475999595301,0.459620510594493,0.00642857711771587,0.00224694225498371,0.00597621446501662,0.0045189306392667,0.0087227318509594,0.597621446501662,0.45189306392667,0.87227318509594,0.00875323572920928,0.00319243139276838,0.00746581177719156,0.00645855314194682,0.0121422286756868
25,0,4,"medBMI","ISTK",0.0457769685842019,0.026098809512271,0.0379635450780417,0.0251516300037625,0.0730437171448776,0.00981384526925777,0.00509088728331186,0.00762023437272097,0.00625913329359088,0.0152331265069809,0.762023437272097,0.625913329359088,1.52331265069809,0.00120933336919662,0.000689476874848981,0.00100291878854818,0.000664454340118409,0.00192966479182601
25,0,4,"medBMI","OSTK",0.0263153032481036,0.0156987928702645,0.0334123399158652,0.00957571665054302,0.0370224086780669,0.00765072305470245,0.00333590304060481,0.00701094296869953,0.00479753962292038,0.011047719559587,0.701094296869953,0.479753962292038,1.1047719559587,0.000695196194128127,0.000414729822906377,0.000882685307762839,0.000252970741349392,0.000978055900317357
25,0,4,"medBMI","Other_CVD",4.02102002255194,1.64011885906897,3.40047762925114,2.81265350962198,5.75684756978759,0.0584432603036162,0.0251142737901774,0.0461785710090755,0.0420360032474055,0.0852755032601864,4.61785710090755,4.20360032474055,8.52755032601864,0.106227079727556,0.0433285673356122,0.0898336258482442,0.0743045214738776,0.152084073778648
25,0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","Cancer",518.637510262692,20.3204185500448,528.625646839027,496.924502143309,531.86060229219,0.0830373981676945,0.00534345424806269,0.0816485502982616,0.0786816488961816,0.0885736681282254,8.16485502982616,7.86816488961816,8.85736681282254,2.85081060153685,0.111695863650109,2.90571269611731,2.73146004837953,2.92349437430079
25,1,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","HSTK",1.24541919974638,0.135587853961171,1.17134912293896,1.16341757972978,1.39038038504929,0.0387089807623318,0.00947313161582619,0.0335446628515588,0.0329704576215454,0.0488371741272753,3.35446628515588,3.29704576215454,4.88371741272753,0.00684573365354198,0.000745289887182199,0.00643859040601194,0.00639499285084124,0.00764254621664326
25,1,1,"direct","IHD",1.63372038288566,0.146325932969345,1.55833419527239,1.54135313796861,1.79016588727399,0.0119289158695073,0.00246393628044296,0.0127274376333997,0.00934288867224436,0.0138361995674615,1.27274376333997,0.934288867224436,1.38361995674615,0.00898012059543916,0.000804314213172691,0.00856574304155091,0.00847240274658764,0.00984005936509568
25,1,1,"direct","ISTK",1.80646681648652,0.901934919038239,1.81856738450865,0.944543739002264,2.65810441115196,0.0464537502400826,0.0203004440354898,0.0515136053728671,0.0254725377704706,0.0631340858468279,5.15136053728671,2.54725377704706,6.31340858468279,0.0099296611792615,0.00495769314446259,0.00999617474011951,0.00519190234312023,0.0146108834886735
25,1,1,"direct","OSTK",0.75395642677249,0.253523203772982,0.632078309586647,0.586773324386242,1.02473592876671,0.0341184187595846,0.0116842173807671,0.0315483259336465,0.0243139596169733,0.0461074568042433,3.15483259336465,2.43139596169733,4.61074568042433,0.00414429525826465,0.00139354871707126,0.0034743640988451,0.00322533480660134,0.00563269719543458
25,1,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medBMI","Cancer",236.904997480415,70.3391328676826,244.904755863118,167.007838178816,300.002362156716,0.0375748035557458,0.00960024965254306,0.0388309614911596,0.0279794430242988,0.0461024298420912,3.88309614911596,2.79794430242988,4.61024298420912,1.30220291631461,0.386635254323454,1.34617543190762,0.917997071555372,1.6490321228198
25,1,1,"medBMI","DIAB",3.80305035314991,1.22149094471686,3.36084955379574,2.88907415788209,5.09289722786879,0.0221660982332999,0.0084241923520221,0.0191296226967433,0.0158535206434579,0.0310596800292149,1.91296226967433,1.58535206434579,3.10596800292149,0.0209043427257061,0.00671420648521222,0.0184736841214559,0.0158804619313878,0.0279942833336372
25,1,1,"medBMI","HHD",0.480582705653524,0.43107499396029,0.607918493475082,0.0305704068714332,0.822359584787292,0.00770812873491163,0.00667977334636907,0.0112449898313678,0.000565663853024284,0.0118442616848112,1.12449898313678,0.0565663853024284,1.18442616848112,0.0026416335978059,0.00236950305082442,0.00334156410166182,0.000168037286694198,0.00452028898064008
25,1,1,"medBMI","HSTK",0.37992011829084,0.175170607807537,0.288597188987599,0.270246926302286,0.567217800187148,0.0114076239117451,0.00433440548285628,0.00953533457554269,0.00838463397345425,0.016022059785808,0.953533457554269,0.838463397345425,1.6022059785808,0.00208831848743851,0.000962865616030054,0.00158634096003365,0.00148547451214063,0.00311784336103052
25,1,1,"medBMI","IHD",1.43776461710881,0.438883185688641,1.22768284800471,1.14762254628493,1.90647619167117,0.0101321235541999,0.00137315911954703,0.0100268972656685,0.00887521938183636,0.0114784700718152,1.00268972656685,0.887521938183636,1.14784700718152,0.00790300456843608,0.00241242257615289,0.00674824170863396,0.00630817180935236,0.0104793857583516
25,1,1,"medBMI","ISTK",0.442547067794363,0.0950476654644662,0.403038150305446,0.375096640820264,0.543580074634042,0.0114786136215709,0.00148864603293867,0.0114166504919776,0.0100916533383492,0.0129182425649468,1.14166504919776,1.00916533383492,1.29182425649468,0.00243256194853358,0.000522451398126188,0.00221539207824094,0.00206180513189193,0.00298791315492399
25,1,1,"medBMI","OSTK",0.16325839107167,0.0863123388090815,0.147387762731512,0.0890529710669011,0.250953845165573,0.00745815110079363,0.00398862953863489,0.00735642578895879,0.00371311065888317,0.0112896580577637,0.735642578895879,0.371311065888317,1.12896580577637,0.00089738737142485,0.000474435662001655,0.000810150805172137,0.000489500178819092,0.00137942564534541
25,1,1,"medBMI","Other_CVD",26.3211010599208,4.23442963769302,27.1016593909489,22.0182454896919,29.9604820487757,0.0669004199182093,0.0114402289766918,0.0685032440038641,0.0554312991284785,0.0770071402351333,6.85032440038642,5.54312991284785,7.70071402351333,0.144679997996556,0.0232755183798465,0.148970516752297,0.12102836070893,0.164684694341801
25,1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
