"age","outcome","pathway","V1","V2","V3"
35,"BC","medBMI",0,0,0
35,"BC","direct",0,0,0
35,"BC","medSBP",0,0,0
35,"CC","direct",542.989581367523,505.410129128513,562.671730744856
35,"CC","medBMI",8.79189357030608,6.75837265011883,4.38200387880252
35,"CC","medSBP",0,0,0
35,"CM","medBMI",8.16990330688538,8.68810810869897,7.94331903464056
35,"CM","medSBP",0,0,0
35,"CM","direct",0,0,0
35,"DIAB","medBMI",51.594374343593,51.1045891191108,38.0711118788065
35,"DIAB","medSBP",0,0,0
35,"DIAB","direct",0,0,0
35,"ECA","direct",0,0,0
35,"ECA","medSBP",0,0,0
35,"ECA","medBMI",1.55278809018178,0.891857498261128,0.792278411530262
35,"ENDO","direct",0,0,0
35,"ENDO","medSBP",0,0,0
35,"ENDO","medBMI",2.12476220939826,2.01341178397861,1.26893701973491
35,"GC","medSBP",0,0,0
35,"GC","direct",0,0,0
35,"GC","medBMI",0.511957271597855,0.15825713556303,0.435864685545923
35,"HHD","medSBP",0,0,0
35,"HHD","direct",0,0,0
35,"HHD","medBMI",30.5571643946066,24.9188372988013,7.92797657452198
35,"HSTK","medSBP",0,0,0
35,"HSTK","direct",30.3511590868665,35.6447903126811,28.2355797905864
35,"HSTK","medBMI",8.64727025978734,9.76691142263112,8.11825069486505
35,"IHD","direct",47.1496550057529,61.6238777094534,45.1054634957642
35,"IHD","medSBP",0,0,0
35,"IHD","medBMI",29.6105876404997,38.4300871264435,32.0189272748557
35,"ISTK","direct",14.9694713721581,10.3896526433438,10.4060556445475
35,"ISTK","medSBP",0,0,0
35,"ISTK","medBMI",3.31357032245164,2.89344734788714,3.35791611099713
35,"KC","direct",0,0,0
35,"KC","medBMI",10.0788138895795,16.0286552484504,12.9891736345301
35,"KC","medSBP",0,0,0
35,"LC","medSBP",0,0,0
35,"LC","direct",0,0,0
35,"LC","medBMI",0,0,0
35,"LVC","medSBP",0,0,0
35,"LVC","direct",0,0,0
35,"LVC","medBMI",1.51844973526656,2.04369628147959,1.26848275665514
35,"MLPC","medSBP",0,0,0
35,"MLPC","medBMI",0,0,0
35,"MLPC","direct",19.2610703586915,31.3722178093415,20.5755114492199
35,"MMC","medBMI",0.943644164080945,1.17417699495491,0.853164022573575
35,"MMC","direct",0,0,0
35,"MMC","medSBP",0,0,0
35,"OC","medSBP",0,0,0
35,"OC","direct",0,0,0
35,"OC","medBMI",0.944578726963398,0.840590241215369,0.544142572910994
35,"OSTK","direct",11.1153605552979,13.578449062499,14.1683661535579
35,"OSTK","medBMI",3.39808133383553,3.55225877906657,2.68275688258382
35,"OSTK","medSBP",0,0,0
35,"OTH","medBMI",7.68387921699441,8.31880283228519,5.86617904466839
35,"OTH","medSBP",0,0,0
35,"OTH","direct",0,0,0
35,"PC","medSBP",0,0,0
35,"PC","direct",0,0,0
35,"PC","medBMI",1.46595442590241,1.25849940432385,0.964069812666062
35,"PVD","medSBP",0,0,0
35,"PVD","medBMI",0.295246511082328,0.392898173128838,0.224174397862513
35,"PVD","direct",0,0,0
35,"RHD","medSBP",0,0,0
35,"RHD","medBMI",0.846890519009845,0.723873224702744,0.732920309081358
35,"RHD","direct",0,0,0
35,"SCC","direct",0,0,0
35,"SCC","medBMI",1.02772008359387,0.688867093911946,0.387042027364786
35,"SCC","medSBP",0,0,0
35,"SCNC","medSBP",0,0,0
35,"SCNC","medBMI",0,0,0
35,"SCNC","direct",0,0,0
35,"TC","direct",0,0,0
35,"TC","medBMI",5.41732386565266,5.93888574141384,16.56575525407
35,"TC","medSBP",0,0,0
35,"UC","direct",0,0,0
35,"UC","medBMI",16.5050320888313,23.0524067823601,23.4926894232401
35,"UC","medSBP",0,0,0
45,"AA","direct",0,0,0
45,"AA","medBMI",5.15595684364539,4.61566605227602,3.38266155462235
45,"AA","medSBP",0,0,0
45,"AFF","direct",0,0,0
45,"AFF","medBMI",1.49248822084517,2.04465184732799,1.53358497982602
45,"AFF","medSBP",0,0,0
45,"APCA","direct",0,0,0
45,"APCA","medBMI",1.47295937496127,2.68170326597894,1.65768975537668
45,"APCA","medSBP",0,0,0
45,"BC","direct",0,0,0
45,"BC","medBMI",39.5724518793227,39.642321690583,45.6603592074648
45,"BC","medSBP",0,0,0
45,"CC","medSBP",0,0,0
45,"CC","medBMI",8.52167433951838,27.7153967146144,12.7077243913141
45,"CC","direct",1550.22410530668,1421.73580776971,1246.10705509031
45,"CM","medBMI",15.8016914322087,13.9097396590523,11.033548636374
45,"CM","direct",0,0,0
45,"CM","medSBP",0,0,0
45,"DIAB","medBMI",116.740252573069,132.861437665571,110.117749679286
45,"DIAB","medSBP",0,0,0
45,"DIAB","direct",0,0,0
45,"ECA","medSBP",0,0,0
45,"ECA","medBMI",7.13695071961475,6.69266727937036,6.02513251549466
45,"ECA","direct",0,0,0
45,"ENDO","direct",0,0,0
45,"ENDO","medSBP",0,0,0
45,"ENDO","medBMI",1.50184544055981,1.8671361686389,1.39586796375691
45,"GC","medBMI",0.838140334835784,0.876354514660502,1.66737060763718
45,"GC","medSBP",0,0,0
45,"GC","direct",0,0,0
45,"HHD","medBMI",68.1222411573744,29.9756032392845,37.0967290513763
45,"HHD","medSBP",0,0,0
45,"HHD","direct",0,0,0
45,"HSTK","direct",80.6915598270133,76.0885747789236,81.6392184015615
45,"HSTK","medSBP",0,0,0
45,"HSTK","medBMI",17.3464910426932,17.5238317842519,18.2298462215238
45,"IHD","direct",172.028921010456,189.433728702267,153.781511583214
45,"IHD","medBMI",130.714743161219,136.869119535991,119.907651646772
45,"IHD","medSBP",0,0,0
45,"ISTK","medSBP",0,0,0
45,"ISTK","medBMI",9.37167545479226,8.35714186824345,9.16825482047354
45,"ISTK","direct",33.9427645681577,39.2698535655741,30.028140980056
45,"KC","medBMI",41.7295158940782,53.490837156154,30.906435396618
45,"KC","medSBP",0,0,0
45,"KC","direct",0,0,0
45,"LC","medSBP",0,0,0
45,"LC","medBMI",0,0,0
45,"LC","direct",0,0,0
45,"LVC","direct",0,0,0
45,"LVC","medBMI",9.14428239738174,8.85687874654782,10.1424439914918
45,"LVC","medSBP",0,0,0
45,"MLPC","medBMI",0,0,0
45,"MLPC","direct",101.469913909585,111.190587333056,77.2725635956368
45,"MLPC","medSBP",0,0,0
45,"MMC","direct",0,0,0
45,"MMC","medSBP",0,0,0
45,"MMC","medBMI",5.02928865351539,3.99451354004026,2.12191816536326
45,"OC","medBMI",3.50350791913972,2.01190512177675,2.86154142981598
45,"OC","medSBP",0,0,0
45,"OC","direct",0,0,0
45,"OSTK","medBMI",14.661445855385,10.3406658503783,9.60038169146998
45,"OSTK","medSBP",0,0,0
45,"OSTK","direct",42.5649487531398,64.3800621868183,43.2136708667404
45,"OTH","medBMI",12.7424371256342,15.364473493689,10.1847226277162
45,"OTH","medSBP",0,0,0
45,"OTH","direct",0,0,0
45,"PC","medBMI",6.03480734658483,5.12373088901248,4.75141514316982
45,"PC","medSBP",0,0,0
45,"PC","direct",0,0,0
45,"PVD","direct",0,0,0
45,"PVD","medSBP",0,0,0
45,"PVD","medBMI",1.23470780409767,2.16893558280658,1.14819359917445
45,"RHD","direct",0,0,0
45,"RHD","medSBP",0,0,0
45,"RHD","medBMI",1.51745819183317,1.24270715051882,1.20508747135942
45,"SCC","direct",0,0,0
45,"SCC","medBMI",2.39969343200496,2.46673126859357,2.60241297511688
45,"SCC","medSBP",0,0,0
45,"SCNC","direct",0,0,0
45,"SCNC","medSBP",0,0,0
45,"SCNC","medBMI",0,0,0
45,"TC","medBMI",12.2535542741471,12.9410524008819,12.1035243419016
45,"TC","direct",0,0,0
45,"TC","medSBP",0,0,0
45,"UC","medBMI",87.908114175573,68.5816347048418,69.2066758993329
45,"UC","direct",0,0,0
45,"UC","medSBP",0,0,0
55,"AA","direct",0,0,0
55,"AA","medSBP",0,0,0
55,"AA","medBMI",6.86071882703881,6.98944340681267,8.43990583289694
55,"AFF","medBMI",7.14813291727544,5.68193249782372,5.60484537956687
55,"AFF","direct",0,0,0
55,"AFF","medSBP",0,0,0
55,"APCA","direct",0,0,0
55,"APCA","medSBP",0,0,0
55,"APCA","medBMI",4.23491691109464,11.1528694319108,14.7174943865621
55,"BC","direct",0,0,0
55,"BC","medSBP",0,0,0
55,"BC","medBMI",156.998259562513,131.323641379633,150.378397987676
55,"CC","medBMI",12.8997361235596,23.2216266864103,30.7261603202401
55,"CC","direct",2806.31715638393,2929.97447415364,3280.51685170341
55,"CC","medSBP",0,0,0
55,"CM","direct",0,0,0
55,"CM","medBMI",23.0298170129346,17.6712978594708,13.3245686844265
55,"CM","medSBP",0,0,0
55,"DIAB","medSBP",0,0,0
55,"DIAB","direct",0,0,0
55,"DIAB","medBMI",153.372488572819,140.724248119214,169.076255675067
55,"ECA","direct",0,0,0
55,"ECA","medSBP",0,0,0
55,"ECA","medBMI",20.9663414053052,18.9367244167873,17.69618440581
55,"ENDO","direct",0,0,0
55,"ENDO","medSBP",0,0,0
55,"ENDO","medBMI",2.09501248962705,1.59927665235141,1.46603234148626
55,"GC","medBMI",3.52426110332858,2.21418578246457,2.06574914640275
55,"GC","direct",0,0,0
55,"GC","medSBP",0,0,0
55,"HHD","medBMI",74.145594219481,57.9057801991964,90.3707528775984
55,"HHD","medSBP",0,0,0
55,"HHD","direct",0,0,0
55,"HSTK","direct",100.412743850216,67.4843029474804,126.058667980689
55,"HSTK","medSBP",0,0,0
55,"HSTK","medBMI",29.11496461061,22.0674911683157,23.4973613398153
55,"IHD","medBMI",361.384663868327,247.310521917423,247.232384600386
55,"IHD","direct",295.895871024095,271.668867669627,427.659111672835
55,"IHD","medSBP",0,0,0
55,"ISTK","medBMI",23.1581493847897,14.1372192502941,17.4716364689829
55,"ISTK","medSBP",0,0,0
55,"ISTK","direct",70.7158056548543,58.3941055109545,55.6883143085795
55,"KC","direct",0,0,0
55,"KC","medBMI",76.568793480342,65.8840568162016,85.2138278364914
55,"KC","medSBP",0,0,0
55,"LC","medSBP",0,0,0
55,"LC","medBMI",0,0,0
55,"LC","direct",0,0,0
55,"LVC","medBMI",49.1569153036182,43.4785247382548,63.3420964939812
55,"LVC","medSBP",0,0,0
55,"LVC","direct",0,0,0
55,"MLPC","medSBP",0,0,0
55,"MLPC","medBMI",0,0,0
55,"MLPC","direct",188.76004480394,199.285956477557,200.346830180761
55,"MMC","medSBP",0,0,0
55,"MMC","medBMI",8.74505936827717,6.11146230526786,9.11819862948327
55,"MMC","direct",0,0,0
55,"OC","direct",0,0,0
55,"OC","medBMI",4.72419923376173,3.28839915739971,4.85547190910266
55,"OC","medSBP",0,0,0
55,"OSTK","medSBP",0,0,0
55,"OSTK","direct",118.754575182106,137.869128769551,122.758416632406
55,"OSTK","medBMI",28.3898821505162,25.0695437147344,27.9231133178187
55,"OTH","medBMI",27.004019980394,22.8155665105441,16.7780022582915
55,"OTH","direct",0,0,0
55,"OTH","medSBP",0,0,0
55,"PC","medBMI",18.6370841461316,19.5006180833572,23.4365106444833
55,"PC","direct",0,0,0
55,"PC","medSBP",0,0,0
55,"PVD","direct",0,0,0
55,"PVD","medBMI",5.21398703917973,3.61262729387198,4.13344510958966
55,"PVD","medSBP",0,0,0
55,"RHD","direct",0,0,0
55,"RHD","medSBP",0,0,0
55,"RHD","medBMI",1.93267919190928,1.75627365441465,1.94392737339906
55,"SCC","medBMI",4.44358860634305,7.53239350868864,9.23065095718086
55,"SCC","direct",0,0,0
55,"SCC","medSBP",0,0,0
55,"SCNC","medBMI",0,0,0
55,"SCNC","direct",0,0,0
55,"SCNC","medSBP",0,0,0
55,"TC","direct",0,0,0
55,"TC","medBMI",14.9362778232985,8.00273883118089,12.2128034210333
55,"TC","medSBP",0,0,0
55,"UC","medBMI",166.813316705954,117.197396224552,159.072966338516
55,"UC","medSBP",0,0,0
55,"UC","direct",0,0,0
65,"AA","medSBP",0,0,0
65,"AA","direct",0,0,0
65,"AA","medBMI",11.5308390054395,11.8691509591433,10.3423496715126
65,"AFF","medSBP",0,0,0
65,"AFF","medBMI",16.9354073561041,15.5473081109076,17.275459983893
65,"AFF","direct",0,0,0
65,"APCA","medSBP",0,0,0
65,"APCA","medBMI",17.4466463954892,2.81149222647622,8.81320571686778
65,"APCA","direct",0,0,0
65,"BC","direct",0,0,0
65,"BC","medBMI",202.76458867158,89.6972646147824,158.341299748871
65,"BC","medSBP",0,0,0
65,"CC","medSBP",0,0,0
65,"CC","medBMI",50.0705794245415,23.1072083835949,18.8367213916051
65,"CC","direct",2797.94659423474,2764.68905944211,3029.20998894604
65,"CM","direct",0,0,0
65,"CM","medBMI",22.6847589404117,16.6929801544722,18.9618914659219
65,"CM","medSBP",0,0,0
65,"DIAB","direct",0,0,0
65,"DIAB","medBMI",251.402562750085,324.055869439442,208.988412768682
65,"DIAB","medSBP",0,0,0
65,"ECA","medSBP",0,0,0
65,"ECA","direct",0,0,0
65,"ECA","medBMI",23.2109555233383,30.736398757059,25.5320278415382
65,"ENDO","medSBP",0,0,0
65,"ENDO","medBMI",1.47767408824246,2.00044183417485,1.47109325388373
65,"ENDO","direct",0,0,0
65,"GC","direct",0,0,0
65,"GC","medBMI",3.82328209363255,2.86362765947251,4.38588519107018
65,"GC","medSBP",0,0,0
65,"HHD","medSBP",0,0,0
65,"HHD","medBMI",121.227771646977,79.8395875554436,90.9152963664644
65,"HHD","direct",0,0,0
65,"HSTK","medBMI",30.8101304591399,41.6086182545211,24.759759238563
65,"HSTK","direct",154.657774816569,166.616335433895,99.2928625108711
65,"HSTK","medSBP",0,0,0
65,"IHD","direct",560.573353294639,753.183265490938,550.035061314789
65,"IHD","medSBP",0,0,0
65,"IHD","medBMI",466.063275772926,447.330231913342,482.490745988515
65,"ISTK","direct",136.196926262651,131.102238296254,87.427680821764
65,"ISTK","medBMI",34.6348483005824,26.1371994697042,31.7953669326693
65,"ISTK","medSBP",0,0,0
65,"KC","direct",0,0,0
65,"KC","medBMI",96.2771378255956,96.7633155140119,89.2271413740905
65,"KC","medSBP",0,0,0
65,"LC","medSBP",0,0,0
65,"LC","direct",0,0,0
65,"LC","medBMI",0,0,0
65,"LVC","medSBP",0,0,0
65,"LVC","direct",0,0,0
65,"LVC","medBMI",54.7372085448762,42.697108892682,37.9350229247119
65,"MLPC","medBMI",0,0,0
65,"MLPC","direct",282.826221033574,290.003183662129,302.831933819619
65,"MLPC","medSBP",0,0,0
65,"MMC","direct",0,0,0
65,"MMC","medSBP",0,0,0
65,"MMC","medBMI",12.4214427753107,14.0373830657276,9.27257711787769
65,"OC","direct",0,0,0
65,"OC","medSBP",0,0,0
65,"OC","medBMI",6.92091740230606,3.82398686691431,5.28493589230917
65,"OSTK","direct",293.452593250295,258.133285790676,304.835526151845
65,"OSTK","medBMI",63.1099194448795,62.5010858904491,62.6532565673732
65,"OSTK","medSBP",0,0,0
65,"OTH","direct",0,0,0
65,"OTH","medBMI",36.4074086635026,33.5861128063112,23.3998863811644
65,"OTH","medSBP",0,0,0
65,"PC","direct",0,0,0
65,"PC","medBMI",26.5127881368327,28.9208611229376,25.9396311688259
65,"PC","medSBP",0,0,0
65,"PVD","direct",0,0,0
65,"PVD","medBMI",11.2829478063728,7.42348818242367,8.62121532262991
65,"PVD","medSBP",0,0,0
65,"RHD","direct",0,0,0
65,"RHD","medSBP",0,0,0
65,"RHD","medBMI",3.54953112936417,3.48766436744682,3.41777155059051
65,"SCC","medBMI",16.1767883094394,6.43129354929006,11.5727980741382
65,"SCC","direct",0,0,0
65,"SCC","medSBP",0,0,0
65,"SCNC","medBMI",0,0,0
65,"SCNC","direct",0,0,0
65,"SCNC","medSBP",0,0,0
65,"TC","direct",0,0,0
65,"TC","medSBP",0,0,0
65,"TC","medBMI",7.39120170552526,7.90638454565617,11.9038237070096
65,"UC","medBMI",141.372819862278,125.183454114415,165.587105474675
65,"UC","direct",0,0,0
65,"UC","medSBP",0,0,0
75,"AA","direct",0,0,0
75,"AA","medSBP",0,0,0
75,"AA","medBMI",21.1074885347694,21.3107615965289,20.2368646722253
75,"AFF","direct",0,0,0
75,"AFF","medSBP",0,0,0
75,"AFF","medBMI",102.125833699579,89.2547789785296,87.3858668508767
75,"APCA","direct",0,0,0
75,"APCA","medSBP",0,0,0
75,"APCA","medBMI",3.23385924373527,12.80257701868,8.29781424413888
75,"BC","direct",0,0,0
75,"BC","medBMI",101.087441248783,149.445188582487,94.6599092452049
75,"BC","medSBP",0,0,0
75,"CC","medBMI",35.5201636601528,30.2692807965141,14.5741091487712
75,"CC","direct",3447.59348315077,2672.458017163,2719.6661590529
75,"CC","medSBP",0,0,0
75,"CM","medBMI",22.6185385214254,41.3796164454045,29.7606559463328
75,"CM","direct",0,0,0
75,"CM","medSBP",0,0,0
75,"DIAB","medBMI",268.976607473584,260.171227061022,309.50813063368
75,"DIAB","direct",0,0,0
75,"DIAB","medSBP",0,0,0
75,"ECA","direct",0,0,0
75,"ECA","medSBP",0,0,0
75,"ECA","medBMI",17.9391008958586,25.6285025555411,12.239862406849
75,"ENDO","direct",0,0,0
75,"ENDO","medSBP",0,0,0
75,"ENDO","medBMI",2.26230658684918,1.61457869915895,2.32083882951797
75,"GC","medSBP",0,0,0
75,"GC","medBMI",4.74049834246433,6.57752549063278,5.28708674805845
75,"GC","direct",0,0,0
75,"HHD","medBMI",270.775448438159,280.434556660763,182.38101776747
75,"HHD","direct",0,0,0
75,"HHD","medSBP",0,0,0
75,"HSTK","medSBP",0,0,0
75,"HSTK","medBMI",68.1424577183434,83.5811528750346,79.453222745042
75,"HSTK","direct",288.222245345141,283.642308145515,307.773835105568
75,"IHD","direct",908.730144849781,475.47191337875,663.449203968961
75,"IHD","medBMI",794.477515537982,897.84743188087,907.410356716676
75,"IHD","medSBP",0,0,0
75,"ISTK","medSBP",0,0,0
75,"ISTK","direct",329.800838697248,493.255343942326,438.519730555477
75,"ISTK","medBMI",146.333480701592,95.3824473730265,103.010913199648
75,"KC","medSBP",0,0,0
75,"KC","direct",0,0,0
75,"KC","medBMI",64.9219816371912,61.9308352797906,68.0051404833401
75,"LC","medSBP",0,0,0
75,"LC","direct",0,0,0
75,"LC","medBMI",0,0,0
75,"LVC","medSBP",0,0,0
75,"LVC","direct",0,0,0
75,"LVC","medBMI",35.7938616356961,31.1413868817695,26.1898437637826
75,"MLPC","direct",189.363772255566,199.352539754514,166.524815573052
75,"MLPC","medBMI",0,0,0
75,"MLPC","medSBP",0,0,0
75,"MMC","medSBP",0,0,0
75,"MMC","medBMI",11.1646824882063,9.76245143193741,11.3481780513184
75,"MMC","direct",0,0,0
75,"OC","medSBP",0,0,0
75,"OC","direct",0,0,0
75,"OC","medBMI",2.23518257350126,8.07953603971507,3.49759774494088
75,"OSTK","direct",695.015309474009,854.989682778372,640.974196223697
75,"OSTK","medBMI",175.867378814033,191.746118804595,186.98585580605
75,"OSTK","medSBP",0,0,0
75,"OTH","medBMI",73.1970261428435,145.774787481013,108.470269930876
75,"OTH","direct",0,0,0
75,"OTH","medSBP",0,0,0
75,"PC","medSBP",0,0,0
75,"PC","direct",0,0,0
75,"PC","medBMI",32.5804442288233,44.6436623916634,27.3104627165247
75,"PVD","direct",0,0,0
75,"PVD","medSBP",0,0,0
75,"PVD","medBMI",16.0208071493495,20.2323143555352,20.2655089655198
75,"RHD","medSBP",0,0,0
75,"RHD","medBMI",7.61042338308912,8.51151164214987,7.2500636297998
75,"RHD","direct",0,0,0
75,"SCC","direct",0,0,0
75,"SCC","medBMI",10.940743059242,9.68232813010801,11.4380265723805
75,"SCC","medSBP",0,0,0
75,"SCNC","medBMI",0,0,0
75,"SCNC","direct",0,0,0
75,"SCNC","medSBP",0,0,0
75,"TC","medBMI",2.82166392153642,3.35017962718414,1.83112894858995
75,"TC","direct",0,0,0
75,"TC","medSBP",0,0,0
75,"UC","direct",0,0,0
75,"UC","medBMI",82.6025228251226,82.9841892856589,74.1682666250827
75,"UC","medSBP",0,0,0
