"age","female","outcome","pathway","V1","V2","V3"
25,0,"PC","medSBP",0,0,0
25,0,"PC","medBMI",0.461051591562936,0.322135136677944,0.56645612140201
25,0,"PC","direct",0,0,0
25,0,"PVD","medBMI",0.472349548987431,0.26906863313027,0.223880925992308
25,0,"PVD","direct",0,0,0
25,0,"PVD","medSBP",0,0,0
25,0,"RHD","medSBP",0,0,0
25,0,"RHD","direct",0,0,0
25,0,"RHD","medBMI",0.596655962738571,0.970989139096007,1.22627887494186
25,0,"SCC","direct",0,0,0
25,0,"SCC","medSBP",0,0,0
25,0,"SCC","medBMI",0.682678634795238,1.14399160401885,0.597463593816446
25,0,"SCNC","medBMI",0,0,0
25,0,"SCNC","medSBP",0,0,0
25,0,"SCNC","direct",0,0,0
25,0,"TC","direct",0,0,0
25,0,"TC","medBMI",4.68521346636879,3.21869199803698,2.92162166959707
25,0,"TC","medSBP",0,0,0
25,0,"UC","medSBP",0,0,0
25,0,"UC","direct",0,0,0
25,0,"UC","medBMI",0,0,0
25,1,"AA","direct",0,0,0
25,1,"AA","medBMI",1.25403884687592,1.41545948168919,1.35966945443552
25,1,"AA","medSBP",0,0,0
25,1,"AFF","direct",0,0,0
25,1,"AFF","medBMI",0,0,0
25,1,"AFF","medSBP",0,0,0
25,1,"APCA","medSBP",0,0,0
25,1,"APCA","medBMI",0,0,0
25,1,"APCA","direct",0,0,0
25,1,"BC","direct",0,0,0
25,1,"BC","medBMI",0,0,0
25,1,"BC","medSBP",0,0,0
25,1,"CC","medSBP",0,0,0
25,1,"CC","medBMI",5.0598807441505,4.19743770735682,2.81113739950454
25,1,"CC","direct",98.7034243728467,108.340000544885,103.509512250485
25,1,"CM","medSBP",0,0,0
25,1,"CM","medBMI",6.27622796327175,5.48472424937709,5.35486019557882
25,1,"CM","direct",0,0,0
25,1,"DIAB","medBMI",14.3620022898685,26.3020602480501,22.4781463975957
25,1,"DIAB","medSBP",0,0,0
25,1,"DIAB","direct",0,0,0
25,1,"ECA","medSBP",0,0,0
25,1,"ECA","direct",0,0,0
25,1,"ECA","medBMI",0.246321442027117,0.00588426426638053,0.171992155752525
25,1,"ENDO","medSBP",0,0,0
25,1,"ENDO","medBMI",3.19950279223628,3.02082225566365,1.9531972552437
25,1,"ENDO","direct",0,0,0
25,1,"GC","medSBP",0,0,0
25,1,"GC","medBMI",0.118023422122806,0.2349931038501,0.0709297139072516
25,1,"GC","direct",0,0,0
25,1,"HHD","direct",0,0,0
25,1,"HHD","medSBP",0,0,0
25,1,"HHD","medBMI",5.31689544824208,6.50128188909053,7.49379933017473
25,1,"HSTK","medSBP",0,0,0
25,1,"HSTK","direct",8.92629171465276,12.5766617097886,14.4202392524711
25,1,"HSTK","medBMI",4.28563351426261,2.56026908619713,2.88884587997432
25,1,"IHD","direct",7.82488171353138,8.20501298844912,9.54078679260827
25,1,"IHD","medSBP",0,0,0
25,1,"IHD","medBMI",7.66199019061251,7.85753485421109,6.79402579851121
25,1,"ISTK","medSBP",0,0,0
25,1,"ISTK","medBMI",2.30321342437043,2.37015258290744,2.298173729747
25,1,"ISTK","direct",9.23605769414739,6.50567221415612,10.0363502130024
25,1,"KC","direct",0,0,0
25,1,"KC","medBMI",6.85574459239995,7.21660074327657,5.23794756496118
25,1,"KC","medSBP",0,0,0
25,1,"LC","direct",0,0,0
25,1,"LC","medBMI",0,0,0
25,1,"LC","medSBP",0,0,0
25,1,"LVC","medSBP",0,0,0
25,1,"LVC","direct",0,0,0
25,1,"LVC","medBMI",1.29507101563077,1.71997464290818,1.10044647067893
25,1,"MLPC","medSBP",0,0,0
25,1,"MLPC","direct",15.3366529045883,14.426385912537,16.9493874556685
25,1,"MLPC","medBMI",0,0,0
25,1,"MMC","medBMI",0.171716898960932,0.28833373561723,0.34576522382078
25,1,"MMC","medSBP",0,0,0
25,1,"MMC","direct",0,0,0
25,1,"OC","medBMI",2.29069898841306,2.98127634379115,2.49290271973443
25,1,"OC","medSBP",0,0,0
25,1,"OC","direct",0,0,0
25,1,"OSTK","medBMI",1.14359729604451,1.27677896301614,1.25120629821377
25,1,"OSTK","medSBP",0,0,0
25,1,"OSTK","direct",6.0547101576195,4.57562308813292,4.91909110733875
25,1,"OTH","medBMI",8.99067507668632,10.1150418148191,5.91435514513959
25,1,"OTH","medSBP",0,0,0
25,1,"OTH","direct",0,0,0
25,1,"PC","medBMI",1.28000981331733,0.957395022893838,0.907811064307501
25,1,"PC","medSBP",0,0,0
25,1,"PC","direct",0,0,0
25,1,"PVD","medSBP",0,0,0
25,1,"PVD","direct",0,0,0
25,1,"PVD","medBMI",0,0,0
25,1,"RHD","direct",0,0,0
25,1,"RHD","medBMI",2.49916347911789,2.23709547002227,1.24952090654178
25,1,"RHD","medSBP",0,0,0
25,1,"SCC","medSBP",0,0,0
25,1,"SCC","medBMI",0.00955427778324241,0.403674901746459,0.20844437472078
25,1,"SCC","direct",0,0,0
25,1,"SCNC","medBMI",0,0,0
25,1,"SCNC","direct",0,0,0
25,1,"SCNC","medSBP",0,0,0
25,1,"TC","direct",0,0,0
25,1,"TC","medSBP",0,0,0
25,1,"TC","medBMI",16.7499037570162,22.3319025715281,11.9327255654768
25,1,"UC","direct",0,0,0
25,1,"UC","medBMI",20.6299414219799,19.7518941988282,18.640087126374
25,1,"UC","medSBP",0,0,0
35,0,"AA","direct",0,0,0
35,0,"AA","medBMI",7.1719559475212,7.07459354986614,6.56985086100723
35,0,"AA","medSBP",0,0,0
35,0,"AFF","medSBP",0,0,0
35,0,"AFF","direct",0,0,0
35,0,"AFF","medBMI",0.876954481191779,0.971410254495409,1.02574777437046
35,0,"APCA","direct",0,0,0
35,0,"APCA","medSBP",0,0,0
35,0,"APCA","medBMI",0.456662995442132,0.213265567629839,0.477751679594335
35,0,"BC","medBMI",0,0,0
35,0,"BC","direct",0,0,0
35,0,"BC","medSBP",0,0,0
35,0,"CC","direct",283.435464844662,278.824213438151,297.905761307707
35,0,"CC","medBMI",11.2500565888829,8.89367919584217,6.54038015648355
35,0,"CC","medSBP",0,0,0
35,0,"CM","medBMI",17.946012973814,18.3350720060255,16.7389605026283
35,0,"CM","medSBP",0,0,0
35,0,"CM","direct",0,0,0
35,0,"DIAB","medBMI",102.723686471984,90.5514247930439,96.4583667320226
35,0,"DIAB","medSBP",0,0,0
35,0,"DIAB","direct",0,0,0
35,0,"ECA","direct",0,0,0
35,0,"ECA","medSBP",0,0,0
35,0,"ECA","medBMI",5.19376341018279,2.74441965380134,2.68358999868393
35,0,"ENDO","direct",0,0,0
35,0,"ENDO","medSBP",0,0,0
35,0,"ENDO","medBMI",4.93840343818466,4.81626876282003,2.15831819857245
35,0,"GC","medSBP",0,0,0
35,0,"GC","direct",0,0,0
35,0,"GC","medBMI",0.415667455809434,0.134539018136057,0.537218782002894
35,0,"HHD","medSBP",0,0,0
35,0,"HHD","direct",0,0,0
35,0,"HHD","medBMI",52.0440231196797,50.9731229283423,20.7183823645485
35,0,"HSTK","medSBP",0,0,0
35,0,"HSTK","direct",33.7272542537804,47.2062777150853,46.6641201548888
35,0,"HSTK","medBMI",14.8844408405803,18.1630113513915,12.9489477218271
35,0,"IHD","direct",103.551116368255,136.721061658458,109.926016208368
35,0,"IHD","medSBP",0,0,0
35,0,"IHD","medBMI",73.5949863184369,85.8526617403361,88.2359226408158
35,0,"ISTK","direct",28.2013145930618,21.5006176681241,16.1461563769589
35,0,"ISTK","medSBP",0,0,0
35,0,"ISTK","medBMI",6.35476563208689,5.38525857669432,5.28113519694097
35,0,"KC","direct",0,0,0
35,0,"KC","medBMI",21.2637209490107,31.4538961968609,29.2069582034836
35,0,"KC","medSBP",0,0,0
35,0,"LC","medSBP",0,0,0
35,0,"LC","direct",0,0,0
35,0,"LC","medBMI",0,0,0
35,0,"LVC","medSBP",0,0,0
35,0,"LVC","direct",0,0,0
35,0,"LVC","medBMI",3.61618937460432,3.36637280976743,2.97781837450814
35,0,"MLPC","medSBP",0,0,0
35,0,"MLPC","medBMI",0,0,0
35,0,"MLPC","direct",42.9571143225589,68.1351540744124,36.0059067279613
35,0,"MMC","medBMI",1.73890446590591,2.11709960066465,1.1478718522354
35,0,"MMC","direct",0,0,0
35,0,"MMC","medSBP",0,0,0
35,0,"OC","medSBP",0,0,0
35,0,"OC","direct",0,0,0
35,0,"OC","medBMI",0,0,0
35,0,"OSTK","direct",17.4555834287298,19.4287311686436,20.8679874008991
35,0,"OSTK","medBMI",4.56914134463307,5.97887085061651,4.30222177932719
35,0,"OSTK","medSBP",0,0,0
35,0,"OTH","medBMI",9.10159387542923,12.7975584485391,12.3831909458624
35,0,"OTH","medSBP",0,0,0
35,0,"OTH","direct",0,0,0
35,0,"PC","medSBP",0,0,0
35,0,"PC","direct",0,0,0
35,0,"PC","medBMI",2.31820349127335,2.07096711586059,1.23462582469316
35,0,"PVD","medSBP",0,0,0
35,0,"PVD","medBMI",0.473639852462586,0.496827027220747,0.193892956343653
35,0,"PVD","direct",0,0,0
35,0,"RHD","medSBP",0,0,0
35,0,"RHD","medBMI",0.952103663663218,0.919166009572589,1.47385518865989
35,0,"RHD","direct",0,0,0
35,0,"SCC","direct",0,0,0
35,0,"SCC","medBMI",2.93870232639421,1.77496102418255,1.33277029760114
35,0,"SCC","medSBP",0,0,0
35,0,"SCNC","medSBP",0,0,0
35,0,"SCNC","medBMI",0,0,0
35,0,"SCNC","direct",0,0,0
35,0,"TC","direct",0,0,0
35,0,"TC","medBMI",2.80691934099165,5.8676710293428,5.11692242974309
35,0,"TC","medSBP",0,0,0
35,0,"UC","direct",0,0,0
35,0,"UC","medBMI",0,0,0
35,0,"UC","medSBP",0,0,0
35,1,"AA","medBMI",1.5197006758729,2.74842669594566,2.35583380467658
35,1,"AA","medSBP",0,0,0
35,1,"AA","direct",0,0,0
35,1,"AFF","direct",0,0,0
35,1,"AFF","medBMI",0.520949217546111,0.759017984022374,0.378455047023824
35,1,"AFF","medSBP",0,0,0
35,1,"APCA","direct",0,0,0
35,1,"APCA","medSBP",0,0,0
35,1,"APCA","medBMI",0,0,0
35,1,"BC","medBMI",0,0,0
35,1,"BC","direct",0,0,0
35,1,"BC","medSBP",0,0,0
35,1,"CC","medBMI",14.3735938622448,12.0967226693236,9.85531384757916
35,1,"CC","direct",259.554116522862,226.585915690362,264.76596943715
35,1,"CC","medSBP",0,0,0
35,1,"CM","direct",0,0,0
35,1,"CM","medSBP",0,0,0
35,1,"CM","medBMI",6.69446355868872,8.05844811438242,8.57391977674655
35,1,"DIAB","medBMI",44.8207597215665,56.2386043015337,29.1833124652848
35,1,"DIAB","direct",0,0,0
35,1,"DIAB","medSBP",0,0,0
35,1,"ECA","medSBP",0,0,0
35,1,"ECA","medBMI",0.177162406273245,0.112412189023261,0.189805305495926
35,1,"ECA","direct",0,0,0
35,1,"ENDO","direct",0,0,0
35,1,"ENDO","medSBP",0,0,0
35,1,"ENDO","medBMI",1.73337971009841,1.27335779776645,1.97479398143173
35,1,"GC","medSBP",0,0,0
35,1,"GC","medBMI",1.41232268532992,0.492596759954816,1.17576355589818
35,1,"GC","direct",0,0,0
35,1,"HHD","direct",0,0,0
35,1,"HHD","medBMI",34.8812163612106,16.3670021090881,12.6186514793697
35,1,"HHD","medSBP",0,0,0
35,1,"HSTK","direct",61.4594439862067,68.7959781022022,55.5255822303883
35,1,"HSTK","medSBP",0,0,0
35,1,"HSTK","medBMI",12.8182106671197,12.1302344582911,14.2762916055559
35,1,"IHD","medSBP",0,0,0
35,1,"IHD","direct",35.3889715238932,41.9695846491362,39.3242175369132
35,1,"IHD","medBMI",19.6043697423155,28.8652610529284,20.1254562834566
35,1,"ISTK","medBMI",3.75341730239464,3.72178070329766,5.34382696103787
35,1,"ISTK","medSBP",0,0,0
35,1,"ISTK","direct",15.2605446540701,11.2687684423978,16.6549210440493
35,1,"KC","medSBP",0,0,0
35,1,"KC","medBMI",16.443729913133,24.7549538404749,19.3638312001644
35,1,"KC","direct",0,0,0
35,1,"LC","medBMI",0,0,0
35,1,"LC","medSBP",0,0,0
35,1,"LC","direct",0,0,0
35,1,"LVC","medBMI",2.14892862605055,2.82327774409533,2.54866630975185
35,1,"LVC","medSBP",0,0,0
35,1,"LVC","direct",0,0,0
35,1,"MLPC","direct",18.7501455359398,26.521189733685,32.3150357353578
35,1,"MLPC","medBMI",0,0,0
35,1,"MLPC","medSBP",0,0,0
35,1,"MMC","medSBP",0,0,0
35,1,"MMC","medBMI",1.2473975863948,1.34733225315093,1.50373421273774
35,1,"MMC","direct",0,0,0
35,1,"OC","direct",0,0,0
35,1,"OC","medSBP",0,0,0
35,1,"OC","medBMI",3.20603198528893,2.97674904926535,2.21378227451762
35,1,"OSTK","medSBP",0,0,0
35,1,"OSTK","direct",15.1935224767953,19.00495805014,21.4281973392342
35,1,"OSTK","medBMI",5.9203318102607,4.79983637246322,3.91891442270487
35,1,"OTH","medSBP",0,0,0
35,1,"OTH","medBMI",13.8320953784132,11.8300742422552,7.44118415002951
35,1,"OTH","direct",0,0,0
35,1,"PC","medBMI",2.43364249297829,1.76094499472319,1.89398552905446
35,1,"PC","medSBP",0,0,0
35,1,"PC","direct",0,0,0
35,1,"PVD","medSBP",0,0,0
35,1,"PVD","direct",0,0,0
35,1,"PVD","medBMI",0.511695282985213,0.75386298172652,0.585220707109809
35,1,"RHD","direct",0,0,0
35,1,"RHD","medSBP",0,0,0
35,1,"RHD","medBMI",1.71234567979855,1.24924198558181,1.10174164319313
35,1,"SCC","medBMI",0.678791994273081,0.529937784097732,0.690613842167561
35,1,"SCC","medSBP",0,0,0
35,1,"SCC","direct",0,0,0
35,1,"SCNC","direct",0,0,0
35,1,"SCNC","medBMI",0,0,0
35,1,"SCNC","medSBP",0,0,0
35,1,"TC","medBMI",16.7431738158948,13.4528299722165,43.1628563804864
35,1,"TC","direct",0,0,0
35,1,"TC","medSBP",0,0,0
35,1,"UC","medBMI",61.4502921057002,76.9206412627743,71.5108311010829
35,1,"UC","direct",0,0,0
35,1,"UC","medSBP",0,0,0
45,0,"AA","direct",0,0,0
45,0,"AA","medBMI",11.0990443159952,10.1520852230207,8.63293127956246
45,0,"AA","medSBP",0,0,0
45,0,"AFF","direct",0,0,0
45,0,"AFF","medBMI",3.09203144162039,4.23432192734605,3.30255565267499
45,0,"AFF","medSBP",0,0,0
45,0,"APCA","direct",0,0,0
45,0,"APCA","medBMI",6.07413652211901,7.87082658742244,7.67455525759421
45,0,"APCA","medSBP",0,0,0
45,0,"BC","direct",0,0,0
45,0,"BC","medBMI",0,0,0
45,0,"BC","medSBP",0,0,0
45,0,"CC","medSBP",0,0,0
45,0,"CC","medBMI",22.315931528187,30.7962284626039,26.1769564641056
45,0,"CC","direct",869.680385906845,742.098856536742,708.334120890474
45,0,"CM","medBMI",33.0365939166159,25.3719163899913,25.4822926465171
45,0,"CM","direct",0,0,0
45,0,"CM","medSBP",0,0,0
45,0,"DIAB","medBMI",234.562596926553,244.371826043378,190.257699423936
45,0,"DIAB","medSBP",0,0,0
45,0,"DIAB","direct",0,0,0
45,0,"ECA","medSBP",0,0,0
45,0,"ECA","medBMI",18.6593186074995,16.1515276372305,19.6845781746847
45,0,"ECA","direct",0,0,0
45,0,"ENDO","direct",0,0,0
45,0,"ENDO","medSBP",0,0,0
45,0,"ENDO","medBMI",3.03513004908083,3.29044540544132,3.39347949146632
45,0,"GC","medBMI",1.27108720445809,1.13460479476337,1.1303013896205
45,0,"GC","medSBP",0,0,0
45,0,"GC","direct",0,0,0
45,0,"HHD","medBMI",145.469500395576,68.1331469443346,94.6635028468624
45,0,"HHD","medSBP",0,0,0
45,0,"HHD","direct",0,0,0
45,0,"HSTK","direct",134.791778920226,143.308659656389,119.039498331767
45,0,"HSTK","medSBP",0,0,0
45,0,"HSTK","medBMI",36.9732937744891,35.9244261168218,36.331721887312
45,0,"IHD","direct",396.9985917508,386.168650102591,425.994473352187
45,0,"IHD","medBMI",354.53921779865,274.413887175329,273.785557469258
45,0,"IHD","medSBP",0,0,0
45,0,"ISTK","medSBP",0,0,0
45,0,"ISTK","medBMI",15.7720852995444,13.1746868157532,16.3842280416082
45,0,"ISTK","direct",49.7834031650135,66.9422244340618,46.3414930125667
45,0,"KC","medBMI",83.4588004037875,98.0847909965467,73.2117598294132
45,0,"KC","medSBP",0,0,0
45,0,"KC","direct",0,0,0
45,0,"LC","medSBP",0,0,0
45,0,"LC","medBMI",0,0,0
45,0,"LC","direct",0,0,0
45,0,"LVC","direct",0,0,0
45,0,"LVC","medBMI",21.4563398943245,20.3206611908555,26.483606913987
45,0,"LVC","medSBP",0,0,0
45,0,"MLPC","medBMI",0,0,0
45,0,"MLPC","direct",206.156562476907,246.351206998011,142.652589051847
45,0,"MLPC","medSBP",0,0,0
45,0,"MMC","direct",0,0,0
45,0,"MMC","medSBP",0,0,0
45,0,"MMC","medBMI",6.57225953817307,7.3234142532491,5.11185165186134
45,0,"OC","medBMI",0,0,0
45,0,"OC","medSBP",0,0,0
45,0,"OC","direct",0,0,0
45,0,"OSTK","medBMI",23.6582525624322,18.5221683544895,19.7889590320638
45,0,"OSTK","medSBP",0,0,0
45,0,"OSTK","direct",56.3141510025663,105.100096892816,62.8389533734361
45,0,"OTH","medBMI",19.3901543655634,30.5866720797534,13.4897850840867
45,0,"OTH","medSBP",0,0,0
45,0,"OTH","direct",0,0,0
45,0,"PC","medBMI",8.55145967875381,8.67274308470096,7.41494022195369
45,0,"PC","medSBP",0,0,0
45,0,"PC","direct",0,0,0
45,0,"PVD","direct",0,0,0
45,0,"PVD","medSBP",0,0,0
45,0,"PVD","medBMI",2.17409768569,3.50015443143579,1.86033562936516
45,0,"RHD","direct",0,0,0
45,0,"RHD","medSBP",0,0,0
45,0,"RHD","medBMI",2.39420753866856,1.98044027155228,1.88559308177376
45,0,"SCC","direct",0,0,0
45,0,"SCC","medBMI",5.79165009276371,5.41287946723401,6.81219221289689
45,0,"SCC","medSBP",0,0,0
45,0,"SCNC","direct",0,0,0
45,0,"SCNC","medSBP",0,0,0
45,0,"SCNC","medBMI",0,0,0
45,0,"TC","medBMI",6.73011240309511,5.4578551872754,7.43561025081
45,0,"TC","direct",0,0,0
45,0,"TC","medSBP",0,0,0
45,0,"UC","medBMI",0,0,0
45,0,"UC","direct",0,0,0
45,0,"UC","medSBP",0,0,0
45,1,"AA","medSBP",0,0,0
45,1,"AA","direct",0,0,0
45,1,"AA","medBMI",4.11692285616107,3.43622911478194,3.59706268755439
45,1,"AFF","direct",0,0,0
45,1,"AFF","medSBP",0,0,0
45,1,"AFF","medBMI",1.42087413995993,1.43499401293906,1.80232063943178
45,1,"APCA","medSBP",0,0,0
45,1,"APCA","medBMI",0,0,0
45,1,"APCA","direct",0,0,0
45,1,"BC","direct",0,0,0
45,1,"BC","medBMI",113.09866576848,118.212804097429,121.426269917978
45,1,"BC","medSBP",0,0,0
45,1,"CC","direct",680.543719399838,679.636951232972,537.772934199833
45,1,"CC","medBMI",8.92831211171905,49.2169091182794,16.5279723703503
45,1,"CC","medSBP",0,0,0
45,1,"CM","direct",0,0,0
45,1,"CM","medBMI",13.3683435333341,13.8503255991232,12.2477842664147
45,1,"CM","medSBP",0,0,0
45,1,"DIAB","direct",0,0,0
45,1,"DIAB","medBMI",110.305653372701,127.086156176985,161.336937241736
45,1,"DIAB","medSBP",0,0,0
45,1,"ECA","medSBP",0,0,0
45,1,"ECA","direct",0,0,0
45,1,"ECA","medBMI",3.46508421038198,2.11309178551627,2.19344513192038
45,1,"ENDO","direct",0,0,0
45,1,"ENDO","medSBP",0,0,0
45,1,"ENDO","medBMI",1.47394837804136,1.88991330925343,1.42894944490477
45,1,"GC","medSBP",0,0,0
45,1,"GC","medBMI",1.79563082532273,2.02102619894155,3.79361785963067
45,1,"GC","direct",0,0,0
45,1,"HHD","direct",0,0,0
45,1,"HHD","medBMI",49.3744136702743,13.693059694947,35.3793764956787
45,1,"HHD","medSBP",0,0,0
45,1,"HSTK","medBMI",17.6135633582068,21.0178470058142,25.2932399091361
45,1,"HSTK","direct",93.9344032419027,87.3322393447935,132.756348221812
45,1,"HSTK","medSBP",0,0,0
45,1,"IHD","direct",115.718045318099,136.843674771527,105.144465970947
45,1,"IHD","medSBP",0,0,0
45,1,"IHD","medBMI",46.7343103269023,118.305627541111,129.682373822986
45,1,"ISTK","medBMI",11.6201511335848,10.9626814506905,13.0646764844908
45,1,"ISTK","medSBP",0,0,0
45,1,"ISTK","direct",44.1958348235282,38.7878505341506,45.6564265740286
45,1,"KC","medSBP",0,0,0
45,1,"KC","medBMI",41.2742552203706,53.024450236035,34.0333404385145
45,1,"KC","direct",0,0,0
45,1,"LC","medSBP",0,0,0
45,1,"LC","medBMI",0,0,0
45,1,"LC","direct",0,0,0
45,1,"LVC","direct",0,0,0
45,1,"LVC","medBMI",9.63755613678908,6.57549580670815,8.74219582197715
45,1,"LVC","medSBP",0,0,0
45,1,"MLPC","medBMI",0,0,0
45,1,"MLPC","direct",91.1313813534057,57.0325498627514,99.2308928930885
45,1,"MLPC","medSBP",0,0,0
45,1,"MMC","medSBP",0,0,0
45,1,"MMC","direct",0,0,0
45,1,"MMC","medBMI",8.17371456135197,4.34559312438456,2.72726457330947
45,1,"OC","direct",0,0,0
45,1,"OC","medBMI",9.95538235805966,6.17466507188186,7.54867135325858
45,1,"OC","medSBP",0,0,0
45,1,"OSTK","direct",64.318724636531,71.0190581517901,68.9258540039246
45,1,"OSTK","medBMI",17.4886371374524,12.0215647098612,12.0882713773469
45,1,"OSTK","medSBP",0,0,0
45,1,"OTH","direct",0,0,0
45,1,"OTH","medSBP",0,0,0
45,1,"OTH","medBMI",18.8886324227764,13.9061145652331,17.7633435138981
45,1,"PC","medSBP",0,0,0
45,1,"PC","medBMI",8.9608232979469,6.34892171943302,7.54096869556675
45,1,"PC","direct",0,0,0
45,1,"PVD","direct",0,0,0
45,1,"PVD","medSBP",0,0,0
45,1,"PVD","medBMI",1.47589895833672,2.55805859281084,1.78153342610048
45,1,"RHD","direct",0,0,0
45,1,"RHD","medSBP",0,0,0
45,1,"RHD","medBMI",1.94478103435068,1.50731673900087,1.87813259059846
45,1,"SCC","medBMI",1.75656612797313,1.67203751076013,2.32417958171423
45,1,"SCC","medSBP",0,0,0
45,1,"SCC","direct",0,0,0
45,1,"SCNC","direct",0,0,0
45,1,"SCNC","medBMI",0,0,0
45,1,"SCNC","medSBP",0,0,0
45,1,"TC","direct",0,0,0
45,1,"TC","medSBP",0,0,0
45,1,"TC","medBMI",28.6294155583694,31.2041348906271,25.6510493988152
45,1,"UC","medSBP",0,0,0
45,1,"UC","medBMI",240.608916684832,202.613194683033,176.896546196537
45,1,"UC","direct",0,0,0
55,0,"AA","direct",0,0,0
55,0,"AA","medSBP",0,0,0
55,0,"AA","medBMI",13.0778112759025,16.8493105529625,22.7066670239075
55,0,"AFF","medBMI",14.4965326124235,13.7995721342005,13.3662925112859
55,0,"AFF","direct",0,0,0
55,0,"AFF","medSBP",0,0,0
55,0,"APCA","direct",0,0,0
55,0,"APCA","medSBP",0,0,0
55,0,"APCA","medBMI",17.1163635482352,45.9042551871578,52.4000223304475
55,0,"BC","direct",0,0,0
55,0,"BC","medSBP",0,0,0
55,0,"BC","medBMI",0,0,0
55,0,"CC","medBMI",39.0276766600225,63.0591514837448,75.8181950234865
55,0,"CC","direct",1613.33277456835,1724.76935068627,1910.23402559655
55,0,"CC","medSBP",0,0,0
55,0,"CM","direct",0,0,0
55,0,"CM","medBMI",47.1402851571473,41.1983724513373,28.9704201677239
55,0,"CM","medSBP",0,0,0
55,0,"DIAB","medSBP",0,0,0
55,0,"DIAB","direct",0,0,0
55,0,"DIAB","medBMI",294.503790379208,261.379460318613,334.559375262468
55,0,"ECA","direct",0,0,0
55,0,"ECA","medSBP",0,0,0
55,0,"ECA","medBMI",59.586471240107,58.5303537831393,54.2172572856313
55,0,"ENDO","direct",0,0,0
55,0,"ENDO","medSBP",0,0,0
55,0,"ENDO","medBMI",4.08371812255141,3.96222280366164,2.98928533534309
55,0,"GC","medBMI",2.95593964699179,1.74464994303533,2.41504302973558
55,0,"GC","direct",0,0,0
55,0,"GC","medSBP",0,0,0
55,0,"HHD","medBMI",173.75973724601,134.906512215021,194.820327508143
55,0,"HHD","medSBP",0,0,0
55,0,"HHD","direct",0,0,0
