"race","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","All_HD",208.068988836699,30.7313578889378,208.056439182834,178.879534270831,237.269110608352,0.0151618050998914,0.00209216925147343,0.0150741399392858,0.0132128110510225,0.017185314535275,1.50741399392858,1.32128110510225,1.7185314535275,0.813231091588351,0.120112544698468,0.81318204166136,0.699145027479587,0.927358848135058
4,"direct","All_STK",801.116005187843,102.803969466453,810.148693607875,699.896486718972,894.657738499688,0.129290469116131,0.015804481672938,0.131654630591868,0.113397963893181,0.143173437084704,13.1654630591868,11.3397963893181,14.3173437084704,3.13113668226228,0.401806077764112,3.16644066054789,2.73552338133404,3.49674160164775
4,"direct","Cancer",8882.99452378713,194.10916611577,8829.08853803583,8726.91343206264,9084.89570340022,0.120729414596435,0.00432471559598814,0.119844791876592,0.117061876700203,0.125148881804535,11.9844791876592,11.7061876700203,12.5148881804535,34.7189044054152,0.758669564023901,34.5082145573952,34.108866372794,35.5080288088533
4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","All_HD",422.11514367296,16.7877289212707,429.288821771668,404.250240635485,433.882420326532,0.0307811219039899,0.00086868883680316,0.0311029055345437,0.0298627258410223,0.0314260018809868,3.11029055345437,2.98627258410223,3.14260018809868,1.64982374828837,0.065614309908764,1.67786184326607,1.57999933726243,1.69581577858327
4,"medBMI","All_STK",196.181495418588,22.8738778134762,200.914352525723,172.791562157728,215.548500138383,0.0316777467485418,0.0037217324409367,0.0321290445544848,0.0279698489903644,0.0350020413716676,3.21290445544848,2.79698489903644,3.50020413716676,0.766769197854407,0.0894018312248885,0.785267420838459,0.675350380161989,0.84246452601038
4,"medBMI","Cancer",6969.70248226474,272.416389229824,6895.28133234306,6749.88312712138,7252.77981484154,0.0946947838766613,0.00348120798166849,0.092946956242953,0.0924594503293434,0.0984157709126312,9.2946956242953,9.24594503293434,9.84157709126312,27.2408627032193,1.06473087997654,26.9499899819818,26.3817056748945,28.347261544596
4,"medBMI","DIAB",100.302054804937,10.3628071364654,104.558271398547,89.2923140758531,107.694011429451,0.0303799958099307,0.00279571528049697,0.0312166711422251,0.0274592320433493,0.032589585544062,3.12166711422251,2.74592320433493,3.2589585544062,0.392027423085098,0.0405027054085483,0.408662711629586,0.348996198099214,0.420918652808166
4,"medBMI","Other_CVD",269.578466361647,19.196562792549,275.43036419561,249.50166550044,284.681154063986,0.0861223170167349,0.00795635807550795,0.089070644617374,0.0777105277713837,0.092028027801543,8.9070644617374,7.77105277713837,9.2028027801543,1.05363894780138,0.0750291612498836,1.07651090623201,0.975169403775401,1.11266732716131
4,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
