"age","female","race","outcome","pathway","V1","V2","V3"
25,0,1,"IHD","medBMI",10.036797637767,7.46840942115319,7.22007155756514
25,0,1,"IHD","direct",11.0538622798484,19.3906518242081,14.2981157717375
25,0,1,"ISTK","direct",2.41356499536521,3.13857857751181,4.18871957422739
25,0,1,"ISTK","medSBP",0,0,0
25,0,1,"ISTK","medBMI",0.974224082583608,1.39722428981441,1.62130080045645
25,0,1,"KC","medSBP",0,0,0
25,0,1,"KC","medBMI",3.66041255046851,5.398731615957,4.98462500944517
25,0,1,"KC","direct",0,0,0
25,0,1,"LC","medSBP",0,0,0
25,0,1,"LC","direct",0,0,0
25,0,1,"LC","medBMI",0,0,0
25,0,1,"LVC","direct",0,0,0
25,0,1,"LVC","medSBP",0,0,0
25,0,1,"LVC","medBMI",0.276423807830706,0.957661902020939,0.439324845981807
25,0,1,"MLPC","medBMI",0,0,0
25,0,1,"MLPC","direct",13.8917753981466,5.11864792855318,12.0916004108838
25,0,1,"MLPC","medSBP",0,0,0
25,0,1,"MMC","direct",0,0,0
25,0,1,"MMC","medBMI",0.0895806839057807,0.110219379517908,0.169399227988007
25,0,1,"MMC","medSBP",0,0,0
25,0,1,"OC","direct",0,0,0
25,0,1,"OC","medSBP",0,0,0
25,0,1,"OC","medBMI",0,0,0
25,0,1,"OSTK","direct",3.7980827312849,2.27317652065879,2.3813027356258
25,0,1,"OSTK","medBMI",0.687031402497212,0.686852686352139,0.573029463853775
25,0,1,"OSTK","medSBP",0,0,0
25,0,1,"OTH","medBMI",3.42515059492691,4.08457399350816,5.54054274101718
25,0,1,"OTH","medSBP",0,0,0
25,0,1,"OTH","direct",0,0,0
25,0,1,"PC","medSBP",0,0,0
25,0,1,"PC","medBMI",0.245251758992722,0.159605628133351,0.523948271106537
25,0,1,"PC","direct",0,0,0
25,0,1,"PVD","medBMI",0.352655426388563,0.0956488680834329,0.0654094553863107
25,0,1,"PVD","direct",0,0,0
25,0,1,"PVD","medSBP",0,0,0
25,0,1,"RHD","medSBP",0,0,0
25,0,1,"RHD","direct",0,0,0
25,0,1,"RHD","medBMI",0.0916007630492511,0.233702766585893,0.684106745462726
25,0,1,"SCC","direct",0,0,0
25,0,1,"SCC","medSBP",0,0,0
25,0,1,"SCC","medBMI",0.473004609324828,0.703478544075775,0.141367259647554
25,0,1,"SCNC","medBMI",0,0,0
25,0,1,"SCNC","medSBP",0,0,0
25,0,1,"SCNC","direct",0,0,0
25,0,1,"TC","direct",0,0,0
25,0,1,"TC","medBMI",3.70096660037796,2.30727413258563,1.81089482928189
25,0,1,"TC","medSBP",0,0,0
25,0,1,"UC","medSBP",0,0,0
25,0,1,"UC","direct",0,0,0
25,0,1,"UC","medBMI",0,0,0
25,0,2,"AA","medSBP",0,0,0
25,0,2,"AA","medBMI",1.1006336262488,0.86977903470102,0.835507707146338
25,0,2,"AA","direct",0,0,0
25,0,2,"AFF","medSBP",0,0,0
25,0,2,"AFF","medBMI",0.0551897305971658,0.056152752199724,0.0503965588792884
25,0,2,"AFF","direct",0,0,0
25,0,2,"APCA","direct",0,0,0
25,0,2,"APCA","medBMI",0,0,0
25,0,2,"APCA","medSBP",0,0,0
25,0,2,"BC","medSBP",0,0,0
25,0,2,"BC","medBMI",0,0,0
25,0,2,"BC","direct",0,0,0
25,0,2,"CC","direct",8.22430948173815,8.16886611280366,7.09099289154747
25,0,2,"CC","medBMI",0.737855734070029,3.27875396453844e-06,0.351660599872832
25,0,2,"CC","medSBP",0,0,0
25,0,2,"CM","direct",0,0,0
25,0,2,"CM","medBMI",5.76764337337369,3.93422149814625,2.61026649155317
25,0,2,"CM","medSBP",0,0,0
25,0,2,"DIAB","direct",0,0,0
25,0,2,"DIAB","medSBP",0,0,0
25,0,2,"DIAB","medBMI",10.4153932954935,10.6671444296576,11.5643712154853
25,0,2,"ECA","medSBP",0,0,0
25,0,2,"ECA","direct",0,0,0
25,0,2,"ECA","medBMI",0,0,0
25,0,2,"ENDO","direct",0,0,0
25,0,2,"ENDO","medSBP",0,0,0
25,0,2,"ENDO","medBMI",0.462625474422634,0.285916447377147,0.310401220660841
25,0,2,"GC","medBMI",0,0,0
25,0,2,"GC","medSBP",0,0,0
25,0,2,"GC","direct",0,0,0
25,0,2,"HHD","medBMI",8.99814853820763,2.67378100706125,4.42381455781925e-05
25,0,2,"HHD","direct",0,0,0
25,0,2,"HHD","medSBP",0,0,0
25,0,2,"HSTK","direct",1.49865569687041,5.05879720681913,5.43612019268874
25,0,2,"HSTK","medBMI",0.62479947489802,1.59697437219697,1.44968031097087
25,0,2,"HSTK","medSBP",0,0,0
25,0,2,"IHD","medSBP",0,0,0
25,0,2,"IHD","direct",9.31330815695621,5.18232515570856,7.53134584880485
25,0,2,"IHD","medBMI",12.4080648348685,5.36648186927167,5.77950303085036
25,0,2,"ISTK","medBMI",1.20058349994738,0.861777332509025,0.67249989310148
25,0,2,"ISTK","medSBP",0,0,0
25,0,2,"ISTK","direct",2.81326032478448,0.746961760507697,2.30362583498121
25,0,2,"KC","medSBP",0,0,0
25,0,2,"KC","medBMI",0.68753283312225,1.03842928893497,0.73093857916676
25,0,2,"KC","direct",0,0,0
25,0,2,"LC","medSBP",0,0,0
25,0,2,"LC","direct",0,0,0
25,0,2,"LC","medBMI",0,0,0
25,0,2,"LVC","medBMI",0.720406611432703,0.132338815687113,0.135255446943516
25,0,2,"LVC","medSBP",0,0,0
25,0,2,"LVC","direct",0,0,0
25,0,2,"MLPC","medSBP",0,0,0
25,0,2,"MLPC","medBMI",0,0,0
25,0,2,"MLPC","direct",1.49300867793798,1.51228518062107,0.678789575737478
25,0,2,"MMC","medSBP",0,0,0
25,0,2,"MMC","direct",0,0,0
25,0,2,"MMC","medBMI",0.111838598269259,0.0146147383989373,0.0616383107561109
25,0,2,"OC","medBMI",0,0,0
25,0,2,"OC","medSBP",0,0,0
25,0,2,"OC","direct",0,0,0
25,0,2,"OSTK","direct",0.916461501656528,0.9466173556997,0.843168240143043
25,0,2,"OSTK","medBMI",0.259201538807083,0.183954531521378,0.0570369831734816
25,0,2,"OSTK","medSBP",0,0,0
25,0,2,"OTH","medSBP",0,0,0
25,0,2,"OTH","direct",0,0,0
25,0,2,"OTH","medBMI",4.52605081012057,2.03123023193017,1.35087594752507
25,0,2,"PC","medSBP",0,0,0
25,0,2,"PC","direct",0,0,0
25,0,2,"PC","medBMI",0.0354032293546798,0.0210563875500555,0.0139378242555194
25,0,2,"PVD","medSBP",0,0,0
25,0,2,"PVD","direct",0,0,0
25,0,2,"PVD","medBMI",0.060723791852298,0.0763518561140093,0.0341339461774525
25,0,2,"RHD","medBMI",0.241831349797273,0.1799421180349,0.210167672708269
25,0,2,"RHD","direct",0,0,0
25,0,2,"RHD","medSBP",0,0,0
25,0,2,"SCC","medBMI",0.0860428704553545,0.0289937133144452,0
25,0,2,"SCC","medSBP",0,0,0
25,0,2,"SCC","direct",0,0,0
25,0,2,"SCNC","direct",0,0,0
25,0,2,"SCNC","medBMI",0,0,0
25,0,2,"SCNC","medSBP",0,0,0
25,0,2,"TC","direct",0,0,0
25,0,2,"TC","medBMI",0.0713983011401265,0.167130535607651,0.114952455488383
25,0,2,"TC","medSBP",0,0,0
25,0,2,"UC","medBMI",0,0,0
25,0,2,"UC","medSBP",0,0,0
25,0,2,"UC","direct",0,0,0
25,0,3,"AA","medBMI",0.593238009302532,0.429637571991366,0.387833615792836
25,0,3,"AA","direct",0,0,0
25,0,3,"AA","medSBP",0,0,0
25,0,3,"AFF","direct",0,0,0
25,0,3,"AFF","medBMI",0.0770434733665306,0.0425277150205161,0.0387445071485342
25,0,3,"AFF","medSBP",0,0,0
25,0,3,"APCA","medBMI",0.0272360888241445,0.00746729496263467,0.0158266169381374
25,0,3,"APCA","direct",0,0,0
25,0,3,"APCA","medSBP",0,0,0
25,0,3,"BC","medBMI",0,0,0
25,0,3,"BC","direct",0,0,0
25,0,3,"BC","medSBP",0,0,0
25,0,3,"CC","direct",19.3287190851797,17.3720100741777,12.6987750151153
25,0,3,"CC","medBMI",0.601198492177613,0.819741984954263,0.613642274282456
25,0,3,"CC","medSBP",0,0,0
25,0,3,"CM","medSBP",0,0,0
25,0,3,"CM","direct",0,0,0
25,0,3,"CM","medBMI",1.28508631895825,2.32486163507287,0.503686505161576
25,0,3,"DIAB","medSBP",0,0,0
25,0,3,"DIAB","direct",0,0,0
25,0,3,"DIAB","medBMI",2.22026807746409,0.735279419554317,2.66838803796663
25,0,3,"ECA","medSBP",0,0,0
25,0,3,"ECA","medBMI",0.309050438169553,0.202413307372998,0.228788072567599
25,0,3,"ECA","direct",0,0,0
25,0,3,"ENDO","medSBP",0,0,0
25,0,3,"ENDO","direct",0,0,0
25,0,3,"ENDO","medBMI",0.348130545482235,0.262397226541884,0.239518324660974
25,0,3,"GC","direct",0,0,0
25,0,3,"GC","medSBP",0,0,0
25,0,3,"GC","medBMI",0,0,0
25,0,3,"HHD","direct",0,0,0
25,0,3,"HHD","medSBP",0,0,0
25,0,3,"HHD","medBMI",0.000303751130457629,3.00920394340818,0.000101352362389543
25,0,3,"HSTK","direct",8.34750469727046,1.68929441838058,4.55406323860549
25,0,3,"HSTK","medBMI",1.46106689592551,0.842981540705752,1.09296145172578
25,0,3,"HSTK","medSBP",0,0,0
25,0,3,"IHD","direct",3.52180143334111,3.55314753348448,1.56024873126868
25,0,3,"IHD","medSBP",0,0,0
25,0,3,"IHD","medBMI",3.0987029738789,2.09296312396732,3.08282824254743
25,0,3,"ISTK","direct",1.25155593787927,1.1719301903173,2.0081914585438
25,0,3,"ISTK","medBMI",0.526629623987739,0.261663059574674,0.260661119141108
25,0,3,"ISTK","medSBP",0,0,0
25,0,3,"KC","direct",0,0,0
25,0,3,"KC","medSBP",0,0,0
25,0,3,"KC","medBMI",0.555123742807063,1.15455427845116,0.44923086881172
25,0,3,"LC","medBMI",0,0,0
25,0,3,"LC","medSBP",0,0,0
25,0,3,"LC","direct",0,0,0
25,0,3,"LVC","medBMI",0.416204719006035,0.389652580157756,0.729407548933638
25,0,3,"LVC","medSBP",0,0,0
25,0,3,"LVC","direct",0,0,0
25,0,3,"MLPC","direct",2.0920844657848,2.20710982712331,2.89913082405751
25,0,3,"MLPC","medBMI",0,0,0
25,0,3,"MLPC","medSBP",0,0,0
25,0,3,"MMC","medBMI",0.0480565392388387,0.0809961303833717,0.0167988859213156
25,0,3,"MMC","medSBP",0,0,0
25,0,3,"MMC","direct",0,0,0
25,0,3,"OC","medSBP",0,0,0
25,0,3,"OC","medBMI",0,0,0
25,0,3,"OC","direct",0,0,0
25,0,3,"OSTK","medBMI",0.28497007764964,0.230411120681911,0.136867895015469
25,0,3,"OSTK","direct",1.189841624743,0.787674674614381,0.423464436738063
25,0,3,"OSTK","medSBP",0,0,0
25,0,3,"OTH","medSBP",0,0,0
25,0,3,"OTH","medBMI",0.513648066983625,0.757519974444203,1.15943708296978
25,0,3,"OTH","direct",0,0,0
25,0,3,"PC","medSBP",0,0,0
25,0,3,"PC","medBMI",0.180396603215534,0.113268753856068,0.0285700260399537
25,0,3,"PC","direct",0,0,0
25,0,3,"PVD","medSBP",0,0,0
25,0,3,"PVD","direct",0,0,0
25,0,3,"PVD","medBMI",0.0300107349126388,0.0613395467291109,0.0656581752325932
25,0,3,"RHD","direct",0,0,0
25,0,3,"RHD","medBMI",0.14567771808817,0.463770218688699,0.16262878533898
25,0,3,"RHD","medSBP",0,0,0
25,0,3,"SCC","direct",0,0,0
25,0,3,"SCC","medBMI",0.0120440061559144,0.291643739421311,0.353129188070479
25,0,3,"SCC","medSBP",0,0,0
25,0,3,"SCNC","medSBP",0,0,0
25,0,3,"SCNC","direct",0,0,0
25,0,3,"SCNC","medBMI",0,0,0
25,0,3,"TC","direct",0,0,0
25,0,3,"TC","medSBP",0,0,0
25,0,3,"TC","medBMI",0.68396039906748,0.417149250157949,0.761780803213606
25,0,3,"UC","medBMI",0,0,0
25,0,3,"UC","medSBP",0,0,0
25,0,3,"UC","direct",0,0,0
25,0,4,"AA","medSBP",0,0,0
25,0,4,"AA","direct",0,0,0
25,0,4,"AA","medBMI",0.230705123097983,0.331894937544574,0.322823221098479
25,0,4,"AFF","medBMI",0.0266405933548428,0.0485141515365166,0.0453426719443549
25,0,4,"AFF","direct",0,0,0
25,0,4,"AFF","medSBP",0,0,0
25,0,4,"APCA","medBMI",0,0,0
25,0,4,"APCA","direct",0,0,0
25,0,4,"APCA","medSBP",0,0,0
25,0,4,"BC","direct",0,0,0
25,0,4,"BC","medSBP",0,0,0
25,0,4,"BC","medBMI",0,0,0
25,0,4,"CC","direct",7.77110032734588,9.1521718387462,6.86069059116408
25,0,4,"CC","medSBP",0,0,0
25,0,4,"CC","medBMI",0.506908480948831,0.497759526449621,0.353342399008639
25,0,4,"CM","medBMI",0.817579341313457,0.644829751446334,0.541600903298741
25,0,4,"CM","medSBP",0,0,0
25,0,4,"CM","direct",0,0,0
25,0,4,"DIAB","direct",0,0,0
25,0,4,"DIAB","medSBP",0,0,0
25,0,4,"DIAB","medBMI",1.32812535769574,0.771275343542574,0.267584805872813
25,0,4,"ECA","medSBP",0,0,0
25,0,4,"ECA","direct",0,0,0
25,0,4,"ECA","medBMI",0,0,0
25,0,4,"ENDO","direct",0,0,0
25,0,4,"ENDO","medSBP",0,0,0
25,0,4,"ENDO","medBMI",0.151254382028631,0.259720266142171,0.331401364427337
25,0,4,"GC","medSBP",0,0,0
25,0,4,"GC","medBMI",0,0,0
25,0,4,"GC","direct",0,0,0
25,0,4,"HHD","direct",0,0,0
25,0,4,"HHD","medBMI",1.00863724400268,0.22244172974125,0.0707389721077726
25,0,4,"HHD","medSBP",0,0,0
25,0,4,"HSTK","direct",0.759820000985744,1.33577321092436,1.44690793489147
25,0,4,"HSTK","medSBP",0,0,0
25,0,4,"HSTK","medBMI",0.152966045889508,0.141293335332043,0.365431302684139
25,0,4,"IHD","medSBP",0,0,0
25,0,4,"IHD","direct",1.23623213466779,2.30292170074693,1.79199103869814
25,0,4,"IHD","medBMI",1.17076719063139,0.996797345651674,1.32990108736811
25,0,4,"ISTK","medSBP",0,0,0
25,0,4,"ISTK","direct",0.716142819121115,0.126577628109884,0.460361671176234
25,0,4,"ISTK","medBMI",0.157213699977749,0.10004923617,0.21093001187666
25,0,4,"KC","medSBP",0,0,0
25,0,4,"KC","medBMI",0.325462460703309,0.687300067142369,0.504974203003063
25,0,4,"KC","direct",0,0,0
25,0,4,"LC","direct",0,0,0
25,0,4,"LC","medSBP",0,0,0
25,0,4,"LC","medBMI",0,0,0
25,0,4,"LVC","medSBP",0,0,0
25,0,4,"LVC","medBMI",0.170588059766539,0.39534506573319,0.461922009768616
25,0,4,"LVC","direct",0,0,0
25,0,4,"MLPC","medBMI",0,0,0
25,0,4,"MLPC","direct",4.70542697093935,3.38471043869462,5.71738988197095
25,0,4,"MLPC","medSBP",0,0,0
25,0,4,"MMC","medBMI",0.00767697255320746,0,0.0158737269248972
25,0,4,"MMC","direct",0,0,0
25,0,4,"MMC","medSBP",0,0,0
25,0,4,"OC","medBMI",0,0,0
25,0,4,"OC","direct",0,0,0
25,0,4,"OC","medSBP",0,0,0
25,0,4,"OSTK","medBMI",0.0345551070631207,0.136721129205243,0.105277322213369
25,0,4,"OSTK","medSBP",0,0,0
25,0,4,"OSTK","direct",0.226480101896626,0.539920016152265,0.387666955856407
25,0,4,"OTH","medSBP",0,0,0
25,0,4,"OTH","medBMI",0.288348583042571,0.513516840794706,0.810291443271482
25,0,4,"OTH","direct",0,0,0
25,0,4,"PC","medSBP",0,0,0
25,0,4,"PC","medBMI",0,0.0282043671384692,0
25,0,4,"PC","direct",0,0,0
25,0,4,"PVD","medBMI",0.0289595958339313,0.0357283622037166,0.0586793491959519
25,0,4,"PVD","medSBP",0,0,0
25,0,4,"PVD","direct",0,0,0
25,0,4,"RHD","direct",0,0,0
25,0,4,"RHD","medBMI",0.117546131803877,0.0935740357865142,0.169375671431889
25,0,4,"RHD","medSBP",0,0,0
25,0,4,"SCC","medSBP",0,0,0
25,0,4,"SCC","direct",0,0,0
25,0,4,"SCC","medBMI",0.111587148859141,0.119875607207322,0.102967146098413
25,0,4,"SCNC","medBMI",0,0,0
25,0,4,"SCNC","direct",0,0,0
25,0,4,"SCNC","medSBP",0,0,0
25,0,4,"TC","medBMI",0.228888165783222,0.327138079685756,0.233993581613189
25,0,4,"TC","medSBP",0,0,0
25,0,4,"TC","direct",0,0,0
25,0,4,"UC","direct",0,0,0
25,0,4,"UC","medSBP",0,0,0
25,0,4,"UC","medBMI",0,0,0
25,1,1,"AA","direct",0,0,0
25,1,1,"AA","medBMI",0.507441332378844,0.355225774159576,0.843869354877437
25,1,1,"AA","medSBP",0,0,0
25,1,1,"AFF","direct",0,0,0
25,1,1,"AFF","medBMI",0,0,0
25,1,1,"AFF","medSBP",0,0,0
25,1,1,"APCA","medSBP",0,0,0
25,1,1,"APCA","medBMI",0,0,0
25,1,1,"APCA","direct",0,0,0
25,1,1,"BC","direct",0,0,0
25,1,1,"BC","medBMI",0,0,0
25,1,1,"BC","medSBP",0,0,0
25,1,1,"CC","medSBP",0,0,0
25,1,1,"CC","medBMI",3.36665262280342,2.62337441880115,1.47565119499027
25,1,1,"CC","direct",52.3950009558251,61.0784942382642,50.7253086566504
25,1,1,"CM","medSBP",0,0,0
25,1,1,"CM","medBMI",3.22261525586607,2.524989935703,3.58575067826144
25,1,1,"CM","direct",0,0,0
25,1,1,"DIAB","medBMI",8.03346016089609,14.8632836214102,10.8388144685667
25,1,1,"DIAB","medSBP",0,0,0
25,1,1,"DIAB","direct",0,0,0
25,1,1,"ECA","medSBP",0,0,0
25,1,1,"ECA","direct",0,0,0
25,1,1,"ECA","medBMI",0.246321442027117,0.00588426426638053,0.109228598478473
25,1,1,"ENDO","medSBP",0,0,0
25,1,1,"ENDO","medBMI",2.74577408441344,1.99478251634945,1.33292658089013
25,1,1,"ENDO","direct",0,0,0
25,1,1,"GC","medSBP",0,0,0
25,1,1,"GC","medBMI",0,0,0
25,1,1,"GC","direct",0,0,0
25,1,1,"HHD","direct",0,0,0
25,1,1,"HHD","medSBP",0,0,0
25,1,1,"HHD","medBMI",1.7123760969185,2.43930122307235,0.000183665471241192
25,1,1,"HSTK","medSBP",0,0,0
25,1,1,"HSTK","direct",3.23092506793682,3.32809101610016,4.35771995278922
25,1,1,"HSTK","medBMI",1.63095214400455,0.847536646970804,0.878551664473271
25,1,1,"IHD","direct",4.383212986721,4.52003814607054,5.84951570130141
25,1,1,"IHD","medSBP",0,0,0
25,1,1,"IHD","medBMI",3.46218951501478,5.68487925019753,3.73371113777339
25,1,1,"ISTK","medSBP",0,0,0
25,1,1,"ISTK","medBMI",1.5493597107499,1.09533522628693,1.31196264511341
25,1,1,"ISTK","direct",7.23405660740315,2.59639086999134,5.64011517216239
25,1,1,"KC","direct",0,0,0
25,1,1,"KC","medBMI",4.62850362269217,4.60551815244192,2.94606001626981
25,1,1,"KC","medSBP",0,0,0
25,1,1,"LC","direct",0,0,0
25,1,1,"LC","medBMI",0,0,0
25,1,1,"LC","medSBP",0,0,0
25,1,1,"LVC","medSBP",0,0,0
25,1,1,"LVC","direct",0,0,0
25,1,1,"LVC","medBMI",0.801420312198148,0.533264101793809,0.128687913665132
25,1,1,"MLPC","medSBP",0,0,0
25,1,1,"MLPC","direct",7.98257143449516,7.07619480068263,8.90852948228707
25,1,1,"MLPC","medBMI",0,0,0
25,1,1,"MMC","medBMI",0.134003080597108,0.200418744818137,0.154945204718559
25,1,1,"MMC","medSBP",0,0,0
25,1,1,"MMC","direct",0,0,0
25,1,1,"OC","medBMI",1.30661472046183,1.75035065783255,1.39727777861002
25,1,1,"OC","medSBP",0,0,0
25,1,1,"OC","direct",0,0,0
25,1,1,"OSTK","medBMI",0.722061531363483,0.433270266100385,0.282569240566044
25,1,1,"OSTK","medSBP",0,0,0
25,1,1,"OSTK","direct",2.84482640834204,1.81250003917234,1.87377301698978
25,1,1,"OTH","medBMI",5.00854570662789,6.95714796295118,2.98189979268483
25,1,1,"OTH","medSBP",0,0,0
25,1,1,"OTH","direct",0,0,0
25,1,1,"PC","medBMI",0.408748129172338,0.360989504952071,0.394878435482892
25,1,1,"PC","medSBP",0,0,0
25,1,1,"PC","direct",0,0,0
25,1,1,"PVD","medSBP",0,0,0
25,1,1,"PVD","direct",0,0,0
25,1,1,"PVD","medBMI",0,0,0
25,1,1,"RHD","direct",0,0,0
25,1,1,"RHD","medBMI",1.60457778497351,1.54018910607887,0.580922667782647
25,1,1,"RHD","medSBP",0,0,0
25,1,1,"SCC","medSBP",0,0,0
25,1,1,"SCC","medBMI",0,0.202662122295537,0.130985069467848
25,1,1,"SCC","direct",0,0,0
25,1,1,"SCNC","medBMI",0,0,0
25,1,1,"SCNC","direct",0,0,0
25,1,1,"SCNC","medSBP",0,0,0
25,1,1,"TC","direct",0,0,0
25,1,1,"TC","medSBP",0,0,0
25,1,1,"TC","medBMI",10.763629631027,16.0865527976401,6.86798570492988
25,1,1,"UC","direct",0,0,0
25,1,1,"UC","medBMI",8.76219198666005,11.5362156174567,8.03580763297582
25,1,1,"UC","medSBP",0,0,0
25,1,2,"AA","medSBP",0,0,0
25,1,2,"AA","direct",0,0,0
25,1,2,"AA","medBMI",0.479173660019589,0.565037024965813,0.172441765347392
25,1,2,"AFF","direct",0,0,0
25,1,2,"AFF","medSBP",0,0,0
25,1,2,"AFF","medBMI",0,0,0
25,1,2,"APCA","medBMI",0,0,0
25,1,2,"APCA","medSBP",0,0,0
25,1,2,"APCA","direct",0,0,0
25,1,2,"BC","direct",0,0,0
25,1,2,"BC","medBMI",0,0,0
25,1,2,"BC","medSBP",0,0,0
25,1,2,"CC","medBMI",0.428816490616855,0.264155739417652,0.824278557115344
25,1,2,"CC","direct",10.3584896735061,13.4434207034365,14.623392086765
25,1,2,"CC","medSBP",0,0,0
25,1,2,"CM","medBMI",1.35361982867238,1.79995091461863,0.751568102315333
25,1,2,"CM","direct",0,0,0
25,1,2,"CM","medSBP",0,0,0
25,1,2,"DIAB","medBMI",3.04525089873196,7.18054738953215,8.33165308025367
25,1,2,"DIAB","medSBP",0,0,0
25,1,2,"DIAB","direct",0,0,0
25,1,2,"ECA","medSBP",0,0,0
25,1,2,"ECA","medBMI",0,0,0
25,1,2,"ECA","direct",0,0,0
25,1,2,"ENDO","medBMI",0.182277850839098,0.453741944087714,0.200372025182383
25,1,2,"ENDO","medSBP",0,0,0
25,1,2,"ENDO","direct",0,0,0
25,1,2,"GC","direct",0,0,0
25,1,2,"GC","medSBP",0,0,0
25,1,2,"GC","medBMI",0.0645384141510955,0.091622505708441,0.0460684855348267
25,1,2,"HHD","medBMI",2.58605307653601,2.5958114549467,6.69240364722354
25,1,2,"HHD","direct",0,0,0
25,1,2,"HHD","medSBP",0,0,0
25,1,2,"HSTK","medSBP",0,0,0
25,1,2,"HSTK","direct",5.0637243561718,4.33064810939598,4.96497093749499
25,1,2,"HSTK","medBMI",1.63792556971794,0.713836279648249,1.02680182044122
25,1,2,"IHD","medSBP",0,0,0
25,1,2,"IHD","direct",2.69414684774051,2.80988590008588,2.95599634982712
25,1,2,"IHD","medBMI",3.62606406804572,1.64184103711607,2.07751919672812
25,1,2,"ISTK","medBMI",0.30553263392207,0.727919457979048,0.355375761329654
25,1,2,"ISTK","medSBP",0,0,0
25,1,2,"ISTK","direct",1.3560414261543,2.45547187466793,2.42461562425301
25,1,2,"KC","medBMI",0.489323853753135,0.608716295785078,0.775869208756469
25,1,2,"KC","medSBP",0,0,0
25,1,2,"KC","direct",0,0,0
25,1,2,"LC","medSBP",0,0,0
25,1,2,"LC","direct",0,0,0
25,1,2,"LC","medBMI",0,0,0
25,1,2,"LVC","direct",0,0,0
25,1,2,"LVC","medBMI",0.312433716587917,0.409874544880267,0.485350427296942
25,1,2,"LVC","medSBP",0,0,0
25,1,2,"MLPC","direct",2.29749861229601,2.89223570031617,2.45421274994334
25,1,2,"MLPC","medBMI",0,0,0
25,1,2,"MLPC","medSBP",0,0,0
25,1,2,"MMC","medSBP",0,0,0
25,1,2,"MMC","medBMI",0.0103246164559777,0.0545706742453549,0.121946946369594
25,1,2,"MMC","direct",0,0,0
25,1,2,"OC","medBMI",0.299401520578317,0.333398895697753,0.362626396688112
25,1,2,"OC","direct",0,0,0
25,1,2,"OC","medSBP",0,0,0
25,1,2,"OSTK","medBMI",0.24983124101187,0.563506588506298,0.740964938422806
25,1,2,"OSTK","medSBP",0,0,0
25,1,2,"OSTK","direct",1.81281166609546,1.84235341233232,1.87631372930613
25,1,2,"OTH","medBMI",2.81510747036269,1.81914327460849,1.35133272522551
25,1,2,"OTH","direct",0,0,0
25,1,2,"OTH","medSBP",0,0,0
25,1,2,"PC","medSBP",0,0,0
25,1,2,"PC","direct",0,0,0
25,1,2,"PC","medBMI",0.19580452404688,0.0827227355337828,0.259974367689957
25,1,2,"PVD","direct",0,0,0
25,1,2,"PVD","medBMI",0,0,0
25,1,2,"PVD","medSBP",0,0,0
25,1,2,"RHD","medSBP",0,0,0
25,1,2,"RHD","medBMI",0.481340907565611,0.245542541549145,0.17536321247762
25,1,2,"RHD","direct",0,0,0
25,1,2,"SCC","direct",0,0,0
25,1,2,"SCC","medBMI",0,0,0
25,1,2,"SCC","medSBP",0,0,0
25,1,2,"SCNC","direct",0,0,0
25,1,2,"SCNC","medBMI",0,0,0
25,1,2,"SCNC","medSBP",0,0,0
25,1,2,"TC","medSBP",0,0,0
25,1,2,"TC","medBMI",0.609151672470217,0.641244067730206,0.627889884921619
25,1,2,"TC","direct",0,0,0
25,1,2,"UC","direct",0,0,0
