"female","race","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","All_HD",542.699028083095,90.5601943084975,556.564419960066,451.533684200089,622.078788870676,0.0193467186265149,0.00319978279577529,0.020038220863728,0.0160667490423477,0.0220389113090508,2.0038220863728,1.60667490423477,2.20389113090508,4.27163951424827,0.712808544715043,4.3807754307643,3.55406777538557,4.89644572407234
0,2,"direct","All_STK",1467.70549985116,121.339511609316,1444.79596184536,1363.72089542092,1591.16321158632,0.167065482840365,0.013030159772517,0.165598141999977,0.15536945790663,0.180008747488428,16.5598141999977,15.536945790663,18.0008747488428,11.5524599898192,0.955075696856745,11.3721366748054,10.7339865410522,12.5242082563479
0,2,"direct","Cancer",6048.23778476123,557.943395950296,6199.59801299101,5468.69919617236,6499.1201793548,0.136735090937834,0.0111318589269894,0.139281421342918,0.125287210503424,0.146018590527921,13.9281421342918,12.5287210503424,14.6018590527921,47.6062977378313,4.39162949171567,48.7976695633451,43.0446902778142,51.1552391461617
0,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medBMI","All_HD",1158.33103736234,150.033574451645,1099.68770577778,1049.13681510782,1317.37209146373,0.0413265850104359,0.00570819856265999,0.0389299258755977,0.0372935630710419,0.0473967672144424,3.89299258755977,3.72935630710419,4.73967672144424,9.11734197729121,1.18092959804127,8.65575432100117,8.25786309420286,10.3691703682261
0,2,"medBMI","All_STK",383.75368141143,31.8128776873761,380.340637529804,355.112721473696,415.295728648547,0.043701760820644,0.00380739657606304,0.043001152036587,0.040428716200204,0.0475703229075324,4.3001152036587,4.0428716200204,4.75703229075324,3.0205644462741,0.250402411574866,2.99370002906644,2.7951285234788,3.26883512369592
0,2,"medBMI","Cancer",4893.82262685445,93.9772630769988,4931.36876419489,4794.10136390578,4961.62967306374,0.110720807968319,0.00286138238908213,0.111504755993131,0.107746941338262,0.113028318777284,11.1504755993131,10.7746941338262,11.3028318777284,38.5197780479403,0.739704642218648,38.8153075321874,37.7348617956911,39.0534942385794
0,2,"medBMI","DIAB",245.044265701438,32.9131336377141,236.353512129135,218.298859483575,279.176812455759,0.0359503510925732,0.00463133953947525,0.0346500219194245,0.0322352632028877,0.040770718779435,3.46500219194245,3.22352632028877,4.0770718779435,1.92876845902503,0.259062638606876,1.86036264945656,1.7182526332857,2.19742922289756
0,2,"medBMI","Other_CVD",708.1021491783,32.9303445710896,726.421259151572,672.90256176617,727.730493113149,0.1140789312992,0.00618084882444687,0.115407629019822,0.107745081484794,0.119283388051078,11.5407629019822,10.7745081484794,11.9283388051078,5.57354438469902,0.259198107622443,5.71773597152402,5.2964848347566,5.72804108584019
0,2,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","All_HD",220.721439062962,38.5373915198721,206.346489103796,192.183117292667,261.478468298549,0.0131411890267677,0.0022419438126095,0.0122869934959886,0.0114936588266407,0.015514785428057,1.22869934959886,1.14936588266407,1.5514785428057,1.15441659043025,0.201558146373609,1.07923277145047,1.00515554784857,1.36758387914473
0,3,"direct","All_STK",601.695808958833,132.730038794788,525.559082102289,524.619598574388,743.48823717134,0.115636767629002,0.0211219795444487,0.10521294689935,0.101925970657398,0.138207812220811,10.521294689935,10.1925970657398,13.8207812220811,3.14698756588065,0.694204239894634,2.74877749169217,2.74386380783958,3.88858988698193
0,3,"direct","Cancer",3617.85215193108,83.0605647930583,3609.06411831247,3543.01146833069,3700.16266410729,0.107262192010882,0.00229792779505085,0.107125120497797,0.105140330759565,0.109500564048322,10.7125120497797,10.5140330759565,10.9500564048322,18.9220791765572,0.434423110028114,18.8761160302056,18.5306476638132,19.3525793636999
0,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medBMI","All_HD",570.727158522237,32.0663693723355,585.071378434795,536.546600045944,592.715130072854,0.0339988264099455,0.00201466545411783,0.0349992832768404,0.0318457309798099,0.0353015335032206,3.49992832768404,3.18457309798099,3.53015335032206,2.98501542579758,0.167713426278128,3.06003852058229,2.80624437418285,3.10001684684532
0,3,"medBMI","All_STK",188.019834542425,13.589446947219,195.237268367679,173.489087478827,196.415762854557,0.0362645059726668,0.00168986033678528,0.0364205109846183,0.0345979755015421,0.0377984321836328,3.64205109846183,3.45979755015421,3.77984321836328,0.983380759237482,0.0710754835472335,1.02112935938968,0.907382090722198,1.0272931176234
0,3,"medBMI","Cancer",2932.77532784205,209.169010199377,2997.4319080898,2713.8381170854,3096.75444538813,0.086960180078642,0.00634616239982484,0.0889489329811983,0.0803123787883435,0.0919175414017676,8.89489329811983,8.03123787883435,9.19175414017676,15.3389924822826,1.09399511258693,15.677159129054,14.1939077572419,16.1966355575676
0,3,"medBMI","DIAB",120.977127220888,16.2433965427565,125.801054859518,104.014825711763,133.839090237178,0.0292263551286997,0.00350369258517632,0.0300947171807974,0.0256063681869991,0.0321082343261172,3.00947171807974,2.56063681869991,3.21082343261172,0.63273419799762,0.0849561625436232,0.657964289468168,0.544018020914213,0.700004797331061
0,3,"medBMI","Other_CVD",258.836899921622,16.1662110109218,258.340922441905,243.695211736547,274.400168964456,0.0857239502332409,0.00763758989010178,0.0862156853902114,0.0782705399280652,0.0927593856549916,8.62156853902114,7.82705399280652,9.27593856549916,1.35376795635977,0.0845524670128696,1.35117389647372,1.27457394547356,1.43516691814912
0,3,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","All_HD",127.071956969741,17.7839725501249,134.337346442968,108.182143138672,139.786189748567,0.0155380291333402,0.00194937691640767,0.0162520514966969,0.0134783026451807,0.0169908366126466,1.62520514966969,1.34783026451807,1.69908366126466,1.00181831101837,0.140206460718991,1.05909766977328,0.852893545562853,1.10205562153222
0,4,"direct","All_STK",338.318798853619,21.0420287683101,345.776157845335,316.124314589668,354.174527974613,0.122033416699038,0.00689948219323309,0.122867399393455,0.115160477962911,0.12819747014491,12.2867399393455,11.5160477962911,12.819747014491,2.66726015507895,0.165892540130536,2.72605297583891,2.49228180997855,2.79226460253341
0,4,"direct","Cancer",3690.61028631211,205.920005240004,3637.84141369488,3522.29126720552,3903.78284714335,0.121278740989162,0.00684161622721663,0.120994556264659,0.114904190748755,0.127894848245397,12.0994556264659,11.4904190748755,12.7894848245397,29.0962778242304,1.62344577650251,28.6802550911239,27.7692731927224,30.7769017788789
0,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medBMI","All_HD",268.633358995757,24.9506423820042,264.524139692126,246.919002718517,293.840551681083,0.0328735605620359,0.00270987853487967,0.0320019715606115,0.0307714858880948,0.0357164858871876,3.20019715606115,3.07714858880948,3.57164858871876,2.11786946868542,0.196707527026715,2.08547293336371,1.94667638840811,2.31659960398617
0,4,"medBMI","All_STK",81.5307655464505,5.03071540106475,82.4035479011584,76.4349045737635,85.8847615176357,0.0294024900182609,0.00146047551118011,0.0298549041730369,0.0278736211275409,0.0305468068774213,2.98549041730369,2.78736211275409,3.05468068774213,0.642777649636967,0.039661487290299,0.649658548974092,0.602602563374171,0.677103971463208
0,4,"medBMI","Cancer",2566.38826681754,198.233604301946,2649.9778762376,2355.54676608939,2706.17859953862,0.0842919071068919,0.00571658799025304,0.0863555226600793,0.0782563183269361,0.0885734226666384,8.63555226600793,7.82563183269361,8.85734226666384,20.2330618036578,1.56284721967531,20.8920711029939,18.5708156150487,21.3351500878312
0,4,"medBMI","DIAB",51.0756026111659,7.44374016871832,54.0871549247745,43.1724020091327,56.4189837466318,0.0291911077257497,0.0034384084074393,0.0309551246283847,0.0255150249381248,0.0313677761461349,3.09551246283847,2.55150249381248,3.13677761461349,0.402673218878248,0.0586854517811572,0.42641589447961,0.340365442500383,0.444799720994955
0,4,"medBMI","Other_CVD",134.254325409636,12.2545644297972,136.250225482584,121.880620404644,144.931515352622,0.0855007812169939,0.00612156693039936,0.0832249422387606,0.0809621911409276,0.0919738344245584,8.32249422387606,8.09621911409276,9.19738344245584,1.05844314305177,0.0966133467374605,1.0741785522461,0.960890507956269,1.1426206803321
0,4,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","All_HD",1738.86105477569,521.142168983193,1612.14025236053,1308.73408109028,2276.70071051399,0.0128339634194435,0.0037900522649086,0.0119461205917667,0.00968561923963315,0.0167369740027792,1.19461205917667,0.968561923963315,1.67369740027792,2.19471679078707,0.65776357778175,2.03477516000598,1.65182873844664,2.87355522929144
1,1,"direct","All_STK",9664.25024697649,673.265933478761,9313.47966798956,9242.53107729841,10384.1244087935,0.148357323925279,0.0109584471420291,0.143156139467303,0.14107741176758,0.160058242872256,14.3156139467303,14.107741176758,16.0058242872256,12.1978074263924,0.849767751605305,11.755079655072,11.6655313482392,13.1064021101679
1,1,"direct","Cancer",51035.000804602,2964.86428824409,52209.7402178601,47890.1254365418,53181.3476713927,0.117473617275416,0.00688170018319873,0.120460533367704,0.110145996830391,0.122262359041997,12.0460533367704,11.0145996830391,12.2262359041997,64.4142169243881,3.74212615662592,65.8969232671381,60.4448884054371,67.1232450520014
1,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medBMI","All_HD",5427.98899388281,715.230369576931,5422.41947236268,4750.90264018332,6109.80944087442,0.0400793038106241,0.00511301762951894,0.0401266674973474,0.0352019638016953,0.0449163846858381,4.01266674973474,3.52019638016953,4.49163846858381,6.85097785838833,0.902733485852798,6.84394824416854,5.99638813415716,7.71154275470631
1,1,"medBMI","All_STK",2495.40153470836,122.090669973979,2516.64524948492,2371.71122181996,2601.03469003669,0.0382973894221178,0.0018043049732707,0.0383996382318378,0.0365419094438321,0.0399659579121414,3.83996382318378,3.65419094438321,3.99659579121414,3.14959014864287,0.154097673678073,3.17640306586288,2.99347347341554,3.28291584423319
1,1,"medBMI","Cancer",50764.3417843235,1745.12170696134,51595.6471055831,48900.8213417543,51921.252703822,0.116851078026572,0.0041404898184672,0.118594848784569,0.112447469346027,0.119772481562818,11.8594848784569,11.2447469346027,11.9772481562818,64.0726025701234,2.20261872086676,65.1218409447643,61.7205459787995,65.5328065430026
1,1,"medBMI","DIAB",752.159664803272,121.046311942423,714.801608033609,657.226388493973,878.847289366784,0.0369915605261058,0.00560772846284003,0.0352077348418007,0.0326284821016012,0.0428708907822697,3.52077348418007,3.26284821016012,4.28708907822697,0.949344078506297,0.152779529194271,0.902192321188842,0.829523317124461,1.10924383360797
1,1,"medBMI","Other_CVD",3979.7376001902,94.0648398902075,3989.96426750078,3886.42664219112,4064.35589097528,0.0838485469246791,0.00200523389142115,0.0841504297071015,0.0818315346740125,0.0856089588102868,8.41504297071015,8.18315346740125,8.56089588102868,5.02305627587409,0.118724657707839,5.03596394230246,4.90528313596589,5.12985789931817
1,1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","All_HD",364.51549387531,81.4246263140878,328.019310500701,308.738437516381,451.314306102658,0.0161536225464655,0.00348078863797337,0.0145786375733789,0.0137806977316125,0.019865284588442,1.45786375733789,1.37806977316125,1.9865284588442,2.37040434306799,0.529495429112334,2.13307365883054,2.00769225302448,2.93484751471333
1,2,"direct","All_STK",1614.56811143297,243.259902557702,1654.93821664498,1368.71309764419,1826.10853579154,0.150434440566154,0.0194004542863098,0.152423175967484,0.131231566923886,0.167946889117292,15.2423175967484,13.1231566923886,16.7946889117292,10.4993596371762,1.58189250993627,10.7618820109368,8.90059140306295,11.874983853593
1,2,"direct","Cancer",9098.06675517307,568.236828076035,8820.88725408685,8726.57493909237,9705.16114717705,0.137352654898857,0.00795506828676756,0.1343636734363,0.131476938159757,0.14576900588113,13.43636734363,13.1476938159757,14.576900588113,59.1637318916321,3.69518187236058,57.3612639465825,56.7479612891536,63.1116002474028
1,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medBMI","All_HD",936.040715901625,231.735799193096,917.284102272925,724.404775689929,1163.61977769771,0.0414756934921599,0.00995959844956911,0.0407681866608602,0.0323326873418047,0.05122008044912,4.07681866608602,3.23326873418047,5.122008044912,6.08697028121571,1.50695252761889,5.96499807659407,4.71072493566482,7.56689200069499
1,2,"medBMI","All_STK",417.928464227777,69.6336425286865,417.476514934407,351.969627280795,484.271458074122,0.0389366299430515,0.00569448540994599,0.038450436190386,0.0337483097470179,0.0445382148288508,3.8450436190386,3.37483097470179,4.45382148288508,2.71774304067341,0.452819952641311,2.71480406390603,2.28881994634722,3.14916426525188
1,2,"medBMI","Cancer",7152.43555934571,485.419163496866,7130.29302516192,6701.05789759595,7622.63437515168,0.107991347883313,0.00714086152946602,0.10861179107511,0.100963073069501,0.114492245984097,10.861179107511,10.0963073069501,11.4492245984097,46.5115052672809,3.15662766794489,46.36751479204,43.5762457577318,49.5691566807847
1,2,"medBMI","DIAB",231.008464083848,14.1758318247484,238.609973994485,215.850989749867,239.704654993787,0.03555143458885,0.00285824805224098,0.0367787752705514,0.0325092143190937,0.0375504152791603,3.67787752705514,3.25092143190937,3.75504152791603,1.50222274704496,0.0921838821355546,1.55165453364608,1.40365535115945,1.55877312431951
1,2,"medBMI","Other_CVD",625.306003249677,19.0509714319994,634.699218804696,604.94835769419,637.679415583397,0.10246260384853,0.00222708728688139,0.103579518190405,0.100082154032714,0.103893676473754,10.3579518190405,10.0082154032714,10.3893676473754,4.06629646957214,0.123886381185001,4.12737952179106,3.9339129296399,4.1467594151183
1,2,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","All_HD",137.828876836819,18.2213576958875,131.123568840444,124.270919569435,157.086345901121,0.0118661458229924,0.00140326846104178,0.0114873452785177,0.0107309708070562,0.0133233013017319,1.14873452785177,1.07309708070562,1.33233013017319,0.70672479962714,0.0934309678936638,0.67234298096234,0.637205662178975,0.805468482940384
1,3,"direct","All_STK",765.614716617041,86.2419620079093,741.992076417356,696.06296584949,855.245711554324,0.127715268541455,0.0128879906743542,0.124839564372901,0.116924616829354,0.140950268796828,12.4839564372901,11.6924616829354,14.0950268796828,3.92572964106333,0.442210186415808,3.80460331365698,3.5690993887316,4.38531727169046
1,3,"direct","Cancer",5534.58244177208,697.678297517148,5377.72428973869,4951.13775301168,6251.35655976086,0.102643246101948,0.0134408223357596,0.099767969425389,0.0913174937920763,0.116412983586895,9.9767969425389,9.13174937920763,11.6412983586895,28.3788619406088,3.57738208663466,27.5745635337015,25.3872186781748,32.054158848914
1,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medBMI","All_HD",473.715817055867,97.1781714376771,501.281895636324,372.510029501467,551.490437816877,0.0407691681789097,0.00801941297004322,0.0424553425382346,0.0325614705044765,0.0475436176479168,4.24553425382346,3.25614705044765,4.75436176479168,2.42900271388978,0.498286174229911,2.57034922855626,1.91006472664078,2.82779616367228
1,3,"medBMI","All_STK",184.665260190525,26.5072479829598,188.074004308749,158.191308920156,208.241778960404,0.0308243408508627,0.00440403739538451,0.030966507550604,0.0265817197292171,0.0349461202777281,3.0966507550604,2.65817197292171,3.49461202777281,0.946880813378138,0.135917305207408,0.96435932774479,0.811134238812043,1.06777065073258
1,3,"medBMI","Cancer",5232.02848725727,117.718816196951,5167.79562954536,5160.76832981641,5357.88657375326,0.0969859457738771,0.00173793563304247,0.0962511221537978,0.0957618734714754,0.0988346181533462,9.62511221537978,9.57618734714754,9.88346181533462,26.8275006599533,0.603609408263785,26.4981433109148,26.4621104627422,27.4728446038472
1,3,"medBMI","DIAB",106.044173586494,15.1489934597709,101.807396600892,93.8817655501833,121.807842060567,0.0321025856549207,0.00422869252232485,0.0300759765009962,0.0293089886011264,0.0366188004895508,3.00759765009962,2.93089886011264,3.66188004895508,0.543747065560651,0.0776772590266764,0.522022769209025,0.481383680037153,0.624576102983033
1,3,"medBMI","Other_CVD",255.512141633801,30.2653091551579,247.215182047884,231.108361018099,286.968337897534,0.0877184520348348,0.0123801082016171,0.0816856519989098,0.0796198927009595,0.100944891399246,8.16856519989098,7.96198927009595,10.0944891399246,1.31015191622175,0.155186961101453,1.26760882049723,1.18502025033582,1.47144521347352
1,3,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","All_HD",80.9970318669583,20.3676568382963,70.5383542054374,68.1112125075459,102.772727238663,0.0146143836348619,0.00368459314877584,0.0127987433944164,0.0122204039996789,0.0185516574744234,1.27987433944164,1.22204039996789,1.85516574744234,0.627818898668861,0.157872450260747,0.546752280057775,0.527939177990203,0.796605245166942
1,4,"direct","All_STK",462.797206334224,87.1271583393152,455.532146152774,383.330152648816,548.439561173865,0.135238784249763,0.0251680315031598,0.134238405479808,0.111768485084175,0.159559405369814,13.4238405479808,11.1768485084175,15.9559405369814,3.58720345289968,0.675334334257877,3.53089099333483,2.97124362109769,4.2510288753318
1,4,"direct","Cancer",5192.38423747502,274.83315786657,5205.32611435797,4926.00964039333,5447.7582392062,0.12033235050249,0.00750190383148916,0.11854497215052,0.114118538491951,0.128065434112203,11.854497215052,11.4118538491951,12.8065434112203,40.2468692777734,2.13026880753964,40.3471835078641,38.1821639136574,42.2263075463124
1,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medBMI","All_HD",153.481784677203,18.0969118463573,156.940004013674,135.057036187292,168.967046731113,0.0276983943701239,0.00336742278622006,0.0284757826053003,0.0242335388814208,0.0305024698589272,2.84757826053003,2.42335388814208,3.05024698589272,1.18965797635705,0.140271600116774,1.21646310001571,1.04684527027929,1.30968632732494
1,4,"medBMI","All_STK",114.650729872137,19.3630016188928,114.846369238799,96.1734358146761,132.961730467936,0.0335309988044193,0.00586445995583783,0.0333939810318154,0.0280191349780502,0.0391593277375018,3.33939810318154,2.80191349780502,3.91593277375018,0.888673242720018,0.150085232397951,0.890189669790034,0.745453248873943,1.03060427355658
1,4,"medBMI","Cancer",4403.31421544721,158.580809052948,4402.18019813339,4253.14729320686,4554.44505240431,0.102042043478169,0.00476488461684013,0.103648219324184,0.0970299533626515,0.105688884124574,10.3648219324184,9.70299533626515,10.5688884124574,34.1306813041719,1.22918120077747,34.1218913832992,32.9667172728443,35.3021167682412
1,4,"medBMI","DIAB",49.2264521937707,4.07742527188348,48.0165598191861,45.9971842339911,53.4841286719471,0.0316867998200557,0.00262240689557284,0.0310155876550638,0.0295427525262678,0.0344013774540868,3.10155876550638,2.95427525262678,3.44013774540868,0.381560858334068,0.0316046722280294,0.37218281965029,0.356530367619969,0.414562681929378
1,4,"medBMI","Other_CVD",135.324140952011,21.5577590507593,139.779612395487,113.281413701979,153.579717475089,0.08650354529006,0.013831980148238,0.0919244380373509,0.0718392890634925,0.0965600426814301,9.19244380373509,7.18392890634925,9.65600426814301,1.04891563527107,0.167097092733562,1.08345059427164,0.878059488733447,1.1904170666582
1,4,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
