"race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
2,"medBMI","ISTK",67.8532762163106,3.78349069826631,68.866090082491,63.9264356413444,70.9192250050234,0.0123325771400998,0.000562677315867053,0.0123351770298414,0.0117969330165242,0.012866011357395,1.23351770298414,1.17969330165242,1.2866011357395,0.241621398995881,0.0134727807790549,0.24522796771172,0.227638158004947,0.252539056578352
2,"medBMI","OSTK",117.677093201592,3.13782552247191,118.446691007422,114.437099970216,120.262928298012,0.0126767147708068,0.000310361432898906,0.01276271409499,0.0123539369691636,0.0129263931468943,1.276271409499,1.23539369691636,1.29263931468943,0.419040987770352,0.0111736062696173,0.421781478854616,0.407503568489278,0.428248989629803
2,"medBMI","Other_CVD",1333.40815242798,27.4662322405998,1329.80378205047,1309.01614255428,1360.86387712255,0.108320949256631,0.00296739009971435,0.107812809099784,0.105749059536898,0.111324758109685,10.7812809099784,10.5749059536898,11.1324758109685,4.74818551421273,0.0978055862470533,4.73535057002616,4.661327047258,4.84595368372604
2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","Cancer",9152.43459370315,652.363991114339,9082.68161415097,8564.99653162913,9799.16268839654,0.104410279384535,0.00776646859279872,0.10356679820082,0.0974233211050318,0.112114196670195,10.356679820082,9.74233211050318,11.2114196670195,23.6973285241756,1.68908978878853,23.5167252917717,22.17634385042,25.3718259454746
3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","HSTK",167.553003147369,32.9761397061418,155.481918548336,142.971708151779,202.394720052138,0.0536408083655747,0.00987843019580929,0.0505875753437143,0.045896363080828,0.0639805017189027,5.05875753437143,4.5896363080828,6.39805017189027,0.433825395870863,0.085381262010131,0.402571148221477,0.370179923499944,0.524036978743759
3,"direct","IHD",311.489789916261,48.5772304919382,287.052659326216,280.336910760436,363.414230073623,0.0125244561002561,0.00181258972932408,0.0115549787735338,0.0114103904062174,0.0144625775220087,1.15549787735338,1.14103904062174,1.44625775220087,0.806504084568986,0.125775341847736,0.743231880233443,0.725843577873049,0.940945964950133
3,"direct","ISTK",152.392893660944,24.5960955768083,146.193594979034,132.224737081256,177.830454120256,0.0412501573395065,0.00535853977194879,0.0396688544670623,0.0370006462822396,0.0468437758383509,3.96688544670623,3.70006462822396,4.68437758383509,0.394573097339338,0.0636837937849517,0.37852197826488,0.342354048155999,0.460435597735967
3,"direct","OSTK",161.564379347325,10.4933748018546,165.282122654709,150.496472786551,169.472204096821,0.0369768368031408,0.00189808539964604,0.0367628476433172,0.035273216187466,0.0388623482046657,3.67628476433172,3.5273216187466,3.88623482046657,0.418319752629774,0.0271692681833461,0.427945670588723,0.389662916554051,0.43879455844039
3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","Cancer",8164.80381509932,305.281574353653,8165.22753763516,7874.6064469018,8454.64101914139,0.0931268095857851,0.00336607552028973,0.0934353054478823,0.0898080153375389,0.0961833823512488,9.34353054478823,8.98080153375389,9.61833823512488,21.140171651701,0.790429878058158,21.1412687469091,20.3887975445581,21.8906132279171
3,"medBMI","DIAB",227.021300807382,1.12100534071533,227.60845146041,225.82266777233,227.720855787361,0.0305384096876662,0.000427599696943095,0.0305925165542976,0.0301116409826545,0.0309191875560412,3.05925165542976,3.01116409826545,3.09191875560412,0.587799704236021,0.00290248802811039,0.589319944755145,0.584696223897456,0.589610980133331
3,"medBMI","HHD",91.6277002156012,6.09715104461275,89.5831680501447,86.9539509720256,98.0393017998149,0.0258299304367424,0.00172520174752601,0.0250420153278108,0.024659497427706,0.0276700912883707,2.50420153278108,2.4659497427706,2.76700912883707,0.237240888388064,0.0157866401432811,0.231947220358313,0.2251396960626,0.253841698538815
3,"medBMI","HSTK",39.2513330490874,1.68165729561866,39.1437366715588,37.701941484768,40.8921815343062,0.012581901342199,0.000455667416357883,0.0127358007065715,0.0121025414546707,0.0129304467700107,1.27358007065715,1.21025414546707,1.29304467700107,0.101628886254593,0.00435411856718094,0.101350299537561,0.0976172278771021,0.10587734334156
3,"medBMI","IHD",290.496223950498,35.2016046368963,309.453429600436,252.857606937135,312.021216161415,0.0116834155580295,0.00130498631631773,0.0124168273591397,0.0102887281954355,0.0124547028896799,1.24168273591397,1.02887281954355,1.24547028896799,0.752147899393197,0.0911433980891372,0.801231574953796,0.65469463016416,0.807880044395726
3,"medBMI","ISTK",41.3709792261769,5.28917582400488,44.0483457945124,35.7169337136122,44.7492631556565,0.011210063822708,0.00117790224346847,0.011588168496137,0.00997446990783416,0.0121242687651672,1.1588168496137,0.997446990783416,1.21242687651672,0.107117038210146,0.0136946443965635,0.114049230349835,0.0924776794001884,0.115864033701367
3,"medBMI","OSTK",45.9502811766587,7.07846067805222,45.1074705057383,39.6197836105051,52.9971678130946,0.0104952071664794,0.00132250533889379,0.0103597045882202,0.00930137144649789,0.0118042200779812,1.03597045882202,0.930137144649789,1.18042200779812,0.118973689205131,0.0183274304138341,0.116791498100895,0.102582872203298,0.137219368645565
3,"medBMI","Other_CVD",514.349041555423,22.8008420911201,522.460574513526,490.294506961191,531.508773135268,0.0865255314399517,0.00327825718210001,0.0873278352475005,0.0831409620165181,0.0892281426269689,8.73278352475005,8.31409620165181,8.92281426269689,1.33174382062446,0.0590355538877997,1.35274606427612,1.2694622273566,1.3761735067884
3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","Cancer",8882.99452378713,194.10916611577,8829.08853803583,8726.91343206264,9084.89570340022,0.120729414596435,0.00432471559598814,0.119844791876592,0.117061876700203,0.125148881804535,11.9844791876592,11.7061876700203,12.5148881804535,34.7189044054152,0.758669564023901,34.5082145573952,34.108866372794,35.5080288088533
4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","HSTK",106.101835497025,10.0572302649529,107.391743203117,96.0583766616375,115.048872782235,0.0506186679982215,0.00403449148974113,0.0519468120418242,0.0463805005674418,0.053727912991939,5.19468120418242,4.63805005674418,5.3727912991939,0.414695683307683,0.0393083678276637,0.419737246962787,0.375441140678865,0.449664896829662
4,"direct","IHD",182.461108741311,26.6927302514758,182.498723515174,157.087047606863,207.803197317975,0.0150265457006518,0.00205227329540611,0.0149350597928863,0.0131172209969932,0.0170136334259111,1.49350597928863,1.31172209969932,1.70136334259111,0.713143498527664,0.104327695738061,0.713290514686966,0.613969779513765,0.812192253806155
4,"direct","ISTK",68.2311339363642,8.30836010726257,66.8431198613828,61.0111436892894,76.6309361471733,0.0476405043577126,0.00717983977816812,0.049751443109336,0.0401473135965328,0.0533393971800125,4.9751443109336,4.01473135965328,5.33393971800125,0.266679238658335,0.0324729638814226,0.261254229349412,0.238460134106939,0.299509601122314
4,"direct","OSTK",108.009307798481,16.7001756013783,104.380783899356,93.969657246779,125.133203664439,0.0405761557750779,0.00590951379429305,0.038057551776199,0.036428923362074,0.0468642015871288,3.8057551776199,3.6428923362074,4.68642015871288,0.422150978739068,0.0652721105146765,0.407969007327384,0.367277446611508,0.489079186566558
4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Cancer",6969.70248226474,272.416389229824,6895.28133234306,6749.88312712138,7252.77981484154,0.0946947838766613,0.00348120798166849,0.092946956242953,0.0924594503293434,0.0984157709126312,9.2946956242953,9.24594503293434,9.84157709126312,27.2408627032193,1.06473087997654,26.9499899819818,26.3817056748945,28.347261544596
4,"medBMI","DIAB",100.302054804937,10.3628071364654,104.558271398547,89.2923140758531,107.694011429451,0.0303799958099307,0.00279571528049697,0.0312166711422251,0.0274592320433493,0.032589585544062,3.12166711422251,2.74592320433493,3.2589585544062,0.392027423085098,0.0405027054085483,0.408662711629586,0.348996198099214,0.420918652808166
4,"medBMI","HHD",31.1923563308493,1.00720490675781,31.7232597098998,30.1153888508243,31.8180559386814,0.0197508908169332,0.000459208731941523,0.0199137397551604,0.0192665149891325,0.0200968450472408,1.99137397551604,1.92665149891325,2.00968450472408,0.121914342593639,0.00393662866511384,0.123989361734584,0.117705049107461,0.124359869810013
4,"medBMI","HSTK",25.2781313638444,1.42337849284236,24.5055794623527,24.4129471535169,26.7999846904399,0.0120766128695333,0.000838190751047474,0.0117838435883355,0.0114420627344254,0.0129600168936593,1.17838435883355,1.14420627344254,1.29600168936593,0.0987987805259479,0.00556323002264433,0.0957792857436098,0.0954172352811548,0.104746896335728
4,"medBMI","IHD",140.994087067518,5.08368186318994,142.061359148578,135.791492231036,145.2895006351,0.0116201935899673,0.000289433411767388,0.0116313437141938,0.0113406461147371,0.0118902634596049,1.16313437141938,1.13406461147371,1.18902634596049,0.551070949950217,0.0198694104969893,0.55524234927481,0.530736771841219,0.567859438633312
4,"medBMI","ISTK",13.3299524671511,2.11103850608526,14.1556861945864,11.0920978935235,14.8659333724588,0.00935092350847089,0.00201882728146204,0.00982200107514234,0.00727239759739804,0.011029033487873,0.982200107514234,0.727239759739804,1.1029033487873,0.0520996995097143,0.00825092753267589,0.0553270537842646,0.0433531153699917,0.058103032516069
4,"medBMI","OSTK",27.4369877257662,6.35600774874403,29.2225390974804,20.8213426252565,32.5349141603188,0.0102702446712072,0.0020855300480014,0.0109568711438577,0.00807941581087197,0.0118774410297896,1.09568711438577,0.807941581087197,1.18774410297896,0.107236602642563,0.0248422561601041,0.114215373958868,0.0813795620680494,0.127161687598217
4,"medBMI","Other_CVD",269.578466361647,19.196562792549,275.43036419561,249.50166550044,284.681154063986,0.0861223170167349,0.00795635807550795,0.089070644617374,0.0777105277713837,0.092028027801543,8.9070644617374,7.77105277713837,9.2028027801543,1.05363894780138,0.0750291612498836,1.07651090623201,0.975169403775401,1.11266732716131
4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
