"","age","female","race","outcome","pathway","V1","V2","V3"
"106",25,0,2,"DIAB","direct",0,0,0
"107",25,0,2,"DIAB","medSBP",0,0,0
"108",25,0,2,"DIAB","medBMI",10.4153932954935,10.6671444296576,11.5643712154853
"109",25,0,2,"ECA","medSBP",0,0,0
"110",25,0,2,"ECA","direct",0,0,0
"111",25,0,2,"ECA","medBMI",0,0,0
"112",25,0,2,"ENDO","direct",0,0,0
"113",25,0,2,"ENDO","medSBP",0,0,0
"114",25,0,2,"ENDO","medBMI",0.462625474422634,0.285916447377147,0.310401220660841
"115",25,0,2,"GC","medBMI",0,0,0
"116",25,0,2,"GC","medSBP",0,0,0
"117",25,0,2,"GC","direct",0,0,0
"118",25,0,2,"HHD","medBMI",8.99814853820763,2.67378100706125,4.42381455781925e-05
"119",25,0,2,"HHD","direct",0,0,0
"120",25,0,2,"HHD","medSBP",0,0,0
"121",25,0,2,"HSTK","direct",1.49865569687041,5.05879720681913,5.43612019268874
"122",25,0,2,"HSTK","medBMI",0.62479947489802,1.59697437219697,1.44968031097087
"123",25,0,2,"HSTK","medSBP",0,0,0
"124",25,0,2,"IHD","medSBP",0,0,0
"125",25,0,2,"IHD","direct",9.31330815695621,5.18232515570856,7.53134584880485
"126",25,0,2,"IHD","medBMI",12.4080648348685,5.36648186927167,5.77950303085036
"127",25,0,2,"ISTK","medBMI",1.20058349994738,0.861777332509025,0.67249989310148
"128",25,0,2,"ISTK","medSBP",0,0,0
"129",25,0,2,"ISTK","direct",2.81326032478448,0.746961760507697,2.30362583498121
"130",25,0,2,"KC","medSBP",0,0,0
"131",25,0,2,"KC","medBMI",0.68753283312225,1.03842928893497,0.73093857916676
"132",25,0,2,"KC","direct",0,0,0
"133",25,0,2,"LC","medSBP",0,0,0
"134",25,0,2,"LC","direct",0,0,0
"135",25,0,2,"LC","medBMI",0,0,0
"136",25,0,2,"LVC","medBMI",0.720406611432703,0.132338815687113,0.135255446943516
"137",25,0,2,"LVC","medSBP",0,0,0
"138",25,0,2,"LVC","direct",0,0,0
"139",25,0,2,"MLPC","medSBP",0,0,0
"140",25,0,2,"MLPC","medBMI",0,0,0
"141",25,0,2,"MLPC","direct",1.49300867793798,1.51228518062107,0.678789575737478
"142",25,0,2,"MMC","medSBP",0,0,0
"143",25,0,2,"MMC","direct",0,0,0
"144",25,0,2,"MMC","medBMI",0.111838598269259,0.0146147383989373,0.0616383107561109
"145",25,0,2,"OC","medBMI",0,0,0
"146",25,0,2,"OC","medSBP",0,0,0
"147",25,0,2,"OC","direct",0,0,0
"148",25,0,2,"OSTK","direct",0.916461501656528,0.9466173556997,0.843168240143043
"149",25,0,2,"OSTK","medBMI",0.259201538807083,0.183954531521378,0.0570369831734816
"150",25,0,2,"OSTK","medSBP",0,0,0
"151",25,0,2,"OTH","medSBP",0,0,0
"152",25,0,2,"OTH","direct",0,0,0
"153",25,0,2,"OTH","medBMI",4.52605081012057,2.03123023193017,1.35087594752507
"154",25,0,2,"PC","medSBP",0,0,0
"155",25,0,2,"PC","direct",0,0,0
"156",25,0,2,"PC","medBMI",0.0354032293546798,0.0210563875500555,0.0139378242555194
"157",25,0,2,"PVD","medSBP",0,0,0
"158",25,0,2,"PVD","direct",0,0,0
"159",25,0,2,"PVD","medBMI",0.060723791852298,0.0763518561140093,0.0341339461774525
"160",25,0,2,"RHD","medBMI",0.241831349797273,0.1799421180349,0.210167672708269
"161",25,0,2,"RHD","direct",0,0,0
"162",25,0,2,"RHD","medSBP",0,0,0
"163",25,0,2,"SCC","medBMI",0.0860428704553545,0.0289937133144452,0
"164",25,0,2,"SCC","medSBP",0,0,0
"165",25,0,2,"SCC","direct",0,0,0
"166",25,0,2,"SCNC","direct",0,0,0
"167",25,0,2,"SCNC","medBMI",0,0,0
"168",25,0,2,"SCNC","medSBP",0,0,0
"169",25,0,2,"TC","direct",0,0,0
"170",25,0,2,"TC","medBMI",0.0713983011401265,0.167130535607651,0.114952455488383
"171",25,0,2,"TC","medSBP",0,0,0
"172",25,0,2,"UC","medBMI",0,0,0
"173",25,0,2,"UC","medSBP",0,0,0
"174",25,0,2,"UC","direct",0,0,0
"175",25,0,3,"AA","medBMI",0.593238009302532,0.429637571991366,0.387833615792836
"176",25,0,3,"AA","direct",0,0,0
"177",25,0,3,"AA","medSBP",0,0,0
"178",25,0,3,"AFF","direct",0,0,0
"179",25,0,3,"AFF","medBMI",0.0770434733665306,0.0425277150205161,0.0387445071485342
"180",25,0,3,"AFF","medSBP",0,0,0
"181",25,0,3,"APCA","medBMI",0.0272360888241445,0.00746729496263467,0.0158266169381374
"182",25,0,3,"APCA","direct",0,0,0
"183",25,0,3,"APCA","medSBP",0,0,0
"184",25,0,3,"BC","medBMI",0,0,0
"185",25,0,3,"BC","direct",0,0,0
"186",25,0,3,"BC","medSBP",0,0,0
"187",25,0,3,"CC","direct",19.3287190851797,17.3720100741777,12.6987750151153
"188",25,0,3,"CC","medBMI",0.601198492177613,0.819741984954263,0.613642274282456
"189",25,0,3,"CC","medSBP",0,0,0
"190",25,0,3,"CM","medSBP",0,0,0
"191",25,0,3,"CM","direct",0,0,0
"192",25,0,3,"CM","medBMI",1.28508631895825,2.32486163507287,0.503686505161576
"193",25,0,3,"DIAB","medSBP",0,0,0
"194",25,0,3,"DIAB","direct",0,0,0
"195",25,0,3,"DIAB","medBMI",2.22026807746409,0.735279419554317,2.66838803796663
"196",25,0,3,"ECA","medSBP",0,0,0
"197",25,0,3,"ECA","medBMI",0.309050438169553,0.202413307372998,0.228788072567599
"198",25,0,3,"ECA","direct",0,0,0
"199",25,0,3,"ENDO","medSBP",0,0,0
"200",25,0,3,"ENDO","direct",0,0,0
"201",25,0,3,"ENDO","medBMI",0.348130545482235,0.262397226541884,0.239518324660974
"202",25,0,3,"GC","direct",0,0,0
"203",25,0,3,"GC","medSBP",0,0,0
"204",25,0,3,"GC","medBMI",0,0,0
"205",25,0,3,"HHD","direct",0,0,0
"206",25,0,3,"HHD","medSBP",0,0,0
"207",25,0,3,"HHD","medBMI",0.000303751130457629,3.00920394340818,0.000101352362389543
"208",25,0,3,"HSTK","direct",8.34750469727046,1.68929441838058,4.55406323860549
"209",25,0,3,"HSTK","medBMI",1.46106689592551,0.842981540705752,1.09296145172578
"210",25,0,3,"HSTK","medSBP",0,0,0
"211",25,0,3,"IHD","direct",3.52180143334111,3.55314753348448,1.56024873126868
"212",25,0,3,"IHD","medSBP",0,0,0
"213",25,0,3,"IHD","medBMI",3.0987029738789,2.09296312396732,3.08282824254743
"214",25,0,3,"ISTK","direct",1.25155593787927,1.1719301903173,2.0081914585438
"215",25,0,3,"ISTK","medBMI",0.526629623987739,0.261663059574674,0.260661119141108
"216",25,0,3,"ISTK","medSBP",0,0,0
"217",25,0,3,"KC","direct",0,0,0
"218",25,0,3,"KC","medSBP",0,0,0
"219",25,0,3,"KC","medBMI",0.555123742807063,1.15455427845116,0.44923086881172
"220",25,0,3,"LC","medBMI",0,0,0
"221",25,0,3,"LC","medSBP",0,0,0
"222",25,0,3,"LC","direct",0,0,0
"223",25,0,3,"LVC","medBMI",0.416204719006035,0.389652580157756,0.729407548933638
"224",25,0,3,"LVC","medSBP",0,0,0
"225",25,0,3,"LVC","direct",0,0,0
"226",25,0,3,"MLPC","direct",2.0920844657848,2.20710982712331,2.89913082405751
"227",25,0,3,"MLPC","medBMI",0,0,0
"228",25,0,3,"MLPC","medSBP",0,0,0
"229",25,0,3,"MMC","medBMI",0.0480565392388387,0.0809961303833717,0.0167988859213156
"230",25,0,3,"MMC","medSBP",0,0,0
"231",25,0,3,"MMC","direct",0,0,0
"232",25,0,3,"OC","medSBP",0,0,0
"233",25,0,3,"OC","medBMI",0,0,0
"234",25,0,3,"OC","direct",0,0,0
"235",25,0,3,"OSTK","medBMI",0.28497007764964,0.230411120681911,0.136867895015469
"236",25,0,3,"OSTK","direct",1.189841624743,0.787674674614381,0.423464436738063
"237",25,0,3,"OSTK","medSBP",0,0,0
"238",25,0,3,"OTH","medSBP",0,0,0
"239",25,0,3,"OTH","medBMI",0.513648066983625,0.757519974444203,1.15943708296978
"240",25,0,3,"OTH","direct",0,0,0
"241",25,0,3,"PC","medSBP",0,0,0
"242",25,0,3,"PC","medBMI",0.180396603215534,0.113268753856068,0.0285700260399537
"243",25,0,3,"PC","direct",0,0,0
"244",25,0,3,"PVD","medSBP",0,0,0
"245",25,0,3,"PVD","direct",0,0,0
"246",25,0,3,"PVD","medBMI",0.0300107349126388,0.0613395467291109,0.0656581752325932
"247",25,0,3,"RHD","direct",0,0,0
"248",25,0,3,"RHD","medBMI",0.14567771808817,0.463770218688699,0.16262878533898
"249",25,0,3,"RHD","medSBP",0,0,0
"250",25,0,3,"SCC","direct",0,0,0
"251",25,0,3,"SCC","medBMI",0.0120440061559144,0.291643739421311,0.353129188070479
"252",25,0,3,"SCC","medSBP",0,0,0
"253",25,0,3,"SCNC","medSBP",0,0,0
"254",25,0,3,"SCNC","direct",0,0,0
"255",25,0,3,"SCNC","medBMI",0,0,0
"256",25,0,3,"TC","direct",0,0,0
"257",25,0,3,"TC","medSBP",0,0,0
"258",25,0,3,"TC","medBMI",0.68396039906748,0.417149250157949,0.761780803213606
"259",25,0,3,"UC","medBMI",0,0,0
"260",25,0,3,"UC","medSBP",0,0,0
"261",25,0,3,"UC","direct",0,0,0
"262",25,0,4,"AA","medSBP",0,0,0
"263",25,0,4,"AA","direct",0,0,0
"264",25,0,4,"AA","medBMI",0.230705123097983,0.331894937544574,0.322823221098479
"265",25,0,4,"AFF","medBMI",0.0266405933548428,0.0485141515365166,0.0453426719443549
"266",25,0,4,"AFF","direct",0,0,0
"267",25,0,4,"AFF","medSBP",0,0,0
"268",25,0,4,"APCA","medBMI",0,0,0
"269",25,0,4,"APCA","direct",0,0,0
"270",25,0,4,"APCA","medSBP",0,0,0
"271",25,0,4,"BC","direct",0,0,0
"272",25,0,4,"BC","medSBP",0,0,0
"273",25,0,4,"BC","medBMI",0,0,0
"274",25,0,4,"CC","direct",7.77110032734588,9.1521718387462,6.86069059116408
"275",25,0,4,"CC","medSBP",0,0,0
"276",25,0,4,"CC","medBMI",0.506908480948831,0.497759526449621,0.353342399008639
"277",25,0,4,"CM","medBMI",0.817579341313457,0.644829751446334,0.541600903298741
"278",25,0,4,"CM","medSBP",0,0,0
"279",25,0,4,"CM","direct",0,0,0
"280",25,0,4,"DIAB","direct",0,0,0
"281",25,0,4,"DIAB","medSBP",0,0,0
"282",25,0,4,"DIAB","medBMI",1.32812535769574,0.771275343542574,0.267584805872813
"283",25,0,4,"ECA","medSBP",0,0,0
"284",25,0,4,"ECA","direct",0,0,0
"285",25,0,4,"ECA","medBMI",0,0,0
"286",25,0,4,"ENDO","direct",0,0,0
"287",25,0,4,"ENDO","medSBP",0,0,0
"288",25,0,4,"ENDO","medBMI",0.151254382028631,0.259720266142171,0.331401364427337
"289",25,0,4,"GC","medSBP",0,0,0
"290",25,0,4,"GC","medBMI",0,0,0
"291",25,0,4,"GC","direct",0,0,0
"292",25,0,4,"HHD","direct",0,0,0
"293",25,0,4,"HHD","medBMI",1.00863724400268,0.22244172974125,0.0707389721077726
"294",25,0,4,"HHD","medSBP",0,0,0
"295",25,0,4,"HSTK","direct",0.759820000985744,1.33577321092436,1.44690793489147
"296",25,0,4,"HSTK","medSBP",0,0,0
"297",25,0,4,"HSTK","medBMI",0.152966045889508,0.141293335332043,0.365431302684139
"298",25,0,4,"IHD","medSBP",0,0,0
"299",25,0,4,"IHD","direct",1.23623213466779,2.30292170074693,1.79199103869814
"300",25,0,4,"IHD","medBMI",1.17076719063139,0.996797345651674,1.32990108736811
"301",25,0,4,"ISTK","medSBP",0,0,0
"302",25,0,4,"ISTK","direct",0.716142819121115,0.126577628109884,0.460361671176234
"303",25,0,4,"ISTK","medBMI",0.157213699977749,0.10004923617,0.21093001187666
"304",25,0,4,"KC","medSBP",0,0,0
"305",25,0,4,"KC","medBMI",0.325462460703309,0.687300067142369,0.504974203003063
"306",25,0,4,"KC","direct",0,0,0
"307",25,0,4,"LC","direct",0,0,0
"308",25,0,4,"LC","medSBP",0,0,0
"309",25,0,4,"LC","medBMI",0,0,0
"310",25,0,4,"LVC","medSBP",0,0,0
"311",25,0,4,"LVC","medBMI",0.170588059766539,0.39534506573319,0.461922009768616
"312",25,0,4,"LVC","direct",0,0,0
"313",25,0,4,"MLPC","medBMI",0,0,0
"314",25,0,4,"MLPC","direct",4.70542697093935,3.38471043869462,5.71738988197095
"315",25,0,4,"MLPC","medSBP",0,0,0
"316",25,0,4,"MMC","medBMI",0.00767697255320746,0,0.0158737269248972
"317",25,0,4,"MMC","direct",0,0,0
"318",25,0,4,"MMC","medSBP",0,0,0
"319",25,0,4,"OC","medBMI",0,0,0
"320",25,0,4,"OC","direct",0,0,0
"321",25,0,4,"OC","medSBP",0,0,0
"322",25,0,4,"OSTK","medBMI",0.0345551070631207,0.136721129205243,0.105277322213369
"323",25,0,4,"OSTK","medSBP",0,0,0
"324",25,0,4,"OSTK","direct",0.226480101896626,0.539920016152265,0.387666955856407
"325",25,0,4,"OTH","medSBP",0,0,0
"326",25,0,4,"OTH","medBMI",0.288348583042571,0.513516840794706,0.810291443271482
"327",25,0,4,"OTH","direct",0,0,0
"328",25,0,4,"PC","medSBP",0,0,0
"329",25,0,4,"PC","medBMI",0,0.0282043671384692,0
"330",25,0,4,"PC","direct",0,0,0
"331",25,0,4,"PVD","medBMI",0.0289595958339313,0.0357283622037166,0.0586793491959519
"332",25,0,4,"PVD","medSBP",0,0,0
"333",25,0,4,"PVD","direct",0,0,0
"334",25,0,4,"RHD","direct",0,0,0
"335",25,0,4,"RHD","medBMI",0.117546131803877,0.0935740357865142,0.169375671431889
"336",25,0,4,"RHD","medSBP",0,0,0
"337",25,0,4,"SCC","medSBP",0,0,0
"338",25,0,4,"SCC","direct",0,0,0
"339",25,0,4,"SCC","medBMI",0.111587148859141,0.119875607207322,0.102967146098413
"340",25,0,4,"SCNC","medBMI",0,0,0
"341",25,0,4,"SCNC","direct",0,0,0
"342",25,0,4,"SCNC","medSBP",0,0,0
"343",25,0,4,"TC","medBMI",0.228888165783222,0.327138079685756,0.233993581613189
"344",25,0,4,"TC","medSBP",0,0,0
"345",25,0,4,"TC","direct",0,0,0
"346",25,0,4,"UC","direct",0,0,0
"347",25,0,4,"UC","medSBP",0,0,0
"348",25,0,4,"UC","medBMI",0,0,0
"349",25,1,1,"AA","direct",0,0,0
"350",25,1,1,"AA","medBMI",0.507441332378844,0.355225774159576,0.843869354877437
"351",25,1,1,"AA","medSBP",0,0,0
"352",25,1,1,"AFF","direct",0,0,0
"353",25,1,1,"AFF","medBMI",0,0,0
"354",25,1,1,"AFF","medSBP",0,0,0
"355",25,1,1,"APCA","medSBP",0,0,0
"356",25,1,1,"APCA","medBMI",0,0,0
"357",25,1,1,"APCA","direct",0,0,0
"358",25,1,1,"BC","direct",0,0,0
"359",25,1,1,"BC","medBMI",0,0,0
"360",25,1,1,"BC","medSBP",0,0,0
"361",25,1,1,"CC","medSBP",0,0,0
"362",25,1,1,"CC","medBMI",3.36665262280342,2.62337441880115,1.47565119499027
"363",25,1,1,"CC","direct",52.3950009558251,61.0784942382642,50.7253086566504
"364",25,1,1,"CM","medSBP",0,0,0
"365",25,1,1,"CM","medBMI",3.22261525586607,2.524989935703,3.58575067826144
"366",25,1,1,"CM","direct",0,0,0
"367",25,1,1,"DIAB","medBMI",8.03346016089609,14.8632836214102,10.8388144685667
"368",25,1,1,"DIAB","medSBP",0,0,0
"369",25,1,1,"DIAB","direct",0,0,0
"370",25,1,1,"ECA","medSBP",0,0,0
"371",25,1,1,"ECA","direct",0,0,0
"372",25,1,1,"ECA","medBMI",0.246321442027117,0.00588426426638053,0.109228598478473
"373",25,1,1,"ENDO","medSBP",0,0,0
"374",25,1,1,"ENDO","medBMI",2.74577408441344,1.99478251634945,1.33292658089013
"375",25,1,1,"ENDO","direct",0,0,0
"376",25,1,1,"GC","medSBP",0,0,0
"377",25,1,1,"GC","medBMI",0,0,0
"378",25,1,1,"GC","direct",0,0,0
"379",25,1,1,"HHD","direct",0,0,0
"380",25,1,1,"HHD","medSBP",0,0,0
"381",25,1,1,"HHD","medBMI",1.7123760969185,2.43930122307235,0.000183665471241192
"382",25,1,1,"HSTK","medSBP",0,0,0
"383",25,1,1,"HSTK","direct",3.23092506793682,3.32809101610016,4.35771995278922
"384",25,1,1,"HSTK","medBMI",1.63095214400455,0.847536646970804,0.878551664473271
"385",25,1,1,"IHD","direct",4.383212986721,4.52003814607054,5.84951570130141
"386",25,1,1,"IHD","medSBP",0,0,0
"387",25,1,1,"IHD","medBMI",3.46218951501478,5.68487925019753,3.73371113777339
"388",25,1,1,"ISTK","medSBP",0,0,0
"389",25,1,1,"ISTK","medBMI",1.5493597107499,1.09533522628693,1.31196264511341
"390",25,1,1,"ISTK","direct",7.23405660740315,2.59639086999134,5.64011517216239
"391",25,1,1,"KC","direct",0,0,0
"392",25,1,1,"KC","medBMI",4.62850362269217,4.60551815244192,2.94606001626981
"393",25,1,1,"KC","medSBP",0,0,0
"394",25,1,1,"LC","direct",0,0,0
"395",25,1,1,"LC","medBMI",0,0,0
"396",25,1,1,"LC","medSBP",0,0,0
"397",25,1,1,"LVC","medSBP",0,0,0
"398",25,1,1,"LVC","direct",0,0,0
"399",25,1,1,"LVC","medBMI",0.801420312198148,0.533264101793809,0.128687913665132
"400",25,1,1,"MLPC","medSBP",0,0,0
"401",25,1,1,"MLPC","direct",7.98257143449516,7.07619480068263,8.90852948228707
"402",25,1,1,"MLPC","medBMI",0,0,0
"403",25,1,1,"MMC","medBMI",0.134003080597108,0.200418744818137,0.154945204718559
"404",25,1,1,"MMC","medSBP",0,0,0
"405",25,1,1,"MMC","direct",0,0,0
"406",25,1,1,"OC","medBMI",1.30661472046183,1.75035065783255,1.39727777861002
"407",25,1,1,"OC","medSBP",0,0,0
"408",25,1,1,"OC","direct",0,0,0
"409",25,1,1,"OSTK","medBMI",0.722061531363483,0.433270266100385,0.282569240566044
"410",25,1,1,"OSTK","medSBP",0,0,0
"411",25,1,1,"OSTK","direct",2.84482640834204,1.81250003917234,1.87377301698978
"412",25,1,1,"OTH","medBMI",5.00854570662789,6.95714796295118,2.98189979268483
"413",25,1,1,"OTH","medSBP",0,0,0
"414",25,1,1,"OTH","direct",0,0,0
"415",25,1,1,"PC","medBMI",0.408748129172338,0.360989504952071,0.394878435482892
"416",25,1,1,"PC","medSBP",0,0,0
"417",25,1,1,"PC","direct",0,0,0
"418",25,1,1,"PVD","medSBP",0,0,0
"419",25,1,1,"PVD","direct",0,0,0
"420",25,1,1,"PVD","medBMI",0,0,0
"421",25,1,1,"RHD","direct",0,0,0
"422",25,1,1,"RHD","medBMI",1.60457778497351,1.54018910607887,0.580922667782647
"423",25,1,1,"RHD","medSBP",0,0,0
"424",25,1,1,"SCC","medSBP",0,0,0
"425",25,1,1,"SCC","medBMI",0,0.202662122295537,0.130985069467848
"426",25,1,1,"SCC","direct",0,0,0
"427",25,1,1,"SCNC","medBMI",0,0,0
"428",25,1,1,"SCNC","direct",0,0,0
"429",25,1,1,"SCNC","medSBP",0,0,0
"430",25,1,1,"TC","direct",0,0,0
"431",25,1,1,"TC","medSBP",0,0,0
"432",25,1,1,"TC","medBMI",10.763629631027,16.0865527976401,6.86798570492988
"433",25,1,1,"UC","direct",0,0,0
"434",25,1,1,"UC","medBMI",8.76219198666005,11.5362156174567,8.03580763297582
"435",25,1,1,"UC","medSBP",0,0,0
"436",25,1,2,"AA","medSBP",0,0,0
"437",25,1,2,"AA","direct",0,0,0
"438",25,1,2,"AA","medBMI",0.479173660019589,0.565037024965813,0.172441765347392
"439",25,1,2,"AFF","direct",0,0,0
"440",25,1,2,"AFF","medSBP",0,0,0
"441",25,1,2,"AFF","medBMI",0,0,0
"442",25,1,2,"APCA","medBMI",0,0,0
"443",25,1,2,"APCA","medSBP",0,0,0
"444",25,1,2,"APCA","direct",0,0,0
"445",25,1,2,"BC","direct",0,0,0
"446",25,1,2,"BC","medBMI",0,0,0
"447",25,1,2,"BC","medSBP",0,0,0
"448",25,1,2,"CC","medBMI",0.428816490616855,0.264155739417652,0.824278557115344
"449",25,1,2,"CC","direct",10.3584896735061,13.4434207034365,14.623392086765
"450",25,1,2,"CC","medSBP",0,0,0
"451",25,1,2,"CM","medBMI",1.35361982867238,1.79995091461863,0.751568102315333
"452",25,1,2,"CM","direct",0,0,0
"453",25,1,2,"CM","medSBP",0,0,0
"454",25,1,2,"DIAB","medBMI",3.04525089873196,7.18054738953215,8.33165308025367
"455",25,1,2,"DIAB","medSBP",0,0,0
"456",25,1,2,"DIAB","direct",0,0,0
"457",25,1,2,"ECA","medSBP",0,0,0
"458",25,1,2,"ECA","medBMI",0,0,0
"459",25,1,2,"ECA","direct",0,0,0
"460",25,1,2,"ENDO","medBMI",0.182277850839098,0.453741944087714,0.200372025182383
"461",25,1,2,"ENDO","medSBP",0,0,0
"462",25,1,2,"ENDO","direct",0,0,0
"463",25,1,2,"GC","direct",0,0,0
"464",25,1,2,"GC","medSBP",0,0,0
"465",25,1,2,"GC","medBMI",0.0645384141510955,0.091622505708441,0.0460684855348267
"466",25,1,2,"HHD","medBMI",2.58605307653601,2.5958114549467,6.69240364722354
"467",25,1,2,"HHD","direct",0,0,0
"468",25,1,2,"HHD","medSBP",0,0,0
