"age","female","race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"medBMI","HHD",9.850823262581,0.761800659966999,10.2769727958237,9.03659498714281,10.3028244347629,0.0555179833173677,0.00438369817328355,0.057461133154989,0.0508467051392871,0.0585375841334702,5.7461133154989,5.08467051392871,5.85375841334702,0.0510529305850167,0.00394811227206253,0.0532614954896494,0.0468331066659128,0.0533954743351827
25,0,1,"medBMI","HSTK",1.98179653987911,0.240571514156514,2.01929507179064,1.73940857909203,2.19231074854138,0.028195620551583,0.00248958874156157,0.0270122500966177,0.0265431250713387,0.0308539809185477,2.70122500966177,2.65431250713387,3.08539809185477,0.010270869600148,0.00124678724666784,0.0104652096969795,0.00901466842722556,0.0113618816907638
25,0,1,"medBMI","IHD",8.24175953882843,1.55949968134127,7.46840942115319,7.23248845074454,9.90837822693628,0.0204608123275811,0.00326079067725851,0.0190676785356319,0.0181749837638558,0.0239308046144632,1.90676785356319,1.81749837638558,2.39308046144632,0.0427137881188585,0.00808227158853839,0.0387058195640309,0.0374831342508577,0.0513512152584627
25,0,1,"medBMI","ISTK",1.33091639095149,0.328594922042298,1.39722428981441,0.995374092945148,1.61009697492435,0.0428387493296231,0.0125783972961362,0.0431573918391403,0.0307567248342453,0.0546499276919113,4.31573918391403,3.07567248342453,5.46499276919113,0.00689761457601306,0.00170297784240411,0.00724126225577054,0.00515863122489299,0.00834449739933928
25,0,1,"medBMI","OSTK",0.648971184234375,0.0657675197619549,0.686852686352139,0.578720624978693,0.687022466689959,0.0269286563975555,0.00346260237071919,0.0270043162968841,0.0236076176981372,0.0301853841825445,2.70043162968841,2.36076176981372,3.01853841825445,0.00336336161326204,0.000340847108069632,0.00355968649358149,0.00299928068016251,0.00356056639809002
25,0,1,"medBMI","Other_CVD",92.1360992905662,12.1547304994549,87.9071731055113,82.9230359117252,104.943749926704,0.174176950389837,0.0134430585737379,0.180119069377888,0.159853397344213,0.183449702295617,18.0119069377888,15.9853397344213,18.3449702295617,0.477505052732317,0.0629931728473291,0.455588196727513,0.429757380013226,0.543882053055493
25,0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","Cancer",37.683481837959,7.34187722301708,41.7154218589868,29.8344401742772,42.1053744837671,0.113897590085082,0.00700705416258321,0.117218265284571,0.10641605994279,0.118556546307809,11.7218265284571,10.641605994279,11.8556546307809,0.900084813163884,0.175363630594636,0.996389289382937,0.712607360051945,1.00570346148963
25,0,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","HSTK",3.99785769879276,2.17257937570204,5.05879720681913,1.67666277236785,5.41725404339525,0.108596948850343,0.0511471309772087,0.126376706532977,0.0547049003268198,0.147376203343628,12.6376706532977,5.47049003268198,14.7376203343628,0.0954904065220683,0.051892914510163,0.120831364742606,0.0400477510197952,0.129393247536885
25,0,2,"direct","IHD",7.34232638715654,2.07196800332694,7.53134584880485,5.29977619036338,9.22421004154864,0.0392957630798901,0.010142708227239,0.0446832618123844,0.0284505007377138,0.0455616514994462,4.46832618123844,2.84505007377138,4.55616514994462,0.175374359057104,0.0494897722343028,0.179889163383138,0.126587242724172,0.220323891712906
25,0,2,"direct","ISTK",1.95461597342446,1.07645406394373,2.30362583498121,0.824794964231372,2.78777860029431,0.0925539000216788,0.0567208034768321,0.123359543811788,0.0319091967978698,0.127013806023895,12.3359543811788,3.19091967978698,12.7013806023895,0.0466867727566172,0.0257115295022529,0.0550230108299053,0.0197005527374303,0.0665871904135091
25,0,2,"direct","OSTK",0.902082365833091,0.0532024392075713,0.916461501656528,0.846832903218717,0.945109562997542,0.142056354190089,0.0154550190280635,0.13898332780269,0.128899440056204,0.157825340753264,13.898332780269,12.8899440056204,15.7825340753264,0.0215465927803791,0.00127076122530092,0.0218900441057303,0.0202269375943614,0.0225743143398481
25,0,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medBMI","Cancer",36.9665993285078,9.55845176752076,40.2316121003524,26.9048514280828,44.2530863728649,0.111116048588886,0.0157612971958243,0.111947281117552,0.0958051679540056,0.1257203815744,11.1947281117552,9.58051679540056,12.57203815744,0.882961791932608,0.228307387048259,0.96094790859137,0.64263297842224,1.05700240628303
25,0,2,"medBMI","DIAB",10.8823029802121,0.603951543225695,10.6671444296576,10.4279808522017,11.5195098761939,0.0755334251779026,0.00320837612670593,0.0773283338505514,0.0721042511340217,0.0774369268500319,7.73283338505514,7.21042511340217,7.74369268500319,0.259928094937088,0.0144256206016706,0.254788948172221,0.249076431880449,0.275148032743863
25,0,2,"medBMI","HHD",3.89065792780482,4.62082918196265,2.67378100706125,0.133731076591362,8.68193016165031,0.0256225294392628,0.0320157308614463,0.0153548461944606,0.000767994475098676,0.0592045951615088,1.53548461944606,0.0767994475098676,5.92045951615088,0.0929298977491317,0.110370325884259,0.0638643129775138,0.00319421946213823,0.207371323092
25,0,2,"medBMI","HSTK",1.22381805268862,0.523966914529748,1.44968031097087,0.666043516701662,1.58960966913566,0.0339362556868162,0.0128210263937685,0.0337015769946738,0.0218575494629771,0.0462144387989764,3.37015769946738,2.18575494629771,4.62144387989764,0.0292313764433315,0.0125151562267132,0.0346261854851534,0.0159087118559611,0.0379684533451534
25,0,2,"medBMI","IHD",7.85134991166352,3.95163064930131,5.77950303085036,5.3871329273506,12.0766367446676,0.0410357357102142,0.0163362970458089,0.0349991755307638,0.0288979080916948,0.0583046394812663,3.49991755307638,2.88979080916948,5.83046394812663,0.187532586524566,0.0943862552288426,0.138045707349234,0.128673792810702,0.288455227537462
25,0,2,"medBMI","ISTK",0.911620241852629,0.267546838261491,0.861777332509025,0.681963765071858,1.18364319157546,0.0403470464068164,0.0110477499968385,0.0371354198686392,0.0315546762163359,0.0518692991547475,3.71354198686392,3.15546762163359,5.18692991547475,0.0217744087075787,0.00639046166075362,0.0205838911769271,0.0162889732617788,0.0282717840544325
25,0,2,"medBMI","OSTK",0.166731017833981,0.102176875840074,0.183954531521378,0.0633828605908764,0.255439188442798,0.0262849122325296,0.0158172923391718,0.0308626409333298,0.00979258378824659,0.0388861712811323,3.08626409333298,0.979258378824659,3.88861712811323,0.00398243606259743,0.00244053494301958,0.0043938264740782,0.00151392460171407,0.00610126567372213
25,0,2,"medBMI","Other_CVD",56.3983478899848,12.4951105419682,55.1006486371315,45.1276260014839,68.772114143411,0.211743969883378,0.0466423968845842,0.213847729237874,0.166573411868959,0.255126332446475,21.3847729237874,16.6573411868959,25.5126332446475,1.34709676355263,0.298450639088786,1.31610070552991,1.07789112993162,1.64264904649294
25,0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"direct","Cancer",85.7553944572354,4.27158911114586,87.6583121026594,81.20280439361,88.6905045222505,0.0979977414875443,0.00360178717732263,0.0971296318560151,0.0950203597558067,0.101713016406082,9.71296318560151,9.50203597558067,10.1713016406082,1.24532588465559,0.0620313220222626,1.27295974507001,1.17921391252437,1.28794907543456
25,0,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"direct","HSTK",4.86362078475218,3.33988179959426,4.55406323860549,1.83253285939183,8.15783262433721,0.104205168836597,0.0470696880737813,0.107577029180234,0.05814205784004,0.147402198541063,10.7577029180234,5.814205784004,14.7402198541063,0.0706287096541926,0.0485012200462674,0.0661333653385743,0.0266117440042866,0.118466717972374
25,0,3,"direct","IHD",2.87839923269809,1.14165940753471,3.52180143334111,1.6583263663723,3.55158022847731,0.0235067319397054,0.00783160352554358,0.0272504476335849,0.0151431149373962,0.028688190602217,2.72504476335849,1.51431149373962,2.8688190602217,0.04179964529974,0.0165789921515962,0.0511430273665637,0.0240819456585922,0.0515754701840877
25,0,3,"direct","ISTK",1.47722586224679,0.461550011653102,1.25155593787927,1.1759114776954,1.97035968251057,0.124448928303865,0.0342380222530713,0.11989962406709,0.0940723247737972,0.158692440435193,11.989962406709,9.40723247737972,15.8692440435193,0.0214520336053727,0.00670255416831336,0.0181748916834929,0.0170763951411587,0.0286132427031844
25,0,3,"direct","OSTK",0.800326912031814,0.383345220274543,0.787674674614381,0.441674948631879,1.16973327723657,0.0999357427571899,0.021892489351113,0.107166162447551,0.0769338190141731,0.1167918097634,10.7166162447551,7.69338190141731,11.67918097634,0.0116222171916744,0.00556687691297315,0.0114384834586018,0.00641393173708154,0.0169866763193789
25,0,3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medBMI","Cancer",88.7407282840253,6.46218550960193,87.4355892522361,83.2509706010601,95.3398541440114,0.101837285495574,0.013110583470637,0.101695201109976,0.089443165636227,0.114352177082678,10.1695201109976,8.9443165636227,11.4352177082678,1.28867841673092,0.0938428064786844,1.26972540007642,1.20895704892247,1.38450984869569
25,0,3,"medBMI","DIAB",1.87464517832835,1.01183922831161,2.22026807746409,0.809528852449806,2.6459820399415,0.0340630984480315,0.0205382283177032,0.0352380557839838,0.0140763855625952,0.0530510975979084,3.52380557839837,1.40763855625952,5.30510975979084,0.0272232922475948,0.0146937646325534,0.0322423717509617,0.0117558462731346,0.0384245206441931
25,0,3,"medBMI","HHD",1.00320301563368,1.73724776641544,0.000303751130457629,0.000111472300792947,2.85875893379429,0.0159288867946473,0.0275839156903788,5.11225436339302e-06,1.67976242516077e-06,0.0453913021861109,0.000511225436339302,0.000167976242516077,4.53913021861109,0.0145683509572821,0.0252280293883568,4.41102449177025e-06,1.61878261394737e-06,0.0415144320748219
25,0,3,"medBMI","HSTK",1.13233662945235,0.310918285165141,1.09296145172578,0.855480536256753,1.44266162371552,0.0265667482676688,0.00100986737195738,0.0261667368551563,0.0258355914796785,0.0276379147562949,2.61667368551563,2.58355914796785,2.76379147562949,0.016443608285236,0.00451510474623221,0.015871808361206,0.0124231491483705,0.0209500973575269
25,0,3,"medBMI","IHD",2.75816478013121,0.576136211582042,3.08282824254743,2.14245637989632,3.09790923731233,0.0231938074522409,0.00589827085415397,0.023976662148613,0.0172948762309946,0.0284273121815708,2.3976662148613,1.72948762309946,2.84273121815708,0.0400536201434614,0.00836655631883684,0.044768330117193,0.0311124029399797,0.0449873338692713
25,0,3,"medBMI","ISTK",0.34965126756784,0.153268571311847,0.261663059574674,0.260711216162786,0.513381295767086,0.0306716670237737,0.0171299059056593,0.0208631242981481,0.0207086511294227,0.0489719442349065,2.08631242981481,2.07086511294227,4.89719442349065,0.00507757881426353,0.00222574125356053,0.00379982837475044,0.00378600585960181,0.00745523964251137
25,0,3,"medBMI","OSTK",0.217416364449007,0.0749013477343081,0.230411120681911,0.141545056298791,0.282242129801253,0.0279310245476205,0.00350123533546152,0.028093268845779,0.0245385766130813,0.0311855648287249,2.8093268845779,2.45385766130813,3.11855648287249,0.0031572850677176,0.00108770518425682,0.00334599280329562,0.00205549427612767,0.00409867428406621
25,0,3,"medBMI","Other_CVD",23.0766360498091,4.38051142582548,20.9045478103118,20.2415172554319,27.7580298477591,0.154833458238426,0.0139439089349792,0.159804827924915,0.140121150741999,0.165320101501337,15.9804827924915,14.0121150741999,16.5320101501337,0.33511515381035,0.0636130741527921,0.30357244182678,0.293944019993548,0.403097592813187
25,0,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct","Cancer",53.3707538361767,2.20788296105327,53.4932199567004,51.2236382938442,55.4137731760641,0.112162409245212,0.00882053143471118,0.108791246774611,0.105687966956467,0.121502339633968,10.8791246774611,10.5687966956467,12.1502339633968,1.40994555885777,0.0583277272974305,1.41318086190919,1.35322318179413,1.4639179283277
25,0,4,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct","HSTK",1.18083371560052,0.36881857686146,1.33577321092436,0.788617661482674,1.44135119869311,0.143660961817701,0.0376181761264411,0.164306899658005,0.103443933690397,0.166328942780747,16.4306899658005,10.3443933690397,16.6328942780747,0.0311951983697097,0.00974342832155341,0.0352883812015292,0.0208336568161907,0.0380775345161822
25,0,4,"direct","IHD",1.77704829137095,0.533501754325877,1.79199103869814,1.26402007986931,2.27737516764449,0.0340730920881047,0.0080260514667112,0.0338853405103034,0.0265297024363844,0.0417760705809561,3.38853405103034,2.65297024363844,4.17760705809561,0.0469459613402708,0.0140940191975464,0.0473407179947443,0.0333928110400931,0.0601635684841461
25,0,4,"direct","ISTK",0.434360706135744,0.295641364241042,0.460361671176234,0.143266830263202,0.703353761723871,0.0840767439462048,0.0400359573914466,0.0961036263825022,0.0422408026280064,0.115689835193551,9.61036263825022,4.22408026280064,11.5689835193551,0.0114749165889295,0.00781023685379841,0.0121618086140522,0.00378481502587114,0.0185811599306336
25,0,4,"direct","OSTK",0.384689024635099,0.156741175247331,0.387666955856407,0.234539444594615,0.532307363137472,0.11933421737061,0.00727245230221369,0.117304953089035,0.113492580188268,0.12690072919229,11.7304953089035,11.3492580188268,12.690072919229,0.0101626929139969,0.00414077951022536,0.0102413637327182,0.00619604979345436,0.0140624658386263
25,0,4,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medBMI","Cancer",45.9805598976006,5.9522671880107,43.5307863261522,41.7384458611657,52.3049814697668,0.0963675032118019,0.0106730285434537,0.0957980472212878,0.0864809746688642,0.106738069346677,9.57980472212878,8.64809746688642,10.6738069346677,1.21471183300903,0.157246658209685,1.14999385323544,1.10264390411675,1.38179004470885
25,0,4,"medBMI","DIAB",0.788995169037042,0.530492280506404,0.771275343542574,0.292769332756301,1.30028285698808,0.0523689941253382,0.0124975004747255,0.0581881223118411,0.0390313019442908,0.060760427347858,5.81881223118411,3.90313019442908,6.0760427347858,0.020843629789429,0.0140145150882492,0.0203755084408651,0.00773436368833328,0.0343507990368039
25,0,4,"medBMI","HHD",0.433939315283902,0.503449812417925,0.22244172974125,0.0783241099894465,0.969327468289612,0.0205172440754153,0.0240187295729636,0.0107280393806457,0.00332846998717676,0.0460268421542081,1.07280393806457,0.332846998717676,4.60268421542081,0.0114637843092184,0.0133001086944602,0.00587645304610117,0.00206916191159834,0.0256076382804881
25,0,4,"medBMI","HSTK",0.21989689463523,0.126171553797,0.152966045889508,0.141876970859916,0.354808039844407,0.0265316875462004,0.0134990343687271,0.0201803206179386,0.0175198250491042,0.0409422119323191,2.01803206179386,1.75198250491042,4.09422119323191,0.00580922373607919,0.00333319297824272,0.00404104835618329,0.00374809779869623,0.00937329874637366
25,0,4,"medBMI","IHD",1.16582187455039,0.166606926025684,1.17076719063139,1.00549583790066,1.32194439253127,0.0227226122031179,0.00386779620003383,0.0247581783973337,0.018586929244803,0.0251280638963493,2.47581783973337,1.8586929244803,2.51280638963493,0.0307986164011679,0.00440141235677338,0.0309292614819354,0.0265631322249948,0.0349230522586885
25,0,4,"medBMI","ISTK",0.156064316008137,0.0554493229711587,0.157213699977749,0.102907459360388,0.208244196281715,0.033601242458401,0.00944695511330708,0.0311471463957156,0.025899689939618,0.0433887766304665,3.11471463957156,2.5899689939618,4.33887766304665,0.0041228982810937,0.00146485708080559,0.00415326264185112,0.00271860344607246,0.00550138340947112
25,0,4,"medBMI","OSTK",0.0921845194939109,0.0523262852911818,0.105277322213369,0.0380912178206331,0.135148938855649,0.0266610970019862,0.00645205132957913,0.0286883241906387,0.0199013543111642,0.0316976965824537,2.86883241906387,1.99013543111642,3.16976965824537,0.00243532542663423,0.00138235284785911,0.00278121034900135,0.00100629163984716,0.00357035702940923
25,0,4,"medBMI","Other_CVD",13.1485520371599,2.29917586854633,13.082897715718,10.9929060475268,15.3600042000186,0.190384190016555,0.0349212086659508,0.177666077251273,0.164307557253871,0.227271218629728,17.7666077251273,16.4307557253871,22.7271218629728,0.347357704691772,0.0607394981686113,0.345623252538052,0.290409970753404,0.405779722960801
25,0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","Cancer",663.770411185247,25.3048961054397,669.438894246113,637.778352505865,684.944259262891,0.106323361928354,0.0078950431571807,0.102735985858825,0.100952818737693,0.114743174778116,10.2735985858825,10.0952818737693,11.4743174778116,3.64856703911548,0.13909419326735,3.67972516263101,3.50569569839542,3.76495397484735
25,1,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","HSTK",3.6389120122754,0.62439886841658,3.32809101610016,3.23578336534499,4.30623850595477,0.113720005268225,0.0352441193957949,0.0959928448726927,0.0911155504947895,0.151392546377864,9.59928448726927,9.11155504947895,15.1392546377864,0.0200021185073947,0.00343215228063239,0.0182936192694052,0.0177862289935986,0.023670232373482
25,1,1,"direct","IHD",4.91758894469765,0.809966598578767,4.52003814607054,4.39005424468848,5.78304182353986,0.035928259367428,0.00910213624097183,0.0357991694539231,0.0273367453994208,0.0446294997619143,3.57991694539231,2.73367453994208,4.46294997619143,0.0270306609532422,0.00445216807582919,0.0248454313681287,0.0241309448977973,0.0317878221560335
25,1,1,"direct","ISTK",5.15685421651896,2.35629831227455,5.64011517216239,2.7485770850999,7.15435953564111,0.133352128908854,0.0554405537136544,0.159764587065216,0.0741500326435886,0.170103635741212,15.9764587065216,7.41500326435886,17.0103635741212,0.0283458376614257,0.0129519367112751,0.0310021928775367,0.0151081873915661,0.039325585997591
25,1,1,"direct","OSTK",2.17703315483472,0.579136828845374,1.87377301698978,1.81556368806321,2.79627373877443,0.0982536148786655,0.0262885953842837,0.0904655975743735,0.0774252889865509,0.125701755479428,9.04655975743735,7.74252889865509,12.5701755479428,0.0119665644595519,0.00318335904893686,0.0102996252218674,0.00997966423036846,0.0153703630407673
25,1,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medBMI","Cancer",683.33401283818,168.178128484116,672.526610779547,528.405544632925,847.448772793275,0.10857497312157,0.0219856180096174,0.106632698221495,0.0885753201928532,0.130225559715351,10.6632698221495,8.85753201928532,13.0225559715351,3.75610288427288,0.92442984192621,3.69669750815919,2.90450285361621,4.65819748462619
25,1,1,"medBMI","DIAB",11.2451860836243,3.43299803999223,10.8388144685667,8.17372787627962,14.662060163768,0.0655089163284385,0.0236670483928994,0.0616934581405204,0.0448669996491295,0.0893939724674779,6.16934581405204,4.48669996491295,8.93939724674779,0.0618117568997535,0.0188702649033388,0.0595780416642645,0.0449287790078524,0.0805933927418202
25,1,1,"medBMI","HHD",1.3839536618207,1.25228574489059,1.7123760969185,0.0857932870436044,2.40295496676466,0.0221425583050491,0.0192344388645239,0.0316747261417457,0.00158715066854318,0.0345956232803628,3.16747261417457,0.158715066854318,3.45956232803628,0.00760722025130006,0.00688347720140668,0.00941246985479509,0.000471582574350861,0.0132083957652785
25,1,1,"medBMI","HSTK",1.11901348514954,0.44362301073137,0.878551664473271,0.849087397845927,1.59333212002798,0.0338068360711572,0.0109614079702591,0.0311098081039917,0.0247788880853894,0.0451272578290157,3.11098081039917,2.47788880853894,4.51272578290157,0.00615091551151249,0.00243847611685109,0.00482916169678831,0.00466720456486935,0.00875811720067118
25,1,1,"medBMI","IHD",4.29359330099524,1.21251327507874,3.73371113777339,3.47576559615271,5.58732084457633,0.0302938918859725,0.00306540854266243,0.0287833945517145,0.0283021887115693,0.0335695177944951,2.87833945517145,2.83021887115693,3.35695177944951,0.0236007250901793,0.00666485865503217,0.0205232037483161,0.019105346632083,0.0307119966888593
25,1,1,"medBMI","ISTK",1.31888586071675,0.227091405184532,1.31196264511341,1.10616659722825,1.53748985746808,0.0343641688173732,0.00432682254715843,0.0365486247213804,0.0297390044187324,0.037132545697608,3.65486247213804,2.97390044187324,3.7132545697608,0.00724956008685905,0.00124826024459754,0.00721150503675531,0.00608029963133018,0.00845116733497608
25,1,1,"medBMI","OSTK",0.479300346009971,0.223332587433982,0.433270266100385,0.290104291842761,0.707621968100328,0.0218578678842927,0.0104036360357587,0.021625408378958,0.0120750595078914,0.0318382668402285,2.1625408378958,1.20750595078914,3.18382668402285,0.0026345848124896,0.00122759903656596,0.00238156987006985,0.0015946250982074,0.00388960722782858
25,1,1,"medBMI","Other_CVD",74.0053466925042,6.238779879229,74.9653918868929,67.7233530090108,79.4713019607673,0.188003614639703,0.0178185483903595,0.189485538807567,0.170490140064817,0.204257453671905,18.9485538807567,17.0490140064817,20.4257453671905,0.406787443535547,0.0342928914095557,0.412064553200699,0.3722570174917,0.436832326364014
25,1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
