"age","female","race","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,3,"medBMI",1056.43115461558,105.191297817696,1083.43258272376,947.524253055221,1142.386842284,0.41815236902927,0.0334508913829196,0.42337175294912,0.384447245993818,0.44742101573285,42.337175294912,38.4447245993818,44.742101573285,16.1288061022553,1.60598259407028,16.5410438486886,14.466096430366,17.4411136896762
25,1,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"direct",590.334343115046,163.297583077429,577.284455323738,441.119812989903,750.6412778628,0.394253114174789,0.103232511668719,0.354184292506436,0.318918036946379,0.503646689821299,35.4184292506436,31.8918036946379,50.3646689821299,15.2202788197776,4.21021540423897,14.8838204499283,11.3731593374808,19.3533879164462
25,1,4,"medBMI",608.753677896203,119.547207754249,627.417571644031,488.294517565895,713.348528540858,0.404754904940945,0.0470645099955605,0.422409812705228,0.354965402512002,0.439537735770246,42.2409812705228,35.4965402512002,43.9537735770246,15.6951748076422,3.08222256652778,16.1763761302786,12.5894398491286,18.3918886419149
25,1,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct",4141.67993363847,369.983956747753,4048.97808095076,3837.96785966496,4524.18858239653,0.386166823129862,0.0336505870199806,0.369360358825022,0.364486516055737,0.422132624863101,36.9360358825022,36.4486516055737,42.2132624863101,38.7121082142045,3.45822448876582,37.8456278945263,35.8733242275109,42.2874004726245
35,0,1,"medBMI",4393.422712366,243.240026272322,4449.64667229409,4143.12664321027,4595.92841558286,0.40945481707998,0.0145899088580876,0.415611538082944,0.393936506555178,0.419739914752262,41.5611538082944,39.3936506555178,41.9739914752262,41.0651373831397,2.2735542992111,41.5906603728061,38.7256305477492,42.9579496773136
35,0,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct",1472.46512675094,196.804666850323,1408.25319010194,1320.40964843969,1679.10075121384,0.406449029069867,0.0600467410493023,0.383608737001401,0.362295661243898,0.470016645154033,38.3608737001401,36.2295661243898,47.0016645154033,62.0289323588882,8.29057554314295,59.3239461404215,55.6234570728428,70.7336459306304
35,0,2,"medBMI",1706.68282649997,178.143719088938,1738.04881294606,1526.09476365827,1860.6098008625,0.47050588317773,0.0485470357638354,0.487089660646082,0.419402472129198,0.507513083378162,48.7089660646082,41.9402472129198,50.7513083378162,71.895565932102,7.50446615052336,73.2168866318507,64.2881295783816,78.3798796910359
35,0,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"direct",1126.76842152289,101.152420031286,1105.40518269845,1041.37403028169,1230.32156576486,0.360271258721781,0.0356649590209428,0.350028757055164,0.331807250554292,0.397441393305895,35.0028757055164,33.1807250554292,39.7441393305895,25.1674677803134,2.25933760958387,24.690299078629,23.2601010586958,27.4804278983628
35,0,3,"medBMI",1081.67027698067,99.2783261489906,1076.88926198642,989.46985815246,1177.93455855399,0.345735036494774,0.0327114530860193,0.348200334673503,0.313677665217313,0.375696904320315,34.8200334673503,31.3677665217313,37.5696904320315,24.1601568919019,2.21747790132527,24.0533682754244,22.1007709294748,26.3103131783348
35,0,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"direct",548.859689614038,133.26981712449,537.209450274226,427.568057729429,680.054024937487,0.289559693977967,0.0580651150511281,0.298563097580314,0.231070990177496,0.340395504716442,29.8563097580314,23.1070990177496,34.0395504716442,24.1996291798699,5.87596468880712,23.6859615208759,18.8517915270576,29.984084342827
35,0,4,"medBMI",611.055612316346,68.737670410533,602.982408273981,549.524609371912,679.448838696791,0.325065945605587,0.0475269829998021,0.300448597037282,0.29517507709344,0.375881560400792,30.0448597037282,29.517507709344,37.5881560400792,26.9418933584509,3.03069466768956,26.5859398282216,24.2289459831976,29.9574012343992
35,0,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"direct",4956.44873989453,464.014690618038,5038.85151779066,4485.85802958712,5356.99708899023,0.428165661895846,0.0408692342515348,0.450120858956219,0.384466606047692,0.453202800242683,45.0120858956219,38.4466606047692,45.3202800242683,45.9376289088589,4.30060629787205,46.7013588354055,41.5760743861508,49.6500129940024
35,1,1,"medBMI",4836.59609453883,244.021762815009,4702.37913546904,4689.80633966599,5097.47026462098,0.418277498794305,0.0338723089837365,0.402009869681511,0.395927902505976,0.454454579828509,40.2009869681511,39.5927902505976,45.4454579828509,44.826804075389,2.26165582943565,43.5828471250434,43.466319252315,47.2446523062567
35,1,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct",1601.80173476014,167.781200687314,1616.92126806137,1436.46992100405,1754.28194521018,0.440408491151326,0.0530194468567429,0.458269238208739,0.384640336185075,0.480995011118775,45.8269238208739,38.4640336185075,48.0995011118775,56.3706839947669,5.90456411612228,56.9027713407704,50.5523188218002,61.7367749236307
35,1,2,"medBMI",1552.71877959558,235.810000677399,1480.38378868857,1367.4910390334,1799.43126242871,0.426025447896238,0.061779766655534,0.395017096819773,0.386347776329235,0.492060217878236,39.5017096819773,38.6347776329235,49.2060217878236,54.6433542665811,8.29863693023278,52.097737773792,48.1248106767538,63.325671875279
35,1,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"direct",1707.09373926694,135.182990095723,1736.88518174569,1568.36915424552,1820.49559818142,0.373015524637025,0.0364102565995627,0.372962401136776,0.33844838596748,0.407627818281783,37.2962401136776,33.8448385967479,40.7627818281783,36.2745036385545,2.87254047818355,36.9075501806016,33.3267068372626,38.6842108791064
35,1,3,"medBMI",1523.47738897491,79.4763616447682,1530.01312539307,1445.38887313635,1596.01052885804,0.332342641838605,0.0102367350510085,0.330266879717342,0.323651067409951,0.342798614070334,33.0266879717342,32.3651067409951,34.2798614070334,32.372789389619,1.68881503302813,32.5116690475005,30.7134650732334,33.9140659968053
35,1,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"direct",1135.22582225473,26.9814548978634,1126.52451292083,1114.31146469778,1163.5362927455,0.382575269824162,0.0091217147253419,0.383317694850698,0.37361566400804,0.390903814367728,38.3317694850698,37.361566400804,39.0903814367728,41.9652782282247,0.997408832316945,41.6436216379777,41.1921484978783,43.0118160602811
35,1,4,"medBMI",1178.20752539652,160.596204721373,1270.06078326895,1006.63424974821,1271.70553185326,0.396445535251476,0.0474778064743423,0.421217669299933,0.345680665317312,0.426154091244451,42.1217669299933,34.5680665317312,42.6154091244451,43.5541595729826,5.93667293450367,46.9496492167344,37.2117032017836,47.0104497469925
35,1,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"direct",13441.3533086412,2739.34893028176,11947.6011141763,11782.2753323253,16370.1206502522,0.348481869861515,0.0694418803699348,0.312712178220001,0.304641877682082,0.422726099936235,31.2712178220001,30.4641877682082,42.2726099936235,126.533578561356,25.7875539105083,112.471764523033,110.91542846626,154.104270589028
45,0,1,"medBMI",15564.2487349858,757.967750990858,15904.7005988022,14756.1978018073,16082.9155839203,0.403648685571479,0.0166738410164802,0.41049634574068,0.385933993298004,0.415542866701133,41.049634574068,38.5933993298004,41.5542866701133,146.517991517322,7.13532110679053,149.722921234397,138.911199709447,151.400593065682
45,0,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"direct",4207.59840386526,424.341348849913,4274.03131022368,3779.96247474221,4578.76636258366,0.387595860825074,0.0435559238798539,0.387101643283069,0.346429773405749,0.429182033155103,38.7101643283069,34.642977340575,42.9182033155103,181.097223536332,18.2638723405225,183.956530375575,162.691550747451,197.072485511858
45,0,2,"medBMI",4174.21003397592,415.179673003048,4337.90818124467,3733.92360040813,4475.35304236529,0.384268040332872,0.0387442597744011,0.405990658726577,0.342858913489472,0.407212941541623,40.5990658726577,34.2858913489472,40.7212941541623,179.660170732099,17.8695490473862,186.705824124585,160.710013652803,192.621522427782
45,0,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"direct",2031.45316980922,302.500462260926,2007.72591716001,1754.82559523102,2328.24890913926,0.263237436456633,0.0340445206004043,0.264631094931996,0.230323167947803,0.294967095261405,26.4631094931996,23.0323167947803,29.4967095261405,63.3413436534727,9.43205879424879,62.6015205129039,54.7160095695813,72.5955274068475
45,0,3,"medBMI",2195.16415048293,479.736360005429,2243.28502627913,1720.68606029044,2628.73949624866,0.284175515220094,0.0566031501201811,0.294358557252355,0.226731372473403,0.332964072239362,29.4358557252355,22.6731372473403,33.2964072239362,68.4459031091427,14.9583293839964,69.9463270303101,53.6515282185078,81.9649176667853
45,0,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"direct",2457.19505448423,181.122363314262,2538.0519970564,2264.14409081546,2581.51761696665,0.383610230256583,0.0121639382142514,0.388872836754185,0.370659655649292,0.392087589340911,38.8872836754185,37.0659655649292,39.2087589340911,87.5297639728101,6.45190852153276,90.4100355597114,80.6529369769989,91.9583601197553
45,0,4,"medBMI",2349.65055501161,197.698690641621,2423.8726888445,2140.49659525726,2495.71570100799,0.36674746250203,0.01686640548198,0.367976843911865,0.350233845200306,0.382216105605395,36.7976843911865,35.0233845200306,38.2216105605395,83.6988329939147,7.04238749708331,86.3427606072703,76.2483879436256,88.9019395728514
45,0,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"direct",17795.9876557899,672.670306431739,17722.8009582247,17190.8982583604,18463.2857461498,0.379260275486153,0.0188170839506043,0.373678934882625,0.364355944824749,0.398908745660554,37.3678934882625,36.4355944824749,39.8908745660554,137.300629301082,5.18982470496268,136.735975075279,132.632208719016,142.449005975079
45,1,1,"medBMI",18171.3508967363,464.183630000801,18307.8546935579,17686.90266344,18539.7709027344,0.387202746949426,0.0135544126817698,0.386014584150691,0.374868182160547,0.400547250117231,38.6014584150691,37.4868182160547,40.0547250117231,140.196653404676,3.58129628672984,141.249815362759,136.459010483029,143.039108661953
45,1,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"direct",3902.52766516211,192.934149351744,3805.35841694127,3778.89028912813,4108.75890218381,0.40315327932899,0.0318819608872461,0.386337962084005,0.383356053027431,0.437243525288787,38.6337962084005,38.3356053027431,43.7243525288787,170.045815754959,8.4067680304692,165.811835755916,164.658533390972,179.031981118134
45,1,2,"medBMI",3805.45790496724,189.542298504044,3880.06967208427,3604.46895011081,3943.02685777419,0.392370644015822,0.00821750459062781,0.396828407455495,0.383584589959036,0.397367599148885,39.6828407455495,38.3584589959036,39.7367599148885,165.816170772599,8.25897406363454,169.067247995599,157.058428683696,171.810497221952
45,1,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"direct",2745.56963300731,822.50003893242,2844.07528169663,1926.54388363933,3480.86558098936,0.303276841519058,0.0870117815435681,0.316873244965655,0.215597551087929,0.379399189020579,31.6873244965655,21.5597551087929,37.9399189020579,92.0906867502558,27.5879338578032,95.3947198104711,64.6192859820208,116.753659417308
45,1,3,"medBMI",3091.53300690162,415.29885245634,3231.83550320852,2654.63416691494,3409.17472502744,0.342035608683903,0.0422307682230792,0.360075631502265,0.297095703197877,0.371641494774322,36.0075631502265,29.7095703197877,37.1641494774322,103.694837783011,13.9297711008722,108.400802287552,89.0405694187832,114.349036318379
45,1,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"direct",2377.72300320062,339.606948799456,2226.70814639511,2144.16036709728,2739.64826758863,0.385925594993523,0.0290382082747177,0.380221407170712,0.3611656912873,0.415534058349135,38.0221407170712,36.11656912873,41.5534058349135,124.59738268904,17.7960750291201,116.683905854354,112.358239141513,143.562981546049
45,1,4,"medBMI",2089.47244939541,182.685765191657,2119.50439376061,1904.925202064,2248.49254401641,0.34011207463042,0.0166989584363563,0.340245231318788,0.324191850788742,0.355919115286984,34.0245231318788,32.4191850788742,35.5919115286984,109.492484214974,9.57309500172439,111.066217429453,99.8218438716675,117.825451325975
45,1,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,1,"direct",38238.7714624243,826.066984348648,38521.6760857855,37369.0836935099,38867.9903014817,0.294644957675567,0.00677493777775675,0.298044532516025,0.287403429393558,0.298996847343186,29.8044532516025,28.7403429393558,29.8996847343186,245.673725702797,5.30725611633288,247.491311105821,240.086217887665,249.716285925358
55,0,1,"medBMI",43392.0362121924,1605.1720746208,43575.5326840561,41796.6280337745,44831.472389526,0.334307290829861,0.0107277223565497,0.333985924778846,0.32425596537065,0.344631777432434,33.3985924778846,32.425596537065,34.4631777432434,278.782052727698,10.3127948122938,279.960967744369,268.531988297836,288.03003939339
55,0,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,2,"direct",8765.20131139955,1109.33280212326,9027.39119771673,7622.21687568777,9685.32434374172,0.331271635416627,0.0426235180620143,0.341917160185252,0.287213486325056,0.366281088454865,34.1917160185252,28.7213486325056,36.6281088454865,427.445898071712,54.0979880573073,440.231912612692,371.706846423302,472.316837360289
55,0,2,"medBMI",8768.66807209647,1177.08358817032,9409.74355233197,7510.18034862926,9482.2416373635,0.331279397798657,0.0438848986096043,0.354454292425761,0.284354773085416,0.358505362078858,35.4454292425761,28.4354773085416,35.8505362078858,427.614958950846,57.4019390514831,458.877798747194,366.243246418693,462.413257656104
55,0,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,3,"direct",4665.19213420372,730.084680229613,4339.50373779228,4163.8787281053,5443.34067725184,0.282170136059364,0.0417538592662513,0.267847370836605,0.250381863740851,0.326132758817223,26.7847370836605,25.0381863740851,32.6132758817223,164.688618391897,25.7731372765053,153.191305850787,146.991466837008,192.158485606731
55,0,3,"medBMI",4888.41917698608,121.217790633966,4942.4826987238,4759.22213485852,4971.66222563658,0.295841401102989,0.00272827604107382,0.295753133028805,0.293288070353388,0.298469759715647,29.5753133028805,29.3288070353388,29.8469759715647,172.568884028548,4.27917862539087,174.477411361239,168.008025277992,175.507494546316
55,0,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"direct",3396.78648772539,213.29325133103,3321.74231270141,3235.68690304504,3621.67362117614,0.29040593514592,0.0240533575522392,0.277663872246099,0.275517211784851,0.316125411971837,27.7663872246099,27.5517211784851,31.6125411971837,154.745734895985,9.71689596765804,151.326984245712,147.406600183549,164.990807661153
55,0,4,"medBMI",2998.71410945804,163.578063610585,2925.37285827302,2886.67789259845,3173.09038982489,0.255991168461271,0.00907369213967456,0.252304605587923,0.249489172533036,0.265626742831852,25.2304605587923,24.9489172533036,26.5626742831852,136.610946931133,7.45204556063592,133.269775546406,131.506967986459,144.554921552825
55,0,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"direct",43969.9415939307,7071.47310671554,45488.6748156236,36723.803751598,49925.1561978243,0.314476510278913,0.0507377849924028,0.324223600565104,0.262804855104775,0.357863138709789,32.4223600565104,26.2804855104775,35.7863138709789,264.458565590537,42.5315924156739,273.593033246483,220.876446752355,300.276386921164
55,1,1,"medBMI",45189.4948788998,2223.71674687702,46416.864753102,42812.2987709744,46523.4265937534,0.323180962256426,0.0156705099837406,0.331638838807158,0.306425756965814,0.332746972478918,33.1638838807158,30.6425756965814,33.2746972478918,271.793606318648,13.3746127431729,279.175660163026,257.495887239664,279.816579629911
55,1,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,2,"direct",10623.4655895175,1473.75669736808,10846.6543995193,9140.63502863002,11916.5856619034,0.350297452246373,0.0528678869440188,0.35615152542852,0.297816441296002,0.397802500991921,35.615152542852,29.7816441296002,39.7802500991921,353.482314996985,49.0373809505266,360.90863897536,304.143012770791,396.50924184156
55,1,2,"medBMI",9985.97477897386,890.883228689316,9852.70815098194,9203.40601729519,10881.8201744457,0.329156591966352,0.0337314630451327,0.323515151153865,0.299847220175322,0.363261188447997,32.3515151153865,29.9847220175322,36.3261188447997,332.270618531133,29.6430071162296,327.836340867457,306.231637636287,362.078735440103
55,1,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,3,"direct",6077.79798318204,282.562238527665,6068.85191385935,5813.26685829112,6349.93326699724,0.306103396550857,0.0150881781665357,0.310988707851418,0.29026841612393,0.317785862372308,31.0988707851418,29.026841612393,31.7785862372308,208.745267465293,9.70475330378922,208.43800986333,199.659802536869,218.091901355386
55,1,3,"medBMI",6210.35953235075,679.82340181,6227.87467437338,5557.24414828067,6848.58704570159,0.312750954735983,0.0339936959558512,0.319137577442104,0.27817295956365,0.341900320608113,31.9137577442104,27.817295956365,34.1900320608113,213.298165754017,23.3489033746556,213.899732804505,190.866563731268,235.218435783851
55,1,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,4,"direct",5835.43245566178,326.512420401968,5983.44702315409,5487.24278844501,6057.80974051008,0.326445745418898,0.0146516122558359,0.332383719148651,0.310888567304368,0.336955645863137,33.2383719148651,31.0888567304368,33.6955645863137,221.922764266723,12.4173382955909,227.55179043046,208.681035564528,230.379820729742
55,1,4,"medBMI",5123.14794805842,469.252726125502,4882.8913895743,4825.68546018233,5624.82851064602,0.286958227568762,0.0301847074250552,0.275174623342211,0.264979293052881,0.318953225677211,27.5174623342211,26.4979293052881,31.8953225677211,194.834429670659,17.8457831382194,185.697420546292,183.521866621271,213.913450475759
55,1,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,1,"direct",52345.2895912773,2560.54319711681,53739.0439355772,49607.6538171855,53898.2341727141,0.313163952430165,0.0165672232984492,0.321954219522501,0.295449159583991,0.323407018247855,32.1954219522501,29.5449159583991,32.3407018247855,505.99280460151,24.7513471360822,519.465452763445,479.529602007233,521.004256258143
65,0,1,"medBMI",56333.4615519145,3249.62296378783,56044.8490910094,53378.1252868106,59534.1184087877,0.337016371247289,0.0204149431696254,0.336314637825315,0.317929006967886,0.356700208935369,33.6314637825315,31.7929006967886,35.6700208935369,544.544245072139,31.4122980345203,541.754388913608,515.976652897242,575.483214981786
65,0,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,2,"direct",8577.46119413544,1324.12514241092,7975.22046635172,7677.18623671239,9989.64077017466,0.319784229663707,0.047334912019351,0.296557703902972,0.288949468913095,0.370361537310943,29.6557703902972,28.8949468913095,37.0361537310943,780.299803333125,120.456923654532,725.513391501832,698.400934154533,908.767122568315
65,0,2,"medBMI",7826.72608892254,552.251928978147,7639.26986021442,7404.93596326512,8407.85400898188,0.292096956065783,0.023139284494571,0.284065417225603,0.274544669873864,0.316476050271856,28.4065417225603,27.4544669873864,31.6476050271856,712.0047167458,50.2388832568098,694.951645320129,673.634067826587,764.870476376834
65,0,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,3,"direct",3540.53303398014,773.928923354931,3807.01313447214,2725.49498674645,4129.06299579564,0.229724235501549,0.0494529183178481,0.244359913465711,0.178093090299509,0.268915054434051,24.4359913465711,17.8093090299509,26.8915054434051,303.111478916817,66.2574641397709,325.925325472354,233.334587838708,353.49660042272
65,0,3,"medBMI",3854.81797989409,273.138134013132,3906.10924701645,3576.992261958,4089.04612077618,0.250394555767316,0.0198338375496002,0.255577654217179,0.229838468410114,0.266545009442134,25.5577654217179,22.9838468410114,26.6545009442134,330.017985322203,23.3838529268655,334.409124081188,306.2328198015,350.07068289777
65,0,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,4,"direct",2256.22389387572,50.6947906445067,2244.59068938191,2213.96855610566,2308.36745546552,0.211019991336335,0.00895640548510389,0.208175099406136,0.204048740625264,0.220409400188075,20.8175099406136,20.4048740625264,22.0409400188075,228.005502903924,5.12302492092415,226.829895000738,223.735337356618,233.274935168938
65,0,4,"medBMI",2141.70180287143,153.251718683713,2065.8957755026,2042.36520462507,2305.4735243813,0.20034168920095,0.0165621398970788,0.197546539158782,0.185964556198657,0.217094699739086,19.7546539158782,18.5964556198657,21.7094699739086,216.432331010869,15.4870424359114,208.77165892939,206.393747915722,232.982485375272
65,0,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,1,"direct",52601.0205648085,5654.30937469291,55562.0314193865,46555.1634792119,56130.0184240138,0.306556102282603,0.0334268090700551,0.32417337026651,0.270814040629531,0.327323486149354,32.417337026651,27.0814040629531,32.7323486149354,456.849456735837,49.10870812596,482.566376023291,404.34008533202,487.499446745318
65,1,1,"medBMI",53034.0937163876,2302.37344872497,52970.9190123806,50874.3058171332,55247.580114048,0.309028880555269,0.0129180226451761,0.308893077899022,0.296814983780631,0.321358209587717,30.8893077899022,29.6814983780631,32.1358209587717,460.610776039177,19.9965332983811,460.062092213365,441.852624242039,479.835309088253
65,1,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"direct",7515.98375864822,95.1709758374792,7548.81495901909,7415.74717614326,7588.31382083795,0.282244137900961,0.00296991024626131,0.283561684296642,0.279079305542935,0.284289055822659,28.3561684296642,27.9079305542935,28.4289055822659,540.653688742799,6.84601521239038,543.015363562272,533.443284912971,545.856668976076
65,1,2,"medBMI",7786.91677436136,621.13254330871,8116.4302137598,7122.75992614603,8170.98719908802,0.292394732605601,0.0228116488688329,0.304032095540415,0.268007476188544,0.306890230528066,30.4032095540415,26.8007476188544,30.6890230528066,560.142945113128,44.6804585429876,583.846117209009,512.367582443106,587.77061150165
65,1,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"direct",4349.19710505471,427.669709720645,4595.78259221641,3892.38759693,4596.40894909199,0.231552223872127,0.0224671465558416,0.243675024264186,0.207529892237814,0.245270175173188,24.3675024264186,20.7529892237814,24.5270175173188,269.061556876795,26.4576369263072,284.316481745994,240.801196519866,284.355231094905
