"age","race","pathway","disease_type3","riskfactor","V1","V2","V3"
65,3,"direct","Cancer","dairy_tot",214.873720453834,265.103437572867,257.530109249606
65,3,"medBMI","Cancer","dairy_tot",0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0
65,4,"direct","Cancer","dairy_tot",175.798508512504,196.936512496521,217.192682157573
65,4,"medBMI","Cancer","dairy_tot",0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2567.21777386538,1919.75172664986,1983.36720649417
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,2,"direct","Cancer","dairy_tot",515.243564079917,369.942153321379,387.609752404613
75,2,"medBMI","Cancer","dairy_tot",0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0
75,3,"direct","Cancer","dairy_tot",161.607637770323,173.686647877104,174.226762334244
75,3,"medBMI","Cancer","dairy_tot",0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0
75,4,"direct","Cancer","dairy_tot",203.524507435138,209.07748931466,174.462437819872
75,4,"medBMI","Cancer","dairy_tot",0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
25,2,"direct","DIAB","dairy_tot",0,0,0
25,2,"medBMI","DIAB","dairy_tot",0,0,0
25,2,"medSBP","DIAB","dairy_tot",0,0,0
25,3,"direct","DIAB","dairy_tot",0,0,0
25,3,"medBMI","DIAB","dairy_tot",0,0,0
25,3,"medSBP","DIAB","dairy_tot",0,0,0
25,4,"direct","DIAB","dairy_tot",0,0,0
25,4,"medBMI","DIAB","dairy_tot",0,0,0
25,4,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
35,2,"direct","DIAB","dairy_tot",0,0,0
35,2,"medBMI","DIAB","dairy_tot",0,0,0
35,2,"medSBP","DIAB","dairy_tot",0,0,0
35,3,"direct","DIAB","dairy_tot",0,0,0
35,3,"medBMI","DIAB","dairy_tot",0,0,0
35,3,"medSBP","DIAB","dairy_tot",0,0,0
35,4,"direct","DIAB","dairy_tot",0,0,0
35,4,"medBMI","DIAB","dairy_tot",0,0,0
35,4,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
45,2,"direct","DIAB","dairy_tot",0,0,0
45,2,"medBMI","DIAB","dairy_tot",0,0,0
45,2,"medSBP","DIAB","dairy_tot",0,0,0
45,3,"direct","DIAB","dairy_tot",0,0,0
45,3,"medBMI","DIAB","dairy_tot",0,0,0
45,3,"medSBP","DIAB","dairy_tot",0,0,0
45,4,"direct","DIAB","dairy_tot",0,0,0
45,4,"medBMI","DIAB","dairy_tot",0,0,0
45,4,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,2,"direct","DIAB","dairy_tot",0,0,0
55,2,"medBMI","DIAB","dairy_tot",0,0,0
55,2,"medSBP","DIAB","dairy_tot",0,0,0
55,3,"direct","DIAB","dairy_tot",0,0,0
55,3,"medBMI","DIAB","dairy_tot",0,0,0
55,3,"medSBP","DIAB","dairy_tot",0,0,0
55,4,"direct","DIAB","dairy_tot",0,0,0
55,4,"medBMI","DIAB","dairy_tot",0,0,0
55,4,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,2,"direct","DIAB","dairy_tot",0,0,0
65,2,"medBMI","DIAB","dairy_tot",0,0,0
65,2,"medSBP","DIAB","dairy_tot",0,0,0
65,3,"direct","DIAB","dairy_tot",0,0,0
65,3,"medBMI","DIAB","dairy_tot",0,0,0
65,3,"medSBP","DIAB","dairy_tot",0,0,0
65,4,"direct","DIAB","dairy_tot",0,0,0
65,4,"medBMI","DIAB","dairy_tot",0,0,0
65,4,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,2,"direct","DIAB","dairy_tot",0,0,0
75,2,"medBMI","DIAB","dairy_tot",0,0,0
75,2,"medSBP","DIAB","dairy_tot",0,0,0
75,3,"direct","DIAB","dairy_tot",0,0,0
75,3,"medBMI","DIAB","dairy_tot",0,0,0
75,3,"medSBP","DIAB","dairy_tot",0,0,0
75,4,"direct","DIAB","dairy_tot",0,0,0
75,4,"medBMI","DIAB","dairy_tot",0,0,0
75,4,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","All_HD","dairy_tot",0,0,0
25,1,"medBMI","All_HD","dairy_tot",0,0,0
25,1,"medSBP","All_HD","dairy_tot",0,0,0
25,2,"direct","All_HD","dairy_tot",0,0,0
25,2,"medBMI","All_HD","dairy_tot",0,0,0
25,2,"medSBP","All_HD","dairy_tot",0,0,0
25,3,"direct","All_HD","dairy_tot",0,0,0
25,3,"medBMI","All_HD","dairy_tot",0,0,0
25,3,"medSBP","All_HD","dairy_tot",0,0,0
25,4,"direct","All_HD","dairy_tot",0,0,0
25,4,"medBMI","All_HD","dairy_tot",0,0,0
25,4,"medSBP","All_HD","dairy_tot",0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0
35,1,"medSBP","All_HD","dairy_tot",0,0,0
35,2,"direct","All_HD","dairy_tot",0,0,0
35,2,"medBMI","All_HD","dairy_tot",0,0,0
35,2,"medSBP","All_HD","dairy_tot",0,0,0
35,3,"direct","All_HD","dairy_tot",0,0,0
35,3,"medBMI","All_HD","dairy_tot",0,0,0
35,3,"medSBP","All_HD","dairy_tot",0,0,0
35,4,"direct","All_HD","dairy_tot",0,0,0
35,4,"medBMI","All_HD","dairy_tot",0,0,0
35,4,"medSBP","All_HD","dairy_tot",0,0,0
45,1,"direct","All_HD","dairy_tot",0,0,0
45,1,"medBMI","All_HD","dairy_tot",0,0,0
45,1,"medSBP","All_HD","dairy_tot",0,0,0
45,2,"direct","All_HD","dairy_tot",0,0,0
45,2,"medBMI","All_HD","dairy_tot",0,0,0
45,2,"medSBP","All_HD","dairy_tot",0,0,0
45,3,"direct","All_HD","dairy_tot",0,0,0
45,3,"medBMI","All_HD","dairy_tot",0,0,0
45,3,"medSBP","All_HD","dairy_tot",0,0,0
45,4,"direct","All_HD","dairy_tot",0,0,0
45,4,"medBMI","All_HD","dairy_tot",0,0,0
45,4,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"direct","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
55,2,"direct","All_HD","dairy_tot",0,0,0
55,2,"medBMI","All_HD","dairy_tot",0,0,0
55,2,"medSBP","All_HD","dairy_tot",0,0,0
55,3,"direct","All_HD","dairy_tot",0,0,0
55,3,"medBMI","All_HD","dairy_tot",0,0,0
55,3,"medSBP","All_HD","dairy_tot",0,0,0
55,4,"direct","All_HD","dairy_tot",0,0,0
55,4,"medBMI","All_HD","dairy_tot",0,0,0
55,4,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
65,2,"direct","All_HD","dairy_tot",0,0,0
65,2,"medBMI","All_HD","dairy_tot",0,0,0
65,2,"medSBP","All_HD","dairy_tot",0,0,0
65,3,"direct","All_HD","dairy_tot",0,0,0
65,3,"medBMI","All_HD","dairy_tot",0,0,0
65,3,"medSBP","All_HD","dairy_tot",0,0,0
65,4,"direct","All_HD","dairy_tot",0,0,0
65,4,"medBMI","All_HD","dairy_tot",0,0,0
65,4,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
75,2,"direct","All_HD","dairy_tot",0,0,0
75,2,"medBMI","All_HD","dairy_tot",0,0,0
75,2,"medSBP","All_HD","dairy_tot",0,0,0
75,3,"direct","All_HD","dairy_tot",0,0,0
75,3,"medBMI","All_HD","dairy_tot",0,0,0
75,3,"medSBP","All_HD","dairy_tot",0,0,0
75,4,"direct","All_HD","dairy_tot",0,0,0
75,4,"medBMI","All_HD","dairy_tot",0,0,0
75,4,"medSBP","All_HD","dairy_tot",0,0,0
25,1,"direct","All_STK","dairy_tot",0,0,0
25,1,"medBMI","All_STK","dairy_tot",0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0
25,2,"direct","All_STK","dairy_tot",0,0,0
25,2,"medBMI","All_STK","dairy_tot",0,0,0
25,2,"medSBP","All_STK","dairy_tot",0,0,0
25,3,"direct","All_STK","dairy_tot",0,0,0
25,3,"medBMI","All_STK","dairy_tot",0,0,0
25,3,"medSBP","All_STK","dairy_tot",0,0,0
25,4,"direct","All_STK","dairy_tot",0,0,0
25,4,"medBMI","All_STK","dairy_tot",0,0,0
25,4,"medSBP","All_STK","dairy_tot",0,0,0
35,1,"direct","All_STK","dairy_tot",0,0,0
35,1,"medBMI","All_STK","dairy_tot",0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0
35,2,"direct","All_STK","dairy_tot",0,0,0
35,2,"medBMI","All_STK","dairy_tot",0,0,0
35,2,"medSBP","All_STK","dairy_tot",0,0,0
35,3,"direct","All_STK","dairy_tot",0,0,0
35,3,"medBMI","All_STK","dairy_tot",0,0,0
35,3,"medSBP","All_STK","dairy_tot",0,0,0
35,4,"direct","All_STK","dairy_tot",0,0,0
35,4,"medBMI","All_STK","dairy_tot",0,0,0
35,4,"medSBP","All_STK","dairy_tot",0,0,0
45,1,"direct","All_STK","dairy_tot",0,0,0
45,1,"medBMI","All_STK","dairy_tot",0,0,0
45,1,"medSBP","All_STK","dairy_tot",0,0,0
45,2,"direct","All_STK","dairy_tot",0,0,0
45,2,"medBMI","All_STK","dairy_tot",0,0,0
45,2,"medSBP","All_STK","dairy_tot",0,0,0
45,3,"direct","All_STK","dairy_tot",0,0,0
45,3,"medBMI","All_STK","dairy_tot",0,0,0
45,3,"medSBP","All_STK","dairy_tot",0,0,0
45,4,"direct","All_STK","dairy_tot",0,0,0
45,4,"medBMI","All_STK","dairy_tot",0,0,0
45,4,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"direct","All_STK","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
55,2,"direct","All_STK","dairy_tot",0,0,0
55,2,"medBMI","All_STK","dairy_tot",0,0,0
55,2,"medSBP","All_STK","dairy_tot",0,0,0
55,3,"direct","All_STK","dairy_tot",0,0,0
55,3,"medBMI","All_STK","dairy_tot",0,0,0
55,3,"medSBP","All_STK","dairy_tot",0,0,0
55,4,"direct","All_STK","dairy_tot",0,0,0
55,4,"medBMI","All_STK","dairy_tot",0,0,0
55,4,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
65,2,"direct","All_STK","dairy_tot",0,0,0
65,2,"medBMI","All_STK","dairy_tot",0,0,0
65,2,"medSBP","All_STK","dairy_tot",0,0,0
65,3,"direct","All_STK","dairy_tot",0,0,0
65,3,"medBMI","All_STK","dairy_tot",0,0,0
65,3,"medSBP","All_STK","dairy_tot",0,0,0
65,4,"direct","All_STK","dairy_tot",0,0,0
65,4,"medBMI","All_STK","dairy_tot",0,0,0
65,4,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
75,2,"direct","All_STK","dairy_tot",0,0,0
75,2,"medBMI","All_STK","dairy_tot",0,0,0
75,2,"medSBP","All_STK","dairy_tot",0,0,0
75,3,"direct","All_STK","dairy_tot",0,0,0
75,3,"medBMI","All_STK","dairy_tot",0,0,0
75,3,"medSBP","All_STK","dairy_tot",0,0,0
75,4,"direct","All_STK","dairy_tot",0,0,0
75,4,"medBMI","All_STK","dairy_tot",0,0,0
75,4,"medSBP","All_STK","dairy_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Other_CVD","leg_tot",9.91667674954861,9.22412478977142,8.86856906681202
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,2,"direct","Other_CVD","leg_tot",0,0,0
25,2,"medBMI","Other_CVD","leg_tot",7.47789028359925,4.54144013344318,2.80773084547469
25,2,"medSBP","Other_CVD","leg_tot",0,0,0
25,3,"direct","Other_CVD","leg_tot",0,0,0
25,3,"medBMI","Other_CVD","leg_tot",0.997243224086417,1.68102678135346,1.2466178296051
25,3,"medSBP","Other_CVD","leg_tot",0,0,0
25,4,"direct","Other_CVD","leg_tot",0,0,0
25,4,"medBMI","Other_CVD","leg_tot",0.620236324259932,0.817206723743452,1.19532819173044
25,4,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Other_CVD","leg_tot",11.4886680096284,14.3702863343669,11.9637802498571
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,2,"direct","Other_CVD","leg_tot",0,0,0
35,2,"medBMI","Other_CVD","leg_tot",9.41954890418648,8.23727178330803,6.24337550996146
35,2,"medSBP","Other_CVD","leg_tot",0,0,0
35,3,"direct","Other_CVD","leg_tot",0,0,0
35,3,"medBMI","Other_CVD","leg_tot",1.09926809924539,0.26876223672613,0.402083754623931
35,3,"medSBP","Other_CVD","leg_tot",0,0,0
35,4,"direct","Other_CVD","leg_tot",0,0,0
35,4,"medBMI","Other_CVD","leg_tot",0.38060485874379,1.28912165559323,0.539794498008709
35,4,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Other_CVD","leg_tot",25.1759852507283,25.2768204612879,19.1846411080426
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,2,"direct","Other_CVD","leg_tot",0,0,0
45,2,"medBMI","Other_CVD","leg_tot",11.0673720351316,13.6686163372059,8.06960299082129
45,2,"medSBP","Other_CVD","leg_tot",0,0,0
45,3,"direct","Other_CVD","leg_tot",0,0,0
45,3,"medBMI","Other_CVD","leg_tot",1.68258863314196,0.387013068197326,0.993355245012026
45,3,"medSBP","Other_CVD","leg_tot",0,0,0
45,4,"direct","Other_CVD","leg_tot",0,0,0
45,4,"medBMI","Other_CVD","leg_tot",1.5206391398222,1.88086008761845,1.63606748895343
45,4,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","Other_CVD","leg_tot",53.2035078878847,43.3839640627492,33.5498991798104
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,2,"direct","Other_CVD","leg_tot",0,0,0
55,2,"medBMI","Other_CVD","leg_tot",16.2488168601488,13.9626350852524,13.8315145661793
55,2,"medSBP","Other_CVD","leg_tot",0,0,0
55,3,"direct","Other_CVD","leg_tot",0,0,0
55,3,"medBMI","Other_CVD","leg_tot",2.7267638453019,1.98338398416119,3.1858767963848
55,3,"medSBP","Other_CVD","leg_tot",0,0,0
55,4,"direct","Other_CVD","leg_tot",0,0,0
55,4,"medBMI","Other_CVD","leg_tot",1.10527886502333,0.796434743126671,1.12343643728249
55,4,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","Other_CVD","leg_tot",87.9210076552289,77.112496094397,70.7476227188888
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,2,"direct","Other_CVD","leg_tot",0,0,0
65,2,"medBMI","Other_CVD","leg_tot",13.2096879425607,11.7572874562068,10.4135177427112
65,2,"medSBP","Other_CVD","leg_tot",0,0,0
65,3,"direct","Other_CVD","leg_tot",0,0,0
65,3,"medBMI","Other_CVD","leg_tot",1.22908857224735,0.678397582894773,1.05026172256786
65,3,"medSBP","Other_CVD","leg_tot",0,0,0
65,4,"direct","Other_CVD","leg_tot",0,0,0
65,4,"medBMI","Other_CVD","leg_tot",1.50878281940053,1.05896528138104,1.27826544542794
65,4,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","Other_CVD","leg_tot",236.617973954942,305.704907833422,245.794484613555
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,2,"direct","Other_CVD","leg_tot",0,0,0
75,2,"medBMI","Other_CVD","leg_tot",2.80361479970872,6.79075482401944,21.5057543473894
75,2,"medSBP","Other_CVD","leg_tot",0,0,0
75,3,"direct","Other_CVD","leg_tot",0,0,0
75,3,"medBMI","Other_CVD","leg_tot",3.04347947059456,9.93733275435609,2.46835722703486
75,3,"medSBP","Other_CVD","leg_tot",0,0,0
75,4,"direct","Other_CVD","leg_tot",0,0,0
75,4,"medBMI","Other_CVD","leg_tot",2.47735579266151,5.6453537865223,5.92147263716927
75,4,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",7.72938544752945,4.04487232975742,6.76881347165124
25,1,"medBMI","Cancer","leg_tot",14.6326514575522,16.3545903865033,10.2538514563943
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,2,"direct","Cancer","leg_tot",1.58769224606802,1.56889977164642,1.06393927135539
25,2,"medBMI","Cancer","leg_tot",3.45153867338886,2.00483526115317,2.19355749290256
25,2,"medSBP","Cancer","leg_tot",0,0,0
25,3,"direct","Cancer","leg_tot",0.782338855817974,0.845284131139342,1.11389944500025
25,3,"medBMI","Cancer","leg_tot",3.21995727291914,3.43098599907157,3.15007145050062
25,3,"medSBP","Cancer","leg_tot",0,0,0
25,4,"direct","Cancer","leg_tot",1.78037314384627,1.89697818397888,3.44823574117647
25,4,"medBMI","Cancer","leg_tot",1.57679497987306,2.755567361999,3.32310471755892
25,4,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",12.1247788781819,21.0497601578669,14.1639549527951
35,1,"medBMI","Cancer","leg_tot",25.4708700834,35.7049526283467,40.7576061346758
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,2,"direct","Cancer","leg_tot",4.32202587195966,5.7091944551543,3.84325781909276
35,2,"medBMI","Cancer","leg_tot",11.6904596158507,10.1472501692041,11.8380248023234
35,2,"medSBP","Cancer","leg_tot",0,0,0
35,3,"direct","Cancer","leg_tot",0.855920137094651,0.475601918514367,0.486896651299837
35,3,"medBMI","Cancer","leg_tot",4.9016212340224,3.2270139493584,2.62673474920022
35,3,"medSBP","Cancer","leg_tot",0,0,0
35,4,"direct","Cancer","leg_tot",1.95834547145529,4.13766127780592,2.08140202603226
35,4,"medBMI","Cancer","leg_tot",6.85620871694331,9.80580646953289,7.5800246170625
35,4,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",77.753014116571,82.1309791334331,54.6879849494797
45,1,"medBMI","Cancer","leg_tot",168.933401772302,176.650338155511,139.96179884958
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,2,"direct","Cancer","leg_tot",12.0053284865158,14.7594373533532,8.56212187782194
