"age","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"direct","OSTK","leg_tot",3.35973037566768,0.682766034854461,2.98202880760668,2.9509065642112,4.08960051997602,0.0364647176182612,0.00811613544153428,0.03256014621227,0.0311148987367423,0.0451334221948726,3.256014621227,3.11148987367423,4.51334221948726,0.00498690887127649,0.0010134420371591,0.00442627956777646,0.00438008425615058,0.00607026839437743
25,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","Cancer","leg_tot",22.1158355032723,2.88968951829851,22.8809423837333,19.1186029806752,24.4627271774774,0.00143872247283944,0.000156931639182503,0.00150040638958191,0.00127232510892024,0.00155268850752754,0.150040638958191,0.127232510892024,0.155268850752754,0.0328269366690004,0.00428921868207167,0.0339625987201218,0.0283780899506839,0.0363104706438637
25,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","DIAB","leg_tot",16.5940351375846,2.84751115676846,16.1669645246445,14.0933202008297,19.4577600953388,0.0205071648153813,0.00398947987940377,0.021117736412421,0.0164911033480287,0.0240042404252502,2.1117736412421,1.64911033480287,2.40042404252502,0.0246308280084675,0.00422661257331561,0.0239969193342009,0.0209189713687338,0.0288815070213278
25,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","HHD","leg_tot",7.49307349487929,2.092031291452,7.26203669051318,5.61294498094412,9.56958329252566,0.0129747030008264,0.00400218599754611,0.0118706516238327,0.00975194374885488,0.0171359059232426,1.18706516238327,0.975194374885488,1.71359059232426,0.0111221052008717,0.00310524007577741,0.0107791730722613,0.00833139626982548,0.0142043064412368
25,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","HSTK","leg_tot",2.45378681164094,0.234214260473452,2.34582814991719,2.29566237697503,2.70367610877206,0.00905385534288657,0.000538143246080593,0.00877859313243275,0.00871250129872952,0.00962918226592936,0.877859313243275,0.871250129872952,0.962918226592936,0.00364220037054659,0.000347648484471734,0.00348195536642945,0.00340749339771567,0.00401311559687708
25,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","IHD","leg_tot",9.30028709234349,2.67683082710949,7.82447338594417,7.6931079771469,12.1619078579795,0.00919942284919282,0.00234529509711616,0.00803166154021496,0.00768547578346635,0.0117059670275505,0.803166154021496,0.768547578346635,1.17059670275505,0.0138045851959203,0.00397326865729986,0.0116140080835139,0.0114190200192173,0.0180521409181688
25,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","ISTK","leg_tot",1.66952853978353,0.0640208433994756,1.64964859100041,1.61939817991007,1.73655685612265,0.0121432071703354,0.000738050042887033,0.0121523417490863,0.0114382177107599,0.0128404322379725,1.21523417490863,1.14382177107599,1.28404322379725,0.00247811156103298,9.50273016572054e-05,0.00244860339166764,0.00240370215658082,0.00257760290944568
25,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","OSTK","leg_tot",0.753828922617633,0.0639434461338201,0.790160686597616,0.685504685842104,0.791271160010176,0.00817354978872131,0.000881821311381245,0.00864036175876578,0.0072306469300253,0.00871966247287953,0.864036175876578,0.72306469300253,0.871966247287953,0.00111892197327876,9.49124194888306e-05,0.00117284987100921,0.00101750706660448,0.00117449816688215
25,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","Other_CVD","leg_tot",16.4646969811427,2.45307793734223,16.2637984283115,14.2255235583567,18.8746341738351,0.00974731365004165,0.00175978692974528,0.00942372209612502,0.00823437631742993,0.0115353038034825,0.942372209612502,0.823437631742993,1.15353038034825,0.0244388490316941,0.00364114817553878,0.0241406516577036,0.0211152032155627,0.0280159626157176
25,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","Cancer","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.018167565868803,0.000821193254938955,0.0180822338563286,0.017426863685873,0.0189808002623362,1.80822338563286,1.7426863685873,1.89808002623362,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"direct","Cancer","leg_tot",23.7362665390843,6.64550620317401,20.5755114492199,19.3267924132179,30.8323824913354,0.000805607008751465,0.000238832317572506,0.00069581023666232,0.000644137414564305,0.0010604038592144,0.069581023666232,0.0644137414564305,0.10604038592144,0.0580918313931533,0.0162641258363554,0.0503562403113329,0.0473001415109,0.0754587736949539
35,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HSTK","leg_tot",31.4105097300446,3.81651254145479,30.3511590868664,28.3413587554003,35.3801087513904,0.0296909855972174,0.00357874030595336,0.0284268758366153,0.0269914075496885,0.033465056941258,2.84268758366153,2.69914075496885,3.3465056941258,0.0768736748134421,0.00934048337816649,0.0742810337656849,0.0693622744571312,0.0865888200603467
35,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","IHD","leg_tot",51.2929987369901,9.00499722321666,47.1496550057529,45.2076730712635,60.9001665742683,0.011559356002929,0.00191609794320576,0.0107720243468724,0.0101928317625375,0.0135951121509687,1.07720243468724,1.01928317625375,1.35951121509687,0.125533820972732,0.0220387136083743,0.115393455172467,0.110640673730569,0.149046279145121
35,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","ISTK","leg_tot",11.9217265533498,2.63943717959754,10.4060556445475,10.3904727934039,14.7413005857776,0.0374766542482875,0.00975081344174043,0.033508563047474,0.0304941646216994,0.047832021395567,3.3508563047474,3.04941646216994,4.7832021395567,0.0291770792054475,0.00645972437820104,0.0254676458479872,0.0254295085798634,0.0360776681848729
35,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","OSTK","leg_tot",12.9540585904516,1.61944694014329,13.578449062499,11.2385149806579,14.1388702990049,0.0381893907230021,0.00364375461212376,0.0385081700137091,0.0346022923559562,0.0415055266929471,3.85081700137091,3.46022923559562,4.15055266929471,0.0317035952665272,0.00396341347288357,0.0332317204232761,0.0275049960485906,0.0346032881012274
35,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Cancer","leg_tot",56.8688577233068,7.15784295812624,58.8850232164421,49.4174528285277,62.6065219489209,0.00192641903269327,0.000262080546971121,0.00202637438938282,0.00164893460280041,0.00211894140940001,0.202637438938282,0.164893460280041,0.211894140940001,0.139180106060227,0.0175180121767448,0.144114443383034,0.120943634200726,0.153222391195341
35,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","DIAB","leg_tot",46.9233584471701,7.67018085652876,51.1045891191108,38.7227857408216,51.5698850823689,0.0229453868990084,0.00372874869665068,0.025017417162658,0.0189596274596837,0.025169920614231,2.5017417162658,1.89596274596837,2.5169920614231,0.114839619905054,0.0187719013155996,0.125072709713441,0.094769644443662,0.126211469029318
35,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","HHD","leg_tot",21.1346594226433,11.7796450285214,24.9188372988013,8.77751961073597,30.2752480398163,0.0122939193562123,0.00697046396668828,0.014408678791451,0.00500586071211283,0.017784432480359,1.4408678791451,0.500586071211283,1.7784432480359,0.051724691821702,0.0288293507212386,0.0609860397586869,0.0214819878449444,0.0740952500520225
35,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","HSTK","leg_tot",8.84414412576118,0.841777903099838,8.64727025978735,8.14470167311116,9.71092936448894,0.00836004703878406,0.000785001660579523,0.00809902769436572,0.00775681698866739,0.00918514353165633,0.809902769436572,0.775681698866739,0.918514353165633,0.0216450438203701,0.00206015634079766,0.0211632172698873,0.0199332374180594,0.0237664027905913
35,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","IHD","leg_tot",33.3532006805996,4.55862994073841,32.0189272748557,29.7310046222176,38.109529133864,0.00751659485703301,0.000940235532526964,0.00721392608540958,0.00678741718700559,0.00850304098294036,0.721392608540958,0.678741718700559,0.850304098294036,0.081628191492079,0.0111567318923177,0.0783627080348885,0.0727632757585959,0.093268768164174
35,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","ISTK","leg_tot",3.1883112604453,0.256320468237051,3.31357032245163,2.91445349661536,3.35569882156986,0.00995852352396042,0.000726419881554196,0.00978892562222292,0.00935475707628688,0.0107064481881108,0.978892562222292,0.935475707628688,1.07064481881108,0.00780303169690585,0.000627315395153771,0.00810958910341942,0.00713279575158905,0.00821269384668612
35,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","OSTK","leg_tot",3.21103233182864,0.463949225519996,3.39808133383554,2.71852310514641,3.54454990680501,0.00949281118688836,0.00140646695767768,0.010074124398697,0.00799813665340489,0.0104933694903345,1.0074124398697,0.799813665340489,1.04933694903345,0.00785863895281947,0.00113546332737345,0.00831642025844098,0.00665327824839335,0.00867488554746729
35,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Other_CVD","leg_tot",21.9008552980832,2.54344951725508,22.3880898718041,19.3109868054189,24.0765744030847,0.00820091476529105,0.000724990627135804,0.00826819604838163,0.00748580711823988,0.00885883332171524,0.826819604838163,0.748580711823988,0.885883332171524,0.0535998696866326,0.00622480541622192,0.0547923212736968,0.047261459071022,0.0589246964532387
35,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","Cancer","dairy_tot",1406.02232272223,152.666238138399,1421.73580776971,1254.88849272428,1543.79969042983,0.0144993753022693,0.0014972709469626,0.0145559449252707,0.0130536874311078,0.0158969789938796,1.45559449252707,1.30536874311078,1.58969789938796,3.59535950971488,0.39038499050326,3.63554068392757,3.20889306167817,3.94767195967081
45,"direct","Cancer","leg_tot",96.6443549460926,17.4663275489052,101.469913909585,78.4824311113341,110.704553661883,0.000996038012804679,0.00017224254118187,0.00104515657190634,0.000816600771114159,0.00113372447925879,0.104515657190634,0.0816600771114159,0.113372447925879,0.2471306429495,0.0446633924923519,0.259470147826983,0.200688531385019,0.283084175368119
45,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","HSTK","leg_tot",79.4731176691661,2.96915175183036,80.6915598270132,76.318724031328,81.5918354728341,0.0287728081609469,0.00170672260995798,0.0294658607916128,0.0269604412395306,0.0299960803462971,2.94658607916128,2.69604412395306,2.99960803462971,0.203221829953104,0.00759245981675558,0.206337525577887,0.195155685497284,0.208639633127858
45,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","IHD","leg_tot",171.748053765312,17.8277679809633,172.028921010456,154.693882054576,188.563488317676,0.00942279336634938,0.000984081224756814,0.00943713789477611,0.00848189427096026,0.0103514996125758,0.943713789477611,0.848189427096026,1.03514996125758,0.439179370342136,0.0455876369183432,0.439897579935595,0.395569907355951,0.482178355173882
45,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","ISTK","leg_tot",34.4135863712626,4.63881102827444,33.9427645681577,30.223872159461,39.0034991157033,0.037454908797552,0.00605630361682201,0.0356782216613215,0.0326452911408775,0.0437747105200225,3.56782216613215,3.26452911408775,4.37747105200225,0.0879994670239362,0.011861969098745,0.0867955219515019,0.0772858897279346,0.0997363976315071
45,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","OSTK","leg_tot",50.0528939355661,12.4119306584404,43.2136708667404,42.5973848588198,63.3217426208143,0.0342432817475931,0.00828390589096082,0.03028476667552,0.0287614465205482,0.0430898547859002,3.028476667552,2.87614465205482,4.30898547859002,0.127990960948306,0.0317387229246439,0.110502287189588,0.108926373547626,0.161920921043896
45,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","Cancer","leg_tot",221.011770617944,16.7957975972605,225.544940740678,203.571158666126,234.599187965437,0.00227915216346146,0.000154363631337305,0.002323149473502,0.00211834553716381,0.00240256107622466,0.2323149473502,0.211834553716381,0.240256107622466,0.565152315442384,0.0429487708969231,0.576744148691783,0.520554680665995,0.599896891956782
45,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","DIAB","leg_tot",119.906479972642,11.6977597326891,116.740252573069,110.448874823975,132.055378410946,0.0211975872626308,0.00203113189279816,0.020778623277391,0.0194771084640308,0.0232741854486846,2.0778623277391,1.94771084640308,2.32741854486846,0.306614550906559,0.029912506378885,0.298518146171722,0.282430375406022,0.337680670431708
45,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","HHD","leg_tot",45.0648578160118,20.2832394631828,37.0967290513765,30.3316595298892,66.5709655520744,0.0104361649264223,0.00454266327232795,0.00849963013804066,0.00724853068997309,0.015269853732996,0.849963013804066,0.724853068997309,1.5269853732996,0.115235983443739,0.0518665576735549,0.0948605690099928,0.0775615143329166,0.170229554823246
45,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","HSTK","leg_tot",17.7000563494897,0.467301204831076,17.523831784252,17.3553580797712,18.1945454996602,0.00640428094629544,0.000205042154918268,0.00645434065731016,0.00619261930155592,0.00657339183667244,0.645434065731016,0.619261930155592,0.657339183667244,0.0452610637044623,0.00119494250093962,0.0448104373835045,0.0443796308978941,0.0465255288838445
45,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","IHD","leg_tot",129.163838114661,8.58643279172614,130.71474316122,120.448006222494,136.561400717252,0.00708633360783577,0.000475423535912294,0.0071707306471898,0.00660418180855291,0.0074967479236677,0.71707306471898,0.660418180855291,0.74967479236677,0.330286671962435,0.0219564883809879,0.334252513128466,0.307999295316874,0.349203083616869
45,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","ISTK","leg_tot",8.96569071450309,0.536743665383747,9.16825482047353,8.39769751585499,9.36150442307632,0.00972531694357836,0.00027815588179025,0.00985083915432503,0.00942873693154319,0.00991520307647886,0.985083915432503,0.942873693154319,0.991520307647886,0.0229262941637657,0.00137251479612384,0.0234442736957817,0.0214738707454384,0.0239384349798795
45,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","OSTK","leg_tot",11.5341644657444,2.73348163090164,10.3406658503783,9.63739589941539,14.4454068551346,0.00787887283381315,0.0017388944462134,0.00702930203857813,0.00674314736372402,0.00973673347985205,0.702930203857813,0.674314736372402,0.973673347985205,0.0294941746146958,0.00698982442701565,0.0264422624741545,0.0246439209647567,0.0369385535840949
45,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","Other_CVD","leg_tot",36.8478539486543,6.09551112313386,39.446585058824,30.3618127441291,41.1249737095353,0.00728693762237014,0.00129912385069232,0.0079418500784635,0.00589826153228507,0.00811893812477585,0.79418500784635,0.589826153228507,0.811893812477585,0.094224166975087,0.0155869174542698,0.100869418945234,0.077638619542282,0.105161250233267
45,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","Cancer","dairy_tot",3005.60282741366,245.979823609345,2929.97447415364,2812.50002227242,3262.98973282591,0.0101061689323319,0.000847931214278315,0.0098730769503961,0.00942285831123127,0.0109876077380779,0.98730769503961,0.942285831123127,1.09876077380779,6.28575235772201,0.514428667055443,6.12758738147201,5.88190777731757,6.82403716793894
55,"direct","Cancer","leg_tot",196.130943820752,6.40538659961912,199.285956477556,189.28634038762,200.293786495601,0.000659452064433272,2.36412698390672e-05,0.000671529940206921,0.000634177548391694,0.000674460386067247,0.0671529940206921,0.0634177548391694,0.0674460386067247,0.410177463003119,0.0133958730519705,0.416775682856143,0.395863036035233,0.418883403095934
55,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","HSTK","leg_tot",97.9852382594616,29.3625381618439,100.412743850216,69.1307249926172,124.776371774165,0.0194715212443914,0.00540823197340672,0.0205283367398176,0.0139586582100922,0.0240860911075783,2.05283367398176,1.39586582100922,2.40860911075783,0.20492093525922,0.0614071965184877,0.209997686868346,0.144576194049996,0.260950437600687
55,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
