"age","race","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"medBMI","All_HD","leg_tot",7.97310103318066,1.28686318933495,8.46191858761973,6.61087492396721,8.91983222112091,0.0102395758499201,0.00151876973682704,0.0105010316934171,0.00870175062566666,0.011555163607201,1.05010316934171,0.870175062566666,1.1555163607201,0.0212684387149306,0.00343273849948344,0.0225723712947517,0.0176346678146104,0.0237938669224028
25,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","All_STK","leg_tot",2.30411492257592,0.374770226375293,2.11788035640285,2.06188895418406,2.70464027221489,0.0104852578938362,0.00128331972652851,0.00995629628892368,0.00957123122329658,0.0118489019285513,0.995629628892368,0.957123122329658,1.18489019285513,0.00614628195717391,0.00099970859000439,0.00564949677399738,0.00550013836229564,0.00721469295775224
25,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Cancer","leg_tot",13.7470311001499,3.14531340829829,14.6326514575522,10.4727914564522,16.2684934400558,0.00152558222372856,0.000298038978475946,0.00161484532099956,0.00121419832872529,0.00176109248605149,0.161484532099956,0.121419832872529,0.176109248605149,0.0366705359996106,0.00839019914400297,0.0390329495972457,0.0279364230227176,0.0433965974185137
25,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","DIAB","leg_tot",8.63510089331669,2.54140387162071,7.52161161202602,6.87455274557815,11.3421149301523,0.0204979384796078,0.00626094924487646,0.0187759457843134,0.0154530712540242,0.0270064994961916,1.87759457843134,1.54530712540242,2.70064994961916,0.0230343392592736,0.00677925593423592,0.0200640798281806,0.0183380347437488,0.0302553642912275
25,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","Other_CVD","leg_tot",9.33645686871068,0.53300684856949,9.22412478977142,8.88634685295999,9.88204915155975,0.0101619144253743,0.00110403412476918,0.0100677772274266,0.0091559537564066,0.0112478917125976,1.00677772274266,0.91559537564066,1.12478917125976,0.0249052231873639,0.00142180858442179,0.024605574665829,0.023704543897696,0.0263606037203364
25,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_HD","leg_tot",3.93776981162181,1.10756603963539,3.69899931973594,3.00555994888319,5.07293459246342,0.00792337542772267,0.00218209998017426,0.00795255762421929,0.00583811705016085,0.00998382893826237,0.795255762421929,0.583811705016085,0.998382893826237,0.044834010664262,0.012610342911826,0.0421154569418154,0.0342202092165486,0.0577585827760549
25,2,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","All_STK","leg_tot",5.95151391338154,0.382041747146954,5.75050455358372,5.71386979913563,6.36001598345559,0.0435263201821506,0.00368231008903899,0.0438088353076519,0.0399157869993761,0.0468967155082491,4.38088353076519,3.99157869993761,4.68967155082491,0.0677617664378291,0.00434978797268124,0.0654731471909158,0.0650560372403136,0.0724128219952209
25,2,"direct","Cancer","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0157169191672324,0.000825419061342632,0.0161287534143837,0.0148347225775131,0.0162490566468732,1.61287534143837,1.48347225775131,1.62490566468732,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"direct","Cancer","leg_tot",1.40684376302327,0.297112616827746,1.56889977164642,1.08918729636994,1.58675262234694,0.0010773096511015,0.00025191925220688,0.00118002668386154,0.000809748521556357,0.00125756130280061,0.118002668386154,0.0809748521556357,0.125756130280061,0.0160178099004619,0.00338281587512493,0.0178629205002167,0.0124010892451624,0.0180661865459699
25,2,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_HD","leg_tot",7.16587503660217,4.09495259512693,5.05400342653085,4.58278388777741,11.5440570539875,0.0143223800291574,0.00785215084033933,0.0108657098875481,0.00889529931509235,0.0226876303635904,1.08657098875481,0.889529931509235,2.26876303635904,0.0815880392148849,0.0466236365004671,0.0575430394264151,0.0521779056485777,0.131436422601392
25,2,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","All_STK","leg_tot",1.66448631240994,0.158498331232864,1.70825982830993,1.49967935679636,1.79208577950854,0.0121741379671473,0.00138730489485604,0.0118762623574156,0.0110057810926103,0.0135956891099564,1.18762623574156,1.10057810926103,1.35956891099564,0.0189512339855057,0.00180460418275065,0.0194496232699377,0.017074802106802,0.0204040349724421
25,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","Cancer","leg_tot",2.54997714248153,0.786456556777359,2.19355749290256,2.01427137274064,3.38863961436455,0.00195998042809342,0.000680590436144165,0.00162930462634031,0.00151397939842877,0.00268705588924823,0.162930462634031,0.151397939842877,0.268705588924823,0.0290331095693364,0.00895430747360336,0.0249750454531928,0.022933759088619,0.0385818145487759
25,2,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","DIAB","leg_tot",6.49805579552646,0.629397923420172,6.66413542638608,5.84536538215778,7.00957852266447,0.0248589848523423,0.00290046298269671,0.0255392985077157,0.0218718573170996,0.0272678457805175,2.55392985077157,2.18718573170996,2.72678457805175,0.073984492941606,0.0071660951656954,0.0758754150364173,0.0665531979819392,0.0798085041206831
25,2,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medBMI","Other_CVD","leg_tot",4.94235375417237,2.36075117130981,4.54144013344318,2.89441630987311,7.33106777609145,0.0114823695245459,0.00547200893894568,0.0103275404819284,0.00686232556163614,0.0170840181736806,1.03275404819284,0.686232556163614,1.70840181736806,0.0562718369842592,0.0268786516870017,0.0517071807430104,0.0329547682855079,0.0834688634880718
25,2,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_HD","leg_tot",0.620531138049742,0.216645327545862,0.543947563687149,0.457147754404351,0.849010559903337,0.00287390020827751,0.00108146428065476,0.00235316067813947,0.00216141343697197,0.0040290155802004,0.235316067813947,0.216141343697197,0.40290155802004,0.00461837150362717,0.00161240676862147,0.00404838979635343,0.0034023726327799,0.00631885482565712
25,3,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","All_STK","leg_tot",2.26389516227882,0.520753725170724,2.16766149184977,1.81645496491183,2.79313397951051,0.020933612416713,0.00571329734187323,0.0228308769907065,0.0149289380921718,0.0253256118533599,2.28308769907065,1.49289380921718,2.53256118533599,0.0168492896867809,0.00387576709251838,0.0161330599700968,0.0135191666189979,0.0207882080137453
25,3,"direct","Cancer","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0127398254392223,0.000842420288443587,0.0124522235851776,0.0120975359005512,0.0136265765538314,1.24522235851776,1.20975359005512,1.36265765538314,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"direct","Cancer","leg_tot",0.913840810652522,0.176091225801087,0.845284131139342,0.785486119584042,1.10046867930721,0.000286886255018606,5.53607808535068e-05,0.000263365326676273,0.000247979416746707,0.000345785882381488,0.0263365326676273,0.0247979416746707,0.0345785882381488,0.00680136112433225,0.00131057838907888,0.00629112046817102,0.00584606716527226,0.00819035964112928
25,3,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_HD","leg_tot",0.976293274426616,0.342473048392705,0.991036931255068,0.644904022894085,1.29515041765496,0.00455410261672868,0.00176984118733773,0.00471086245044507,0.00281108426750182,0.00616387510729662,0.471086245044507,0.281108426750182,0.616387510729662,0.00726617048092969,0.00254889347282104,0.00737590177462397,0.00479976938992837,0.00963929997229088
25,3,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","All_STK","leg_tot",0.572301036787638,0.0442623853698291,0.554096994200451,0.54074611339278,0.619329396381606,0.00526833622378539,0.000795435681501821,0.00560980722378054,0.00442171076603517,0.00582471133153972,0.560980722378054,0.442171076603517,0.582471133153972,0.00425941365022111,0.000329427689828833,0.0041239280534794,0.00402456264908687,0.00460942740858581
25,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","Cancer","leg_tot",3.26700490749711,0.146247584045828,3.21995727291914,3.15356574162155,3.42043456276395,0.00102547821824941,4.00577160256907e-05,0.00101730298620375,0.000991496963921712,0.00106640841981592,0.101730298620375,0.0991496963921712,0.106640841981592,0.0243150447122048,0.00108846379047852,0.0239648874976436,0.0234707611961164,0.0254569618606701
25,3,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","DIAB","leg_tot",1.0654523785913,0.14980245629148,1.10342006647594,0.910474279399452,1.1881579430812,0.0107456172176462,0.00211746439933613,0.0108215875091054,0.00870270991477845,0.0127239497727736,1.08215875091054,0.870270991477845,1.27239497727736,0.00792974695713561,0.00111492131963645,0.00821232566597546,0.00677630534380508,0.00884299666795227
25,3,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medBMI","Other_CVD","leg_tot",1.30829594501499,0.346039204047143,1.2466178296051,1.00971195436235,1.65930633376604,0.00544249925197764,0.00100919496830792,0.00539435769612437,0.00450504266839882,0.00642087615803174,0.539435769612437,0.450504266839882,0.642087615803174,0.00973713701097766,0.00257543497999458,0.00927809082757142,0.00751489269588431,0.0123495705819663
25,3,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_HD","leg_tot",0.607076350396538,0.236338859269078,0.719798300272841,0.354695669908259,0.76364337348996,0.00635174862669002,0.00215179637070729,0.0073486592847555,0.00405560834940659,0.00780051484461778,0.73486592847555,0.405560834940659,0.780051484461778,0.00792123537980663,0.0030837895965516,0.00939205053651257,0.00462812937401743,0.00996414850239578
25,4,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","All_STK","leg_tot",1.3734168299033,0.771249201914571,1.21312952281348,0.720817369866669,2.16226050096628,0.0386425632172003,0.0199181599117469,0.0328212667887376,0.0228104944204366,0.0594227339781572,3.28212667887376,2.28104944204366,5.94227339781572,0.017920576179826,0.0100633906441304,0.015829120159468,0.00940534752974224,0.028213542447214
25,4,"direct","Cancer","dairy_tot",19.7972264811083,0.545859186763359,19.7234146310159,19.3135982755056,20.3435947592894,0.010530491661834,0.0005586385484075,0.0102114590938483,0.0102048257194001,0.0111273352870558,1.02114590938483,1.02048257194001,1.11273352870558,0.258317575246947,0.00712246342615401,0.257354465684173,0.252007112237822,0.265446681384429
25,4,"direct","Cancer","leg_tot",2.37519568966721,0.931107081894093,1.89697818397888,1.7862033958529,3.37067286331659,0.00126112702814288,0.000488273064300845,0.0010087822217908,0.000953568105816735,0.0017831790358683,0.10087822217908,0.0953568105816735,0.17831790358683,0.0309919569732318,0.0121492434265811,0.024752093696023,0.0233066854367145,0.0439811122953765
25,4,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_HD","leg_tot",0.678091243013334,0.0685354979355853,0.653852757668735,0.626412933833476,0.750372264736101,0.00720826942351821,0.000521243102806233,0.00723235856459556,0.00670324735393114,0.00769281572318954,0.723235856459556,0.670324735393114,0.769281572318954,0.00884784976615506,0.000894262823227117,0.00853158189055893,0.00817354240633666,0.00979098482023015
25,4,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","All_STK","leg_tot",0.336242002268605,0.146530823286407,0.3537630912024,0.190339628506128,0.467251450437355,0.00946992226403477,0.00359259510642087,0.00957107429834402,0.006014982051507,0.0128388832473997,0.957107429834402,0.6014982051507,1.28388832473997,0.00438734278284328,0.00191195908206656,0.00461596092859128,0.00248358381695673,0.00609677632484405
25,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","Cancer","leg_tot",2.55182235314366,0.890804942992134,2.755567361999,1.63573359897935,3.29472784978093,0.00134404047327185,0.000433338269572694,0.00138094021132259,0.000917807626380135,0.00173890854282043,0.138094021132259,0.0917807626380135,0.173890854282043,0.0332966116922519,0.0116233742696891,0.035955111189967,0.0213433299579373,0.0429901688535086
25,4,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","DIAB","leg_tot",0.395426070150197,0.0656353426982933,0.424975343036788,0.325448568488484,0.440286689858307,0.0166831412360643,0.00993683501371561,0.0110066382327734,0.010891830173685,0.0272994798512408,1.10066382327734,1.0891830173685,2.72994798512408,0.00515958655764742,0.000856421104870664,0.00554515049154789,0.00424650822476365,0.0057449355467158
25,4,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medBMI","Other_CVD","leg_tot",0.877590413244608,0.292262393194896,0.817206723743452,0.630084844234108,1.17642211833109,0.00835993736881534,0.00293905735099569,0.00741092030460041,0.00608255493620261,0.0114439843060108,0.741092030460041,0.608255493620261,1.14439843060108,0.0114509488400126,0.00381348937024177,0.010663052198466,0.0082214541172079,0.0153501557081319
25,4,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_HD","leg_tot",33.792006131348,10.3505444000436,30.8783682705611,25.493948533091,44.5666559112738,0.00970139207796341,0.00287397030016978,0.00881971672426559,0.00744395397988242,0.0127082542266875,0.881971672426559,0.744395397988242,1.27082542266875,0.157258533276601,0.048168535026845,0.143699278620173,0.118641697038042,0.207400735973124
35,1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","All_STK","leg_tot",31.4515935097488,8.23581008556007,32.7134550246676,23.1604652895916,38.6701394422251,0.0399987339149323,0.0109553768189004,0.040574672644668,0.02935714406163,0.0501507758479592,4.0574672644668,2.935714406163,5.01507758479592,0.146366908354892,0.0383271537465288,0.1522392584682,0.107782319501477,0.179959999611997
35,1,"direct","Cancer","dairy_tot",285.896761468127,30.9878649322313,301.869850425366,252.765723109912,305.450674212689,0.0182792608976837,0.00156107092043275,0.0191208995972728,0.0166101254437971,0.0192330034569197,1.91208995972728,1.66101254437971,1.92330034569197,1.33048346411431,0.144208845419671,1.40481774694879,1.17630088975362,1.4214818980657
35,1,"direct","Cancer","leg_tot",15.7794979962813,4.67667694038188,14.1639549527951,12.2267376819125,20.7054698976133,0.0010158862878932,0.000328892769874206,0.000902703480981159,0.000765739369516318,0.0013622385921453,0.0902703480981159,0.0765739369516318,0.13622385921453,0.0734333647162273,0.0217639448038186,0.0659150798154627,0.0568998131434293,0.0963574584546752
35,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_HD","leg_tot",32.6423006792713,3.9658295833503,34.0755580753967,28.4549141111974,35.6114184606385,0.00939850611814274,0.00122788889146038,0.00971611851728372,0.00812667092670991,0.0104003707703057,0.971611851728372,0.812667092670991,1.04003707703057,0.151908126071094,0.018455860272944,0.158578104617099,0.132421201637017,0.165725568741068
35,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","All_STK","leg_tot",8.0677581818226,0.870521790804722,8.05294539483544,7.24714771420559,8.90095951837871,0.0102613546542732,0.00134423306262084,0.0102242191892628,0.00900048134502754,0.0115537931087776,1.02242191892628,0.900048134502754,1.15537931087776,0.0375450872485123,0.0040511646297399,0.0374761526861106,0.0337261959395064,0.0414225729355596
35,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Cancer","leg_tot",33.9778096154741,7.78834655209499,35.7049526283467,25.9825742106473,40.5049734593593,0.00218090854194071,0.000523385939716111,0.0023516765085293,0.0016313776874595,0.00258528662482162,0.23516765085293,0.16313776874595,0.258528662482162,0.158123210658518,0.0362447837713941,0.166160850563871,0.120915624104554,0.188498803292932
35,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","DIAB","leg_tot",23.5981243251119,6.15827837628255,23.108428934558,17.9697691663473,29.6427205658475,0.0228027473590418,0.00634364112771236,0.0219349723401699,0.0171875314045873,0.0291555720795374,2.19349723401699,1.71875314045873,2.91555720795374,0.10981906208887,0.0286589029724638,0.107540156877635,0.0836262733687586,0.137948920238532
35,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medBMI","Other_CVD","leg_tot",12.6075781979508,1.54492326373976,11.9637802498571,11.5124236216399,14.2499610301414,0.00909659679936368,0.000975351400544171,0.00908511690646568,0.00817494006051617,0.0100280114471745,0.908511690646568,0.817494006051617,1.00280114471745,0.0586721382528559,0.00718964022249136,0.0556760828943734,0.0535755955465011,0.0663153280139207
35,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
