"age","female","disease_type2","riskfactor","V1","V2","V3"
45,1,"Cancer","dairy_tot",0.0113714289593665,0.0113094537233467,0.00909961657877165
45,1,"DIAB","dairy_tot",0,0,0
45,1,"HHD","dairy_tot",0,0,0
45,1,"HSTK","dairy_tot",0,0,0
45,1,"IHD","dairy_tot",0,0,0
45,1,"ISTK","dairy_tot",0,0,0
45,1,"OSTK","dairy_tot",0,0,0
45,1,"Other_CVD","dairy_tot",0,0,0
55,0,"Cancer","dairy_tot",0.0134148865787608,0.0144780071126621,0.0159150919382917
55,0,"DIAB","dairy_tot",0,0,0
55,0,"HHD","dairy_tot",0,0,0
55,0,"HSTK","dairy_tot",0,0,0
55,0,"IHD","dairy_tot",0,0,0
55,0,"ISTK","dairy_tot",0,0,0
55,0,"OSTK","dairy_tot",0,0,0
55,0,"Other_CVD","dairy_tot",0,0,0
55,1,"Cancer","dairy_tot",0.00669063445991626,0.00678477493353432,0.00774376292447725
55,1,"DIAB","dairy_tot",0,0,0
55,1,"HHD","dairy_tot",0,0,0
55,1,"HSTK","dairy_tot",0,0,0
55,1,"IHD","dairy_tot",0,0,0
55,1,"ISTK","dairy_tot",0,0,0
55,1,"OSTK","dairy_tot",0,0,0
55,1,"Other_CVD","dairy_tot",0,0,0
65,0,"Cancer","dairy_tot",0.0121327083829049,0.0108041243728509,0.0133801860255796
65,0,"DIAB","dairy_tot",0,0,0
65,0,"HHD","dairy_tot",0,0,0
65,0,"HSTK","dairy_tot",0,0,0
65,0,"IHD","dairy_tot",0,0,0
65,0,"ISTK","dairy_tot",0,0,0
65,0,"OSTK","dairy_tot",0,0,0
65,0,"Other_CVD","dairy_tot",0,0,0
65,1,"Cancer","dairy_tot",0.00692686206829527,0.0077021892083724,0.00713496452969365
65,1,"DIAB","dairy_tot",0,0,0
65,1,"HHD","dairy_tot",0,0,0
65,1,"HSTK","dairy_tot",0,0,0
65,1,"IHD","dairy_tot",0,0,0
65,1,"ISTK","dairy_tot",0,0,0
65,1,"OSTK","dairy_tot",0,0,0
65,1,"Other_CVD","dairy_tot",0,0,0
75,0,"Cancer","dairy_tot",0.0129194372806571,0.008802568818735,0.0114286687441267
75,0,"DIAB","dairy_tot",0,0,0
75,0,"HHD","dairy_tot",0,0,0
75,0,"HSTK","dairy_tot",0,0,0
75,0,"IHD","dairy_tot",0,0,0
75,0,"ISTK","dairy_tot",0,0,0
75,0,"OSTK","dairy_tot",0,0,0
75,0,"Other_CVD","dairy_tot",0,0,0
75,1,"Cancer","dairy_tot",0.0130531969130775,0.010950630913842,0.00945637289674437
75,1,"DIAB","dairy_tot",0,0,0
75,1,"HHD","dairy_tot",0,0,0
75,1,"HSTK","dairy_tot",0,0,0
75,1,"IHD","dairy_tot",0,0,0
75,1,"ISTK","dairy_tot",0,0,0
75,1,"OSTK","dairy_tot",0,0,0
75,1,"Other_CVD","dairy_tot",0,0,0
25,0,"Cancer","leg_tot",0.00277244384773574,0.00200812149239716,0.00290564100569568
25,0,"DIAB","leg_tot",0.0184159185355284,0.023212227971834,0.0210987587471686
25,0,"HHD","leg_tot",0.0192273483366445,0.0117354069688979,0.00691794617467938
25,0,"HSTK","leg_tot",0.0384649688049898,0.0462330416741524,0.0515329137970851
25,0,"IHD","leg_tot",0.0227114848737821,0.0195054484896945,0.0193169844211544
25,0,"ISTK","leg_tot",0.0476113688589285,0.0328153499754209,0.0593633760302358
25,0,"OSTK","leg_tot",0.0545843939610685,0.0448930923999588,0.0407907510714862
25,0,"Other_CVD","leg_tot",0.0119177769824239,0.00880539506071961,0.00871487923942795
25,1,"Cancer","leg_tot",0.00207137649685339,0.00211468617452484,0.00176220464555553
25,1,"DIAB","leg_tot",0.0132998553887484,0.0254628422688139,0.0211418338819434
25,1,"HHD","leg_tot",0.0125370610752027,0.012200070360129,0.0182898755682891
25,1,"HSTK","leg_tot",0.0416865340199468,0.0420564926968603,0.0507752670244421
25,1,"IHD","leg_tot",0.0234271406253255,0.0205732677987977,0.0219561243834043
25,1,"ISTK","leg_tot",0.0585975085997586,0.0429608331824789,0.0665212469040535
25,1,"OSTK","leg_tot",0.0544573578420044,0.0382463600474791,0.0363122269712088
25,1,"Other_CVD","leg_tot",0.011267672571903,0.0103208400460692,0.00729712291550533
35,0,"Cancer","leg_tot",0.0025359432127469,0.00372213603232677,0.00196504060968293
35,0,"DIAB","leg_tot",0.0280774279597096,0.0237721959979139,0.021502877550862
35,0,"HHD","leg_tot",0.0154507907346313,0.0154991798277324,0.00290464033946847
35,0,"HSTK","leg_tot",0.0245092901349829,0.0293691490984246,0.0223040037352896
35,0,"IHD","leg_tot",0.017971361773729,0.0223918861232119,0.0170023879179331
35,0,"ISTK","leg_tot",0.0650774096900833,0.0427263331761576,0.0278943478632343
35,0,"OSTK","leg_tot",0.0492960183447362,0.0463826844176183,0.0410639856144097
35,0,"Other_CVD","leg_tot",0.00796850929943702,0.00882458095341398,0.00718117404222876
35,1,"Cancer","leg_tot",0.00211132377751209,0.00274377250091021,0.00330069093545726
35,1,"DIAB","leg_tot",0.0201101634118811,0.0272050890408197,0.013557496377534
35,1,"HHD","leg_tot",0.0240715788755532,0.0117590614679704,0.00845444115928713
35,1,"HSTK","leg_tot",0.0516180746065427,0.0601810685639763,0.0504905958749989
35,1,"IHD","leg_tot",0.0162691402863791,0.0220812431740307,0.0184755513659389
35,1,"ISTK","leg_tot",0.0504954024812429,0.0430352568754251,0.0592995010531515
35,1,"OSTK","leg_tot",0.040965061334844,0.0510743213523204,0.0589832225202282
35,1,"Other_CVD","leg_tot",0.00878604148428644,0.00900051779431693,0.00787863911277609
45,0,"Cancer","leg_tot",0.00329176295799388,0.004323777338952,0.0022229178731142
45,0,"DIAB","leg_tot",0.0220056906593032,0.0241646159031144,0.0130215819522593
45,0,"HHD","leg_tot",0.0163891839385288,0.00877824497103319,0.00764567123995384
45,0,"HSTK","leg_tot",0.039189073066871,0.0362451361149277,0.0252606674332726
45,0,"IHD","leg_tot",0.0182622831935306,0.0175434846285583,0.0132816708749617
45,0,"ISTK","leg_tot",0.0410674459185967,0.0554134031174368,0.0305478025652657
45,0,"OSTK","leg_tot",0.0302176362821404,0.0507124775911404,0.0238939180705407
45,0,"Other_CVD","leg_tot",0.00762224761367363,0.00854533660770778,0.0042596957219845
45,1,"Cancer","leg_tot",0.00341593417114061,0.00305820826763919,0.00334298153506069
45,1,"DIAB","leg_tot",0.0186268790015705,0.0220492058627557,0.0302949151578375
45,1,"HHD","leg_tot",0.0139173606061301,0.00359767022882881,0.0104446686698656
45,1,"HSTK","leg_tot",0.0331197907657584,0.0290721100377598,0.0491059384675833
45,1,"IHD","leg_tot",0.0119778148590127,0.0189865475784752,0.020037636930628
45,1,"ISTK","leg_tot",0.0514688518299538,0.0508757836010482,0.0568982735835153
45,1,"OSTK","leg_tot",0.0509622101862234,0.0509176201728862,0.0574435876101545
45,1,"Other_CVD","leg_tot",0.00850397959517228,0.00737411899177713,0.00847695258904232
55,0,"Cancer","leg_tot",0.0020970331034988,0.00249305584758721,0.00250425564013468
55,0,"DIAB","leg_tot",0.0105715489256505,0.00824621612276768,0.0116349306751855
55,0,"HHD","leg_tot",0.0102801115633836,0.00638959718485746,0.0106091682685189
55,0,"HSTK","leg_tot",0.0269424299899405,0.0140832499100793,0.024954152841412
55,0,"IHD","leg_tot",0.0126797225913552,0.0108840085495796,0.0136297587982687
55,0,"ISTK","leg_tot",0.0314516177088408,0.0252539662656001,0.0240703297764739
55,0,"OSTK","leg_tot",0.026880446321395,0.0299639015898124,0.0273256891103847
55,0,"Other_CVD","leg_tot",0.00612483568318604,0.00522511961233227,0.00444266032316824
55,1,"Cancer","leg_tot",0.00268756404154771,0.00202738537444708,0.00272295946034586
55,1,"DIAB","leg_tot",0.0132716197240848,0.015151456531447,0.015467501227182
55,1,"HHD","leg_tot",0.00678883395150318,0.00843023173646367,0.0115597306363707
55,1,"HSTK","leg_tot",0.0259363799052348,0.0227376190229228,0.0333350727580497
55,1,"IHD","leg_tot",0.0145164093468461,0.00916801264264571,0.0135921816438822
55,1,"ISTK","leg_tot",0.0353441148445902,0.0257477126852622,0.0298174314881387
55,1,"OSTK","leg_tot",0.0341905819324381,0.0350219190698351,0.0344631154757479
55,1,"Other_CVD","leg_tot",0.0073819022073598,0.00594456076372551,0.00503527526625182
65,0,"Cancer","leg_tot",0.00313417398301568,0.00332218224731174,0.00293625105599563
65,0,"DIAB","leg_tot",0.016260797992188,0.0220256353066146,0.0105131181778753
65,0,"HHD","leg_tot",0.0144940820210823,0.00891500965440765,0.013395416257032
65,0,"HSTK","leg_tot",0.0234525115788044,0.0307610930339116,0.0182450763718485
65,0,"IHD","leg_tot",0.0129490129488091,0.0195501280512548,0.0147062784691538
65,0,"ISTK","leg_tot",0.0329751285034683,0.0282930358122898,0.0229791835107921
65,0,"OSTK","leg_tot",0.0382014954537931,0.031552806384783,0.0407376757143152
65,0,"Other_CVD","leg_tot",0.00666117026142329,0.00523159802699408,0.00446053252846197
65,1,"Cancer","leg_tot",0.0030339469325984,0.00188393674654513,0.00275908592003404
65,1,"DIAB","leg_tot",0.00944187507538283,0.0103653786688845,0.0122601693076064
65,1,"HHD","leg_tot",0.0137983441839368,0.0103087803772961,0.00657354354904962
65,1,"HSTK","leg_tot",0.031695176062054,0.0305056960433578,0.0178207369026411
65,1,"IHD","leg_tot",0.0159896563928615,0.00945315003533158,0.0125563050992405
65,1,"ISTK","leg_tot",0.0252237641378901,0.0265877410591547,0.0186895640440531
65,1,"OSTK","leg_tot",0.0266905426526033,0.0267158653797461,0.0250390891653797
65,1,"Other_CVD","leg_tot",0.00492427216267697,0.00496285879305368,0.00509154079519957
75,0,"Cancer","leg_tot",0.0022474468237216,0.00239270076294421,0.0019304865355914
75,0,"DIAB","leg_tot",0.00675087263026459,0.00838900459356683,0.00774042128152282
75,0,"HHD","leg_tot",0.00885885878621171,0.0111125219420296,0.00758979216086285
75,0,"HSTK","leg_tot",0.0151557422460002,0.0119035766679848,0.0135821917607052
75,0,"IHD","leg_tot",0.00861182062504397,0.00572723189058512,0.00573033056341262
75,0,"ISTK","leg_tot",0.0161965187970754,0.010844430196125,0.0158647904128785
75,0,"OSTK","leg_tot",0.0132476960731783,0.0217043541773074,0.0158103997631524
75,0,"Other_CVD","leg_tot",0.00345880761259403,0.0039379055308757,0.00414786156711633
75,1,"Cancer","leg_tot",0.00223968076758917,0.00264938069313808,0.0020242274986613
75,1,"DIAB","leg_tot",0.00977282399696286,0.00778428425206895,0.0114718604343943
75,1,"HHD","leg_tot",0.0103880815962974,0.0092915510700303,0.00602095925543725
75,1,"HSTK","leg_tot",0.0221950906895333,0.025279538641568,0.0259313264861258
75,1,"IHD","leg_tot",0.00711385375622448,0.00693753426205825,0.00882582681861871
75,1,"ISTK","leg_tot",0.0136696392279952,0.0219296660369521,0.0166625531375437
75,1,"OSTK","leg_tot",0.018632758249088,0.0188365852622709,0.0153655303547836
75,1,"Other_CVD","leg_tot",0.00334990719796594,0.00497767725875391,0.0036042932010487
