"age","outcome","pathway","riskfactor","V1","V2","V3"
55,"ISTK","medSBP","dairy_tot",0,0,0
55,"KC","direct","dairy_tot",0,0,0
55,"KC","medBMI","dairy_tot",0,0,0
55,"KC","medSBP","dairy_tot",0,0,0
55,"LC","direct","dairy_tot",0,0,0
55,"LC","medBMI","dairy_tot",0,0,0
55,"LC","medSBP","dairy_tot",0,0,0
55,"LVC","direct","dairy_tot",0,0,0
55,"LVC","medBMI","dairy_tot",0,0,0
55,"LVC","medSBP","dairy_tot",0,0,0
55,"MLPC","direct","dairy_tot",0,0,0
55,"MLPC","medBMI","dairy_tot",0,0,0
55,"MLPC","medSBP","dairy_tot",0,0,0
55,"MMC","direct","dairy_tot",0,0,0
55,"MMC","medBMI","dairy_tot",0,0,0
55,"MMC","medSBP","dairy_tot",0,0,0
55,"OC","direct","dairy_tot",0,0,0
55,"OC","medBMI","dairy_tot",0,0,0
55,"OC","medSBP","dairy_tot",0,0,0
55,"OSTK","direct","dairy_tot",0,0,0
55,"OSTK","medBMI","dairy_tot",0,0,0
55,"OSTK","medSBP","dairy_tot",0,0,0
55,"OTH","direct","dairy_tot",0,0,0
55,"OTH","medBMI","dairy_tot",0,0,0
55,"OTH","medSBP","dairy_tot",0,0,0
55,"PC","direct","dairy_tot",0,0,0
55,"PC","medBMI","dairy_tot",0,0,0
55,"PC","medSBP","dairy_tot",0,0,0
55,"PVD","direct","dairy_tot",0,0,0
55,"PVD","medBMI","dairy_tot",0,0,0
55,"PVD","medSBP","dairy_tot",0,0,0
55,"RHD","direct","dairy_tot",0,0,0
55,"RHD","medBMI","dairy_tot",0,0,0
55,"RHD","medSBP","dairy_tot",0,0,0
55,"SCC","direct","dairy_tot",0,0,0
55,"SCC","medBMI","dairy_tot",0,0,0
55,"SCC","medSBP","dairy_tot",0,0,0
55,"SCNC","direct","dairy_tot",0,0,0
55,"SCNC","medBMI","dairy_tot",0,0,0
55,"SCNC","medSBP","dairy_tot",0,0,0
55,"TC","direct","dairy_tot",0,0,0
55,"TC","medBMI","dairy_tot",0,0,0
55,"TC","medSBP","dairy_tot",0,0,0
55,"UC","direct","dairy_tot",0,0,0
55,"UC","medBMI","dairy_tot",0,0,0
55,"UC","medSBP","dairy_tot",0,0,0
65,"AA","direct","dairy_tot",0,0,0
65,"AA","medBMI","dairy_tot",0,0,0
65,"AA","medSBP","dairy_tot",0,0,0
65,"AFF","direct","dairy_tot",0,0,0
65,"AFF","medBMI","dairy_tot",0,0,0
65,"AFF","medSBP","dairy_tot",0,0,0
65,"APCA","direct","dairy_tot",0,0,0
65,"APCA","medBMI","dairy_tot",0,0,0
65,"APCA","medSBP","dairy_tot",0,0,0
65,"BC","direct","dairy_tot",0,0,0
65,"BC","medBMI","dairy_tot",0,0,0
65,"BC","medSBP","dairy_tot",0,0,0
65,"CC","direct","dairy_tot",0.0778799556430176,0.0773745051010714,0.0820010622772929
65,"CC","medBMI","dairy_tot",0,0,0
65,"CC","medSBP","dairy_tot",0,0,0
65,"CM","direct","dairy_tot",0,0,0
65,"CM","medBMI","dairy_tot",0,0,0
65,"CM","medSBP","dairy_tot",0,0,0
65,"DIAB","direct","dairy_tot",0,0,0
65,"DIAB","medBMI","dairy_tot",0,0,0
65,"DIAB","medSBP","dairy_tot",0,0,0
65,"ECA","direct","dairy_tot",0,0,0
65,"ECA","medBMI","dairy_tot",0,0,0
65,"ECA","medSBP","dairy_tot",0,0,0
65,"ENDO","direct","dairy_tot",0,0,0
65,"ENDO","medBMI","dairy_tot",0,0,0
65,"ENDO","medSBP","dairy_tot",0,0,0
65,"GC","direct","dairy_tot",0,0,0
65,"GC","medBMI","dairy_tot",0,0,0
65,"GC","medSBP","dairy_tot",0,0,0
65,"HHD","direct","dairy_tot",0,0,0
65,"HHD","medBMI","dairy_tot",0,0,0
65,"HHD","medSBP","dairy_tot",0,0,0
65,"HSTK","direct","dairy_tot",0,0,0
65,"HSTK","medBMI","dairy_tot",0,0,0
65,"HSTK","medSBP","dairy_tot",0,0,0
65,"IHD","direct","dairy_tot",0,0,0
65,"IHD","medBMI","dairy_tot",0,0,0
65,"IHD","medSBP","dairy_tot",0,0,0
65,"ISTK","direct","dairy_tot",0,0,0
65,"ISTK","medBMI","dairy_tot",0,0,0
65,"ISTK","medSBP","dairy_tot",0,0,0
65,"KC","direct","dairy_tot",0,0,0
65,"KC","medBMI","dairy_tot",0,0,0
65,"KC","medSBP","dairy_tot",0,0,0
65,"LC","direct","dairy_tot",0,0,0
65,"LC","medBMI","dairy_tot",0,0,0
65,"LC","medSBP","dairy_tot",0,0,0
65,"LVC","direct","dairy_tot",0,0,0
65,"LVC","medBMI","dairy_tot",0,0,0
65,"LVC","medSBP","dairy_tot",0,0,0
65,"MLPC","direct","dairy_tot",0,0,0
65,"MLPC","medBMI","dairy_tot",0,0,0
65,"MLPC","medSBP","dairy_tot",0,0,0
65,"MMC","direct","dairy_tot",0,0,0
65,"MMC","medBMI","dairy_tot",0,0,0
65,"MMC","medSBP","dairy_tot",0,0,0
65,"OC","direct","dairy_tot",0,0,0
65,"OC","medBMI","dairy_tot",0,0,0
65,"OC","medSBP","dairy_tot",0,0,0
65,"OSTK","direct","dairy_tot",0,0,0
65,"OSTK","medBMI","dairy_tot",0,0,0
65,"OSTK","medSBP","dairy_tot",0,0,0
65,"OTH","direct","dairy_tot",0,0,0
65,"OTH","medBMI","dairy_tot",0,0,0
65,"OTH","medSBP","dairy_tot",0,0,0
65,"PC","direct","dairy_tot",0,0,0
65,"PC","medBMI","dairy_tot",0,0,0
65,"PC","medSBP","dairy_tot",0,0,0
65,"PVD","direct","dairy_tot",0,0,0
65,"PVD","medBMI","dairy_tot",0,0,0
65,"PVD","medSBP","dairy_tot",0,0,0
65,"RHD","direct","dairy_tot",0,0,0
65,"RHD","medBMI","dairy_tot",0,0,0
65,"RHD","medSBP","dairy_tot",0,0,0
65,"SCC","direct","dairy_tot",0,0,0
65,"SCC","medBMI","dairy_tot",0,0,0
65,"SCC","medSBP","dairy_tot",0,0,0
65,"SCNC","direct","dairy_tot",0,0,0
65,"SCNC","medBMI","dairy_tot",0,0,0
65,"SCNC","medSBP","dairy_tot",0,0,0
65,"TC","direct","dairy_tot",0,0,0
65,"TC","medBMI","dairy_tot",0,0,0
65,"TC","medSBP","dairy_tot",0,0,0
65,"UC","direct","dairy_tot",0,0,0
65,"UC","medBMI","dairy_tot",0,0,0
65,"UC","medSBP","dairy_tot",0,0,0
75,"AA","direct","dairy_tot",0,0,0
75,"AA","medBMI","dairy_tot",0,0,0
75,"AA","medSBP","dairy_tot",0,0,0
75,"AFF","direct","dairy_tot",0,0,0
75,"AFF","medBMI","dairy_tot",0,0,0
75,"AFF","medSBP","dairy_tot",0,0,0
75,"APCA","direct","dairy_tot",0,0,0
75,"APCA","medBMI","dairy_tot",0,0,0
75,"APCA","medSBP","dairy_tot",0,0,0
75,"BC","direct","dairy_tot",0,0,0
75,"BC","medBMI","dairy_tot",0,0,0
75,"BC","medSBP","dairy_tot",0,0,0
75,"CC","direct","dairy_tot",0.0815144846755282,0.0643682277468254,0.065448333432733
75,"CC","medBMI","dairy_tot",0,0,0
75,"CC","medSBP","dairy_tot",0,0,0
75,"CM","direct","dairy_tot",0,0,0
75,"CM","medBMI","dairy_tot",0,0,0
75,"CM","medSBP","dairy_tot",0,0,0
75,"DIAB","direct","dairy_tot",0,0,0
75,"DIAB","medBMI","dairy_tot",0,0,0
75,"DIAB","medSBP","dairy_tot",0,0,0
75,"ECA","direct","dairy_tot",0,0,0
75,"ECA","medBMI","dairy_tot",0,0,0
75,"ECA","medSBP","dairy_tot",0,0,0
75,"ENDO","direct","dairy_tot",0,0,0
75,"ENDO","medBMI","dairy_tot",0,0,0
75,"ENDO","medSBP","dairy_tot",0,0,0
75,"GC","direct","dairy_tot",0,0,0
75,"GC","medBMI","dairy_tot",0,0,0
75,"GC","medSBP","dairy_tot",0,0,0
75,"HHD","direct","dairy_tot",0,0,0
75,"HHD","medBMI","dairy_tot",0,0,0
75,"HHD","medSBP","dairy_tot",0,0,0
75,"HSTK","direct","dairy_tot",0,0,0
75,"HSTK","medBMI","dairy_tot",0,0,0
75,"HSTK","medSBP","dairy_tot",0,0,0
75,"IHD","direct","dairy_tot",0,0,0
75,"IHD","medBMI","dairy_tot",0,0,0
75,"IHD","medSBP","dairy_tot",0,0,0
75,"ISTK","direct","dairy_tot",0,0,0
75,"ISTK","medBMI","dairy_tot",0,0,0
75,"ISTK","medSBP","dairy_tot",0,0,0
75,"KC","direct","dairy_tot",0,0,0
75,"KC","medBMI","dairy_tot",0,0,0
75,"KC","medSBP","dairy_tot",0,0,0
75,"LC","direct","dairy_tot",0,0,0
75,"LC","medBMI","dairy_tot",0,0,0
75,"LC","medSBP","dairy_tot",0,0,0
75,"LVC","direct","dairy_tot",0,0,0
75,"LVC","medBMI","dairy_tot",0,0,0
75,"LVC","medSBP","dairy_tot",0,0,0
75,"MLPC","direct","dairy_tot",0,0,0
75,"MLPC","medBMI","dairy_tot",0,0,0
75,"MLPC","medSBP","dairy_tot",0,0,0
75,"MMC","direct","dairy_tot",0,0,0
75,"MMC","medBMI","dairy_tot",0,0,0
75,"MMC","medSBP","dairy_tot",0,0,0
75,"OC","direct","dairy_tot",0,0,0
75,"OC","medBMI","dairy_tot",0,0,0
75,"OC","medSBP","dairy_tot",0,0,0
75,"OSTK","direct","dairy_tot",0,0,0
75,"OSTK","medBMI","dairy_tot",0,0,0
75,"OSTK","medSBP","dairy_tot",0,0,0
75,"OTH","direct","dairy_tot",0,0,0
75,"OTH","medBMI","dairy_tot",0,0,0
75,"OTH","medSBP","dairy_tot",0,0,0
75,"PC","direct","dairy_tot",0,0,0
75,"PC","medBMI","dairy_tot",0,0,0
75,"PC","medSBP","dairy_tot",0,0,0
75,"PVD","direct","dairy_tot",0,0,0
75,"PVD","medBMI","dairy_tot",0,0,0
75,"PVD","medSBP","dairy_tot",0,0,0
75,"RHD","direct","dairy_tot",0,0,0
75,"RHD","medBMI","dairy_tot",0,0,0
75,"RHD","medSBP","dairy_tot",0,0,0
75,"SCC","direct","dairy_tot",0,0,0
75,"SCC","medBMI","dairy_tot",0,0,0
75,"SCC","medSBP","dairy_tot",0,0,0
75,"SCNC","direct","dairy_tot",0,0,0
75,"SCNC","medBMI","dairy_tot",0,0,0
75,"SCNC","medSBP","dairy_tot",0,0,0
75,"TC","direct","dairy_tot",0,0,0
75,"TC","medBMI","dairy_tot",0,0,0
75,"TC","medSBP","dairy_tot",0,0,0
75,"UC","direct","dairy_tot",0,0,0
75,"UC","medBMI","dairy_tot",0,0,0
75,"UC","medSBP","dairy_tot",0,0,0
25,"AA","direct","leg_tot",0,0,0
25,"AA","medBMI","leg_tot",0.0090859787092383,0.00907957574345297,0.00865441514866864
25,"AA","medSBP","leg_tot",0,0,0
25,"AFF","direct","leg_tot",0,0,0
25,"AFF","medBMI","leg_tot",0.00994274061698906,0.00687005624397187,0.00999482587804968
25,"AFF","medSBP","leg_tot",0,0,0
25,"APCA","direct","leg_tot",0,0,0
25,"APCA","medBMI","leg_tot",0.000647564899297639,0.00117079054227138,0.000912135513256329
25,"APCA","medSBP","leg_tot",0,0,0
25,"BC","direct","leg_tot",NA,NA,NA
25,"BC","medBMI","leg_tot",NA,NA,NA
25,"BC","medSBP","leg_tot",NA,NA,NA
25,"CC","direct","leg_tot",0,0,0
25,"CC","medBMI","leg_tot",0.000982959413585202,0.000583626941084319,0.000843814061634332
25,"CC","medSBP","leg_tot",0,0,0
25,"CM","direct","leg_tot",0,0,0
25,"CM","medBMI","leg_tot",0.0126482351501596,0.00950640973263937,0.00825776127311388
25,"CM","medSBP","leg_tot",0,0,0
25,"DIAB","direct","leg_tot",0,0,0
25,"DIAB","medBMI","leg_tot",0.0162475963446397,0.0241561616890834,0.021117736412421
25,"DIAB","medSBP","leg_tot",0,0,0
25,"ECA","direct","leg_tot",0,0,0
25,"ECA","medBMI","leg_tot",0.00625091226036022,0.0075772302187262,0.00414602874954021
25,"ECA","medSBP","leg_tot",0,0,0
25,"ENDO","direct","leg_tot",0,0,0
25,"ENDO","medBMI","leg_tot",0.009988132083453,0.00916573990683146,0.00929765905167577
25,"ENDO","medSBP","leg_tot",0,0,0
25,"GC","direct","leg_tot",0,0,0
25,"GC","medBMI","leg_tot",0.00452812811450848,0.00368245572020953,0.00342502636251149
25,"GC","medSBP","leg_tot",0,0,0
25,"HHD","direct","leg_tot",0,0,0
25,"HHD","medBMI","leg_tot",0.01741302457058,0.0118706516238327,0.00964043280806657
25,"HHD","medSBP","leg_tot",0,0,0
25,"HSTK","direct","leg_tot",0.0301383712213213,0.0356342762442022,0.0425137020047546
25,"HSTK","medBMI","leg_tot",0.00967395011506076,0.00877859313243275,0.00870902278116619
25,"HSTK","medSBP","leg_tot",0,0,0
25,"IHD","direct","leg_tot",0.0109779957184113,0.0121133065851941,0.0119282332352752
