"age","female","race","pathway","disease_type","riskfactor","V1","V2","V3"
45,0,3,"medBMI","Cancer","leg_tot",0.000729724332338854,0,9.02392315680679e-05
45,0,3,"medSBP","CMD","leg_tot",0,0,0
45,0,3,"medSBP","Cancer","leg_tot",0,0,0
45,0,4,"direct","CMD","leg_tot",0.00918427256794374,0.01295937167596,0.0124925999383988
45,0,4,"direct","Cancer","leg_tot",0.00127668786337194,0.00199559935093132,0.00204188622486349
45,0,4,"medBMI","CMD","leg_tot",0.00963894910958855,0.0120295029092681,0.00915925453611932
45,0,4,"medBMI","Cancer","leg_tot",0.000854999313749661,0.00151371492834326,0.0021033524937392
45,0,4,"medSBP","CMD","leg_tot",0,0,0
45,0,4,"medSBP","Cancer","leg_tot",0,0,0
45,1,1,"direct","CMD","leg_tot",0.0104499527966773,0.0100196237882845,0.0121302008001677
45,1,1,"direct","Cancer","leg_tot",0.000680023848987176,0.000276905414548532,0.000870294651254871
45,1,1,"medBMI","CMD","leg_tot",0.00851261860952338,0.0108383402700775,0.0149140150536986
45,1,1,"medBMI","Cancer","leg_tot",0.0032890436290378,0.00313873947086629,0.00286853063418083
45,1,1,"medSBP","CMD","leg_tot",0,0,0
45,1,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,2,"direct","CMD","leg_tot",0.00917906035909102,0.0110994710261927,0.0110532654657842
45,1,2,"direct","Cancer","leg_tot",0.000392162029988446,0.000779166179160244,0.000442443233919348
45,1,2,"medBMI","CMD","leg_tot",0.00987377076852216,0.00952183213723103,0.0121050059969764
45,1,2,"medBMI","Cancer","leg_tot",0.00283565688019784,0.00243284500252217,0.00276014077948365
45,1,2,"medSBP","CMD","leg_tot",0,0,0
45,1,2,"medSBP","Cancer","leg_tot",0,0,0
45,1,3,"direct","CMD","leg_tot",0.00425594562908347,0.00241250015305911,0.00948692312444591
45,1,3,"direct","Cancer","leg_tot",0.000122796553885922,0.000119177964188873,0.000225770459219084
45,1,3,"medBMI","CMD","leg_tot",0.0055235095845263,0.00406912427701784,0.0103052923075686
45,1,3,"medBMI","Cancer","leg_tot",0.00131274077793405,0.00121571252382195,0.00193787788895682
45,1,3,"medSBP","CMD","leg_tot",0,0,0
45,1,3,"medSBP","Cancer","leg_tot",0,0,0
45,1,4,"direct","CMD","leg_tot",0.0112313036098914,0.0159758132820599,0.00990100973293983
45,1,4,"direct","Cancer","leg_tot",0.000566811871770374,0.000452377837416943,0.000216822871814977
45,1,4,"medBMI","CMD","leg_tot",0.0078394264113759,0.0103912273806073,0.00967123325853338
45,1,4,"medBMI","Cancer","leg_tot",0.00182745964859963,0.00231230177182539,0.00217585353259451
45,1,4,"medSBP","CMD","leg_tot",0,0,0
45,1,4,"medSBP","Cancer","leg_tot",0,0,0
55,0,1,"direct","CMD","leg_tot",0.00515642518413507,0.00638970623892361,0.00789020089129691
55,0,1,"direct","Cancer","leg_tot",0.00101029511382238,0.00155425610699151,0.00102728807664022
55,0,1,"medBMI","CMD","leg_tot",0.00902886350581876,0.00653119567864929,0.00560424035651062
55,0,1,"medBMI","Cancer","leg_tot",0.00131268315328679,0.00146531628619376,0.00175860925875356
55,0,1,"medSBP","CMD","leg_tot",0,0,0
55,0,1,"medSBP","Cancer","leg_tot",0,0,0
55,0,2,"direct","CMD","leg_tot",0.00616687556016989,0.00475767727889144,0.00807334763693095
55,0,2,"direct","Cancer","leg_tot",0.000860361759393317,0.00105684097203351,0.000800180933576637
55,0,2,"medBMI","CMD","leg_tot",0.00872859601036904,0.00384853241679143,0.00893300697650799
55,0,2,"medBMI","Cancer","leg_tot",0.0015720743742189,0.00110657742381167,0.00174050879395773
55,0,2,"medSBP","CMD","leg_tot",0,0,0
55,0,2,"medSBP","Cancer","leg_tot",0,0,0
55,0,3,"direct","CMD","leg_tot",0.00234322229116359,0.00146455925359078,0.00395373669614907
55,0,3,"direct","Cancer","leg_tot",0.000313823636926025,0.000348046882099842,0.000566962550077456
55,0,3,"medBMI","CMD","leg_tot",0.00316687124470756,0.00234546442015376,0.00404542778516169
55,0,3,"medBMI","Cancer","leg_tot",0.000666240732454345,0.000391214181287899,0.000677360168521956
55,0,3,"medSBP","CMD","leg_tot",0,0,0
55,0,3,"medSBP","Cancer","leg_tot",0,0,0
55,0,4,"direct","CMD","leg_tot",0.00205505057032672,0.00159870297900096,0.00525944575718285
55,0,4,"direct","Cancer","leg_tot",0.000492116567011597,0.000173467290019146,0.000534905957133384
55,0,4,"medBMI","CMD","leg_tot",0.00187818707301681,0.00134744354683032,0.0033781577152105
55,0,4,"medBMI","Cancer","leg_tot",0.00028700682058484,0.000203565064791319,0.000821519142809885
55,0,4,"medSBP","CMD","leg_tot",0,0,0
55,0,4,"medSBP","Cancer","leg_tot",0,0,0
55,1,1,"direct","CMD","leg_tot",0.0100900604396005,0.00393944452276212,0.00871657956281872
55,1,1,"direct","Cancer","leg_tot",0.000569734949579987,0.000292783398561837,0.000606765945528359
55,1,1,"medBMI","CMD","leg_tot",0.00735318325998951,0.00629695734087083,0.00817223987047912
55,1,1,"medBMI","Cancer","leg_tot",0.00246766869980363,0.00170009992952732,0.00226859818284944
55,1,1,"medSBP","CMD","leg_tot",0,0,0
55,1,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,2,"direct","CMD","leg_tot",0.00579714357067275,0.0109800378307283,0.00633251870852864
55,1,2,"direct","Cancer","leg_tot",0.000268926919598488,0.000329698382047302,0.000403325770059714
55,1,2,"medBMI","CMD","leg_tot",0.00603318235458194,0.00984921713879534,0.00824768981900273
55,1,2,"medBMI","Cancer","leg_tot",0.00179124024166737,0.0024514758950441,0.00223234514939777
55,1,2,"medSBP","CMD","leg_tot",0,0,0
55,1,2,"medSBP","Cancer","leg_tot",0,0,0
55,1,3,"direct","CMD","leg_tot",0.00594090840610323,0.00701669222370629,0.00816060067937269
55,1,3,"direct","Cancer","leg_tot",0.000126428692951975,0.000126363469185752,0.00022360358910193
55,1,3,"medBMI","CMD","leg_tot",0.00688074531670958,0.00597742035697835,0.00539779805741707
55,1,3,"medBMI","Cancer","leg_tot",0.00149028821480601,0.0017125276513146,0.0024178845217172
55,1,3,"medSBP","CMD","leg_tot",0,0,0
55,1,3,"medSBP","Cancer","leg_tot",0,0,0
55,1,4,"direct","CMD","leg_tot",0.00777364732104357,0.00657402170695801,0.0114089456418994
55,1,4,"direct","Cancer","leg_tot",0.000266666501013203,0.000167572761792201,0.000239269918496155
55,1,4,"medBMI","CMD","leg_tot",0.00666736492019797,0.00412736294131408,0.00585364341397264
55,1,4,"medBMI","Cancer","leg_tot",0.00190188952756581,0.00130051453385099,0.00159400307257344
55,1,4,"medSBP","CMD","leg_tot",0,0,0
55,1,4,"medSBP","Cancer","leg_tot",0,0,0
65,0,1,"direct","CMD","leg_tot",0.0078522462312145,0.0128914314866068,0.00869959645907386
65,0,1,"direct","Cancer","leg_tot",0.00188724280812435,0.00229998816706059,0.00206044250421441
65,0,1,"medBMI","CMD","leg_tot",0.0101427146740088,0.0101667369271062,0.0082750691449989
65,0,1,"medBMI","Cancer","leg_tot",0.00176427724376829,0.0017028784726184,0.00140008015712186
65,0,1,"medSBP","CMD","leg_tot",0,0,0
65,0,1,"medSBP","Cancer","leg_tot",0,0,0
65,0,2,"direct","CMD","leg_tot",0.00638140682043361,0.00676328564651989,0.00955468171235552
65,0,2,"direct","Cancer","leg_tot",0.000842355901187725,0.00129068737506065,0.00136493253131628
65,0,2,"medBMI","CMD","leg_tot",0.0058119126606624,0.00565073764268329,0.00492332612382266
65,0,2,"medBMI","Cancer","leg_tot",0.00150092736130118,0.0010626582145042,0.000958664841676786
65,0,2,"medSBP","CMD","leg_tot",0,0,0
65,0,2,"medSBP","Cancer","leg_tot",0,0,0
65,0,3,"direct","CMD","leg_tot",0.0015315685236129,0,0.00223689948664615
65,0,3,"direct","Cancer","leg_tot",0.000200597927045898,0,0.000224642927136811
65,0,3,"medBMI","CMD","leg_tot",0.00131755831351279,0,0.00202173359203974
65,0,3,"medBMI","Cancer","leg_tot",0.000532732223062518,0,0.000367711942509222
65,0,3,"medSBP","CMD","leg_tot",0,0,0
65,0,3,"medSBP","Cancer","leg_tot",0,0,0
65,0,4,"direct","CMD","leg_tot",0.00123753192559828,0.000464012145881617,2.04710865976397e-07
65,0,4,"direct","Cancer","leg_tot",0.000262839231152707,8.85882975894765e-05,0
65,0,4,"medBMI","CMD","leg_tot",0.00116044735158639,0.000536697369209856,0
65,0,4,"medBMI","Cancer","leg_tot",0.000228551242756386,0.000127762180707826,0
65,0,4,"medSBP","CMD","leg_tot",0,0,0
65,0,4,"medSBP","Cancer","leg_tot",0,0,0
65,1,1,"direct","CMD","leg_tot",0.0120911540996453,0.00786849814266516,0.00669851055209532
65,1,1,"direct","Cancer","leg_tot",0.000544818716933793,0.000264637565068177,0.000494130400297701
65,1,1,"medBMI","CMD","leg_tot",0.00660473166417924,0.00659255792352584,0.00790193059528115
65,1,1,"medBMI","Cancer","leg_tot",0.00289243379782465,0.00170155041560661,0.0027052905464548
65,1,1,"medSBP","CMD","leg_tot",0,0,0
65,1,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,2,"direct","CMD","leg_tot",0.00553581531711434,0.0044339575765126,0.00563392457989836
65,1,2,"direct","Cancer","leg_tot",0.000201678721945416,0.000224820737254834,0.000234649096678479
65,1,2,"medBMI","CMD","leg_tot",0.00463940952222827,0.00565554745452969,0.00482579376282296
65,1,2,"medBMI","Cancer","leg_tot",0.00232617591855905,0.00211793649046445,0.00134520132424157
65,1,2,"medSBP","CMD","leg_tot",0,0,0
65,1,2,"medSBP","Cancer","leg_tot",0,0,0
65,1,3,"direct","CMD","leg_tot",0.00193870715938195,0.00231969401303558,0.000749894877881737
65,1,3,"direct","Cancer","leg_tot",2.49326525670783e-05,7.67365601875758e-05,3.92917431977778e-05
65,1,3,"medBMI","CMD","leg_tot",0.00118232215837775,0.00169747003647725,0.000789702970346368
65,1,3,"medBMI","Cancer","leg_tot",0.000384705000794637,0.00076101125771191,0.000196282173420098
65,1,3,"medSBP","CMD","leg_tot",0,0,0
65,1,3,"medSBP","Cancer","leg_tot",0,0,0
65,1,4,"direct","CMD","leg_tot",0.00736467610811778,0.00647343833301246,0.00831555396034286
65,1,4,"direct","Cancer","leg_tot",0.000166624587106411,0.000139337143852087,0.000192144641063515
65,1,4,"medBMI","CMD","leg_tot",0.0062314817590073,0.00531477105489767,0.00660352811219009
65,1,4,"medBMI","Cancer","leg_tot",0.00221869629185294,0.0014006319704838,0.00236978793409527
65,1,4,"medSBP","CMD","leg_tot",0,0,0
65,1,4,"medSBP","Cancer","leg_tot",0,0,0
75,0,1,"direct","CMD","leg_tot",0.00536581005061339,0.00367714676069348,0.00420449015673701
75,0,1,"direct","Cancer","leg_tot",0.00122071398996806,0.00123207230685461,0.00104523412624559
75,0,1,"medBMI","CMD","leg_tot",0.00473217655241191,0.00515726619753053,0.00429863324978623
75,0,1,"medBMI","Cancer","leg_tot",0.00141739701037391,0.00152245845893721,0.00120906784223806
75,0,1,"medSBP","CMD","leg_tot",0,0,0
75,0,1,"medSBP","Cancer","leg_tot",0,0,0
75,0,2,"direct","CMD","leg_tot",0.00248119723533172,0.00229416747771992,0.00345952571732964
75,0,2,"direct","Cancer","leg_tot",0.000389598769829629,0.000452625295504237,0.000212747943774918
75,0,2,"medBMI","CMD","leg_tot",0.00198952871895003,0.00247210117534491,0.00225650478390961
75,0,2,"medBMI","Cancer","leg_tot",0.000452099812230187,0.000609683416636013,0.000555262473826813
75,0,2,"medSBP","CMD","leg_tot",0,0,0
75,0,2,"medSBP","Cancer","leg_tot",0,0,0
75,0,3,"direct","CMD","leg_tot",0,0,2.3263406295148e-05
75,0,3,"direct","Cancer","leg_tot",0,0,9.35206276924e-06
75,0,3,"medBMI","CMD","leg_tot",0,0,4.36375518104423e-06
75,0,3,"medBMI","Cancer","leg_tot",3.10290260217331e-06,0,7.51455451988795e-07
75,0,3,"medSBP","CMD","leg_tot",0,0,0
75,0,3,"medSBP","Cancer","leg_tot",0,0,0
75,0,4,"direct","CMD","leg_tot",0.00216306943699814,0.0049183411490647,0.00223579928713729
75,0,4,"direct","Cancer","leg_tot",0.00043802328185438,0.000630221997744625,0.000575712464923694
75,0,4,"medBMI","CMD","leg_tot",0.0022149920995301,0.00364000796030317,0.00147535938088894
75,0,4,"medBMI","Cancer","leg_tot",0.000558197463685259,0.000949266555085223,0.000416711373729901
75,0,4,"medSBP","CMD","leg_tot",0,0,0
75,0,4,"medSBP","Cancer","leg_tot",0,0,0
75,1,1,"direct","CMD","leg_tot",0.00604853196939527,0.00616773576879065,0.00470109517304507
75,1,1,"direct","Cancer","leg_tot",0.000583983927931544,0.00060542619271583,0.000505534521077855
75,1,1,"medBMI","CMD","leg_tot",0.00538322693286827,0.00506234685246988,0.0050461886722393
75,1,1,"medBMI","Cancer","leg_tot",0.00209649594966103,0.00234000963785778,0.00150652555445975
75,1,1,"medSBP","CMD","leg_tot",0,0,0
75,1,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,2,"direct","CMD","leg_tot",0,0.00213920500147913,0.00957023836098369
75,1,2,"direct","Cancer","leg_tot",0,4.62145877601604e-05,0.000149317731071004
75,1,2,"medBMI","CMD","leg_tot",0,0.00227303616578581,0.0080137901644544
75,1,2,"medBMI","Cancer","leg_tot",0,0.000799416938676534,0.00236136645625116
75,1,2,"medSBP","CMD","leg_tot",0,0,0
75,1,2,"medSBP","Cancer","leg_tot",0,0,0
75,1,3,"direct","CMD","leg_tot",0.00222291332205543,0.00579994043791535,0.00193124892747196
75,1,3,"direct","Cancer","leg_tot",0.000162789372970973,0.000527482396998182,7.6577921327826e-05
75,1,3,"medBMI","CMD","leg_tot",0.00217650599833942,0.00626790043234194,0.00159235232338927
75,1,3,"medBMI","Cancer","leg_tot",0.00100289164561257,0.00208493708554919,0.000765711475798319
75,1,3,"medSBP","CMD","leg_tot",0,0,0
75,1,3,"medSBP","Cancer","leg_tot",0,0,0
75,1,4,"direct","CMD","leg_tot",0.0017066180256082,0.00413584717337746,0.00771204099887657
75,1,4,"direct","Cancer","leg_tot",8.15774496833417e-05,0.000223146752637057,0.000415799582281993
75,1,4,"medBMI","CMD","leg_tot",0.00123828976133552,0.0036638843621027,0.00484911474186471
75,1,4,"medBMI","Cancer","leg_tot",0.000572304955441122,0.00131733483386861,0.0019109351968932
75,1,4,"medSBP","CMD","leg_tot",0,0,0
75,1,4,"medSBP","Cancer","leg_tot",0,0,0
