"female","race","pathway","disease_type2","riskfactor","V1","V2","V3"
0,3,"medBMI","Other_CVD","dairy_tot",0,0,0
0,3,"medSBP","Cancer","dairy_tot",0,0,0
0,3,"medSBP","DIAB","dairy_tot",0,0,0
0,3,"medSBP","HHD","dairy_tot",0,0,0
0,3,"medSBP","HSTK","dairy_tot",0,0,0
0,3,"medSBP","IHD","dairy_tot",0,0,0
0,3,"medSBP","ISTK","dairy_tot",0,0,0
0,3,"medSBP","OSTK","dairy_tot",0,0,0
0,3,"medSBP","Other_CVD","dairy_tot",0,0,0
0,4,"direct","Cancer","dairy_tot",0.0207788123775,0.0192062722672171,0.022704137925011
0,4,"direct","DIAB","dairy_tot",0,0,0
0,4,"direct","HHD","dairy_tot",0,0,0
0,4,"direct","HSTK","dairy_tot",0,0,0
0,4,"direct","IHD","dairy_tot",0,0,0
0,4,"direct","ISTK","dairy_tot",0,0,0
0,4,"direct","OSTK","dairy_tot",0,0,0
0,4,"direct","Other_CVD","dairy_tot",0,0,0
0,4,"medBMI","Cancer","dairy_tot",0,0,0
0,4,"medBMI","DIAB","dairy_tot",0,0,0
0,4,"medBMI","HHD","dairy_tot",0,0,0
0,4,"medBMI","HSTK","dairy_tot",0,0,0
0,4,"medBMI","IHD","dairy_tot",0,0,0
0,4,"medBMI","ISTK","dairy_tot",0,0,0
0,4,"medBMI","OSTK","dairy_tot",0,0,0
0,4,"medBMI","Other_CVD","dairy_tot",0,0,0
0,4,"medSBP","Cancer","dairy_tot",0,0,0
0,4,"medSBP","DIAB","dairy_tot",0,0,0
0,4,"medSBP","HHD","dairy_tot",0,0,0
0,4,"medSBP","HSTK","dairy_tot",0,0,0
0,4,"medSBP","IHD","dairy_tot",0,0,0
0,4,"medSBP","ISTK","dairy_tot",0,0,0
0,4,"medSBP","OSTK","dairy_tot",0,0,0
0,4,"medSBP","Other_CVD","dairy_tot",0,0,0
1,1,"direct","Cancer","dairy_tot",0.00840634398075887,0.00820560785467915,0.00724339344477854
1,1,"direct","DIAB","dairy_tot",0,0,0
1,1,"direct","HHD","dairy_tot",0,0,0
1,1,"direct","HSTK","dairy_tot",0,0,0
1,1,"direct","IHD","dairy_tot",0,0,0
1,1,"direct","ISTK","dairy_tot",0,0,0
1,1,"direct","OSTK","dairy_tot",0,0,0
1,1,"direct","Other_CVD","dairy_tot",0,0,0
1,1,"medBMI","Cancer","dairy_tot",0,0,0
1,1,"medBMI","DIAB","dairy_tot",0,0,0
1,1,"medBMI","HHD","dairy_tot",0,0,0
1,1,"medBMI","HSTK","dairy_tot",0,0,0
1,1,"medBMI","IHD","dairy_tot",0,0,0
1,1,"medBMI","ISTK","dairy_tot",0,0,0
1,1,"medBMI","OSTK","dairy_tot",0,0,0
1,1,"medBMI","Other_CVD","dairy_tot",0,0,0
1,1,"medSBP","Cancer","dairy_tot",0,0,0
1,1,"medSBP","DIAB","dairy_tot",0,0,0
1,1,"medSBP","HHD","dairy_tot",0,0,0
1,1,"medSBP","HSTK","dairy_tot",0,0,0
1,1,"medSBP","IHD","dairy_tot",0,0,0
1,1,"medSBP","ISTK","dairy_tot",0,0,0
1,1,"medSBP","OSTK","dairy_tot",0,0,0
1,1,"medSBP","Other_CVD","dairy_tot",0,0,0
1,2,"direct","Cancer","dairy_tot",0.0135852283627939,0.0124961923605754,0.0138154585794128
1,2,"direct","DIAB","dairy_tot",0,0,0
1,2,"direct","HHD","dairy_tot",0,0,0
1,2,"direct","HSTK","dairy_tot",0,0,0
1,2,"direct","IHD","dairy_tot",0,0,0
1,2,"direct","ISTK","dairy_tot",0,0,0
1,2,"direct","OSTK","dairy_tot",0,0,0
1,2,"direct","Other_CVD","dairy_tot",0,0,0
1,2,"medBMI","Cancer","dairy_tot",0,0,0
1,2,"medBMI","DIAB","dairy_tot",0,0,0
1,2,"medBMI","HHD","dairy_tot",0,0,0
1,2,"medBMI","HSTK","dairy_tot",0,0,0
1,2,"medBMI","IHD","dairy_tot",0,0,0
1,2,"medBMI","ISTK","dairy_tot",0,0,0
1,2,"medBMI","OSTK","dairy_tot",0,0,0
1,2,"medBMI","Other_CVD","dairy_tot",0,0,0
1,2,"medSBP","Cancer","dairy_tot",0,0,0
1,2,"medSBP","DIAB","dairy_tot",0,0,0
1,2,"medSBP","HHD","dairy_tot",0,0,0
1,2,"medSBP","HSTK","dairy_tot",0,0,0
1,2,"medSBP","IHD","dairy_tot",0,0,0
1,2,"medSBP","ISTK","dairy_tot",0,0,0
1,2,"medSBP","OSTK","dairy_tot",0,0,0
1,2,"medSBP","Other_CVD","dairy_tot",0,0,0
1,3,"direct","Cancer","dairy_tot",0.00849388314467542,0.00892961979633933,0.0100469153736302
1,3,"direct","DIAB","dairy_tot",0,0,0
1,3,"direct","HHD","dairy_tot",0,0,0
1,3,"direct","HSTK","dairy_tot",0,0,0
1,3,"direct","IHD","dairy_tot",0,0,0
1,3,"direct","ISTK","dairy_tot",0,0,0
1,3,"direct","OSTK","dairy_tot",0,0,0
1,3,"direct","Other_CVD","dairy_tot",0,0,0
1,3,"medBMI","Cancer","dairy_tot",0,0,0
1,3,"medBMI","DIAB","dairy_tot",0,0,0
1,3,"medBMI","HHD","dairy_tot",0,0,0
1,3,"medBMI","HSTK","dairy_tot",0,0,0
1,3,"medBMI","IHD","dairy_tot",0,0,0
1,3,"medBMI","ISTK","dairy_tot",0,0,0
1,3,"medBMI","OSTK","dairy_tot",0,0,0
1,3,"medBMI","Other_CVD","dairy_tot",0,0,0
1,3,"medSBP","Cancer","dairy_tot",0,0,0
1,3,"medSBP","DIAB","dairy_tot",0,0,0
1,3,"medSBP","HHD","dairy_tot",0,0,0
1,3,"medSBP","HSTK","dairy_tot",0,0,0
1,3,"medSBP","IHD","dairy_tot",0,0,0
1,3,"medSBP","ISTK","dairy_tot",0,0,0
1,3,"medSBP","OSTK","dairy_tot",0,0,0
1,3,"medSBP","Other_CVD","dairy_tot",0,0,0
1,4,"direct","Cancer","dairy_tot",0.0105294647117555,0.00916922184754946,0.00923787044435506
1,4,"direct","DIAB","dairy_tot",0,0,0
1,4,"direct","HHD","dairy_tot",0,0,0
1,4,"direct","HSTK","dairy_tot",0,0,0
1,4,"direct","IHD","dairy_tot",0,0,0
1,4,"direct","ISTK","dairy_tot",0,0,0
1,4,"direct","OSTK","dairy_tot",0,0,0
1,4,"direct","Other_CVD","dairy_tot",0,0,0
1,4,"medBMI","Cancer","dairy_tot",0,0,0
1,4,"medBMI","DIAB","dairy_tot",0,0,0
1,4,"medBMI","HHD","dairy_tot",0,0,0
1,4,"medBMI","HSTK","dairy_tot",0,0,0
1,4,"medBMI","IHD","dairy_tot",0,0,0
1,4,"medBMI","ISTK","dairy_tot",0,0,0
1,4,"medBMI","OSTK","dairy_tot",0,0,0
1,4,"medBMI","Other_CVD","dairy_tot",0,0,0
1,4,"medSBP","Cancer","dairy_tot",0,0,0
1,4,"medSBP","DIAB","dairy_tot",0,0,0
1,4,"medSBP","HHD","dairy_tot",0,0,0
1,4,"medSBP","HSTK","dairy_tot",0,0,0
1,4,"medSBP","IHD","dairy_tot",0,0,0
1,4,"medSBP","ISTK","dairy_tot",0,0,0
1,4,"medSBP","OSTK","dairy_tot",0,0,0
1,4,"medSBP","Other_CVD","dairy_tot",0,0,0
0,1,"direct","Cancer","leg_tot",0.0014661834699116,0.00184078761078908,0.00137703757119389
0,1,"direct","DIAB","leg_tot",0,0,0
0,1,"direct","HHD","leg_tot",0,0,0
0,1,"direct","HSTK","leg_tot",0.0172431246992442,0.0163244897407467,0.0136714257724098
0,1,"direct","IHD","leg_tot",0.00580447996527586,0.00651125326241709,0.00595591317087957
0,1,"direct","ISTK","leg_tot",0.0193368722006142,0.0152925344517011,0.0151631576135438
0,1,"direct","OSTK","leg_tot",0.0178520001939412,0.0244851597352072,0.020910495813721
0,1,"direct","Other_CVD","leg_tot",0,0,0
0,1,"medBMI","Cancer","leg_tot",0.00151334177188054,0.0016230579593895,0.00143454748166638
0,1,"medBMI","DIAB","leg_tot",0.0133964366506043,0.0171800154601215,0.011881818412974
0,1,"medBMI","HHD","leg_tot",0.012872460468982,0.0110699106086856,0.0108872209340552
0,1,"medBMI","HSTK","leg_tot",0.00571166143141584,0.00575635224132894,0.0038254304489111
0,1,"medBMI","IHD","leg_tot",0.00644697312051178,0.00574151610019906,0.00465437409346164
0,1,"medBMI","ISTK","leg_tot",0.00548126476836663,0.00387231622540323,0.00551291469783935
0,1,"medBMI","OSTK","leg_tot",0.00470520070337149,0.00510013224878829,0.0041969547053058
0,1,"medBMI","Other_CVD","leg_tot",0.00518868444611141,0.00523191091313858,0.0047308636143703
0,1,"medSBP","Cancer","leg_tot",0,0,0
0,1,"medSBP","DIAB","leg_tot",0,0,0
0,1,"medSBP","HHD","leg_tot",0,0,0
0,1,"medSBP","HSTK","leg_tot",0,0,0
0,1,"medSBP","IHD","leg_tot",0,0,0
0,1,"medSBP","ISTK","leg_tot",0,0,0
0,1,"medSBP","OSTK","leg_tot",0,0,0
0,1,"medSBP","Other_CVD","leg_tot",0,0,0
0,2,"direct","Cancer","leg_tot",0.000920816462853261,0.00116498686557085,0.000905858357727728
0,2,"direct","DIAB","leg_tot",0,0,0
0,2,"direct","HHD","leg_tot",0,0,0
0,2,"direct","HSTK","leg_tot",0.0249709999213747,0.0175081073459356,0.0259409726446164
0,2,"direct","IHD","leg_tot",0.00634170560156358,0.00462744117323527,0.0066176305101354
0,2,"direct","ISTK","leg_tot",0.0181195650676268,0.0146328257920059,0.0167757664399261
0,2,"direct","OSTK","leg_tot",0.0174796720849103,0.0175516840656649,0.0181498408468959
0,2,"direct","Other_CVD","leg_tot",0,0,0
0,2,"medBMI","Cancer","leg_tot",0.00144677622287657,0.00119922822282737,0.00118015881236625
0,2,"medBMI","DIAB","leg_tot",0.014817751046564,0.0113102225769898,0.0100786349763408
0,2,"medBMI","HHD","leg_tot",0.012767367276484,0.00839985610988903,0.00728375176990128
0,2,"medBMI","HSTK","leg_tot",0.00650855082094437,0.00555111905569494,0.00591158671812394
0,2,"medBMI","IHD","leg_tot",0.00436489186791662,0.00361666132284878,0.00448716664609597
0,2,"medBMI","ISTK","leg_tot",0.00494663042495551,0.00359090902755092,0.00341240549093468
0,2,"medBMI","OSTK","leg_tot",0.00439875158993558,0.00381636418186869,0.00414680093821455
0,2,"medBMI","Other_CVD","leg_tot",0.00618401180420094,0.00530941441889202,0.00468309110715615
0,2,"medSBP","Cancer","leg_tot",0,0,0
0,2,"medSBP","DIAB","leg_tot",0,0,0
0,2,"medSBP","HHD","leg_tot",0,0,0
0,2,"medSBP","HSTK","leg_tot",0,0,0
0,2,"medSBP","IHD","leg_tot",0,0,0
0,2,"medSBP","ISTK","leg_tot",0,0,0
0,2,"medSBP","OSTK","leg_tot",0,0,0
0,2,"medSBP","Other_CVD","leg_tot",0,0,0
0,3,"direct","Cancer","leg_tot",0.000223303254839284,0.000129439199213617,0.000280877413692148
0,3,"direct","DIAB","leg_tot",0,0,0
0,3,"direct","HHD","leg_tot",0,0,0
0,3,"direct","HSTK","leg_tot",0.00501914611987962,0.00160442120463191,0.00741090133085019
0,3,"direct","IHD","leg_tot",0.00138758585282815,0.000336962689792847,0.00102858194078847
0,3,"direct","ISTK","leg_tot",0.00331866581134536,0.000702448327880843,0.00342624811646391
0,3,"direct","OSTK","leg_tot",0.00237464067338925,0.000769141244369055,0.00362684997960133
0,3,"direct","Other_CVD","leg_tot",0,0,0
0,3,"medBMI","Cancer","leg_tot",0.00054273832744855,0.000152295537448452,0.000369213792117694
0,3,"medBMI","DIAB","leg_tot",0.00352368657984402,0.000861941527633411,0.00283626057816247
0,3,"medBMI","HHD","leg_tot",0.00175997077397758,0.0013469134866267,0.00168147620387405
0,3,"medBMI","HSTK","leg_tot",0.00186720680645629,0.000491453042651973,0.0014450091512554
0,3,"medBMI","IHD","leg_tot",0.000927513466422402,0.000428544407170886,0.00112566803364543
0,3,"medBMI","ISTK","leg_tot",0.00097001147738501,0.000251265959763174,0.000810399134459554
0,3,"medBMI","OSTK","leg_tot",0.000642221008422427,0.000198379536922151,0.000633738457301701
0,3,"medBMI","Other_CVD","leg_tot",0.00145097275005297,0.000565685871755771,0.00102584116712507
0,3,"medSBP","Cancer","leg_tot",0,0,0
0,3,"medSBP","DIAB","leg_tot",0,0,0
0,3,"medSBP","HHD","leg_tot",0,0,0
0,3,"medSBP","HSTK","leg_tot",0,0,0
0,3,"medSBP","IHD","leg_tot",0,0,0
0,3,"medSBP","ISTK","leg_tot",0,0,0
0,3,"medSBP","OSTK","leg_tot",0,0,0
0,3,"medSBP","Other_CVD","leg_tot",0,0,0
0,4,"direct","Cancer","leg_tot",0.000558949338903027,0.000635365189037042,0.000700120661003435
0,4,"direct","DIAB","leg_tot",0,0,0
0,4,"direct","HHD","leg_tot",0,0,0
0,4,"direct","HSTK","leg_tot",0.00836333464549791,0.00966952111049297,0.0122475250730296
0,4,"direct","IHD","leg_tot",0.00226628201455668,0.00396913969964406,0.00289144848615802
0,4,"direct","ISTK","leg_tot",0.00701613809990276,0.0138422156222599,0.00694333555258084
0,4,"direct","OSTK","leg_tot",0.00577023058605512,0.00952675826417544,0.00608318917853979
0,4,"direct","Other_CVD","leg_tot",0,0,0
0,4,"medBMI","Cancer","leg_tot",0.000418184593935114,0.000631889153239691,0.000715840199552947
0,4,"medBMI","DIAB","leg_tot",0.00563027786015066,0.00643941768248163,0.00455373799071416
0,4,"medBMI","HHD","leg_tot",0.0028928927566539,0.00591800357601167,0.00424808678308677
0,4,"medBMI","HSTK","leg_tot",0.00190114511139488,0.00225764542328389,0.00247087743273235
0,4,"medBMI","IHD","leg_tot",0.00223885415363981,0.00313190942250958,0.00155788008759944
0,4,"medBMI","ISTK","leg_tot",0.00121571576948397,0.00286552980838121,0.00124369737382083
0,4,"medBMI","OSTK","leg_tot",0.00135918048469284,0.00154029037811149,0.00176718684184944
0,4,"medBMI","Other_CVD","leg_tot",0.00213146559031873,0.00322382627809247,0.002248718759107
0,4,"medSBP","Cancer","leg_tot",0,0,0
0,4,"medSBP","DIAB","leg_tot",0,0,0
0,4,"medSBP","HHD","leg_tot",0,0,0
0,4,"medSBP","HSTK","leg_tot",0,0,0
0,4,"medSBP","IHD","leg_tot",0,0,0
0,4,"medSBP","ISTK","leg_tot",0,0,0
0,4,"medSBP","OSTK","leg_tot",0,0,0
0,4,"medSBP","Other_CVD","leg_tot",0,0,0
1,1,"direct","Cancer","leg_tot",0.000567173503752888,0.000376958426960678,0.000567100101435855
1,1,"direct","DIAB","leg_tot",0,0,0
1,1,"direct","HHD","leg_tot",0,0,0
1,1,"direct","HSTK","leg_tot",0.0249994332356402,0.0229139869129681,0.023782868286649
1,1,"direct","IHD","leg_tot",0.0064293018323498,0.00343998719969237,0.00403777745853154
1,1,"direct","ISTK","leg_tot",0.0128495957295442,0.0213278733720754,0.01425652148493
1,1,"direct","OSTK","leg_tot",0.0196970649040337,0.0186096314243771,0.0128985553921375
1,1,"direct","Other_CVD","leg_tot",0,0,0
1,1,"medBMI","Cancer","leg_tot",0.00254456965665378,0.00204381622835487,0.00224937563597768
1,1,"medBMI","DIAB","leg_tot",0.0133532642410426,0.011372402807666,0.0149536789220304
1,1,"medBMI","HHD","leg_tot",0.0130600650802348,0.00979056477497908,0.00596667567827556
1,1,"medBMI","HSTK","leg_tot",0.00450536805255748,0.00557593038679563,0.00519621021780749
1,1,"medBMI","IHD","leg_tot",0.00441172588184888,0.00479487617865606,0.00617260358711778
1,1,"medBMI","ISTK","leg_tot",0.0064056160489514,0.00355754579854753,0.00317800338253337
1,1,"medBMI","OSTK","leg_tot",0.00458126177650788,0.00428123507522331,0.00446642899565825
1,1,"medBMI","Other_CVD","leg_tot",0.00442701997154248,0.00545346440501903,0.00408700280127084
1,1,"medSBP","Cancer","leg_tot",0,0,0
1,1,"medSBP","DIAB","leg_tot",0,0,0
1,1,"medSBP","HHD","leg_tot",0,0,0
1,1,"medSBP","HSTK","leg_tot",0,0,0
1,1,"medSBP","IHD","leg_tot",0,0,0
1,1,"medSBP","ISTK","leg_tot",0,0,0
1,1,"medSBP","OSTK","leg_tot",0,0,0
1,1,"medSBP","Other_CVD","leg_tot",0,0,0
1,2,"direct","Cancer","leg_tot",0.000221739463883536,0.000293492061956798,0.000320648204234392
1,2,"direct","DIAB","leg_tot",0,0,0
1,2,"direct","HHD","leg_tot",0,0,0
1,2,"direct","HSTK","leg_tot",0.0182292932523627,0.0225270288208591,0.0228637162162562
1,2,"direct","IHD","leg_tot",0.00262520462223871,0.0038430863009437,0.0074414005128649
1,2,"direct","ISTK","leg_tot",0.00738275184065942,0.0112716751483165,0.0249092437212715
1,2,"direct","OSTK","leg_tot",0.00643561274233036,0.01225029501489,0.0219710643646248
1,2,"direct","Other_CVD","leg_tot",0,0,0
1,2,"medBMI","Cancer","leg_tot",0.00164586071655969,0.00192603161684737,0.00213501022852706
1,2,"medBMI","DIAB","leg_tot",0.00785685432371369,0.0106535041586155,0.0143496232433211
1,2,"medBMI","HHD","leg_tot",0.00478350754561862,0.00635837212488302,0.0123008860580172
1,2,"medBMI","HSTK","leg_tot",0.00386853089167368,0.00533849504341318,0.00743132977719786
1,2,"medBMI","IHD","leg_tot",0.00164222854488476,0.00387053236515633,0.00664675262568587
1,2,"medBMI","ISTK","leg_tot",0.00166251774585144,0.00320819513236508,0.00520149887236478
1,2,"medBMI","OSTK","leg_tot",0.00187049063242583,0.00273484870233156,0.00420490289744789
1,2,"medBMI","Other_CVD","leg_tot",0.00368167493046746,0.00422823371256335,0.00547983540149158
1,2,"medSBP","Cancer","leg_tot",0,0,0
1,2,"medSBP","DIAB","leg_tot",0,0,0
1,2,"medSBP","HHD","leg_tot",0,0,0
1,2,"medSBP","HSTK","leg_tot",0,0,0
1,2,"medSBP","IHD","leg_tot",0,0,0
1,2,"medSBP","ISTK","leg_tot",0,0,0
1,2,"medSBP","OSTK","leg_tot",0,0,0
1,2,"medSBP","Other_CVD","leg_tot",0,0,0
1,3,"direct","Cancer","leg_tot",0.000101645919057646,0.000166259329114324,0.000141692975151814
1,3,"direct","DIAB","leg_tot",0,0,0
1,3,"direct","HHD","leg_tot",0,0,0
1,3,"direct","HSTK","leg_tot",0.00845464055092658,0.0144894023806582,0.014114718487458
1,3,"direct","IHD","leg_tot",0.00217655346742477,0.0028489159951766,0.00200655271687527
1,3,"direct","ISTK","leg_tot",0.00619736392731589,0.0188659046572878,0.00503822714055085
1,3,"direct","OSTK","leg_tot",0.00691821774084907,0.0131087870166218,0.00638946722695591
1,3,"direct","Other_CVD","leg_tot",0,0,0
1,3,"medBMI","Cancer","leg_tot",0.00101562696792862,0.00133538016465675,0.00130323691753687
1,3,"medBMI","DIAB","leg_tot",0.00544644207509144,0.0103636119497492,0.0055624051171913
1,3,"medBMI","HHD","leg_tot",0.00604976566851336,0.0108431152016793,0.00491420387564278
1,3,"medBMI","HSTK","leg_tot",0.00135759526645441,0.00280262746415827,0.00184148907460089
1,3,"medBMI","IHD","leg_tot",0.00209793323281301,0.0045110284025275,0.00128159461603211
1,3,"medBMI","ISTK","leg_tot",0.00166410945524857,0.00364076571991789,0.00214934483066957
1,3,"medBMI","OSTK","leg_tot",0.00170241445132463,0.00220347987861106,0.00196735841020419
1,3,"medBMI","Other_CVD","leg_tot",0.00214407693903738,0.00464565190793208,0.00216601267215456
1,3,"medSBP","Cancer","leg_tot",0,0,0
1,3,"medSBP","DIAB","leg_tot",0,0,0
1,3,"medSBP","HHD","leg_tot",0,0,0
1,3,"medSBP","HSTK","leg_tot",0,0,0
1,3,"medSBP","IHD","leg_tot",0,0,0
1,3,"medSBP","ISTK","leg_tot",0,0,0
1,3,"medSBP","OSTK","leg_tot",0,0,0
1,3,"medSBP","Other_CVD","leg_tot",0,0,0
1,4,"direct","Cancer","leg_tot",0.000287844809130514,0.000273410286851725,0.000310879314225865
1,4,"direct","DIAB","leg_tot",0,0,0
1,4,"direct","HHD","leg_tot",0,0,0
1,4,"direct","HSTK","leg_tot",0.0116804749722739,0.018764620180544,0.0191032505828873
1,4,"direct","IHD","leg_tot",0.00258621206656067,0.00358034020957861,0.00652496666994949
1,4,"direct","ISTK","leg_tot",0.00820396609257227,0.0142666007782113,0.0228292392185295
1,4,"direct","OSTK","leg_tot",0.00807664726922995,0.0101272484490591,0.0200917124072864
1,4,"direct","Other_CVD","leg_tot",0,0,0
1,4,"medBMI","Cancer","leg_tot",0.00176593613840674,0.00157202476374758,0.0019835177462475
1,4,"medBMI","DIAB","leg_tot",0.00736806881409155,0.0104434183944602,0.010222331724589
1,4,"medBMI","HHD","leg_tot",0.00359293270062502,0.00506046774081668,0.00601438805591034
1,4,"medBMI","HSTK","leg_tot",0.00287898933496934,0.00446411423284302,0.00380607132065766
1,4,"medBMI","IHD","leg_tot",0.00206445947463689,0.00270830958768941,0.00546171528619728
1,4,"medBMI","ISTK","leg_tot",0.00147505290150362,0.00307101879568673,0.00419089522717869
1,4,"medBMI","OSTK","leg_tot",0.00162987292184481,0.00445533903587205,0.00383688127146321
1,4,"medBMI","Other_CVD","leg_tot",0.00260856326457214,0.00422022191571693,0.00522281472781363
1,4,"medSBP","Cancer","leg_tot",0,0,0
1,4,"medSBP","DIAB","leg_tot",0,0,0
1,4,"medSBP","HHD","leg_tot",0,0,0
1,4,"medSBP","HSTK","leg_tot",0,0,0
1,4,"medSBP","IHD","leg_tot",0,0,0
1,4,"medSBP","ISTK","leg_tot",0,0,0
1,4,"medSBP","OSTK","leg_tot",0,0,0
1,4,"medSBP","Other_CVD","leg_tot",0,0,0
