"age","outcome","pathway","riskfactor","V1","V2","V3"
35,"APCA","medSBP","leg_tot",0,0,0
45,"APCA","direct","leg_tot",0,0,0
45,"APCA","medBMI","leg_tot",1.47295937496134,2.68170326597896,1.65768975537675
45,"APCA","medSBP","leg_tot",0,0,0
55,"APCA","direct","leg_tot",0,0,0
55,"APCA","medBMI","leg_tot",4.23491691109411,11.1528694319103,14.7174943865621
55,"APCA","medSBP","leg_tot",0,0,0
65,"APCA","direct","leg_tot",0,0,0
65,"APCA","medBMI","leg_tot",17.446646395489,2.81149222647567,8.8132057168674
65,"APCA","medSBP","leg_tot",0,0,0
75,"APCA","direct","leg_tot",0,0,0
75,"APCA","medBMI","leg_tot",3.23385924373582,12.8025770186804,8.29781424413875
75,"APCA","medSBP","leg_tot",0,0,0
25,"BC","direct","leg_tot",0,0,0
25,"BC","medBMI","leg_tot",0,0,0
25,"BC","medSBP","leg_tot",0,0,0
35,"BC","direct","leg_tot",0,0,0
35,"BC","medBMI","leg_tot",0,0,0
35,"BC","medSBP","leg_tot",0,0,0
45,"BC","direct","leg_tot",0,0,0
45,"BC","medBMI","leg_tot",39.5724518793229,39.6423216905831,45.6603592074639
45,"BC","medSBP","leg_tot",0,0,0
55,"BC","direct","leg_tot",0,0,0
55,"BC","medBMI","leg_tot",156.998259562512,131.323641379633,150.378397987676
55,"BC","medSBP","leg_tot",0,0,0
65,"BC","direct","leg_tot",0,0,0
65,"BC","medBMI","leg_tot",202.764588671583,89.6972646147852,158.34129974887
65,"BC","medSBP","leg_tot",0,0,0
75,"BC","direct","leg_tot",0,0,0
75,"BC","medBMI","leg_tot",101.087441248783,149.445188582488,94.6599092452047
75,"BC","medSBP","leg_tot",0,0,0
25,"CC","direct","leg_tot",0,0,0
25,"CC","medBMI","leg_tot",2.75297742894938,1.60504076657905,2.13445402044523
25,"CC","medSBP","leg_tot",0,0,0
35,"CC","direct","leg_tot",0,0,0
35,"CC","medBMI","leg_tot",8.79189357030611,6.75837265011864,4.3820038788025
35,"CC","medSBP","leg_tot",0,0,0
45,"CC","direct","leg_tot",0,0,0
45,"CC","medBMI","leg_tot",8.52167433951823,27.7153967146146,12.7077243913139
45,"CC","medSBP","leg_tot",0,0,0
55,"CC","direct","leg_tot",0,0,0
55,"CC","medBMI","leg_tot",12.89973612356,23.2216266864113,30.7261603202408
55,"CC","medSBP","leg_tot",0,0,0
65,"CC","direct","leg_tot",0,0,0
65,"CC","medBMI","leg_tot",50.0705794245423,23.107208383596,18.836721391605
65,"CC","medSBP","leg_tot",0,0,0
75,"CC","direct","leg_tot",0,0,0
75,"CC","medBMI","leg_tot",35.5201636601543,30.2692807965152,14.5741091487723
75,"CC","medSBP","leg_tot",0,0,0
25,"CM","direct","leg_tot",0,0,0
25,"CM","medBMI","leg_tot",8.01774646292372,6.26949308145501,5.45746687264412
25,"CM","medSBP","leg_tot",0,0,0
35,"CM","direct","leg_tot",0,0,0
35,"CM","medBMI","leg_tot",8.16990330688541,8.68810810869896,7.94331903464056
35,"CM","medSBP","leg_tot",0,0,0
45,"CM","direct","leg_tot",0,0,0
45,"CM","medBMI","leg_tot",15.8016914322087,13.9097396590523,11.0335486363741
45,"CM","medSBP","leg_tot",0,0,0
55,"CM","direct","leg_tot",0,0,0
55,"CM","medBMI","leg_tot",23.0298170129346,17.6712978594709,13.3245686844265
55,"CM","medSBP","leg_tot",0,0,0
65,"CM","direct","leg_tot",0,0,0
65,"CM","medBMI","leg_tot",22.6847589404117,16.6929801544722,18.9618914659219
65,"CM","medSBP","leg_tot",0,0,0
75,"CM","direct","leg_tot",0,0,0
75,"CM","medBMI","leg_tot",22.6185385214257,41.3796164454045,29.7606559463328
75,"CM","medSBP","leg_tot",0,0,0
25,"DIAB","direct","leg_tot",0,0,0
25,"DIAB","medBMI","leg_tot",13.984181025892,19.6309598622174,16.1669645246445
25,"DIAB","medSBP","leg_tot",0,0,0
35,"DIAB","direct","leg_tot",0,0,0
35,"DIAB","medBMI","leg_tot",51.594374343593,51.1045891191108,38.0711118788064
35,"DIAB","medSBP","leg_tot",0,0,0
45,"DIAB","direct","leg_tot",0,0,0
45,"DIAB","medBMI","leg_tot",116.740252573069,132.861437665571,110.117749679286
45,"DIAB","medSBP","leg_tot",0,0,0
55,"DIAB","direct","leg_tot",0,0,0
55,"DIAB","medBMI","leg_tot",153.372488572819,140.724248119214,169.076255675067
55,"DIAB","medSBP","leg_tot",0,0,0
65,"DIAB","direct","leg_tot",0,0,0
65,"DIAB","medBMI","leg_tot",251.402562750085,324.055869439442,208.988412768682
65,"DIAB","medSBP","leg_tot",0,0,0
75,"DIAB","direct","leg_tot",0,0,0
75,"DIAB","medBMI","leg_tot",268.976607473584,260.171227061021,309.508130633681
75,"DIAB","medSBP","leg_tot",0,0,0
25,"ECA","direct","leg_tot",0,0,0
25,"ECA","medBMI","leg_tot",0.491284860253789,0.484263003159261,0.197822853480252
25,"ECA","medSBP","leg_tot",0,0,0
35,"ECA","direct","leg_tot",0,0,0
35,"ECA","medBMI","leg_tot",1.55278809018178,0.891857498261128,0.792278411530255
35,"ECA","medSBP","leg_tot",0,0,0
45,"ECA","direct","leg_tot",0,0,0
45,"ECA","medBMI","leg_tot",7.13695071961479,6.69266727937037,6.02513251549464
45,"ECA","medSBP","leg_tot",0,0,0
55,"ECA","direct","leg_tot",0,0,0
55,"ECA","medBMI","leg_tot",20.9663414053052,18.9367244167872,17.6961844058099
55,"ECA","medSBP","leg_tot",0,0,0
65,"ECA","direct","leg_tot",0,0,0
65,"ECA","medBMI","leg_tot",23.2109555233382,30.7363987570589,25.5320278415382
65,"ECA","medSBP","leg_tot",0,0,0
75,"ECA","direct","leg_tot",0,0,0
75,"ECA","medBMI","leg_tot",17.9391008958586,25.6285025555412,12.239862406849
75,"ECA","medSBP","leg_tot",0,0,0
25,"ENDO","direct","leg_tot",0,0,0
25,"ENDO","medBMI","leg_tot",1.79465754247548,1.68772782167414,1.6487854605243
25,"ENDO","medSBP","leg_tot",0,0,0
35,"ENDO","direct","leg_tot",0,0,0
35,"ENDO","medBMI","leg_tot",2.12476220939826,2.01341178397861,1.26893701973491
35,"ENDO","medSBP","leg_tot",0,0,0
45,"ENDO","direct","leg_tot",0,0,0
45,"ENDO","medBMI","leg_tot",1.50184544055981,1.86713616863889,1.39586796375692
45,"ENDO","medSBP","leg_tot",0,0,0
55,"ENDO","direct","leg_tot",0,0,0
55,"ENDO","medBMI","leg_tot",2.09501248962706,1.5992766523514,1.46603234148626
55,"ENDO","medSBP","leg_tot",0,0,0
65,"ENDO","direct","leg_tot",0,0,0
65,"ENDO","medBMI","leg_tot",1.47767408824245,2.00044183417484,1.47109325388374
65,"ENDO","medSBP","leg_tot",0,0,0
75,"ENDO","direct","leg_tot",0,0,0
75,"ENDO","medBMI","leg_tot",2.26230658684917,1.61457869915895,2.32083882951795
75,"ENDO","medSBP","leg_tot",0,0,0
25,"GC","direct","leg_tot",0,0,0
25,"GC","medBMI","leg_tot",0.0501097773694641,0.0751190459650755,0.0502786687149108
25,"GC","medSBP","leg_tot",0,0,0
35,"GC","direct","leg_tot",0,0,0
35,"GC","medBMI","leg_tot",0.511957271597851,0.158257135563031,0.435864685545926
35,"GC","medSBP","leg_tot",0,0,0
45,"GC","direct","leg_tot",0,0,0
45,"GC","medBMI","leg_tot",0.838140334835781,0.876354514660505,1.66737060763717
45,"GC","medSBP","leg_tot",0,0,0
55,"GC","direct","leg_tot",0,0,0
55,"GC","medBMI","leg_tot",3.52426110332858,2.21418578246458,2.06574914640275
55,"GC","medSBP","leg_tot",0,0,0
65,"GC","direct","leg_tot",0,0,0
65,"GC","medBMI","leg_tot",3.82328209363257,2.86362765947249,4.3858851910702
65,"GC","medSBP","leg_tot",0,0,0
75,"GC","direct","leg_tot",0,0,0
75,"GC","medBMI","leg_tot",4.7404983424643,6.57752549063281,5.28708674805847
75,"GC","medSBP","leg_tot",0,0,0
25,"HHD","direct","leg_tot",0,0,0
25,"HHD","medBMI","leg_tot",9.69103311368421,7.26203669051318,5.52615068044049
25,"HHD","medSBP","leg_tot",0,0,0
35,"HHD","direct","leg_tot",0,0,0
35,"HHD","medBMI","leg_tot",30.5571643946066,24.9188372988013,7.92797657452201
35,"HHD","medSBP","leg_tot",0,0,0
45,"HHD","direct","leg_tot",0,0,0
45,"HHD","medBMI","leg_tot",68.1222411573743,29.9756032392846,37.0967290513765
45,"HHD","medSBP","leg_tot",0,0,0
55,"HHD","direct","leg_tot",0,0,0
55,"HHD","medBMI","leg_tot",74.1455942194809,57.9057801991965,90.3707528775983
55,"HHD","medSBP","leg_tot",0,0,0
65,"HHD","direct","leg_tot",0,0,0
65,"HHD","medBMI","leg_tot",121.227771646977,79.8395875554435,90.9152963664645
65,"HHD","medSBP","leg_tot",0,0,0
75,"HHD","direct","leg_tot",0,0,0
75,"HHD","medBMI","leg_tot",270.775448438159,280.434556660763,182.381017767469
75,"HHD","medSBP","leg_tot",0,0,0
25,"HSTK","direct","leg_tot",8.48174969306746,9.3078903140299,11.4513236933558
25,"HSTK","medBMI","leg_tot",2.72251021186968,2.29302207313596,2.34582814991719
25,"HSTK","medSBP","leg_tot",0,0,0
35,"HSTK","direct","leg_tot",30.3511590868664,35.6447903126811,28.2355797905863
35,"HSTK","medBMI","leg_tot",8.64727025978735,9.76691142263113,8.11825069486504
35,"HSTK","medSBP","leg_tot",0,0,0
45,"HSTK","direct","leg_tot",80.6915598270132,76.0885747789235,81.6392184015615
45,"HSTK","medBMI","leg_tot",17.3464910426933,17.523831784252,18.2298462215238
45,"HSTK","medSBP","leg_tot",0,0,0
55,"HSTK","direct","leg_tot",100.412743850216,67.4843029474804,126.058667980689
55,"HSTK","medBMI","leg_tot",29.11496461061,22.0674911683158,23.4973613398153
55,"HSTK","medSBP","leg_tot",0,0,0
65,"HSTK","direct","leg_tot",154.657774816569,166.616335433894,99.2928625108709
65,"HSTK","medBMI","leg_tot",30.8101304591398,41.6086182545211,24.7597592385629
65,"HSTK","medSBP","leg_tot",0,0,0
75,"HSTK","direct","leg_tot",288.222245345141,283.642308145515,307.773835105569
75,"HSTK","medBMI","leg_tot",68.142457718343,83.5811528750348,79.4532227450427
75,"HSTK","medSBP","leg_tot",0,0,0
25,"IHD","direct","leg_tot",11.4308326036605,12.3616912509227,11.4151616528004
25,"IHD","medBMI","leg_tot",12.3901938828235,7.82447338594417,7.68619400826283
25,"IHD","medSBP","leg_tot",0,0,0
35,"IHD","direct","leg_tot",47.1496550057529,61.6238777094534,45.1054634957641
35,"IHD","medBMI","leg_tot",29.6105876404998,38.4300871264434,32.0189272748557
35,"IHD","medSBP","leg_tot",0,0,0
45,"IHD","direct","leg_tot",172.028921010456,189.433728702266,153.781511583214
45,"IHD","medBMI","leg_tot",130.71474316122,136.869119535991,119.907651646772
45,"IHD","medSBP","leg_tot",0,0,0
55,"IHD","direct","leg_tot",295.895871024096,271.668867669626,427.659111672834
55,"IHD","medBMI","leg_tot",361.384663868327,247.310521917423,247.232384600386
55,"IHD","medSBP","leg_tot",0,0,0
65,"IHD","direct","leg_tot",560.573353294639,753.183265490939,550.035061314792
65,"IHD","medBMI","leg_tot",466.063275772927,447.33023191334,482.490745988514
65,"IHD","medSBP","leg_tot",0,0,0
75,"IHD","direct","leg_tot",908.730144849778,475.471913378749,663.449203968955
75,"IHD","medBMI","leg_tot",794.47751553798,897.84743188087,907.410356716672
75,"IHD","medSBP","leg_tot",0,0,0
25,"ISTK","direct","leg_tot",5.86628909879723,3.79772226179955,6.27647064980347
25,"ISTK","medBMI","leg_tot",1.74113097533961,1.64964859100041,1.61780605301058
25,"ISTK","medSBP","leg_tot",0,0,0
35,"ISTK","direct","leg_tot",14.9694713721581,10.3896526433438,10.4060556445475
35,"ISTK","medBMI","leg_tot",3.31357032245163,2.89344734788714,3.35791611099713
35,"ISTK","medSBP","leg_tot",0,0,0
45,"ISTK","direct","leg_tot",33.9427645681577,39.2698535655741,30.0281409800559
45,"ISTK","medBMI","leg_tot",9.37167545479226,8.35714186824349,9.16825482047353
45,"ISTK","medSBP","leg_tot",0,0,0
55,"ISTK","direct","leg_tot",70.7158056548544,58.3941055109547,55.6883143085795
55,"ISTK","medBMI","leg_tot",23.1581493847897,14.1372192502941,17.4716364689828
55,"ISTK","medSBP","leg_tot",0,0,0
65,"ISTK","direct","leg_tot",136.196926262651,131.102238296254,87.4276808217641
65,"ISTK","medBMI","leg_tot",34.6348483005824,26.137199469704,31.7953669326694
65,"ISTK","medSBP","leg_tot",0,0,0
75,"ISTK","direct","leg_tot",329.800838697248,493.255343942325,438.519730555478
75,"ISTK","medBMI","leg_tot",146.33348070159,95.3824473730266,103.010913199649
75,"ISTK","medSBP","leg_tot",0,0,0
25,"KC","direct","leg_tot",0,0,0
25,"KC","medBMI","leg_tot",3.92565806107525,4.82407448653347,3.71528245418623
25,"KC","medSBP","leg_tot",0,0,0
35,"KC","direct","leg_tot",0,0,0
35,"KC","medBMI","leg_tot",10.0788138895795,16.0286552484503,12.9891736345301
35,"KC","medSBP","leg_tot",0,0,0
45,"KC","direct","leg_tot",0,0,0
45,"KC","medBMI","leg_tot",41.7295158940783,53.4908371561541,30.9064353966181
45,"KC","medSBP","leg_tot",0,0,0
55,"KC","direct","leg_tot",0,0,0
55,"KC","medBMI","leg_tot",76.5687934803419,65.8840568162011,85.2138278364915
55,"KC","medSBP","leg_tot",0,0,0
65,"KC","direct","leg_tot",0,0,0
65,"KC","medBMI","leg_tot",96.2771378255949,96.7633155140121,89.22714137409
65,"KC","medSBP","leg_tot",0,0,0
75,"KC","direct","leg_tot",0,0,0
75,"KC","medBMI","leg_tot",64.9219816371912,61.9308352797901,68.0051404833404
75,"KC","medSBP","leg_tot",0,0,0
25,"LC","direct","leg_tot",0,0,0
25,"LC","medBMI","leg_tot",0,0,0
25,"LC","medSBP","leg_tot",0,0,0
35,"LC","direct","leg_tot",0,0,0
35,"LC","medBMI","leg_tot",0,0,0
35,"LC","medSBP","leg_tot",0,0,0
45,"LC","direct","leg_tot",0,0,0
45,"LC","medBMI","leg_tot",0,0,0
45,"LC","medSBP","leg_tot",0,0,0
55,"LC","direct","leg_tot",0,0,0
55,"LC","medBMI","leg_tot",0,0,0
55,"LC","medSBP","leg_tot",0,0,0
65,"LC","direct","leg_tot",0,0,0
65,"LC","medBMI","leg_tot",0,0,0
65,"LC","medSBP","leg_tot",0,0,0
75,"LC","direct","leg_tot",0,0,0
75,"LC","medBMI","leg_tot",0,0,0
75,"LC","medSBP","leg_tot",0,0,0
25,"LVC","direct","leg_tot",0,0,0
25,"LVC","medBMI","leg_tot",0.946104050197924,1.04221955556382,0.875467180834683
25,"LVC","medSBP","leg_tot",0,0,0
35,"LVC","direct","leg_tot",0,0,0
35,"LVC","medBMI","leg_tot",1.51844973526658,2.04369628147959,1.26848275665514
35,"LVC","medSBP","leg_tot",0,0,0
45,"LVC","direct","leg_tot",0,0,0
45,"LVC","medBMI","leg_tot",9.14428239738177,8.85687874654784,10.1424439914918
45,"LVC","medSBP","leg_tot",0,0,0
55,"LVC","direct","leg_tot",0,0,0
55,"LVC","medBMI","leg_tot",49.1569153036184,43.4785247382549,63.3420964939814
55,"LVC","medSBP","leg_tot",0,0,0
65,"LVC","direct","leg_tot",0,0,0
65,"LVC","medBMI","leg_tot",54.7372085448758,42.6971088926822,37.9350229247117
65,"LVC","medSBP","leg_tot",0,0,0
75,"LVC","direct","leg_tot",0,0,0
75,"LVC","medBMI","leg_tot",35.7938616356962,31.1413868817693,26.1898437637827
75,"LVC","medSBP","leg_tot",0,0,0
25,"MLPC","direct","leg_tot",11.8797896932617,8.35603441652206,12.3948879291833
25,"MLPC","medBMI","leg_tot",0,0,0
25,"MLPC","medSBP","leg_tot",0,0,0
35,"MLPC","direct","leg_tot",19.2610703586915,31.3722178093415,20.5755114492199
35,"MLPC","medBMI","leg_tot",0,0,0
35,"MLPC","medSBP","leg_tot",0,0,0
45,"MLPC","direct","leg_tot",101.469913909585,111.190587333056,77.2725635956367
45,"MLPC","medBMI","leg_tot",0,0,0
45,"MLPC","medSBP","leg_tot",0,0,0
55,"MLPC","direct","leg_tot",188.760044803939,199.285956477556,200.346830180762
55,"MLPC","medBMI","leg_tot",0,0,0
55,"MLPC","medSBP","leg_tot",0,0,0
65,"MLPC","direct","leg_tot",282.826221033573,290.003183662131,302.831933819621
65,"MLPC","medBMI","leg_tot",0,0,0
65,"MLPC","medSBP","leg_tot",0,0,0
75,"MLPC","direct","leg_tot",189.363772255566,199.352539754514,166.524815573052
75,"MLPC","medBMI","leg_tot",0,0,0
75,"MLPC","medSBP","leg_tot",0,0,0
25,"MMC","direct","leg_tot",0,0,0
25,"MMC","medBMI","leg_tot",0.143872497199671,0.153380822636028,0.19666227776914
25,"MMC","medSBP","leg_tot",0,0,0
35,"MMC","direct","leg_tot",0,0,0
35,"MMC","medBMI","leg_tot",0.943644164080945,1.17417699495491,0.853164022573583
35,"MMC","medSBP","leg_tot",0,0,0
45,"MMC","direct","leg_tot",0,0,0
45,"MMC","medBMI","leg_tot",5.02928865351536,3.99451354004026,2.12191816536321
45,"MMC","medSBP","leg_tot",0,0,0
55,"MMC","direct","leg_tot",0,0,0
55,"MMC","medBMI","leg_tot",8.74505936827716,6.11146230526792,9.11819862948324
55,"MMC","medSBP","leg_tot",0,0,0
65,"MMC","direct","leg_tot",0,0,0
65,"MMC","medBMI","leg_tot",12.4214427753108,14.0373830657274,9.2725771178778
65,"MMC","medSBP","leg_tot",0,0,0
75,"MMC","direct","leg_tot",0,0,0
75,"MMC","medBMI","leg_tot",11.1646824882061,9.7624514319375,11.3481780513183
75,"MMC","medSBP","leg_tot",0,0,0
25,"OC","direct","leg_tot",0,0,0
25,"OC","medBMI","leg_tot",0.735180721983846,0.975624771880823,0.74275149914919
25,"OC","medSBP","leg_tot",0,0,0
35,"OC","direct","leg_tot",0,0,0
35,"OC","medBMI","leg_tot",0.944578726963429,0.840590241215363,0.544142572911034
35,"OC","medSBP","leg_tot",0,0,0
45,"OC","direct","leg_tot",0,0,0
45,"OC","medBMI","leg_tot",3.50350791913978,2.01190512177674,2.86154142981599
45,"OC","medSBP","leg_tot",0,0,0
55,"OC","direct","leg_tot",0,0,0
55,"OC","medBMI","leg_tot",4.72419923376158,3.28839915739966,4.85547190910291
55,"OC","medSBP","leg_tot",0,0,0
65,"OC","direct","leg_tot",0,0,0
65,"OC","medBMI","leg_tot",6.9209174023062,3.82398686691424,5.28493589230898
65,"OC","medSBP","leg_tot",0,0,0
75,"OC","direct","leg_tot",0,0,0
75,"OC","medBMI","leg_tot",2.23518257350127,8.07953603971506,3.49759774494074
75,"OC","medSBP","leg_tot",0,0,0
25,"OSTK","direct","leg_tot",4.14789376799546,2.98202880760668,2.94926855140092
25,"OSTK","medBMI","leg_tot",0.790160686597616,0.791329605979258,0.679996475276024
25,"OSTK","medSBP","leg_tot",0,0,0
35,"OSTK","direct","leg_tot",11.1153605552978,13.578449062499,14.1683661535579
35,"OSTK","medBMI","leg_tot",3.39808133383554,3.55225877906656,2.68275688258382
35,"OSTK","medSBP","leg_tot",0,0,0
45,"OSTK","direct","leg_tot",42.5649487531398,64.3800621868182,43.2136708667404
45,"OSTK","medBMI","leg_tot",14.661445855385,10.3406658503783,9.60038169146997
45,"OSTK","medSBP","leg_tot",0,0,0
55,"OSTK","direct","leg_tot",118.754575182106,137.869128769551,122.758416632406
55,"OSTK","medBMI","leg_tot",28.3898821505161,25.0695437147345,27.9231133178187
55,"OSTK","medSBP","leg_tot",0,0,0
65,"OSTK","direct","leg_tot",293.452593250295,258.133285790677,304.835526151845
65,"OSTK","medBMI","leg_tot",63.1099194448797,62.5010858904494,62.653256567373
65,"OSTK","medSBP","leg_tot",0,0,0
75,"OSTK","direct","leg_tot",695.015309474009,854.989682778372,640.974196223698
75,"OSTK","medBMI","leg_tot",175.867378814033,191.746118804595,186.985855806052
75,"OSTK","medSBP","leg_tot",0,0,0
25,"OTH","direct","leg_tot",0,0,0
25,"OTH","medBMI","leg_tot",6.48550610012519,5.71647179867075,4.64084679813854
25,"OTH","medSBP","leg_tot",0,0,0
35,"OTH","direct","leg_tot",0,0,0
35,"OTH","medBMI","leg_tot",7.68387921699439,8.31880283228518,5.8661790446684
35,"OTH","medSBP","leg_tot",0,0,0
45,"OTH","direct","leg_tot",0,0,0
45,"OTH","medBMI","leg_tot",12.7424371256341,15.364473493689,10.1847226277162
45,"OTH","medSBP","leg_tot",0,0,0
55,"OTH","direct","leg_tot",0,0,0
55,"OTH","medBMI","leg_tot",27.0040199803939,22.8155665105442,16.7780022582916
55,"OTH","medSBP","leg_tot",0,0,0
65,"OTH","direct","leg_tot",0,0,0
65,"OTH","medBMI","leg_tot",36.4074086635027,33.5861128063111,23.3998863811643
65,"OTH","medSBP","leg_tot",0,0,0
75,"OTH","direct","leg_tot",0,0,0
75,"OTH","medBMI","leg_tot",73.1970261428445,145.774787481012,108.470269930876
75,"OTH","medSBP","leg_tot",0,0,0
25,"PC","direct","leg_tot",0,0,0
25,"PC","medBMI","leg_tot",0.494014882866852,0.362801789514568,0.46105428269222
25,"PC","medSBP","leg_tot",0,0,0
35,"PC","direct","leg_tot",0,0,0
35,"PC","medBMI","leg_tot",1.46595442590241,1.25849940432384,0.964069812666073
35,"PC","medSBP","leg_tot",0,0,0
45,"PC","direct","leg_tot",0,0,0
45,"PC","medBMI","leg_tot",6.03480734658483,5.12373088901255,4.7514151431698
45,"PC","medSBP","leg_tot",0,0,0
55,"PC","direct","leg_tot",0,0,0
55,"PC","medBMI","leg_tot",18.6370841461319,19.5006180833573,23.4365106444832
55,"PC","medSBP","leg_tot",0,0,0
65,"PC","direct","leg_tot",0,0,0
65,"PC","medBMI","leg_tot",26.5127881368325,28.9208611229375,25.9396311688258
65,"PC","medSBP","leg_tot",0,0,0
75,"PC","direct","leg_tot",0,0,0
75,"PC","medBMI","leg_tot",32.5804442288231,44.6436623916641,27.3104627165245
75,"PC","medSBP","leg_tot",0,0,0
25,"PVD","direct","leg_tot",0,0,0
25,"PVD","medBMI","leg_tot",0.16051506280354,0.0827517224126555,0.0682666500721568
25,"PVD","medSBP","leg_tot",0,0,0
35,"PVD","direct","leg_tot",0,0,0
35,"PVD","medBMI","leg_tot",0.29524651108233,0.392898173128839,0.224174397862514
35,"PVD","medSBP","leg_tot",0,0,0
45,"PVD","direct","leg_tot",0,0,0
45,"PVD","medBMI","leg_tot",1.23470780409767,2.16893558280657,1.14819359917445
45,"PVD","medSBP","leg_tot",0,0,0
55,"PVD","direct","leg_tot",0,0,0
55,"PVD","medBMI","leg_tot",5.21398703917973,3.61262729387198,4.13344510958966
55,"PVD","medSBP","leg_tot",0,0,0
65,"PVD","direct","leg_tot",0,0,0
65,"PVD","medBMI","leg_tot",11.2829478063728,7.42348818242367,8.62121532262987
65,"PVD","medSBP","leg_tot",0,0,0
75,"PVD","direct","leg_tot",0,0,0
75,"PVD","medBMI","leg_tot",16.0208071493495,20.2323143555352,20.2655089655199
75,"PVD","medSBP","leg_tot",0,0,0
25,"RHD","direct","leg_tot",0,0,0
25,"RHD","medBMI","leg_tot",1.04336357856305,1.00249119626278,0.779402495039713
25,"RHD","medSBP","leg_tot",0,0,0
35,"RHD","direct","leg_tot",0,0,0
35,"RHD","medBMI","leg_tot",0.846890519009842,0.723873224702745,0.732920309081357
35,"RHD","medSBP","leg_tot",0,0,0
45,"RHD","direct","leg_tot",0,0,0
45,"RHD","medBMI","leg_tot",1.51745819183317,1.24270715051882,1.20508747135942
45,"RHD","medSBP","leg_tot",0,0,0
55,"RHD","direct","leg_tot",0,0,0
55,"RHD","medBMI","leg_tot",1.93267919190928,1.75627365441465,1.94392737339906
55,"RHD","medSBP","leg_tot",0,0,0
65,"RHD","direct","leg_tot",0,0,0
65,"RHD","medBMI","leg_tot",3.54953112936418,3.48766436744681,3.41777155059051
65,"RHD","medSBP","leg_tot",0,0,0
75,"RHD","direct","leg_tot",0,0,0
75,"RHD","medBMI","leg_tot",7.61042338308916,8.5115116421499,7.25006362979982
75,"RHD","medSBP","leg_tot",0,0,0
25,"SCC","direct","leg_tot",0,0,0
25,"SCC","medBMI","leg_tot",0.231181934571429,0.459018989552361,0.216948589033706
25,"SCC","medSBP","leg_tot",0,0,0
35,"SCC","direct","leg_tot",0,0,0
35,"SCC","medBMI","leg_tot",1.02772008359388,0.688867093911943,0.387042027364787
35,"SCC","medSBP","leg_tot",0,0,0
45,"SCC","direct","leg_tot",0,0,0
45,"SCC","medBMI","leg_tot",2.39969343200497,2.46673126859358,2.60241297511688
45,"SCC","medSBP","leg_tot",0,0,0
55,"SCC","direct","leg_tot",0,0,0
55,"SCC","medBMI","leg_tot",4.44358860634307,7.53239350868867,9.23065095718079
55,"SCC","medSBP","leg_tot",0,0,0
65,"SCC","direct","leg_tot",0,0,0
65,"SCC","medBMI","leg_tot",16.1767883094395,6.43129354929009,11.5727980741382
65,"SCC","medSBP","leg_tot",0,0,0
75,"SCC","direct","leg_tot",0,0,0
75,"SCC","medBMI","leg_tot",10.940743059242,9.68232813010797,11.4380265723805
75,"SCC","medSBP","leg_tot",0,0,0
25,"SCNC","direct","leg_tot",0,0,0
25,"SCNC","medBMI","leg_tot",0,0,0
25,"SCNC","medSBP","leg_tot",0,0,0
35,"SCNC","direct","leg_tot",0,0,0
35,"SCNC","medBMI","leg_tot",0,0,0
35,"SCNC","medSBP","leg_tot",0,0,0
45,"SCNC","direct","leg_tot",0,0,0
45,"SCNC","medBMI","leg_tot",0,0,0
45,"SCNC","medSBP","leg_tot",0,0,0
55,"SCNC","direct","leg_tot",0,0,0
55,"SCNC","medBMI","leg_tot",0,0,0
55,"SCNC","medSBP","leg_tot",0,0,0
65,"SCNC","direct","leg_tot",0,0,0
65,"SCNC","medBMI","leg_tot",0,0,0
65,"SCNC","medSBP","leg_tot",0,0,0
75,"SCNC","direct","leg_tot",0,0,0
75,"SCNC","medBMI","leg_tot",0,0,0
75,"SCNC","medSBP","leg_tot",0,0,0
25,"TC","direct","leg_tot",0,0,0
25,"TC","medBMI","leg_tot",6.68102382125359,8.17684820832683,4.54562318056478
25,"TC","medSBP","leg_tot",0,0,0
35,"TC","direct","leg_tot",0,0,0
35,"TC","medBMI","leg_tot",5.41732386565274,5.93888574141401,16.5657552540701
35,"TC","medSBP","leg_tot",0,0,0
45,"TC","direct","leg_tot",0,0,0
45,"TC","medBMI","leg_tot",12.2535542741471,12.9410524008819,12.1035243419017
45,"TC","medSBP","leg_tot",0,0,0
55,"TC","direct","leg_tot",0,0,0
55,"TC","medBMI","leg_tot",14.9362778232987,8.00273883118115,12.2128034210337
55,"TC","medSBP","leg_tot",0,0,0
65,"TC","direct","leg_tot",0,0,0
65,"TC","medBMI","leg_tot",7.39120170552535,7.90638454565616,11.9038237070097
65,"TC","medSBP","leg_tot",0,0,0
75,"TC","direct","leg_tot",0,0,0
75,"TC","medBMI","leg_tot",2.82166392153648,3.35017962718414,1.83112894859005
75,"TC","medSBP","leg_tot",0,0,0
25,"UC","direct","leg_tot",0,0,0
25,"UC","medBMI","leg_tot",6.42226659108887,6.37836173895254,5.77434965912489
25,"UC","medSBP","leg_tot",0,0,0
35,"UC","direct","leg_tot",0,0,0
35,"UC","medBMI","leg_tot",16.5050320888314,23.0524067823602,23.4926894232401
35,"UC","medSBP","leg_tot",0,0,0
45,"UC","direct","leg_tot",0,0,0
45,"UC","medBMI","leg_tot",87.9081141755733,68.5816347048418,69.2066758993331
45,"UC","medSBP","leg_tot",0,0,0
55,"UC","direct","leg_tot",0,0,0
55,"UC","medBMI","leg_tot",166.813316705954,117.197396224552,159.072966338515
55,"UC","medSBP","leg_tot",0,0,0
