"age","female","pathway","disease_type2","riskfactor","V1","V2","V3"
45,1,"medSBP","HSTK","leg_tot",0,0,0
55,1,"direct","HSTK","leg_tot",43.6683504243981,39.8828495251757,67.9915992658083
55,1,"medBMI","HSTK","leg_tot",14.5713356699119,11.9687829286316,11.4059964295255
55,1,"medSBP","HSTK","leg_tot",0,0,0
65,1,"direct","HSTK","leg_tot",92.652279972807,82.9585639286386,47.3662215175351
65,1,"medBMI","HSTK","leg_tot",12.3936957455907,19.595324719959,12.5585179953084
65,1,"medSBP","HSTK","leg_tot",0,0,0
75,1,"direct","HSTK","leg_tot",205.967571496768,223.521542397488,229.790026544875
75,1,"medBMI","HSTK","leg_tot",35.612801715313,53.8283834163388,56.3232518382371
75,1,"medSBP","HSTK","leg_tot",0,0,0
25,0,"direct","IHD","leg_tot",8.61036997860938,9.60398808173272,8.41226788863213
25,0,"medBMI","IHD","leg_tot",9.55715129426237,5.17298060169373,5.57050626291313
25,0,"medSBP","IHD","leg_tot",0,0,0
35,0,"direct","IHD","leg_tot",35.3078086200169,46.9956113744699,31.0230449457776
35,0,"medBMI","IHD","leg_tot",23.2810658251804,28.4209956885012,25.2890067013311
35,0,"medSBP","IHD","leg_tot",0,0,0
45,0,"direct","IHD","leg_tot",130.298221554802,141.311154743681,111.608842918222
45,0,"medBMI","IHD","leg_tot",114.96573033345,96.3054768852992,68.8047749207334
45,0,"medSBP","IHD","leg_tot",0,0,0
55,0,"direct","IHD","leg_tot",163.749547795396,218.290418477128,331.928371716389
55,0,"medBMI","IHD","leg_tot",299.567683643844,178.743524070375,163.285052824358
55,0,"medSBP","IHD","leg_tot",0,0,0
65,0,"direct","IHD","leg_tot",290.037809896064,645.403114836853,407.28594044024
65,0,"medBMI","IHD","leg_tot",358.852079645274,330.489017351771,327.530236599494
65,0,"medSBP","IHD","leg_tot",0,0,0
75,0,"direct","IHD","leg_tot",529.77307433466,186.525478285074,303.68665220366
75,0,"medBMI","IHD","leg_tot",408.66402374479,450.122181344553,326.427719536191
75,0,"medSBP","IHD","leg_tot",0,0,0
25,1,"direct","IHD","leg_tot",2.82046262505109,2.75770316918999,3.00289376416825
25,1,"medBMI","IHD","leg_tot",2.8330425885611,2.65149278425045,2.11568774534971
25,1,"medSBP","IHD","leg_tot",0,0,0
35,1,"direct","IHD","leg_tot",11.841846385736,14.6282663349834,14.0824185499865
35,1,"medBMI","IHD","leg_tot",6.32952181531939,10.0090914379422,6.72992057352461
35,1,"medSBP","IHD","leg_tot",0,0,0
45,1,"direct","IHD","leg_tot",41.7306994556544,48.1225739585851,42.172668664992
45,1,"medBMI","IHD","leg_tot",15.7490128277695,40.5636426506913,51.1028767260385
45,1,"medSBP","IHD","leg_tot",0,0,0
55,1,"direct","IHD","leg_tot",132.1463232287,53.3784491924984,95.7307399564453
55,1,"medBMI","IHD","leg_tot",61.8169802244831,68.5669978470487,83.9473317760284
55,1,"medSBP","IHD","leg_tot",0,0,0
65,1,"direct","IHD","leg_tot",270.535543398575,107.780150654086,142.749120874551
65,1,"medBMI","IHD","leg_tot",107.211196127653,116.841214561569,154.96050938902
65,1,"medSBP","IHD","leg_tot",0,0,0
75,1,"direct","IHD","leg_tot",378.957070515117,288.946435093675,359.762551765295
75,1,"medBMI","IHD","leg_tot",385.81349179319,447.725250536317,580.982637180481
75,1,"medSBP","IHD","leg_tot",0,0,0
25,0,"direct","ISTK","leg_tot",2.45140497898281,1.6201251041013,2.93042015135904
25,0,"medBMI","ISTK","leg_tot",0.964289279154049,0.867109625331982,0.912514678540508
25,0,"medSBP","ISTK","leg_tot",0,0,0
35,0,"direct","ISTK","leg_tot",10.0715865586222,6.72980771136577,4.39661225211811
35,0,"medBMI","ISTK","leg_tot",2.09078053700242,1.62336019569953,1.44572895876171
35,0,"medSBP","ISTK","leg_tot",0,0,0
45,0,"direct","ISTK","leg_tot",17.225335480003,24.9913257488319,11.5365859240005
45,0,"medBMI","ISTK","leg_tot",5.08575649187953,4.64533335164518,3.9950480986456
45,0,"medSBP","ISTK","leg_tot",0,0,0
55,0,"direct","ISTK","leg_tot",38.9555262428139,34.961863785532,30.3938216505357
55,0,"medBMI","ISTK","leg_tot",14.3301548971093,8.07344214341871,9.13189893850152
55,0,"medSBP","ISTK","leg_tot",0,0,0
65,0,"direct","ISTK","leg_tot",84.0125349196181,72.5869455713122,51.4565000172698
65,0,"medBMI","ISTK","leg_tot",19.0562079132407,14.4355796901346,18.6695794616568
65,0,"medSBP","ISTK","leg_tot",0,0,0
75,0,"direct","ISTK","leg_tot",144.095920518384,94.9665328961302,140.405262809541
75,0,"medBMI","ISTK","leg_tot",41.6935310595095,29.5418086151437,45.6143700366244
75,0,"medSBP","ISTK","leg_tot",0,0,0
25,1,"direct","ISTK","leg_tot",3.41488411981442,2.17759715769825,3.34605049844442
25,1,"medBMI","ISTK","leg_tot",0.776841696185558,0.782538965668424,0.705291374470068
25,1,"medSBP","ISTK","leg_tot",0,0,0
35,1,"direct","ISTK","leg_tot",4.89788481353588,3.65984493197798,6.00944339242943
35,1,"medBMI","ISTK","leg_tot",1.22278978544921,1.27008715218761,1.91218715223542
35,1,"medSBP","ISTK","leg_tot",0,0,0
45,1,"direct","ISTK","leg_tot",16.7174290881547,14.2785278167422,18.4915550560554
45,1,"medBMI","ISTK","leg_tot",4.28591896291273,3.7118085165983,5.17320672182793
45,1,"medSBP","ISTK","leg_tot",0,0,0
55,1,"direct","ISTK","leg_tot",31.7602794120405,23.4322417254227,25.2944926580438
55,1,"medBMI","ISTK","leg_tot",8.82799448768045,6.0637771068754,8.33973753048131
55,1,"medSBP","ISTK","leg_tot",0,0,0
65,1,"direct","ISTK","leg_tot",52.1843913430329,58.5152927249417,35.9711808044943
65,1,"medBMI","ISTK","leg_tot",15.5786403873417,11.7016197795694,13.1257874710125
65,1,"medSBP","ISTK","leg_tot",0,0,0
75,1,"direct","ISTK","leg_tot",185.704918178865,398.288811046195,298.114467745937
75,1,"medBMI","ISTK","leg_tot",104.639949642081,65.840638757883,57.3965431630244
75,1,"medSBP","ISTK","leg_tot",0,0,0
25,0,"direct","OSTK","leg_tot",2.00590815383758,1.45193793176164,1.35425990413538
25,0,"medBMI","OSTK","leg_tot",0.393453767888836,0.375442867027921,0.275408732124992
25,0,"medSBP","OSTK","leg_tot",0,0,0
35,0,"direct","OSTK","leg_tot",6.07059554322108,6.75366181490737,6.06418844963009
35,0,"medBMI","OSTK","leg_tot",1.47686571992104,1.93357185229232,1.28549552892056
35,0,"medSBP","OSTK","leg_tot",0,0,0
45,0,"direct","OSTK","leg_tot",18.573683598727,39.0042052375646,15.8800656179203
45,0,"medBMI","OSTK","leg_tot",8.23596991564102,6.27556639828301,4.88245267107192
45,0,"medSBP","OSTK","leg_tot",0,0,0
55,0,"direct","OSTK","leg_tot",63.4056111273542,73.7692998729264,63.9167211996437
55,0,"medBMI","OSTK","leg_tot",14.2410179846023,16.506450672817,17.7439554294593
55,0,"medSBP","OSTK","leg_tot",0,0,0
65,0,"direct","OSTK","leg_tot",184.812717496441,149.070712999042,208.163884105577
65,0,"medBMI","OSTK","leg_tot",42.672732231438,40.9850924908801,37.1638781099396
65,0,"medSBP","OSTK","leg_tot",0,0,0
75,0,"direct","OSTK","leg_tot",195.527957203682,352.41129037174,255.971740786665
75,0,"medBMI","OSTK","leg_tot",55.9345596175526,63.7863353565385,51.9126349465657
75,0,"medSBP","OSTK","leg_tot",0,0,0
25,1,"direct","OSTK","leg_tot",2.14198561415787,1.53009087584504,1.59500864726554
25,1,"medBMI","OSTK","leg_tot",0.39670691870878,0.415886738951338,0.404587743151032
25,1,"medSBP","OSTK","leg_tot",0,0,0
35,1,"direct","OSTK","leg_tot",5.04476501207677,6.82478724759163,8.1041777039278
35,1,"medBMI","OSTK","leg_tot",1.9212156139145,1.61868692677424,1.39726135366326
35,1,"medSBP","OSTK","leg_tot",0,0,0
45,1,"direct","OSTK","leg_tot",23.9912651544127,25.3758569492536,27.3336052488201
45,1,"medBMI","OSTK","leg_tot",6.42547593974393,4.06509945209533,4.71792902039805
45,1,"medSBP","OSTK","leg_tot",0,0,0
55,1,"direct","OSTK","leg_tot",55.3489640547515,64.0998288966245,58.8416954327625
55,1,"medBMI","OSTK","leg_tot",14.1488641659138,8.5630930419175,10.1791578883594
55,1,"medSBP","OSTK","leg_tot",0,0,0
65,1,"direct","OSTK","leg_tot",108.639875753854,109.062572791635,96.671642046268
65,1,"medBMI","OSTK","leg_tot",20.4371872134417,21.5159933995693,25.4893784574334
65,1,"medSBP","OSTK","leg_tot",0,0,0
75,1,"direct","OSTK","leg_tot",499.487352270326,502.578392406632,385.002455437034
75,1,"medBMI","OSTK","leg_tot",119.93281919648,127.959783448056,135.073220859487
75,1,"medSBP","OSTK","leg_tot",0,0,0
