"age","race","pathway","disease_type3","riskfactor","V1","V2","V3"
45,1,"medBMI","Cancer","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medBMI","Other_CVD","dairy_tot",0,0,0
45,1,"medSBP","All_HD","dairy_tot",0,0,0
45,1,"medSBP","All_STK","dairy_tot",0,0,0
45,1,"medSBP","Cancer","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"medSBP","Other_CVD","dairy_tot",0,0,0
45,2,"direct","All_HD","dairy_tot",0,0,0
45,2,"direct","All_STK","dairy_tot",0,0,0
45,2,"direct","Cancer","dairy_tot",0.0212905266971607,0.020166850206742,0.0215185556967495
45,2,"direct","DIAB","dairy_tot",0,0,0
45,2,"direct","Other_CVD","dairy_tot",0,0,0
45,2,"medBMI","All_HD","dairy_tot",0,0,0
45,2,"medBMI","All_STK","dairy_tot",0,0,0
45,2,"medBMI","Cancer","dairy_tot",0,0,0
45,2,"medBMI","DIAB","dairy_tot",0,0,0
45,2,"medBMI","Other_CVD","dairy_tot",0,0,0
45,2,"medSBP","All_HD","dairy_tot",0,0,0
45,2,"medSBP","All_STK","dairy_tot",0,0,0
45,2,"medSBP","Cancer","dairy_tot",0,0,0
45,2,"medSBP","DIAB","dairy_tot",0,0,0
45,2,"medSBP","Other_CVD","dairy_tot",0,0,0
45,3,"direct","All_HD","dairy_tot",0,0,0
45,3,"direct","All_STK","dairy_tot",0,0,0
45,3,"direct","Cancer","dairy_tot",0.0166246890700103,0.0188657394914192,0.0124068168333746
45,3,"direct","DIAB","dairy_tot",0,0,0
45,3,"direct","Other_CVD","dairy_tot",0,0,0
45,3,"medBMI","All_HD","dairy_tot",0,0,0
45,3,"medBMI","All_STK","dairy_tot",0,0,0
45,3,"medBMI","Cancer","dairy_tot",0,0,0
45,3,"medBMI","DIAB","dairy_tot",0,0,0
45,3,"medBMI","Other_CVD","dairy_tot",0,0,0
45,3,"medSBP","All_HD","dairy_tot",0,0,0
45,3,"medSBP","All_STK","dairy_tot",0,0,0
45,3,"medSBP","Cancer","dairy_tot",0,0,0
45,3,"medSBP","DIAB","dairy_tot",0,0,0
45,3,"medSBP","Other_CVD","dairy_tot",0,0,0
45,4,"direct","All_HD","dairy_tot",0,0,0
45,4,"direct","All_STK","dairy_tot",0,0,0
45,4,"direct","Cancer","dairy_tot",0.0249992727171006,0.0166429249685669,0.0241919866471276
45,4,"direct","DIAB","dairy_tot",0,0,0
45,4,"direct","Other_CVD","dairy_tot",0,0,0
45,4,"medBMI","All_HD","dairy_tot",0,0,0
45,4,"medBMI","All_STK","dairy_tot",0,0,0
45,4,"medBMI","Cancer","dairy_tot",0,0,0
45,4,"medBMI","DIAB","dairy_tot",0,0,0
45,4,"medBMI","Other_CVD","dairy_tot",0,0,0
45,4,"medSBP","All_HD","dairy_tot",0,0,0
45,4,"medSBP","All_STK","dairy_tot",0,0,0
45,4,"medSBP","Cancer","dairy_tot",0,0,0
45,4,"medSBP","DIAB","dairy_tot",0,0,0
45,4,"medSBP","Other_CVD","dairy_tot",0,0,0
55,1,"direct","All_HD","dairy_tot",0,0,0
55,1,"direct","All_STK","dairy_tot",0,0,0
55,1,"direct","Cancer","dairy_tot",0.00806223406543687,0.00900851380005628,0.00936291202552772
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"direct","Other_CVD","dairy_tot",0,0,0
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"medSBP","Other_CVD","dairy_tot",0,0,0
55,2,"direct","All_HD","dairy_tot",0,0,0
55,2,"direct","All_STK","dairy_tot",0,0,0
55,2,"direct","Cancer","dairy_tot",0.0120073522325997,0.0131455689948445,0.0167104923818399
55,2,"direct","DIAB","dairy_tot",0,0,0
55,2,"direct","Other_CVD","dairy_tot",0,0,0
55,2,"medBMI","All_HD","dairy_tot",0,0,0
55,2,"medBMI","All_STK","dairy_tot",0,0,0
55,2,"medBMI","Cancer","dairy_tot",0,0,0
55,2,"medBMI","DIAB","dairy_tot",0,0,0
55,2,"medBMI","Other_CVD","dairy_tot",0,0,0
55,2,"medSBP","All_HD","dairy_tot",0,0,0
55,2,"medSBP","All_STK","dairy_tot",0,0,0
55,2,"medSBP","Cancer","dairy_tot",0,0,0
55,2,"medSBP","DIAB","dairy_tot",0,0,0
55,2,"medSBP","Other_CVD","dairy_tot",0,0,0
55,3,"direct","All_HD","dairy_tot",0,0,0
55,3,"direct","All_STK","dairy_tot",0,0,0
55,3,"direct","Cancer","dairy_tot",0.0118832445543313,0.00974597350112127,0.0127866773437728
55,3,"direct","DIAB","dairy_tot",0,0,0
55,3,"direct","Other_CVD","dairy_tot",0,0,0
55,3,"medBMI","All_HD","dairy_tot",0,0,0
55,3,"medBMI","All_STK","dairy_tot",0,0,0
55,3,"medBMI","Cancer","dairy_tot",0,0,0
55,3,"medBMI","DIAB","dairy_tot",0,0,0
55,3,"medBMI","Other_CVD","dairy_tot",0,0,0
55,3,"medSBP","All_HD","dairy_tot",0,0,0
55,3,"medSBP","All_STK","dairy_tot",0,0,0
55,3,"medSBP","Cancer","dairy_tot",0,0,0
55,3,"medSBP","DIAB","dairy_tot",0,0,0
55,3,"medSBP","Other_CVD","dairy_tot",0,0,0
55,4,"direct","All_HD","dairy_tot",0,0,0
55,4,"direct","All_STK","dairy_tot",0,0,0
55,4,"direct","Cancer","dairy_tot",0.0135276807573542,0.0121194492832943,0.014273934216155
55,4,"direct","DIAB","dairy_tot",0,0,0
55,4,"direct","Other_CVD","dairy_tot",0,0,0
55,4,"medBMI","All_HD","dairy_tot",0,0,0
55,4,"medBMI","All_STK","dairy_tot",0,0,0
55,4,"medBMI","Cancer","dairy_tot",0,0,0
55,4,"medBMI","DIAB","dairy_tot",0,0,0
55,4,"medBMI","Other_CVD","dairy_tot",0,0,0
55,4,"medSBP","All_HD","dairy_tot",0,0,0
55,4,"medSBP","All_STK","dairy_tot",0,0,0
55,4,"medSBP","Cancer","dairy_tot",0,0,0
55,4,"medSBP","DIAB","dairy_tot",0,0,0
55,4,"medSBP","Other_CVD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",0.00894192139856281,0.00798057871713772,0.00914473000440702
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"direct","Other_CVD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medBMI","Other_CVD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"medSBP","Other_CVD","dairy_tot",0,0,0
65,2,"direct","All_HD","dairy_tot",0,0,0
65,2,"direct","All_STK","dairy_tot",0,0,0
65,2,"direct","Cancer","dairy_tot",0.0101646123673009,0.0141203424759646,0.0128448974287841
65,2,"direct","DIAB","dairy_tot",0,0,0
65,2,"direct","Other_CVD","dairy_tot",0,0,0
65,2,"medBMI","All_HD","dairy_tot",0,0,0
65,2,"medBMI","All_STK","dairy_tot",0,0,0
65,2,"medBMI","Cancer","dairy_tot",0,0,0
65,2,"medBMI","DIAB","dairy_tot",0,0,0
65,2,"medBMI","Other_CVD","dairy_tot",0,0,0
65,2,"medSBP","All_HD","dairy_tot",0,0,0
65,2,"medSBP","All_STK","dairy_tot",0,0,0
65,2,"medSBP","Cancer","dairy_tot",0,0,0
65,2,"medSBP","DIAB","dairy_tot",0,0,0
65,2,"medSBP","Other_CVD","dairy_tot",0,0,0
65,3,"direct","All_HD","dairy_tot",0,0,0
65,3,"direct","All_STK","dairy_tot",0,0,0
65,3,"direct","Cancer","dairy_tot",0.00894971470845296,0.0109346690567748,0.0107661668334267
65,3,"direct","DIAB","dairy_tot",0,0,0
65,3,"direct","Other_CVD","dairy_tot",0,0,0
65,3,"medBMI","All_HD","dairy_tot",0,0,0
65,3,"medBMI","All_STK","dairy_tot",0,0,0
65,3,"medBMI","Cancer","dairy_tot",0,0,0
65,3,"medBMI","DIAB","dairy_tot",0,0,0
65,3,"medBMI","Other_CVD","dairy_tot",0,0,0
65,3,"medSBP","All_HD","dairy_tot",0,0,0
65,3,"medSBP","All_STK","dairy_tot",0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0
65,3,"medSBP","DIAB","dairy_tot",0,0,0
65,3,"medSBP","Other_CVD","dairy_tot",0,0,0
65,4,"direct","All_HD","dairy_tot",0,0,0
65,4,"direct","All_STK","dairy_tot",0,0,0
65,4,"direct","Cancer","dairy_tot",0.0102683209186787,0.0113649797646152,0.0120509481877012
65,4,"direct","DIAB","dairy_tot",0,0,0
65,4,"direct","Other_CVD","dairy_tot",0,0,0
65,4,"medBMI","All_HD","dairy_tot",0,0,0
65,4,"medBMI","All_STK","dairy_tot",0,0,0
65,4,"medBMI","Cancer","dairy_tot",0,0,0
65,4,"medBMI","DIAB","dairy_tot",0,0,0
65,4,"medBMI","Other_CVD","dairy_tot",0,0,0
65,4,"medSBP","All_HD","dairy_tot",0,0,0
65,4,"medSBP","All_STK","dairy_tot",0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0
65,4,"medSBP","DIAB","dairy_tot",0,0,0
65,4,"medSBP","Other_CVD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",0.0120406950718337,0.00898663356582995,0.00933952466651002
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"direct","Other_CVD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medBMI","Other_CVD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"medSBP","Other_CVD","dairy_tot",0,0,0
75,2,"direct","All_HD","dairy_tot",0,0,0
75,2,"direct","All_STK","dairy_tot",0,0,0
75,2,"direct","Cancer","dairy_tot",0.020476600590304,0.0142436546604641,0.0149981966483277
75,2,"direct","DIAB","dairy_tot",0,0,0
75,2,"direct","Other_CVD","dairy_tot",0,0,0
75,2,"medBMI","All_HD","dairy_tot",0,0,0
75,2,"medBMI","All_STK","dairy_tot",0,0,0
75,2,"medBMI","Cancer","dairy_tot",0,0,0
75,2,"medBMI","DIAB","dairy_tot",0,0,0
75,2,"medBMI","Other_CVD","dairy_tot",0,0,0
75,2,"medSBP","All_HD","dairy_tot",0,0,0
75,2,"medSBP","All_STK","dairy_tot",0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0
75,2,"medSBP","DIAB","dairy_tot",0,0,0
75,2,"medSBP","Other_CVD","dairy_tot",0,0,0
75,3,"direct","All_HD","dairy_tot",0,0,0
75,3,"direct","All_STK","dairy_tot",0,0,0
75,3,"direct","Cancer","dairy_tot",0.0118684401638413,0.0131296169784869,0.0130939217701753
75,3,"direct","DIAB","dairy_tot",0,0,0
75,3,"direct","Other_CVD","dairy_tot",0,0,0
75,3,"medBMI","All_HD","dairy_tot",0,0,0
75,3,"medBMI","All_STK","dairy_tot",0,0,0
75,3,"medBMI","Cancer","dairy_tot",0,0,0
75,3,"medBMI","DIAB","dairy_tot",0,0,0
75,3,"medBMI","Other_CVD","dairy_tot",0,0,0
75,3,"medSBP","All_HD","dairy_tot",0,0,0
75,3,"medSBP","All_STK","dairy_tot",0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0
75,3,"medSBP","DIAB","dairy_tot",0,0,0
75,3,"medSBP","Other_CVD","dairy_tot",0,0,0
75,4,"direct","All_HD","dairy_tot",0,0,0
75,4,"direct","All_STK","dairy_tot",0,0,0
75,4,"direct","Cancer","dairy_tot",0.0153446904852749,0.0161959509460045,0.0132895003817392
75,4,"direct","DIAB","dairy_tot",0,0,0
75,4,"direct","Other_CVD","dairy_tot",0,0,0
75,4,"medBMI","All_HD","dairy_tot",0,0,0
75,4,"medBMI","All_STK","dairy_tot",0,0,0
75,4,"medBMI","Cancer","dairy_tot",0,0,0
75,4,"medBMI","DIAB","dairy_tot",0,0,0
75,4,"medBMI","Other_CVD","dairy_tot",0,0,0
75,4,"medSBP","All_HD","dairy_tot",0,0,0
75,4,"medSBP","All_STK","dairy_tot",0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0
75,4,"medSBP","DIAB","dairy_tot",0,0,0
75,4,"medSBP","Other_CVD","dairy_tot",0,0,0
25,1,"direct","All_HD","leg_tot",0.00701805138631058,0.00963196679411319,0.0086471346247387
25,1,"direct","All_STK","leg_tot",0.0447822113412795,0.0315448063898113,0.0447136798301985
25,1,"direct","Cancer","leg_tot",0.000853007533211143,0.000437463022118209,0.000787601635314468
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","All_HD","leg_tot",0.0116106442342423,0.0105010316934171,0.00860705162210085
25,1,"medBMI","All_STK","leg_tot",0.0119485127516896,0.00955096464089515,0.00995629628892368
25,1,"medBMI","Cancer","leg_tot",0.00161484532099956,0.00176878970526475,0.00119311164492138
25,1,"medBMI","DIAB","leg_tot",0.0152781831208511,0.0274396865336588,0.0187759457843134
25,1,"medBMI","Other_CVD","leg_tot",0.0113100030012908,0.0100677772274266,0.00910796304740555
25,1,"medSBP","All_HD","leg_tot",0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,2,"direct","All_HD","leg_tot",0.010090737954791,0.00572683070415778,0.00795255762421929
25,2,"direct","All_STK","leg_tot",0.0438088353076519,0.0397108897199932,0.0470592355188068
25,2,"direct","Cancer","leg_tot",0.00126164207221846,0.00118002668386154,0.000790260197224505
25,2,"direct","DIAB","leg_tot",0,0,0
25,2,"direct","Other_CVD","leg_tot",0,0,0
25,2,"medBMI","All_HD","leg_tot",0.0233098367044347,0.00879159349548942,0.0108657098875481
25,2,"medBMI","All_STK","leg_tot",0.013686185254827,0.0118762623574156,0.0109599662891995
25,2,"medBMI","Cancer","leg_tot",0.00274272700834864,0.00150790964959132,0.00162930462634031
25,2,"medBMI","DIAB","leg_tot",0.0216788340965409,0.0255392985077157,0.0273588219527703
25,2,"medBMI","Other_CVD","leg_tot",0.0174396222627202,0.0103275404819284,0.00667994582898918
25,2,"medSBP","All_HD","leg_tot",0,0,0
25,2,"medSBP","All_STK","leg_tot",0,0,0
25,2,"medSBP","Cancer","leg_tot",0,0,0
25,2,"medSBP","DIAB","leg_tot",0,0,0
25,2,"medSBP","Other_CVD","leg_tot",0,0,0
25,3,"direct","All_HD","leg_tot",0.00235316067813947,0.00411721846978255,0.00215132147691053
25,3,"direct","All_STK","leg_tot",0.0145130465711963,0.0228308769907065,0.0254569136882364
25,3,"direct","Cancer","leg_tot",0.000247169632013572,0.000263365326676273,0.000350123806365973
25,3,"direct","DIAB","leg_tot",0,0,0
25,3,"direct","Other_CVD","leg_tot",0,0,0
25,3,"medBMI","All_HD","leg_tot",0.00271109594208375,0.00624034945765723,0.00471086245044507
25,3,"medBMI","All_STK","leg_tot",0.00435917937352226,0.00583602207405336,0.00560980722378054
25,3,"medBMI","Cancer","leg_tot",0.00101730298620375,0.00106899291632182,0.000990138752222658
25,3,"medBMI","DIAB","leg_tot",0.00859119004139282,0.0108215875091054,0.0128240741024404
25,3,"medBMI","Other_CVD","leg_tot",0.004458236614308,0.00647490344550055,0.00539435769612437
25,3,"medSBP","All_HD","leg_tot",0,0,0
25,3,"medSBP","All_STK","leg_tot",0,0,0
25,3,"medSBP","Cancer","leg_tot",0,0,0
25,3,"medSBP","DIAB","leg_tot",0,0,0
25,3,"medSBP","Other_CVD","leg_tot",0,0,0
25,4,"direct","All_HD","leg_tot",0.00388228987912507,0.00782429671618948,0.0073486592847555
25,4,"direct","All_STK","leg_tot",0.0222836116642103,0.0328212667887376,0.060822811198653
25,4,"direct","Cancer","leg_tot",0.0010087822217908,0.000950662099712837,0.00182393676292501
25,4,"direct","DIAB","leg_tot",0,0,0
25,4,"direct","Other_CVD","leg_tot",0,0,0
25,4,"medBMI","All_HD","leg_tot",0.00723235856459556,0.00771705031048395,0.00667539939547512
25,4,"medBMI","All_STK","leg_tot",0.00582781930167348,0.00957107429834402,0.0130108731920868
25,4,"medBMI","Cancer","leg_tot",0.000893432227172637,0.00138094021132259,0.00175774898132032
25,4,"medBMI","DIAB","leg_tot",0.0108857876442593,0.0110066382327734,0.0281569978311601
25,4,"medBMI","Other_CVD","leg_tot",0.00601264096944483,0.00741092030460041,0.0116562508324008
25,4,"medSBP","All_HD","leg_tot",0,0,0
25,4,"medSBP","All_STK","leg_tot",0,0,0
25,4,"medSBP","Cancer","leg_tot",0,0,0
25,4,"medSBP","DIAB","leg_tot",0,0,0
25,4,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","All_HD","leg_tot",0.00737154541438857,0.0129129140952361,0.00881971672426559
35,1,"direct","All_STK","leg_tot",0.0287667478204175,0.0506547812797114,0.040574672644668
35,1,"direct","Cancer","leg_tot",0.0007585307320708,0.00138642465062763,0.000902703480981159
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","All_HD","leg_tot",0.0104363840467806,0.00971611851728372,0.00804301579036392
35,1,"medBMI","All_STK","leg_tot",0.0102242191892628,0.0116237706834889,0.00893607409006779
35,1,"medBMI","Cancer","leg_tot",0.00159346722319267,0.0023516765085293,0.00259758189410016
35,1,"medBMI","DIAB","leg_tot",0.0219349723401699,0.0295356036447673,0.0169376660921883
35,1,"medBMI","Other_CVD","leg_tot",0.00812703601599251,0.0100776374756329,0.00908511690646568
35,1,"medSBP","All_HD","leg_tot",0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,2,"direct","All_HD","leg_tot",0.0113639084978269,0.00834126068237688,0.00780657516169663
35,2,"direct","All_STK","leg_tot",0.0605616002472086,0.0314212309631008,0.030370007687646
35,2,"direct","Cancer","leg_tot",0.00115680315660037,0.00151053999528672,0.00105922957718984
35,2,"direct","DIAB","leg_tot",0,0,0
35,2,"direct","Other_CVD","leg_tot",0,0,0
35,2,"medBMI","All_HD","leg_tot",0.0137158103597062,0.0152005128884311,0.00580146466810596
35,2,"medBMI","All_STK","leg_tot",0.0124768901817769,0.0119619460110651,0.0121998185292088
35,2,"medBMI","Cancer","leg_tot",0.0031289864953061,0.00268476180714508,0.00326264502574741
35,2,"medBMI","DIAB","leg_tot",0.0412042825422299,0.0301123718519984,0.0306372070706142
35,2,"medBMI","Other_CVD","leg_tot",0.0121461154068344,0.0106779352691937,0.00818567920618891
35,2,"medSBP","All_HD","leg_tot",0,0,0
35,2,"medSBP","All_STK","leg_tot",0,0,0
35,2,"medSBP","Cancer","leg_tot",0,0,0
35,2,"medSBP","DIAB","leg_tot",0,0,0
35,2,"medSBP","Other_CVD","leg_tot",0,0,0
35,3,"direct","All_HD","leg_tot",0.00394865344717895,0.000585116444333986,0.00101236406502966
