"age","female","pathway","disease_type3","riskfactor","V1","V2","V3"
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"medSBP","Other_CVD","dairy_tot",0,0,0
65,0,"direct","All_HD","dairy_tot",0,0,0
65,0,"direct","All_STK","dairy_tot",0,0,0
65,0,"direct","Cancer","dairy_tot",0.0121327083829049,0.0108041243728509,0.0133801860255796
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"direct","Other_CVD","dairy_tot",0,0,0
65,0,"medBMI","All_HD","dairy_tot",0,0,0
65,0,"medBMI","All_STK","dairy_tot",0,0,0
65,0,"medBMI","Cancer","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medBMI","Other_CVD","dairy_tot",0,0,0
65,0,"medSBP","All_HD","dairy_tot",0,0,0
65,0,"medSBP","All_STK","dairy_tot",0,0,0
65,0,"medSBP","Cancer","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"medSBP","Other_CVD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",0.00692686206829527,0.0077021892083724,0.00713496452969365
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"direct","Other_CVD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medBMI","Other_CVD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"medSBP","Other_CVD","dairy_tot",0,0,0
75,0,"direct","All_HD","dairy_tot",0,0,0
75,0,"direct","All_STK","dairy_tot",0,0,0
75,0,"direct","Cancer","dairy_tot",0.0129194372806571,0.008802568818735,0.0114286687441267
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"direct","Other_CVD","dairy_tot",0,0,0
75,0,"medBMI","All_HD","dairy_tot",0,0,0
75,0,"medBMI","All_STK","dairy_tot",0,0,0
75,0,"medBMI","Cancer","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medBMI","Other_CVD","dairy_tot",0,0,0
75,0,"medSBP","All_HD","dairy_tot",0,0,0
75,0,"medSBP","All_STK","dairy_tot",0,0,0
75,0,"medSBP","Cancer","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"medSBP","Other_CVD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",0.0130531969130775,0.010950630913842,0.00945637289674437
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"direct","Other_CVD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medBMI","Other_CVD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"medSBP","Other_CVD","dairy_tot",0,0,0
25,0,"direct","All_HD","leg_tot",0.00714233858054979,0.0080618667939641,0.00725287600944261
25,0,"direct","All_STK","leg_tot",0.0340345068029559,0.0318073021289156,0.0418292420202936
25,0,"direct","Cancer","leg_tot",0.00153127898683207,0.000804727004712839,0.00162840519495784
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","All_HD","leg_tot",0.0143968825537964,0.00861478938090103,0.00740325629670603
25,0,"medBMI","All_STK","leg_tot",0.00931455666350317,0.0103649031760951,0.00999840663765419
25,0,"medBMI","Cancer","leg_tot",0.00124116486090367,0.00120339448768432,0.00127723581073784
25,0,"medBMI","DIAB","leg_tot",0.0184159185355284,0.023212227971834,0.0210987587471686
25,0,"medBMI","Other_CVD","leg_tot",0.0119177769824239,0.00880539506071961,0.00871487923942795
25,0,"medSBP","All_HD","leg_tot",0,0,0
25,0,"medSBP","All_STK","leg_tot",0,0,0
25,0,"medSBP","Cancer","leg_tot",0,0,0
25,0,"medSBP","DIAB","leg_tot",0,0,0
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","All_HD","leg_tot",0.00719048072017822,0.00625353375243633,0.00810802942863554
25,1,"direct","All_STK","leg_tot",0.038099439514634,0.0329366969091542,0.0426255821632653
25,1,"direct","Cancer","leg_tot",0.000461578524366456,0.000422981670902042,0.000508564784899845
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","All_HD","leg_tot",0.0120464621685265,0.0109388144429766,0.012489609239727
25,1,"medBMI","All_STK","leg_tot",0.0112404296074994,0.0085567079320113,0.00886812232486245
25,1,"medBMI","Cancer","leg_tot",0.00160979797248694,0.0016917045036228,0.00125363986065568
25,1,"medBMI","DIAB","leg_tot",0.0132998553887484,0.0254628422688139,0.0211418338819434
25,1,"medBMI","Other_CVD","leg_tot",0.011267672571903,0.0103208400460692,0.00729712291550533
25,1,"medSBP","All_HD","leg_tot",0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","All_HD","leg_tot",0.00790635433096424,0.0102315240669373,0.00680209492193786
35,0,"direct","All_STK","leg_tot",0.0279991253524256,0.0257184435117819,0.0208394565756877
35,0,"direct","Cancer","leg_tot",0.0011946746045564,0.0021268150286743,0.000881520324810255
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","All_HD","leg_tot",0.00938452451677314,0.0103218172315811,0.0063401753381845
35,0,"medBMI","All_STK","leg_tot",0.00868554875789018,0.00960950650634224,0.00609592638855351
35,0,"medBMI","Cancer","leg_tot",0.0013412686081905,0.00159532100365247,0.00108352028487267
35,0,"medBMI","DIAB","leg_tot",0.0280774279597096,0.0237721959979139,0.021502877550862
35,0,"medBMI","Other_CVD","leg_tot",0.00796850929943702,0.00882458095341398,0.00718117404222876
35,0,"medSBP","All_HD","leg_tot",0,0,0
35,0,"medSBP","All_STK","leg_tot",0,0,0
35,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","All_HD","leg_tot",0.00734379054268822,0.00902975091541822,0.00861222019097954
35,1,"direct","All_STK","leg_tot",0.0395968906187502,0.0463389246174356,0.0429958604954012
35,1,"direct","Cancer","leg_tot",0.000309693539473272,0.000464017267059672,0.00059126912142124
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","All_HD","leg_tot",0.0113233042504188,0.00983858076133978,0.00674584610190402
35,1,"medBMI","All_STK","leg_tot",0.00947377644134719,0.00919381552175878,0.0108683191964516
35,1,"medBMI","Cancer","leg_tot",0.00180163023803882,0.00227975523385054,0.00270942181403602
35,1,"medBMI","DIAB","leg_tot",0.0201101634118811,0.0272050890408197,0.013557496377534
35,1,"medBMI","Other_CVD","leg_tot",0.00878604148428644,0.00900051779431693,0.00787863911277609
35,1,"medSBP","All_HD","leg_tot",0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","All_HD","leg_tot",0.00792380939250573,0.00859953588056695,0.00671671721852774
45,0,"direct","All_STK","leg_tot",0.0283240212884027,0.0367500171506698,0.019760294011027
45,0,"direct","Cancer","leg_tot",0.0018153947286117,0.00243906225004913,0.00101062883720112
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","All_HD","leg_tot",0.0099951756559143,0.00740346763102924,0.0055362489783026
45,0,"medBMI","All_STK","leg_tot",0.00848676571110215,0.00726048575498007,0.00601871344198494
45,0,"medBMI","Cancer","leg_tot",0.00147636822938218,0.00188471508890287,0.00121228903591308
45,0,"medBMI","DIAB","leg_tot",0.0220056906593032,0.0241646159031144,0.0130215819522593
45,0,"medBMI","Other_CVD","leg_tot",0.00762224761367363,0.00854533660770778,0.0042596957219845
45,0,"medSBP","All_HD","leg_tot",0,0,0
45,0,"medSBP","All_STK","leg_tot",0,0,0
45,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","All_HD","leg_tot",0.00679151254633933,0.00807921971418201,0.0070445040129216
45,1,"direct","All_STK","leg_tot",0.0338087668128517,0.0316863010611979,0.0438603823024925
45,1,"direct","Cancer","leg_tot",0.000565884033907828,0.000325026290309585,0.00067576144266363
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","All_HD","leg_tot",0.00561107399585447,0.00758651535107699,0.0108593884733886
45,1,"medBMI","All_STK","leg_tot",0.0075353925177748,0.0065818538308905,0.00878981842288773
45,1,"medBMI","Cancer","leg_tot",0.00285005013723278,0.0027331819773296,0.00266722009239706
45,1,"medBMI","DIAB","leg_tot",0.0186268790015705,0.0220492058627557,0.0302949151578375
45,1,"medBMI","Other_CVD","leg_tot",0.00850397959517228,0.00737411899177713,0.00847695258904232
45,1,"medSBP","All_HD","leg_tot",0,0,0
45,1,"medSBP","All_STK","leg_tot",0,0,0
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","All_HD","leg_tot",0.00390000428529738,0.00519919681903806,0.00792992648119019
55,0,"direct","All_STK","leg_tot",0.0220101286757668,0.01843860517736,0.0204753361270125
55,0,"direct","Cancer","leg_tot",0.00089029772000716,0.00127183424641051,0.000919809314910336
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","All_HD","leg_tot",0.00846841514493429,0.00509532959081208,0.00530117050813617
55,0,"medBMI","All_STK","leg_tot",0.00596435794025435,0.0046901838068178,0.00523611641147507
55,0,"medBMI","Cancer","leg_tot",0.00120673538349164,0.0012212216011767,0.00158444632522435
55,0,"medBMI","DIAB","leg_tot",0.0105715489256505,0.00824621612276768,0.0116349306751855
55,0,"medBMI","Other_CVD","leg_tot",0.00612483568318604,0.00522511961233227,0.00444266032316824
55,0,"medSBP","All_HD","leg_tot",0,0,0
55,0,"medSBP","All_STK","leg_tot",0,0,0
55,0,"medSBP","Cancer","leg_tot",0,0,0
55,0,"medSBP","DIAB","leg_tot",0,0,0
55,0,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","All_HD","leg_tot",0.00824104872603583,0.00333694048314091,0.00599561803713811
55,1,"direct","All_STK","leg_tot",0.0240997308678174,0.0231629966308665,0.0275966031304688
55,1,"direct","Cancer","leg_tot",0.000458137560718736,0.000268935126767433,0.000508300038306576
55,1,"direct","DIAB","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","All_HD","leg_tot",0.00498697188632045,0.00570677110905318,0.00724681973232912
55,1,"medBMI","All_STK","leg_tot",0.00691939154746881,0.00483487351337092,0.00542849783337531
55,1,"medBMI","Cancer","leg_tot",0.00222942648082898,0.00175845024767965,0.00221465942203929
55,1,"medBMI","DIAB","leg_tot",0.0132716197240848,0.015151456531447,0.015467501227182
55,1,"medBMI","Other_CVD","leg_tot",0.0073819022073598,0.00594456076372551,0.00503527526625182
55,1,"medSBP","All_HD","leg_tot",0,0,0
55,1,"medSBP","All_STK","leg_tot",0,0,0
55,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,"medSBP","DIAB","leg_tot",0,0,0
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,0,"direct","All_HD","leg_tot",0.00523128888584889,0.0116938637138569,0.00737526180704502
65,0,"direct","All_STK","leg_tot",0.0264459934075468,0.0243582085065241,0.0247482252391698
65,0,"direct","Cancer","leg_tot",0.00156987078392624,0.00190034161679824,0.00173749881579484
65,0,"direct","DIAB","leg_tot",0,0,0
65,0,"direct","Other_CVD","leg_tot",0,0,0
65,0,"medBMI","All_HD","leg_tot",0.00786630796513937,0.00683995957748303,0.00720622627913767
65,0,"medBMI","All_STK","leg_tot",0.00640667190913024,0.00617771817795112,0.00540444271525656
65,0,"medBMI","Cancer","leg_tot",0.00156430319908944,0.0014218406305135,0.00119875224020079
65,0,"medBMI","DIAB","leg_tot",0.016260797992188,0.0220256353066146,0.0105131181778753
65,0,"medBMI","Other_CVD","leg_tot",0.00666117026142329,0.00523159802699408,0.00446053252846197
65,0,"medSBP","All_HD","leg_tot",0,0,0
65,0,"medSBP","All_STK","leg_tot",0,0,0
65,0,"medSBP","Cancer","leg_tot",0,0,0
65,0,"medSBP","DIAB","leg_tot",0,0,0
65,0,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","All_HD","leg_tot",0.0100910205245156,0.00399996782972231,0.00532096741807036
65,1,"direct","All_STK","leg_tot",0.0233903648521055,0.0230052040979805,0.0165625683081469
65,1,"direct","Cancer","leg_tot",0.000446519732833969,0.000237922331757426,0.000413816659836837
65,1,"direct","DIAB","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","All_HD","leg_tot",0.00563829847560145,0.00555427926602777,0.00654006997427085
65,1,"medBMI","All_STK","leg_tot",0.00446714469830961,0.00484948403740378,0.00470847250226261
65,1,"medBMI","Cancer","leg_tot",0.00258742719976443,0.0016460144147877,0.0023452692601972
65,1,"medBMI","DIAB","leg_tot",0.00944187507538283,0.0103653786688845,0.0122601693076064
65,1,"medBMI","Other_CVD","leg_tot",0.00492427216267697,0.00496285879305368,0.00509154079519957
65,1,"medSBP","All_HD","leg_tot",0,0,0
65,1,"medSBP","All_STK","leg_tot",0,0,0
65,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,"medSBP","DIAB","leg_tot",0,0,0
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,0,"direct","All_HD","leg_tot",0.00444196013020307,0.0015334724405379,0.00252438516511845
75,0,"direct","All_STK","leg_tot",0.0110944160405696,0.0132827955982664,0.0122753279169082
75,0,"direct","Cancer","leg_tot",0.0010385207238886,0.00106380664909032,0.000889885385761431
75,0,"direct","DIAB","leg_tot",0,0,0
75,0,"direct","Other_CVD","leg_tot",0,0,0
75,0,"medBMI","All_HD","leg_tot",0.00419118438789018,0.00465750641470333,0.00336576740685269
75,0,"medBMI","All_STK","leg_tot",0.00342284334483621,0.00322140524235511,0.00312231513766422
75,0,"medBMI","Cancer","leg_tot",0.00120892609983301,0.00132889411385388,0.00104060114982997
75,0,"medBMI","DIAB","leg_tot",0.00675087263026459,0.00838900459356683,0.00774042128152282
75,0,"medBMI","Other_CVD","leg_tot",0.00345880761259403,0.0039379055308757,0.00414786156711633
75,0,"medSBP","All_HD","leg_tot",0,0,0
75,0,"medSBP","All_STK","leg_tot",0,0,0
75,0,"medSBP","Cancer","leg_tot",0,0,0
75,0,"medSBP","DIAB","leg_tot",0,0,0
75,0,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","All_HD","leg_tot",0.00303673238488168,0.00233321011055557,0.00290489797569232
75,1,"direct","All_STK","leg_tot",0.0136329378919259,0.0171374860953233,0.0137867336816838
75,1,"direct","Cancer","leg_tot",0.000480911504026228,0.000526754477037717,0.000443593990233472
75,1,"direct","DIAB","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","All_HD","leg_tot",0.00453068340938121,0.00493990532270548,0.00553009812043154
75,1,"medBMI","All_STK","leg_tot",0.00398031145118786,0.00377425977342382,0.00375727564847396
75,1,"medBMI","Cancer","leg_tot",0.00175876926356294,0.00212262621610036,0.00158063350842782
75,1,"medBMI","DIAB","leg_tot",0.00977282399696286,0.00778428425206895,0.0114718604343943
75,1,"medBMI","Other_CVD","leg_tot",0.00334990719796594,0.00497767725875391,0.0036042932010487
75,1,"medSBP","All_HD","leg_tot",0,0,0
75,1,"medSBP","All_STK","leg_tot",0,0,0
75,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,"medSBP","DIAB","leg_tot",0,0,0
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
