"female","race","outcome","riskfactor","V1","V2","V3"
1,4,"MMC","leg_tot",0.000833055840922621,0.00111376133162083,0.00131173658047223
1,4,"OC","leg_tot",0.000892795198886653,0.000953369983494984,0.00117029709590493
1,4,"OSTK","leg_tot",0.00970652019107476,0.0145825874849312,0.0239285936787496
1,4,"OTH","leg_tot",0.00240100146095988,0.00335973654178536,0.00522298510591106
1,4,"PC","leg_tot",0.000857318464449646,0.00118017207360549,0.00132978893251893
1,4,"PVD","leg_tot",0.0018131726282354,0.00374331359487899,0.00504641211685817
1,4,"RHD","leg_tot",0.00322836208279325,0.00419438556950353,0.00580130738732927
1,4,"SCC","leg_tot",0.00207196040657671,0.0036167847366157,0.0038333589819431
1,4,"SCNC","leg_tot",0,0,0
1,4,"TC","leg_tot",0.000645082934693097,0.000883160541173492,0.000911330278354069
1,4,"UC","leg_tot",0.00608769948258899,0.00578759072642731,0.00738801779059041
