"age","female","race","outcome","pathway","riskfactor","V1","V2","V3"
55,1,3,"ISTK","medBMI","dairy_tot",0,0,0
55,1,3,"ISTK","medSBP","dairy_tot",0,0,0
55,1,4,"ISTK","direct","dairy_tot",0,0,0
55,1,4,"ISTK","medBMI","dairy_tot",0,0,0
55,1,4,"ISTK","medSBP","dairy_tot",0,0,0
65,1,1,"ISTK","direct","dairy_tot",0,0,0
65,1,1,"ISTK","medBMI","dairy_tot",0,0,0
65,1,1,"ISTK","medSBP","dairy_tot",0,0,0
65,1,2,"ISTK","direct","dairy_tot",0,0,0
65,1,2,"ISTK","medBMI","dairy_tot",0,0,0
65,1,2,"ISTK","medSBP","dairy_tot",0,0,0
65,1,3,"ISTK","direct","dairy_tot",0,0,0
65,1,3,"ISTK","medBMI","dairy_tot",0,0,0
65,1,3,"ISTK","medSBP","dairy_tot",0,0,0
65,1,4,"ISTK","direct","dairy_tot",0,0,0
65,1,4,"ISTK","medBMI","dairy_tot",0,0,0
65,1,4,"ISTK","medSBP","dairy_tot",0,0,0
75,1,1,"ISTK","direct","dairy_tot",0,0,0
75,1,1,"ISTK","medBMI","dairy_tot",0,0,0
75,1,1,"ISTK","medSBP","dairy_tot",0,0,0
75,1,2,"ISTK","direct","dairy_tot",0,0,0
75,1,2,"ISTK","medBMI","dairy_tot",0,0,0
75,1,2,"ISTK","medSBP","dairy_tot",0,0,0
75,1,3,"ISTK","direct","dairy_tot",0,0,0
75,1,3,"ISTK","medBMI","dairy_tot",0,0,0
75,1,3,"ISTK","medSBP","dairy_tot",0,0,0
75,1,4,"ISTK","direct","dairy_tot",0,0,0
75,1,4,"ISTK","medBMI","dairy_tot",0,0,0
75,1,4,"ISTK","medSBP","dairy_tot",0,0,0
25,0,1,"KC","direct","dairy_tot",0,0,0
25,0,1,"KC","medBMI","dairy_tot",0,0,0
25,0,1,"KC","medSBP","dairy_tot",0,0,0
25,0,2,"KC","direct","dairy_tot",0,0,0
25,0,2,"KC","medBMI","dairy_tot",0,0,0
25,0,2,"KC","medSBP","dairy_tot",0,0,0
25,0,3,"KC","direct","dairy_tot",0,0,0
25,0,3,"KC","medBMI","dairy_tot",0,0,0
25,0,3,"KC","medSBP","dairy_tot",0,0,0
25,0,4,"KC","direct","dairy_tot",0,0,0
25,0,4,"KC","medBMI","dairy_tot",0,0,0
25,0,4,"KC","medSBP","dairy_tot",0,0,0
35,0,1,"KC","direct","dairy_tot",0,0,0
35,0,1,"KC","medBMI","dairy_tot",0,0,0
35,0,1,"KC","medSBP","dairy_tot",0,0,0
35,0,2,"KC","direct","dairy_tot",0,0,0
35,0,2,"KC","medBMI","dairy_tot",0,0,0
35,0,2,"KC","medSBP","dairy_tot",0,0,0
35,0,3,"KC","direct","dairy_tot",0,0,0
35,0,3,"KC","medBMI","dairy_tot",0,0,0
35,0,3,"KC","medSBP","dairy_tot",0,0,0
35,0,4,"KC","direct","dairy_tot",0,0,0
35,0,4,"KC","medBMI","dairy_tot",0,0,0
35,0,4,"KC","medSBP","dairy_tot",0,0,0
45,0,1,"KC","direct","dairy_tot",0,0,0
45,0,1,"KC","medBMI","dairy_tot",0,0,0
45,0,1,"KC","medSBP","dairy_tot",0,0,0
45,0,2,"KC","direct","dairy_tot",0,0,0
45,0,2,"KC","medBMI","dairy_tot",0,0,0
45,0,2,"KC","medSBP","dairy_tot",0,0,0
45,0,3,"KC","direct","dairy_tot",0,0,0
45,0,3,"KC","medBMI","dairy_tot",0,0,0
45,0,3,"KC","medSBP","dairy_tot",0,0,0
45,0,4,"KC","direct","dairy_tot",0,0,0
45,0,4,"KC","medBMI","dairy_tot",0,0,0
45,0,4,"KC","medSBP","dairy_tot",0,0,0
55,0,1,"KC","direct","dairy_tot",0,0,0
55,0,1,"KC","medBMI","dairy_tot",0,0,0
55,0,1,"KC","medSBP","dairy_tot",0,0,0
55,0,2,"KC","direct","dairy_tot",0,0,0
55,0,2,"KC","medBMI","dairy_tot",0,0,0
55,0,2,"KC","medSBP","dairy_tot",0,0,0
55,0,3,"KC","direct","dairy_tot",0,0,0
55,0,3,"KC","medBMI","dairy_tot",0,0,0
55,0,3,"KC","medSBP","dairy_tot",0,0,0
55,0,4,"KC","direct","dairy_tot",0,0,0
55,0,4,"KC","medBMI","dairy_tot",0,0,0
55,0,4,"KC","medSBP","dairy_tot",0,0,0
65,0,1,"KC","direct","dairy_tot",0,0,0
65,0,1,"KC","medBMI","dairy_tot",0,0,0
65,0,1,"KC","medSBP","dairy_tot",0,0,0
65,0,2,"KC","direct","dairy_tot",0,0,0
65,0,2,"KC","medBMI","dairy_tot",0,0,0
65,0,2,"KC","medSBP","dairy_tot",0,0,0
65,0,3,"KC","direct","dairy_tot",0,0,0
65,0,3,"KC","medBMI","dairy_tot",0,0,0
65,0,3,"KC","medSBP","dairy_tot",0,0,0
65,0,4,"KC","direct","dairy_tot",0,0,0
65,0,4,"KC","medBMI","dairy_tot",0,0,0
65,0,4,"KC","medSBP","dairy_tot",0,0,0
75,0,1,"KC","direct","dairy_tot",0,0,0
75,0,1,"KC","medBMI","dairy_tot",0,0,0
75,0,1,"KC","medSBP","dairy_tot",0,0,0
75,0,2,"KC","direct","dairy_tot",0,0,0
75,0,2,"KC","medBMI","dairy_tot",0,0,0
75,0,2,"KC","medSBP","dairy_tot",0,0,0
75,0,3,"KC","direct","dairy_tot",0,0,0
75,0,3,"KC","medBMI","dairy_tot",0,0,0
75,0,3,"KC","medSBP","dairy_tot",0,0,0
75,0,4,"KC","direct","dairy_tot",0,0,0
75,0,4,"KC","medBMI","dairy_tot",0,0,0
75,0,4,"KC","medSBP","dairy_tot",0,0,0
25,1,1,"KC","direct","dairy_tot",0,0,0
25,1,1,"KC","medBMI","dairy_tot",0,0,0
25,1,1,"KC","medSBP","dairy_tot",0,0,0
25,1,2,"KC","direct","dairy_tot",0,0,0
25,1,2,"KC","medBMI","dairy_tot",0,0,0
25,1,2,"KC","medSBP","dairy_tot",0,0,0
25,1,3,"KC","direct","dairy_tot",0,0,0
25,1,3,"KC","medBMI","dairy_tot",0,0,0
25,1,3,"KC","medSBP","dairy_tot",0,0,0
25,1,4,"KC","direct","dairy_tot",0,0,0
25,1,4,"KC","medBMI","dairy_tot",0,0,0
25,1,4,"KC","medSBP","dairy_tot",0,0,0
35,1,1,"KC","direct","dairy_tot",0,0,0
35,1,1,"KC","medBMI","dairy_tot",0,0,0
35,1,1,"KC","medSBP","dairy_tot",0,0,0
35,1,2,"KC","direct","dairy_tot",0,0,0
35,1,2,"KC","medBMI","dairy_tot",0,0,0
35,1,2,"KC","medSBP","dairy_tot",0,0,0
35,1,3,"KC","direct","dairy_tot",0,0,0
35,1,3,"KC","medBMI","dairy_tot",0,0,0
35,1,3,"KC","medSBP","dairy_tot",0,0,0
35,1,4,"KC","direct","dairy_tot",0,0,0
35,1,4,"KC","medBMI","dairy_tot",0,0,0
35,1,4,"KC","medSBP","dairy_tot",0,0,0
45,1,1,"KC","direct","dairy_tot",0,0,0
45,1,1,"KC","medBMI","dairy_tot",0,0,0
45,1,1,"KC","medSBP","dairy_tot",0,0,0
45,1,2,"KC","direct","dairy_tot",0,0,0
45,1,2,"KC","medBMI","dairy_tot",0,0,0
45,1,2,"KC","medSBP","dairy_tot",0,0,0
45,1,3,"KC","direct","dairy_tot",0,0,0
45,1,3,"KC","medBMI","dairy_tot",0,0,0
45,1,3,"KC","medSBP","dairy_tot",0,0,0
45,1,4,"KC","direct","dairy_tot",0,0,0
45,1,4,"KC","medBMI","dairy_tot",0,0,0
45,1,4,"KC","medSBP","dairy_tot",0,0,0
55,1,1,"KC","direct","dairy_tot",0,0,0
55,1,1,"KC","medBMI","dairy_tot",0,0,0
55,1,1,"KC","medSBP","dairy_tot",0,0,0
55,1,2,"KC","direct","dairy_tot",0,0,0
55,1,2,"KC","medBMI","dairy_tot",0,0,0
55,1,2,"KC","medSBP","dairy_tot",0,0,0
55,1,3,"KC","direct","dairy_tot",0,0,0
55,1,3,"KC","medBMI","dairy_tot",0,0,0
55,1,3,"KC","medSBP","dairy_tot",0,0,0
55,1,4,"KC","direct","dairy_tot",0,0,0
55,1,4,"KC","medBMI","dairy_tot",0,0,0
55,1,4,"KC","medSBP","dairy_tot",0,0,0
65,1,1,"KC","direct","dairy_tot",0,0,0
65,1,1,"KC","medBMI","dairy_tot",0,0,0
65,1,1,"KC","medSBP","dairy_tot",0,0,0
65,1,2,"KC","direct","dairy_tot",0,0,0
65,1,2,"KC","medBMI","dairy_tot",0,0,0
65,1,2,"KC","medSBP","dairy_tot",0,0,0
65,1,3,"KC","direct","dairy_tot",0,0,0
65,1,3,"KC","medBMI","dairy_tot",0,0,0
65,1,3,"KC","medSBP","dairy_tot",0,0,0
65,1,4,"KC","direct","dairy_tot",0,0,0
65,1,4,"KC","medBMI","dairy_tot",0,0,0
65,1,4,"KC","medSBP","dairy_tot",0,0,0
75,1,1,"KC","direct","dairy_tot",0,0,0
75,1,1,"KC","medBMI","dairy_tot",0,0,0
75,1,1,"KC","medSBP","dairy_tot",0,0,0
75,1,2,"KC","direct","dairy_tot",0,0,0
75,1,2,"KC","medBMI","dairy_tot",0,0,0
75,1,2,"KC","medSBP","dairy_tot",0,0,0
75,1,3,"KC","direct","dairy_tot",0,0,0
75,1,3,"KC","medBMI","dairy_tot",0,0,0
75,1,3,"KC","medSBP","dairy_tot",0,0,0
75,1,4,"KC","direct","dairy_tot",0,0,0
75,1,4,"KC","medBMI","dairy_tot",0,0,0
75,1,4,"KC","medSBP","dairy_tot",0,0,0
25,0,1,"LC","direct","dairy_tot",0,0,0
25,0,1,"LC","medBMI","dairy_tot",0,0,0
25,0,1,"LC","medSBP","dairy_tot",0,0,0
25,0,2,"LC","direct","dairy_tot",0,0,0
25,0,2,"LC","medBMI","dairy_tot",0,0,0
25,0,2,"LC","medSBP","dairy_tot",0,0,0
25,0,3,"LC","direct","dairy_tot",0,0,0
25,0,3,"LC","medBMI","dairy_tot",0,0,0
25,0,3,"LC","medSBP","dairy_tot",0,0,0
25,0,4,"LC","direct","dairy_tot",0,0,0
25,0,4,"LC","medBMI","dairy_tot",0,0,0
25,0,4,"LC","medSBP","dairy_tot",0,0,0
35,0,1,"LC","direct","dairy_tot",0,0,0
35,0,1,"LC","medBMI","dairy_tot",0,0,0
35,0,1,"LC","medSBP","dairy_tot",0,0,0
35,0,2,"LC","direct","dairy_tot",0,0,0
35,0,2,"LC","medBMI","dairy_tot",0,0,0
35,0,2,"LC","medSBP","dairy_tot",0,0,0
35,0,3,"LC","direct","dairy_tot",0,0,0
35,0,3,"LC","medBMI","dairy_tot",0,0,0
35,0,3,"LC","medSBP","dairy_tot",0,0,0
35,0,4,"LC","direct","dairy_tot",0,0,0
35,0,4,"LC","medBMI","dairy_tot",0,0,0
35,0,4,"LC","medSBP","dairy_tot",0,0,0
45,0,1,"LC","direct","dairy_tot",0,0,0
45,0,1,"LC","medBMI","dairy_tot",0,0,0
45,0,1,"LC","medSBP","dairy_tot",0,0,0
45,0,2,"LC","direct","dairy_tot",0,0,0
45,0,2,"LC","medBMI","dairy_tot",0,0,0
45,0,2,"LC","medSBP","dairy_tot",0,0,0
45,0,3,"LC","direct","dairy_tot",0,0,0
45,0,3,"LC","medBMI","dairy_tot",0,0,0
45,0,3,"LC","medSBP","dairy_tot",0,0,0
45,0,4,"LC","direct","dairy_tot",0,0,0
45,0,4,"LC","medBMI","dairy_tot",0,0,0
45,0,4,"LC","medSBP","dairy_tot",0,0,0
55,0,1,"LC","direct","dairy_tot",0,0,0
55,0,1,"LC","medBMI","dairy_tot",0,0,0
55,0,1,"LC","medSBP","dairy_tot",0,0,0
55,0,2,"LC","direct","dairy_tot",0,0,0
55,0,2,"LC","medBMI","dairy_tot",0,0,0
55,0,2,"LC","medSBP","dairy_tot",0,0,0
55,0,3,"LC","direct","dairy_tot",0,0,0
55,0,3,"LC","medBMI","dairy_tot",0,0,0
55,0,3,"LC","medSBP","dairy_tot",0,0,0
55,0,4,"LC","direct","dairy_tot",0,0,0
55,0,4,"LC","medBMI","dairy_tot",0,0,0
55,0,4,"LC","medSBP","dairy_tot",0,0,0
65,0,1,"LC","direct","dairy_tot",0,0,0
65,0,1,"LC","medBMI","dairy_tot",0,0,0
65,0,1,"LC","medSBP","dairy_tot",0,0,0
65,0,2,"LC","direct","dairy_tot",0,0,0
65,0,2,"LC","medBMI","dairy_tot",0,0,0
65,0,2,"LC","medSBP","dairy_tot",0,0,0
65,0,3,"LC","direct","dairy_tot",0,0,0
65,0,3,"LC","medBMI","dairy_tot",0,0,0
65,0,3,"LC","medSBP","dairy_tot",0,0,0
65,0,4,"LC","direct","dairy_tot",0,0,0
65,0,4,"LC","medBMI","dairy_tot",0,0,0
65,0,4,"LC","medSBP","dairy_tot",0,0,0
75,0,1,"LC","direct","dairy_tot",0,0,0
75,0,1,"LC","medBMI","dairy_tot",0,0,0
75,0,1,"LC","medSBP","dairy_tot",0,0,0
75,0,2,"LC","direct","dairy_tot",0,0,0
75,0,2,"LC","medBMI","dairy_tot",0,0,0
75,0,2,"LC","medSBP","dairy_tot",0,0,0
75,0,3,"LC","direct","dairy_tot",0,0,0
75,0,3,"LC","medBMI","dairy_tot",0,0,0
75,0,3,"LC","medSBP","dairy_tot",0,0,0
75,0,4,"LC","direct","dairy_tot",0,0,0
75,0,4,"LC","medBMI","dairy_tot",0,0,0
75,0,4,"LC","medSBP","dairy_tot",0,0,0
25,1,1,"LC","direct","dairy_tot",0,0,0
25,1,1,"LC","medBMI","dairy_tot",0,0,0
25,1,1,"LC","medSBP","dairy_tot",0,0,0
25,1,2,"LC","direct","dairy_tot",0,0,0
25,1,2,"LC","medBMI","dairy_tot",0,0,0
25,1,2,"LC","medSBP","dairy_tot",0,0,0
25,1,3,"LC","direct","dairy_tot",0,0,0
25,1,3,"LC","medBMI","dairy_tot",0,0,0
25,1,3,"LC","medSBP","dairy_tot",0,0,0
25,1,4,"LC","direct","dairy_tot",0,0,0
25,1,4,"LC","medBMI","dairy_tot",0,0,0
25,1,4,"LC","medSBP","dairy_tot",0,0,0
35,1,1,"LC","direct","dairy_tot",0,0,0
35,1,1,"LC","medBMI","dairy_tot",0,0,0
35,1,1,"LC","medSBP","dairy_tot",0,0,0
35,1,2,"LC","direct","dairy_tot",0,0,0
35,1,2,"LC","medBMI","dairy_tot",0,0,0
35,1,2,"LC","medSBP","dairy_tot",0,0,0
35,1,3,"LC","direct","dairy_tot",0,0,0
35,1,3,"LC","medBMI","dairy_tot",0,0,0
35,1,3,"LC","medSBP","dairy_tot",0,0,0
35,1,4,"LC","direct","dairy_tot",0,0,0
35,1,4,"LC","medBMI","dairy_tot",0,0,0
35,1,4,"LC","medSBP","dairy_tot",0,0,0
45,1,1,"LC","direct","dairy_tot",0,0,0
45,1,1,"LC","medBMI","dairy_tot",0,0,0
45,1,1,"LC","medSBP","dairy_tot",0,0,0
45,1,2,"LC","direct","dairy_tot",0,0,0
45,1,2,"LC","medBMI","dairy_tot",0,0,0
45,1,2,"LC","medSBP","dairy_tot",0,0,0
45,1,3,"LC","direct","dairy_tot",0,0,0
45,1,3,"LC","medBMI","dairy_tot",0,0,0
45,1,3,"LC","medSBP","dairy_tot",0,0,0
45,1,4,"LC","direct","dairy_tot",0,0,0
45,1,4,"LC","medBMI","dairy_tot",0,0,0
45,1,4,"LC","medSBP","dairy_tot",0,0,0
55,1,1,"LC","direct","dairy_tot",0,0,0
55,1,1,"LC","medBMI","dairy_tot",0,0,0
55,1,1,"LC","medSBP","dairy_tot",0,0,0
55,1,2,"LC","direct","dairy_tot",0,0,0
55,1,2,"LC","medBMI","dairy_tot",0,0,0
55,1,2,"LC","medSBP","dairy_tot",0,0,0
55,1,3,"LC","direct","dairy_tot",0,0,0
55,1,3,"LC","medBMI","dairy_tot",0,0,0
55,1,3,"LC","medSBP","dairy_tot",0,0,0
55,1,4,"LC","direct","dairy_tot",0,0,0
55,1,4,"LC","medBMI","dairy_tot",0,0,0
55,1,4,"LC","medSBP","dairy_tot",0,0,0
65,1,1,"LC","direct","dairy_tot",0,0,0
65,1,1,"LC","medBMI","dairy_tot",0,0,0
65,1,1,"LC","medSBP","dairy_tot",0,0,0
65,1,2,"LC","direct","dairy_tot",0,0,0
65,1,2,"LC","medBMI","dairy_tot",0,0,0
65,1,2,"LC","medSBP","dairy_tot",0,0,0
65,1,3,"LC","direct","dairy_tot",0,0,0
65,1,3,"LC","medBMI","dairy_tot",0,0,0
65,1,3,"LC","medSBP","dairy_tot",0,0,0
65,1,4,"LC","direct","dairy_tot",0,0,0
65,1,4,"LC","medBMI","dairy_tot",0,0,0
65,1,4,"LC","medSBP","dairy_tot",0,0,0
75,1,1,"LC","direct","dairy_tot",0,0,0
75,1,1,"LC","medBMI","dairy_tot",0,0,0
75,1,1,"LC","medSBP","dairy_tot",0,0,0
75,1,2,"LC","direct","dairy_tot",0,0,0
75,1,2,"LC","medBMI","dairy_tot",0,0,0
75,1,2,"LC","medSBP","dairy_tot",0,0,0
75,1,3,"LC","direct","dairy_tot",0,0,0
75,1,3,"LC","medBMI","dairy_tot",0,0,0
75,1,3,"LC","medSBP","dairy_tot",0,0,0
75,1,4,"LC","direct","dairy_tot",0,0,0
75,1,4,"LC","medBMI","dairy_tot",0,0,0
75,1,4,"LC","medSBP","dairy_tot",0,0,0
25,0,1,"LVC","direct","dairy_tot",0,0,0
25,0,1,"LVC","medBMI","dairy_tot",0,0,0
25,0,1,"LVC","medSBP","dairy_tot",0,0,0
25,0,2,"LVC","direct","dairy_tot",0,0,0
25,0,2,"LVC","medBMI","dairy_tot",0,0,0
25,0,2,"LVC","medSBP","dairy_tot",0,0,0
25,0,3,"LVC","direct","dairy_tot",0,0,0
25,0,3,"LVC","medBMI","dairy_tot",0,0,0
25,0,3,"LVC","medSBP","dairy_tot",0,0,0
25,0,4,"LVC","direct","dairy_tot",0,0,0
25,0,4,"LVC","medBMI","dairy_tot",0,0,0
25,0,4,"LVC","medSBP","dairy_tot",0,0,0
35,0,1,"LVC","direct","dairy_tot",0,0,0
35,0,1,"LVC","medBMI","dairy_tot",0,0,0
35,0,1,"LVC","medSBP","dairy_tot",0,0,0
35,0,2,"LVC","direct","dairy_tot",0,0,0
35,0,2,"LVC","medBMI","dairy_tot",0,0,0
35,0,2,"LVC","medSBP","dairy_tot",0,0,0
35,0,3,"LVC","direct","dairy_tot",0,0,0
35,0,3,"LVC","medBMI","dairy_tot",0,0,0
35,0,3,"LVC","medSBP","dairy_tot",0,0,0
35,0,4,"LVC","direct","dairy_tot",0,0,0
35,0,4,"LVC","medBMI","dairy_tot",0,0,0
35,0,4,"LVC","medSBP","dairy_tot",0,0,0
45,0,1,"LVC","direct","dairy_tot",0,0,0
45,0,1,"LVC","medBMI","dairy_tot",0,0,0
45,0,1,"LVC","medSBP","dairy_tot",0,0,0
45,0,2,"LVC","direct","dairy_tot",0,0,0
45,0,2,"LVC","medBMI","dairy_tot",0,0,0
45,0,2,"LVC","medSBP","dairy_tot",0,0,0
45,0,3,"LVC","direct","dairy_tot",0,0,0
45,0,3,"LVC","medBMI","dairy_tot",0,0,0
45,0,3,"LVC","medSBP","dairy_tot",0,0,0
45,0,4,"LVC","direct","dairy_tot",0,0,0
45,0,4,"LVC","medBMI","dairy_tot",0,0,0
45,0,4,"LVC","medSBP","dairy_tot",0,0,0
55,0,1,"LVC","direct","dairy_tot",0,0,0
55,0,1,"LVC","medBMI","dairy_tot",0,0,0
55,0,1,"LVC","medSBP","dairy_tot",0,0,0
55,0,2,"LVC","direct","dairy_tot",0,0,0
55,0,2,"LVC","medBMI","dairy_tot",0,0,0
55,0,2,"LVC","medSBP","dairy_tot",0,0,0
55,0,3,"LVC","direct","dairy_tot",0,0,0
55,0,3,"LVC","medBMI","dairy_tot",0,0,0
55,0,3,"LVC","medSBP","dairy_tot",0,0,0
55,0,4,"LVC","direct","dairy_tot",0,0,0
55,0,4,"LVC","medBMI","dairy_tot",0,0,0
55,0,4,"LVC","medSBP","dairy_tot",0,0,0
65,0,1,"LVC","direct","dairy_tot",0,0,0
65,0,1,"LVC","medBMI","dairy_tot",0,0,0
65,0,1,"LVC","medSBP","dairy_tot",0,0,0
65,0,2,"LVC","direct","dairy_tot",0,0,0
65,0,2,"LVC","medBMI","dairy_tot",0,0,0
65,0,2,"LVC","medSBP","dairy_tot",0,0,0
65,0,3,"LVC","direct","dairy_tot",0,0,0
65,0,3,"LVC","medBMI","dairy_tot",0,0,0
65,0,3,"LVC","medSBP","dairy_tot",0,0,0
65,0,4,"LVC","direct","dairy_tot",0,0,0
65,0,4,"LVC","medBMI","dairy_tot",0,0,0
65,0,4,"LVC","medSBP","dairy_tot",0,0,0
75,0,1,"LVC","direct","dairy_tot",0,0,0
75,0,1,"LVC","medBMI","dairy_tot",0,0,0
75,0,1,"LVC","medSBP","dairy_tot",0,0,0
75,0,2,"LVC","direct","dairy_tot",0,0,0
75,0,2,"LVC","medBMI","dairy_tot",0,0,0
75,0,2,"LVC","medSBP","dairy_tot",0,0,0
75,0,3,"LVC","direct","dairy_tot",0,0,0
75,0,3,"LVC","medBMI","dairy_tot",0,0,0
75,0,3,"LVC","medSBP","dairy_tot",0,0,0
75,0,4,"LVC","direct","dairy_tot",0,0,0
75,0,4,"LVC","medBMI","dairy_tot",0,0,0
75,0,4,"LVC","medSBP","dairy_tot",0,0,0
25,1,1,"LVC","direct","dairy_tot",0,0,0
25,1,1,"LVC","medBMI","dairy_tot",0,0,0
25,1,1,"LVC","medSBP","dairy_tot",0,0,0
25,1,2,"LVC","direct","dairy_tot",0,0,0
25,1,2,"LVC","medBMI","dairy_tot",0,0,0
25,1,2,"LVC","medSBP","dairy_tot",0,0,0
25,1,3,"LVC","direct","dairy_tot",0,0,0
25,1,3,"LVC","medBMI","dairy_tot",0,0,0
25,1,3,"LVC","medSBP","dairy_tot",0,0,0
25,1,4,"LVC","direct","dairy_tot",0,0,0
25,1,4,"LVC","medBMI","dairy_tot",0,0,0
25,1,4,"LVC","medSBP","dairy_tot",0,0,0
35,1,1,"LVC","direct","dairy_tot",0,0,0
35,1,1,"LVC","medBMI","dairy_tot",0,0,0
35,1,1,"LVC","medSBP","dairy_tot",0,0,0
35,1,2,"LVC","direct","dairy_tot",0,0,0
35,1,2,"LVC","medBMI","dairy_tot",0,0,0
35,1,2,"LVC","medSBP","dairy_tot",0,0,0
35,1,3,"LVC","direct","dairy_tot",0,0,0
35,1,3,"LVC","medBMI","dairy_tot",0,0,0
35,1,3,"LVC","medSBP","dairy_tot",0,0,0
35,1,4,"LVC","direct","dairy_tot",0,0,0
35,1,4,"LVC","medBMI","dairy_tot",0,0,0
35,1,4,"LVC","medSBP","dairy_tot",0,0,0
45,1,1,"LVC","direct","dairy_tot",0,0,0
45,1,1,"LVC","medBMI","dairy_tot",0,0,0
45,1,1,"LVC","medSBP","dairy_tot",0,0,0
45,1,2,"LVC","direct","dairy_tot",0,0,0
45,1,2,"LVC","medBMI","dairy_tot",0,0,0
45,1,2,"LVC","medSBP","dairy_tot",0,0,0
45,1,3,"LVC","direct","dairy_tot",0,0,0
45,1,3,"LVC","medBMI","dairy_tot",0,0,0
45,1,3,"LVC","medSBP","dairy_tot",0,0,0
45,1,4,"LVC","direct","dairy_tot",0,0,0
45,1,4,"LVC","medBMI","dairy_tot",0,0,0
45,1,4,"LVC","medSBP","dairy_tot",0,0,0
55,1,1,"LVC","direct","dairy_tot",0,0,0
55,1,1,"LVC","medBMI","dairy_tot",0,0,0
55,1,1,"LVC","medSBP","dairy_tot",0,0,0
55,1,2,"LVC","direct","dairy_tot",0,0,0
55,1,2,"LVC","medBMI","dairy_tot",0,0,0
55,1,2,"LVC","medSBP","dairy_tot",0,0,0
55,1,3,"LVC","direct","dairy_tot",0,0,0
55,1,3,"LVC","medBMI","dairy_tot",0,0,0
55,1,3,"LVC","medSBP","dairy_tot",0,0,0
55,1,4,"LVC","direct","dairy_tot",0,0,0
55,1,4,"LVC","medBMI","dairy_tot",0,0,0
55,1,4,"LVC","medSBP","dairy_tot",0,0,0
65,1,1,"LVC","direct","dairy_tot",0,0,0
65,1,1,"LVC","medBMI","dairy_tot",0,0,0
65,1,1,"LVC","medSBP","dairy_tot",0,0,0
65,1,2,"LVC","direct","dairy_tot",0,0,0
65,1,2,"LVC","medBMI","dairy_tot",0,0,0
65,1,2,"LVC","medSBP","dairy_tot",0,0,0
65,1,3,"LVC","direct","dairy_tot",0,0,0
65,1,3,"LVC","medBMI","dairy_tot",0,0,0
65,1,3,"LVC","medSBP","dairy_tot",0,0,0
65,1,4,"LVC","direct","dairy_tot",0,0,0
65,1,4,"LVC","medBMI","dairy_tot",0,0,0
65,1,4,"LVC","medSBP","dairy_tot",0,0,0
75,1,1,"LVC","direct","dairy_tot",0,0,0
75,1,1,"LVC","medBMI","dairy_tot",0,0,0
75,1,1,"LVC","medSBP","dairy_tot",0,0,0
75,1,2,"LVC","direct","dairy_tot",0,0,0
75,1,2,"LVC","medBMI","dairy_tot",0,0,0
75,1,2,"LVC","medSBP","dairy_tot",0,0,0
75,1,3,"LVC","direct","dairy_tot",0,0,0
75,1,3,"LVC","medBMI","dairy_tot",0,0,0
75,1,3,"LVC","medSBP","dairy_tot",0,0,0
75,1,4,"LVC","direct","dairy_tot",0,0,0
75,1,4,"LVC","medBMI","dairy_tot",0,0,0
75,1,4,"LVC","medSBP","dairy_tot",0,0,0
25,0,1,"MLPC","direct","dairy_tot",0,0,0
25,0,1,"MLPC","medBMI","dairy_tot",0,0,0
25,0,1,"MLPC","medSBP","dairy_tot",0,0,0
25,0,2,"MLPC","direct","dairy_tot",0,0,0
25,0,2,"MLPC","medBMI","dairy_tot",0,0,0
25,0,2,"MLPC","medSBP","dairy_tot",0,0,0
25,0,3,"MLPC","direct","dairy_tot",0,0,0
25,0,3,"MLPC","medBMI","dairy_tot",0,0,0
25,0,3,"MLPC","medSBP","dairy_tot",0,0,0
25,0,4,"MLPC","direct","dairy_tot",0,0,0
25,0,4,"MLPC","medBMI","dairy_tot",0,0,0
25,0,4,"MLPC","medSBP","dairy_tot",0,0,0
35,0,1,"MLPC","direct","dairy_tot",0,0,0
35,0,1,"MLPC","medBMI","dairy_tot",0,0,0
35,0,1,"MLPC","medSBP","dairy_tot",0,0,0
35,0,2,"MLPC","direct","dairy_tot",0,0,0
35,0,2,"MLPC","medBMI","dairy_tot",0,0,0
35,0,2,"MLPC","medSBP","dairy_tot",0,0,0
35,0,3,"MLPC","direct","dairy_tot",0,0,0
35,0,3,"MLPC","medBMI","dairy_tot",0,0,0
35,0,3,"MLPC","medSBP","dairy_tot",0,0,0
35,0,4,"MLPC","direct","dairy_tot",0,0,0
35,0,4,"MLPC","medBMI","dairy_tot",0,0,0
35,0,4,"MLPC","medSBP","dairy_tot",0,0,0
45,0,1,"MLPC","direct","dairy_tot",0,0,0
45,0,1,"MLPC","medBMI","dairy_tot",0,0,0
45,0,1,"MLPC","medSBP","dairy_tot",0,0,0
45,0,2,"MLPC","direct","dairy_tot",0,0,0
45,0,2,"MLPC","medBMI","dairy_tot",0,0,0
45,0,2,"MLPC","medSBP","dairy_tot",0,0,0
45,0,3,"MLPC","direct","dairy_tot",0,0,0
45,0,3,"MLPC","medBMI","dairy_tot",0,0,0
45,0,3,"MLPC","medSBP","dairy_tot",0,0,0
45,0,4,"MLPC","direct","dairy_tot",0,0,0
45,0,4,"MLPC","medBMI","dairy_tot",0,0,0
45,0,4,"MLPC","medSBP","dairy_tot",0,0,0
55,0,1,"MLPC","direct","dairy_tot",0,0,0
55,0,1,"MLPC","medBMI","dairy_tot",0,0,0
55,0,1,"MLPC","medSBP","dairy_tot",0,0,0
