"age","female","outcome","riskfactor","V1","V2","V3"
55,1,"ISTK","leg_tot",40.5882738997209,29.4960188322981,33.6342301885251
65,1,"ISTK","leg_tot",67.7630317303746,70.2169125045111,49.0969682755068
75,1,"ISTK","leg_tot",290.344867820945,464.129449804078,355.511010908962
25,0,"KC","leg_tot",1.7047551581966,2.53262036908968,2.16966672631071
35,0,"KC","leg_tot",5.53429345135757,8.66040736547901,7.3172980418576
45,0,"KC","leg_tot",26.851072067023,35.241874856793,17.8179140971399
55,0,"KC","leg_tot",46.7416644864857,40.3266489082007,58.3156534487177
65,0,"KC","leg_tot",65.960446445693,67.5436681737236,65.8883767096819
75,0,"KC","leg_tot",41.419084340156,45.554279324001,50.0763509962275
25,1,"KC","leg_tot",2.22090290287865,2.2914541174438,1.54561572787552
35,1,"KC","leg_tot",4.54452043822188,7.36824788297127,5.67187559267252
45,1,"KC","leg_tot",14.8784438270553,18.2489622993611,13.0885212994782
55,1,"KC","leg_tot",29.8271289938562,25.5574079080004,26.8981743877738
65,1,"KC","leg_tot",30.3166913799019,29.2196473402885,23.3387646644081
75,1,"KC","leg_tot",23.5028972970353,16.376555955789,17.9287894871129
25,0,"LC","leg_tot",0,0,0
35,0,"LC","leg_tot",0,0,0
45,0,"LC","leg_tot",0,0,0
55,0,"LC","leg_tot",0,0,0
65,0,"LC","leg_tot",0,0,0
75,0,"LC","leg_tot",0,0,0
25,1,"LC","leg_tot",0,0,0
35,1,"LC","leg_tot",0,0,0
45,1,"LC","leg_tot",0,0,0
55,1,"LC","leg_tot",0,0,0
65,1,"LC","leg_tot",0,0,0
75,1,"LC","leg_tot",0,0,0
25,0,"LVC","leg_tot",0.495481808551615,0.536047810532006,0.50800362679666
35,0,"LVC","leg_tot",0.835793425074003,1.03396882521502,0.340174529909132
45,0,"LVC","leg_tot",5.99546411403138,6.66021998672647,6.80858053338854
55,0,"LVC","leg_tot",38.0878542311518,34.4734926723209,47.6100277575806
65,0,"LVC","leg_tot",44.9527566510031,35.5080021658106,26.0415714885471
75,0,"LVC","leg_tot",17.5826534839354,20.5250549200682,11.4781135816028
25,1,"LVC","leg_tot",0.450622241646309,0.506171745031814,0.367463554038023
35,1,"LVC","leg_tot",0.682656310192573,1.00972745626457,0.928308226746011
45,1,"LVC","leg_tot",3.14881828335038,2.19665875982137,3.33386345810326
55,1,"LVC","leg_tot",11.0690610724665,9.00503206593401,15.7320687364007
65,1,"LVC","leg_tot",9.78445189387264,7.18910672687163,11.8934514361646
75,1,"LVC","leg_tot",18.2112081517608,10.6163319617011,14.7117301821799
25,0,"MLPC","leg_tot",6.92961154639628,3.54374195884975,6.92178335483064
35,0,"MLPC","leg_tot",13.4472132718504,22.8800485095611,9.38869553311687
45,0,"MLPC","leg_tot",67.6035610914186,91.6582666374462,37.3361321323466
55,0,"MLPC","leg_tot",107.071087211809,151.513997077922,110.40156457877
65,0,"MLPC","leg_tot",204.191905670942,248.188726520496,229.762975548643
75,0,"MLPC","leg_tot",115.099334007037,117.614169764911,97.9669988404677
25,1,"MLPC","leg_tot",4.95017814686543,4.81229245767231,5.47310457435271
35,1,"MLPC","leg_tot",5.81385708684105,8.49216929978036,11.1868159161031
45,1,"MLPC","leg_tot",33.8663528181662,19.5323206956101,39.9364314632901
55,1,"MLPC","leg_tot",81.6889575921298,47.7719593996339,89.9452656019916
65,1,"MLPC","leg_tot",78.634315362631,41.8144571416348,73.0689582709784
75,1,"MLPC","leg_tot",74.264438248529,81.7383699896037,68.5578167325839
25,0,"MMC","leg_tot",0.086372064184695,0.0581261073413614,0.0864732064055324
35,0,"MMC","leg_tot",0.559299128444177,0.720925662570217,0.338361537413022
45,0,"MMC","leg_tot",2.26429345199517,2.61411907444191,1.13058215579419
55,0,"MMC","leg_tot",3.94474893161689,2.08299125559034,5.49374022842786
65,0,"MMC","leg_tot",9.11171804672928,7.71345917248731,4.17051764031236
75,0,"MMC","leg_tot",5.51888957175741,6.69441672863902,4.86910497196988
25,1,"MMC","leg_tot",0.057500433014976,0.0952547152946666,0.110189071363608
35,1,"MMC","leg_tot",0.384345035636768,0.453251332384698,0.514802485160561
45,1,"MMC","leg_tot",2.76499520152019,1.38039446559835,0.99133600956902
55,1,"MMC","leg_tot",4.80031043666027,4.02847104967758,3.62445840105538
65,1,"MMC","leg_tot",3.30972472858156,6.32392389324009,5.10205947756544
75,1,"MMC","leg_tot",5.64579291644868,3.06803470329847,6.47907307934843
25,0,"OC","leg_tot",0,0,0
35,0,"OC","leg_tot",0,0,0
45,0,"OC","leg_tot",0,0,0
55,0,"OC","leg_tot",0,0,0
65,0,"OC","leg_tot",0,0,0
75,0,"OC","leg_tot",0,0,0
25,1,"OC","leg_tot",0.735180721983846,0.975624771880823,0.74275149914919
35,1,"OC","leg_tot",0.944578726963429,0.840590241215363,0.544142572911034
45,1,"OC","leg_tot",3.50350791913978,2.01190512177674,2.86154142981599
55,1,"OC","leg_tot",4.72419923376158,3.28839915739966,4.85547190910291
65,1,"OC","leg_tot",6.9209174023062,3.82398686691424,5.28493589230898
75,1,"OC","leg_tot",2.23518257350127,8.07953603971506,3.49759774494074
25,0,"OSTK","leg_tot",2.39936192172642,1.82738079878956,1.62966863626037
35,0,"OSTK","leg_tot",7.54746126314212,8.68723366719968,7.34968397855065
45,0,"OSTK","leg_tot",26.8096535143681,45.2797716358476,20.7625182889923
55,0,"OSTK","leg_tot",77.6466291119565,90.2757505457433,81.660676629103
65,0,"OSTK","leg_tot",227.485449727879,190.055805489922,245.327762215517
75,0,"OSTK","leg_tot",251.462516821235,416.197625728279,307.884375733231
25,1,"OSTK","leg_tot",2.53869253286665,1.94597761479638,1.99959639041657
35,1,"OSTK","leg_tot",6.96598062599127,8.44347417436587,9.50143905759105
45,1,"OSTK","leg_tot",30.4167410941567,29.4409564013489,32.0515342692181
55,1,"OSTK","leg_tot",69.4978282206653,72.662921938542,69.0208533211219
65,1,"OSTK","leg_tot",129.077062967295,130.578566191204,122.161020503701
75,1,"OSTK","leg_tot",619.420171466807,630.538175854689,520.07567629652
25,0,"OTH","leg_tot",3.29762217149842,2.38521594278926,2.84782282835134
35,0,"OTH","leg_tot",3.09543148499572,4.2778473718381,3.40262370087495
45,0,"OTH","leg_tot",6.06498579260629,10.6112121941187,3.16803209763972
55,0,"OTH","leg_tot",14.0037921397231,12.3086302792753,7.91797425617726
65,0,"OTH","leg_tot",23.5257506356835,15.6465914183864,7.00854398309476
75,0,"OTH","leg_tot",26.2613110036128,33.1281806915442,47.761906986228
25,1,"OTH","leg_tot",3.18788392862676,3.33125585588149,1.7930239697872
35,1,"OTH","leg_tot",4.58844773199868,4.04095546044707,2.46355534379345
45,1,"OTH","leg_tot",6.67745133302784,4.75326129957034,7.01669053007643
55,1,"OTH","leg_tot",13.0002278406708,10.5069362312689,8.86002800211435
65,1,"OTH","leg_tot",12.8816580278192,17.9395213879247,16.3913423980696
75,1,"OTH","leg_tot",46.9357151392317,112.646606789468,60.7083629446477
25,0,"PC","leg_tot",0.120491255908732,0.0900228130324681,0.182855672002355
35,0,"PC","leg_tot",0.697267424966341,0.6697250595181,0.309400412502271
45,0,"PC","leg_tot",2.74816526955235,2.9459693001111,1.90245520143663
55,0,"PC","leg_tot",12.8358589994077,11.7999773616216,14.1436087009158
65,0,"PC","leg_tot",13.910731954618,15.9356492922663,14.4870302008176
75,0,"PC","leg_tot",20.0435315215709,22.643696987237,12.26458001087
25,1,"PC","leg_tot",0.37352362695812,0.272778976482099,0.278198610689864
35,1,"PC","leg_tot",0.768687000936068,0.588774344805742,0.654669400163802
45,1,"PC","leg_tot",3.28664207703248,2.17776158890145,2.84895994173316
55,1,"PC","leg_tot",5.80122514672419,7.70064072173567,9.29290194356744
65,1,"PC","leg_tot",12.6020561822145,12.9852118306711,11.4526009680083
75,1,"PC","leg_tot",12.5369127072522,21.9999654044271,15.0458827056545
25,0,"PVD","leg_tot",0.16051506280354,0.0827517224126555,0.0682666500721568
35,0,"PVD","leg_tot",0.141506234072921,0.148316615677732,0.0229394771843038
45,0,"PVD","leg_tot",0.725818662686543,1.29478499462103,0.455780412951501
55,0,"PVD","leg_tot",3.38580019928974,1.90008784149927,2.51114678277895
65,0,"PVD","leg_tot",7.47632283865596,5.56351269940509,5.26244612069604
75,0,"PVD","leg_tot",5.75839868734302,7.35065052470271,5.81607391250177
25,1,"PVD","leg_tot",0,0,0
35,1,"PVD","leg_tot",0.153740277009409,0.244581557451106,0.20123492067821
45,1,"PVD","leg_tot",0.50888914141113,0.874150588185537,0.692413186222949
55,1,"PVD","leg_tot",1.82818683988999,1.71253945237271,1.62229832681071
65,1,"PVD","leg_tot",3.80662496771687,1.85997548301858,3.35876920193384
75,1,"PVD","leg_tot",10.2624084620065,12.8816638308325,14.4494350530182
25,0,"RHD","leg_tot",0.181904764675528,0.270904167297552,0.395288052382252
35,0,"RHD","leg_tot",0.283873593688625,0.290688028536665,0.364886316221343
45,0,"RHD","leg_tot",0.814152018814842,0.725944370218509,0.479167760081096
55,0,"RHD","leg_tot",0.942769636643506,0.874706846710873,0.986281996632977
65,0,"RHD","leg_tot",1.436653184412,1.73531206504794,1.67595105366205
75,0,"RHD","leg_tot",3.09094011392819,3.68076830706485,2.00374917112099
25,1,"RHD","leg_tot",0.86145881388752,0.731587028965233,0.384114442657461
35,1,"RHD","leg_tot",0.563016925321217,0.43318519616608,0.368033992860014
45,1,"RHD","leg_tot",0.703306173018323,0.516762780300312,0.72591971127832
55,1,"RHD","leg_tot",0.989909555265774,0.881566807703773,0.957645376766078
65,1,"RHD","leg_tot",2.11287794495218,1.75235230239887,1.74182049692845
75,1,"RHD","leg_tot",4.51948326916097,4.83074333508505,5.24631445867883
25,0,"SCC","leg_tot",0.229070821027019,0.327362617050874,0.156140613577576
35,0,"SCC","leg_tot",0.831053531977373,0.539213547026334,0.225643071161233
45,0,"SCC","leg_tot",1.83041628954407,1.9395247606434,1.77144172941277
55,0,"SCC","leg_tot",3.26849188760529,6.6775140617513,8.57826893056129
65,0,"SCC","leg_tot",14.2794170900078,5.26785153988721,10.1100777420609
75,0,"SCC","leg_tot",8.48581152051166,5.33356825269107,7.64151632102706
25,1,"SCC","leg_tot",0.00211111354440973,0.131656372501487,0.0608079754561302
35,1,"SCC","leg_tot",0.196666551616506,0.149653546885609,0.161398956203553
45,1,"SCC","leg_tot",0.569277142460904,0.527206507950178,0.830971245704117
55,1,"SCC","leg_tot",1.17509671873778,0.854879446937363,0.652382026619502
65,1,"SCC","leg_tot",1.89737121943167,1.16344200940288,1.46272033207734
75,1,"SCC","leg_tot",2.45493153873036,4.3487598774169,3.79651025135346
25,0,"SCNC","leg_tot",0,0,0
35,0,"SCNC","leg_tot",0,0,0
45,0,"SCNC","leg_tot",0,0,0
55,0,"SCNC","leg_tot",0,0,0
65,0,"SCNC","leg_tot",0,0,0
75,0,"SCNC","leg_tot",0,0,0
25,1,"SCNC","leg_tot",0,0,0
35,1,"SCNC","leg_tot",0,0,0
45,1,"SCNC","leg_tot",0,0,0
55,1,"SCNC","leg_tot",0,0,0
65,1,"SCNC","leg_tot",0,0,0
75,1,"SCNC","leg_tot",0,0,0
25,0,"TC","leg_tot",1.44101766427105,0.962089264376767,0.873539015105685
35,0,"TC","leg_tot",0.706762102428641,1.88090316749587,1.30968781227144
45,0,"TC","leg_tot",1.97801382024059,2.02390563667635,2.09985816194829
55,0,"TC","leg_tot",4.51253689248322,2.37610435095906,3.39586484972596
65,0,"TC","leg_tot",2.35256354581355,3.59409559448985,4.08426621682974
75,0,"TC","leg_tot",1.09076322900726,2.29763356271047,0.50131123028938
25,1,"TC","leg_tot",5.24000615698254,7.21475894395006,3.67208416545909
35,1,"TC","leg_tot",4.7105617632241,4.05798257391814,15.2560674417987
45,1,"TC","leg_tot",10.2755404539065,10.9171467642055,10.0036661799534
55,1,"TC","leg_tot",10.4237409308154,5.62663448022209,8.8169385713077
65,1,"TC","leg_tot",5.03863815971179,4.31228895116632,7.81955749017992
75,1,"TC","leg_tot",1.73090069252921,1.05254606447367,1.32981771830067
25,0,"UC","leg_tot",0,0,0
35,0,"UC","leg_tot",0,0,0
45,0,"UC","leg_tot",0,0,0
55,0,"UC","leg_tot",0,0,0
65,0,"UC","leg_tot",0,0,0
75,0,"UC","leg_tot",0,0,0
25,1,"UC","leg_tot",6.42226659108887,6.37836173895254,5.77434965912489
35,1,"UC","leg_tot",16.5050320888314,23.0524067823602,23.4926894232401
45,1,"UC","leg_tot",87.9081141755733,68.5816347048418,69.2066758993331
55,1,"UC","leg_tot",166.813316705954,117.197396224552,159.072966338515
65,1,"UC","leg_tot",141.372819862278,125.183454114414,165.587105474675
75,1,"UC","leg_tot",82.6025228251225,82.9841892856585,74.1682666250824
