"age","disease_type2","riskfactor","V1","V2","V3"
75,"DIAB","dairy_tot",0,0,0
75,"HHD","dairy_tot",0,0,0
75,"HSTK","dairy_tot",0,0,0
75,"IHD","dairy_tot",0,0,0
75,"ISTK","dairy_tot",0,0,0
75,"OSTK","dairy_tot",0,0,0
75,"Other_CVD","dairy_tot",0,0,0
25,"Cancer","leg_tot",0.00227941767608081,0.00208494899538483,0.00208595784792492
25,"DIAB","leg_tot",0.0162475963446397,0.0241561616890834,0.021117736412421
25,"HHD","leg_tot",0.01741302457058,0.0118706516238327,0.00964043280806657
25,"HSTK","leg_tot",0.0398123213363821,0.044412869376635,0.0512227247859208
25,"IHD","leg_tot",0.0228773472452952,0.0197805620656737,0.0199598947754901
25,"ISTK","leg_tot",0.0530965044440373,0.0376464854876079,0.0628331303325789
25,"OSTK","leg_tot",0.0545190097570529,0.0412005079710358,0.0381952844928588
25,"Other_CVD","leg_tot",0.0116464396828171,0.00942372209612502,0.00817177917118281
35,"Cancer","leg_tot",0.00227048714322364,0.00310596738662627,0.00281962359448428
35,"DIAB","leg_tot",0.0251779471116822,0.025017417162658,0.018640796422685
35,"HHD","leg_tot",0.0179621037271436,0.014408678791451,0.00451097555004241
35,"HSTK","leg_tot",0.036525903530981,0.0429725318909108,0.0346546624861125
35,"IHD","leg_tot",0.0175369936971199,0.0223145848550473,0.0173762740277189
35,"ISTK","leg_tot",0.0593406264738874,0.042840469147659,0.0401244376951974
35,"OSTK","leg_tot",0.0449121548691267,0.0485822944124061,0.0495521564481387
35,"Other_CVD","leg_tot",0.00826819604838163,0.00888991949399595,0.00744462875349558
45,"Cancer","leg_tot",0.00336830604540833,0.00354512658232951,0.00291213790106058
45,"DIAB","leg_tot",0.020778623277391,0.0234055308261211,0.0194086076843803
45,"HHD","leg_tot",0.0156261812906252,0.00718268335060111,0.00849963013804066
45,"HSTK","leg_tot",0.0364783272959591,0.0330074215459372,0.0360455184798306
45,"IHD","leg_tot",0.0166078685419659,0.0179135306412055,0.0150059817393841
45,"ISTK","leg_tot",0.0455290608156466,0.0536073625376666,0.0424042538700779
45,"OSTK","leg_tot",0.0385605016470477,0.0507931088302878,0.0370128532668833
45,"Other_CVD","leg_tot",0.0079418500784635,0.00812825854826597,0.00579070424038094
55,"Cancer","leg_tot",0.00244969823415123,0.0022143199460168,0.00263456865981162
55,"DIAB","leg_tot",0.0115585534143088,0.0107268475396872,0.0130157325166999
55,"HHD","leg_tot",0.00913069103192454,0.00706013146410233,0.0109248995845482
55,"HSTK","leg_tot",0.0264805871691658,0.0180643242996437,0.0287978970976273
55,"IHD","leg_tot",0.0131715133522216,0.0104254939547542,0.0136197342577536
55,"ISTK","leg_tot",0.033024145189601,0.0254524535780144,0.0264105940965871
55,"OSTK","leg_tot",0.0298998043455358,0.032026621178021,0.0301896383709032
55,"Other_CVD","leg_tot",0.00658517644786935,0.00549004807529774,0.00466030560188727
65,"Cancer","leg_tot",0.00307652550000191,0.00249708399453853,0.00283495083522982
65,"DIAB","leg_tot",0.0135442406876878,0.0173251034612679,0.0112111102806815
65,"HHD","leg_tot",0.0142338931383419,0.00943965242807798,0.0108558303544788
65,"HSTK","leg_tot",0.0275036320184686,0.0306347739766656,0.018037600904467
65,"IHD","leg_tot",0.0139232169879769,0.0162938430814569,0.0140143880338018
65,"ISTK","leg_tot",0.0293923001298845,0.0275052399413896,0.0209947992304508
65,"OSTK","leg_tot",0.0330427566967197,0.0293860755958445,0.0337116384287862
65,"Other_CVD","leg_tot",0.00591537057738937,0.00511848702303508,0.00473205219529876
75,"Cancer","leg_tot",0.00224292562451247,0.00254258766619158,0.00198523157680882
75,"DIAB","leg_tot",0.00828577755058039,0.00808531665105528,0.00963469878759575
75,"HHD","leg_tot",0.00981729843563839,0.00996963741986592,0.0066087694471649
75,"HSTK","leg_tot",0.0193067272745177,0.0198269289813237,0.0209560173747793
75,"IHD","leg_tot",0.00786791084849768,0.00631853111868196,0.00725398366994028
75,"ISTK","leg_tot",0.0145557521788304,0.0180310569404314,0.0163796231039914
75,"OSTK","leg_tot",0.0166755213807268,0.0198810635551737,0.0155280042526377
75,"Other_CVD","leg_tot",0.00339371244779621,0.00455601409936732,0.00382413592418423
